,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
1788,Empowerment of Women and Girls,id-less,part of,Gender Equality,Q113453,1
1789,Education,Q8434,has part,1,Q199,1
1790,Economic violence,Q19899573,subclass of,Social violence,Q33892024,1
1791,EJF Environmental Justice Foundation,id-less,instance of,Environmental Justice Foundation,Q5381126,1
1792,"Earmarked Funds Capping and Realignment Act, 2017",id-less,point in time,2017,Q25290,1
1793,ENABLE,Q30224279,instance of,Empowering,Q18759513,1
1794,ENABLE Youth Empowering Novel Agribusiness-Led Employment for Youth,id-less,main subject,Novel Agribusiness-Led Employment for Youth,id-less,1
1795,ENGINE,Q93301,part of,Youth Inclusive Entrepreneurial Development Initiative for Employment,id-less,1
1796,ENGINE Enhancing Growth in New Enterprise programme,id-less,facet of,New Enterprise,Q38249434,1
1797,EPA,Q460173,instance of,Environmental Protection Agency,Q460173,1
1798,EVALUATION,Q1379672,part of,MONITORING,Q2143522,1
1799,EVALUATION,Q1379672,part of,PLANNING,Q309100,1
1800,Early Childhood Care Development Policy,id-less,part of,National Strategic Framework on Ending Child Marriage,id-less,1
1801,Early Contact,Q54637244,subclass of,Contact,Q23797,1
1802,Eastern railway line,id-less,connects with,Accra-Nsawam,id-less,1
1803,Economic and Political Road Map to High -Income Status,id-less,instance of,Road Map,Q2298569,1
1804,Eastern railway line,id-less,connects with,Accra-Tema,Q152056,1
1805,Eastern railway line,id-less,connects with,Tema-Ouagadougou railway line,id-less,1
1806,Economic Community of West African States,Q193272,chairperson,Republic of Ghana,Q117,1
1807,Economic Community of West African States,Q193272,part of,ECOWAS,Q193272,1
1808,Economic Decentralisation,id-less,facet of,Decentralisation,Q188961,1
1809,Economic Growth,Q189833,has cause,Decent Work,Q827081,1
1810,Economic Item,id-less,part of,Cost Center,Q5174761,1
1811,Economic Item,id-less,part of,Sub-Programme,id-less,1
1812,Economic Modelling,Q15716398,subclass of,Modelling,Q1116876,1
1813,DOTS Directly Observed Treatment,id-less,instance of,Short-course,Q4008851,1
1814,DMTDP District Medium Term Development Plans,id-less,applies to jurisdiction,DMTDP District,id-less,1
1815,DFID,Q2748702,parent organization,USAID,Q217072,1
1816,Child marriage,Q1546421,subclass of,Child,Q7569,1
1817,Chairpersons,Q140686,applies to jurisdiction,WomenGhana,id-less,1
1818,Challenges and Areas for Redress,id-less,has part,Areas for Redress,id-less,1
1819,Change without Transformation,Q90576362,opposite of,Structure of the Economy,id-less,1
1820,Chief Executive Officer,Q484876,subclass of,CEO,Q484876,1
1821,Chief Executive Officer,Q484876,subclass of,CEOs,Q109186406,1
1822,Chief Justices,Q3188089,applies to jurisdiction,WomenGhana,id-less,1
1823,Chieftaincy,Q65044209,country,GHANA’S,Q5555403,1
1824,Child and Family Welfare,id-less,subclass of,Welfare,Q12002092,1
1825,Child and Family Welfare Policy,id-less,part of,National Strategic Framework on Ending Child Marriage,id-less,1
1826,Children’s,Q131539,subclass of,Issues,Q27711315,1
1827,Capitation,Q5035821,part of,Grant,Q230788,1
1828,"Children’s Act, 1998",id-less,point in time,1998,Q2089,1
1829,China,Q148,diplomatic relation,Russia,Q159,1
1830,China,Q148,said to be the same as,largest by 2050,id-less,1
1831,China’s,Q19188,has part,14.8 percent,id-less,1
1832,Citifmonline.com,id-less,inception,"April 22, 2017",Q33122533,1
1833,Civic,Q4421073,part of,Social,Q345367,1
1834,Civil Society Organisations,Q60793921,subclass of,CSOs,Q22808416,1
1835,Civil Society Organisations,Q60793921,subclass of,Organisation,Q43229,1
1836,Class 4,Q109671877,sports league level,4,Q202,1
1837,Central Business District,Q738570,located in the administrative territorial entity,Central,Q57525,1
1838,Cape Coast,Q221283,instance of,cities,Q515,1
1839,Clean Energy,Q1962383,subclass of,energy,Q11379,1
1840,CREMA Community Resource Management Area,id-less,instance of,Community Resource Management Area,id-less,1
1841,CEOs Advisory Group on the Sustainable Development Goals,id-less,has part,Chief Executive Officers,Q8473210,1
1842,CHALLENGES OF PLAN,id-less,part of,OPPORTUNITIES AND CHALLENGES OF PLAN,id-less,1
1843,CHPS,Q22161129,instance of,Community-Based Health Planning and Services,Q92496071,1
1844,CHRAJ,Q5152718,subsidiary,Commission on Human Rights and Administrative Justice,Q5152718,1
1845,CO,Q739,country,Ghana,Q117,1
1846,CO2,Q1997,has effect,emissions,Q10711575,1
1847,"CO2 emission per unit of value added, national, 2006-2016",id-less,is a list of,CO2 emission,Q67201057,1
1848,COTVET,id-less,parent organization,Council for Technical and Vocation Education Training,id-less,1
1849,CREMA,Q42793,number of participants,69,Q30203,1
1850,CSOs,Q22808416,has part,research institutions,Q74201587,1
1851,Capacity building,Q1417724,facet of,climate change,Q125928,1
1852,CSOs,Q22808416,part of,private sector,Q591763,1
1853,CSOs Platform on SDGs,id-less,main subject,SDGs,Q7649586,1
1854,CSPG,Q5104536,has part,Cross-Sectoral Planning Groups,id-less,1
1855,CSPG,Q5104536,has part,technical review,Q96334216,1
1856,CSR,Q218600,facet of,corporate social responsibility,Q218600,1
1857,Cabinet,Q640506,part of,Parliament,Q11010,1
1858,Campaign for Female Education,id-less,parent organization,CAMFED,Q5026508,1
1859,Campaign on attitudinal change,id-less,facet of,protecting the environment,Q108735067,1
1860,Cantonments,Q5034012,located in the administrative territorial entity,Accra,Q3761,1
1861,Clean Cookstoves Initiative,id-less,number of participants,4,Q202,1
1862,Clean Water and Sanitation,Q43313278,has part,Sanitation,Q949149,1
1863,DESA,Q26211545,parent organization,UN,Q1065,1
1864,Coordinated Programme,id-less,instance of,Programme,Q170584,1
1865,Connecticut Alliance of Foster and Adoptive Families,id-less,instance of,non-governmental organisation,Q79913,1
1866,Constitution,Q7755,part of,Constitutions,Q3875285,1
1867,Constitution Review Commission,id-less,main subject,Popular mandate,id-less,1
1868,Constitution Review Commission Report,id-less,main subject,Popular mandate,id-less,1
1869,Constitutions,Q3875285,has part,Constitution,Q7755,1
1870,Construction Industry Development,id-less,subclass of,Development,Q1074523,1
1871,Containers,Q17210,part of,Freight,Q651658,1
1872,Contraceptive use among currently married women,id-less,point in time,2017,Q25290,1
1873,Coordinated,Q1536,has part,Number of,Q4319,1
1874,Coordinated Programme of Economic and Social Development Polices,id-less,country,Ghana,Q117,1
1875,"Completion rates by level of education, 2014-2018",id-less,point in time,2014,Q1999,1
1876,Coordinated Programme of Economic and Social Development Policies,id-less,parent organization,CPESDP,id-less,1
1877,Coordinating Council,Q101205300,instance of,Council,Q4358176,1
1878,Coordination Programme of Economic and Social Development Policies,id-less,instance of,national development policy framework,id-less,1
1879,Coordination of Environmental Policies,id-less,field of work,Environmental Policies,Q36730612,1
1880,Cost Center,Q5174761,has part,Economic Item,id-less,1
1881,Council for Technical and Vocation Education Training,id-less,subsidiary,COTVET,id-less,1
1882,Craftsmen and apprentice Programme,id-less,part of,Programme,Q170584,1
1883,Cross-Sectoral Planning Groups,id-less,part of,CSPG,Q5104536,1
1884,Culture,Q11042,has part,Development,Q1074523,1
1885,Compost,Q212254,subclass of,Recycling,Q132580,1
1886,Complementary Basic Education 39,id-less,point in time,39,Q712782,1
1887,Climate Change Adaptation Strategy,Q58815558,facet of,climate change,Q125928,1
1888,Commission on Human Rights and Administrative Justice,Q5152718,field of work,human dignity of persons in deprivation,id-less,1
1889,Climate Change’s Impacts,id-less,facet of,Climate Change,Q125928,1
1890,"Climate Variability, Change and Management",id-less,facet of,Change,Q1150070,1
1891,Climate change,Q125928,has effect,mainstreamed,Q52657399,1
1892,Coastal,Q1104405,tributary,Volta,Q192415,1
1893,Coastal Development Authority,Q113560905,instance of,development authorities,id-less,1
1894,Coastal basin,Q59294919,area,848,Q30380,1
1895,Commercial Infrastructure,id-less,part of,Social,Q345367,1
1896,Commission,Q55657615,parent organization,Parliament,Q11010,1
1897,Commission on Human Rights and Administrative Justice,Q5152718,country,Ghana,Q117,1
1898,Commission on Human Rights and Administrative Justice,Q5152718,field of work,rights violations in detention facilities,id-less,1
1899,Complementary Basic Education,id-less,has part,Literacy for Kayayei,id-less,1
1900,Commission on Human Rights and Administrative Justice,Q5152718,inception,1993,Q2065,1
1901,Commission on Human Rights and Administrative Justice,Q5152718,instance of,NHRI,Q4806410,1
1902,Commission on Human Rights and Administrative Justice,Q5152718,member of,Global Alliance of National Human Rights Institutions,Q15131396,1
1903,Commission on Human Rights and Administrative Justice,Q5152718,parent organization,CHRAJ,Q5152718,1
1904,Communication Number,id-less,subclass of,Number,Q11563,1
1905,Communications and Awareness Creation,id-less,subclass of,Awareness Creation,id-less,1
1906,Community-Based Health Planning Services,id-less,subclass of,health infrastructure,Q38449241,1
1907,Community-Led Total Sanitation,Q5154597,part of,National Environmental Sanitation Strategy and Action Plan,id-less,1
1908,Community-Led Total Sanitation Programme,id-less,has part,4.6,Q229873,1
1909,End Poverty In All Its Forms Everywhere,id-less,main subject,Poverty,Q10294,1
1910,Energy policy,Q15764299,instance of,policies and guidelines,Q91721458,1
1911,Energy-Commission,Q65051175,inception,2012,Q1990,1
1912,GLSS,Q18037084,publisher,GSS,Q14881255,1
1913,GHANA’S 2019 VNR REPORT,id-less,point in time,2015,Q2002,1
1914,GHG Inventory Initiative,id-less,operator,EPA,Q460173,1
1915,GH¢,id-less,has part,expenditure,Q760120,1
1916,GIP,Q41429,has part,GIP Completed,id-less,1
1917,GIP Completed,id-less,part of,GIP,Q41429,1
1918,GIPC Ghana Investment Promotion Centre,id-less,country,Ghana,Q117,1
1919,GIRC-Centre,id-less,country,Ghana,Q117,1
1920,GLSS,Q18037084,has part,5,Q203,1
1921,GLSS,Q18037084,has part,6,Q23488,1
1922,GLSS 2013,id-less,publisher,GSS,Q14881255,1
1923,GHANA’S 2019 VNR REPORT,id-less,has part,3.2,Q29720093,1
1924,GLSS Ghana Living Standard Survey,id-less,instance of,Living Standard Survey,id-less,1
1925,GLSS3,id-less,part of,GSS,Q14881255,1
1926,GLSS4,id-less,part of,GSS,Q14881255,1
1927,GLSS5,id-less,part of,GSS,Q14881255,1
1928,GLSS6,id-less,country,GHANA,Q117,1
1929,GLSS7,id-less,based on,GSS,Q14881255,1
1930,GLSS7,id-less,country,GHANA,Q117,1
1931,GMHS 2007,id-less,point in time,2007,Q2024,1
1932,GNLCD,id-less,country,Ghana,Q117,1
1933,GHANA’S 2019 VNR REPORT,id-less,point in time,2013,Q1998,1
1934,GHANA,Q117,member of,UN,Q1065,1
1935,GOAL ONE,id-less,instance of,GOAL,Q4503831,1
1936,GDHS2017MICS2030Actual,id-less,follows,GDHS2008GDHS2011MICS2014 GDHS2017MICS2030Actual,id-less,1
1937,GC,Q182172,part of,NAPRM,id-less,1
1938,GDCP Ghana Development Cooperation Policy,id-less,country,Ghana,Q117,1
1939,GDHS 2014,id-less,point in time,2014,Q1999,1
1940,GDHS1998,id-less,point in time,1998,Q2089,1
1941,GDHS2003,id-less,point in time,2003,Q1986,1
1942,GDHS2008,id-less,point in time,2008,Q2004,1
1943,GDHS2008GDHS2011MICS2014 GDHS2017MICS2030Actual,id-less,followed by,GDHS2017MICS2030Actual,id-less,1
1944,GDHS2014,id-less,point in time,2014,Q1999,1
1945,GDHS2017,id-less,point in time,2017,Q25290,1
1946,GDP,Q12638,has part,Gross Domestic Product,Q12638,1
1947,GHANA,Q117,member of,SDGs,Q7649586,1
1948,GERPrim,id-less,part of,YearKG,id-less,1
1949,GERSHS,id-less,part of,Year,Q577,1
1950,GERSHS,id-less,part of,YearKG,id-less,1
1951,GES Ghana Education Service,id-less,country,Ghana,Q117,1
1952,GGCL Graphic Communications Group,id-less,instance of,Graphic Communications Group,Q19977993,1
1953,GHANA,Q117,legislative body,GLSS6,id-less,1
1954,GHANA,Q117,legislative body,GLSS7,id-less,1
1955,GHANA,Q117,legislative body,GSS,Q14881255,1
1956,GHANA,Q117,member of,GOAL FIVE,id-less,1
1957,GOAL FIVE,id-less,has part,GHANA,Q117,1
1958,GOALS,Q4503831,has effect,ARGETS,Q1690702,1
1959,GBV,Q1500919,facet of,gender-based violence,Q6163243,1
1960,Ghana,Q117,member of,Agreement for a Strategic Partnership,id-less,1
1961,Ghana,Q117,contains administrative territorial entity,Lagos Mega -Region,id-less,1
1962,Ghana,Q117,contains administrative territorial entity,Northern part,Q27956619,1
1963,Ghana,Q117,contains administrative territorial entity,northern regions,Q46175207,1
1964,Ghana,Q117,contains administrative territorial entity,regions,Q429976,1
1965,Ghana,Q117,contains administrative territorial entity,three regions,Q48399733,1
1966,Ghana,Q117,continent,World,Q2,1
1967,Ghana,Q117,instance of,developing economies,Q15750566,1
1968,Ghana,Q117,instance of,lower middle-income country,id-less,1
1969,Ghana,Q117,member of,African Union,Q7159,1
1970,Ghana,Q117,member of,MDG 1,Q18028969,1
1971,Gender parity at the primary level,id-less,instance of,1,Q199,1
1972,Ghana,Q117,member of,MDG 2A,id-less,1
1973,Ghana,Q117,member of,MDG 3,id-less,1
1974,Ghana,Q117,member of,WHO,Q7817,1
1975,Ghana,Q117,part of,continental,Q174769,1
1976,Ghana,Q117,population,100,Q37413,1
1977,Ghana,Q117,product or material produced,electricity,Q12725,1
1978,Ghana,Q117,significant event,making progress in this direction,id-less,1
1979,Ghana Accessibility Standards for the Built Environment,id-less,inception,2016,Q25245,1
1980,Ghana Airports Company Limited,Q104857771,inception,2017,Q25290,1
1981,Ghana,Q117,capital,Accra,Q3761,1
1982,Gender parity,Q3365387,instance of,0,Q14920387,1
1983,GPRS I,id-less,followed by,GSGDA II,id-less,1
1984,GSS,Q14881255,has part,GSS Rounds 5,id-less,1
1985,GPSDD,id-less,part of,Global Partnership for Sustainable Development Data,id-less,1
1986,GSGDA II,id-less,follows,GPRS I,id-less,1
1987,GSGDA II,id-less,has part,Commission,Q55657615,1
1988,GSS,Q14881255,country,GHANA,Q117,1
1989,GSS,Q14881255,has part,6,Q23488,1
1990,GSS,Q14881255,has part,7,Q23350,1
1991,GSS,Q14881255,has part,GLSS,Q18037084,1
1992,GSS,Q14881255,has part,GLSS6,id-less,1
1993,GSS,Q14881255,has part,GLSS7,id-less,1
1994,GSS,Q14881255,number of participants,70,Q712514,1
1995,Gender Equity,Q7252,facet of,Empower All Women And Girls,id-less,1
1996,GSS,Q14881255,parent organization,Statistics Denmark,Q1164337,1
1997,GSS,Q14881255,subsidiary,Ghana Statistical Service,Q98079239,1
1998,GSS Rounds 5,id-less,part of,GSS,Q14881255,1
1999,GSS and Associates,id-less,subsidiary,Institute of Development Studies,Q6040210,1
2000,GYEDA Ghana Youth Employment and Entrepreneurial Development Agency,id-less,country,Ghana,Q117,1
2001,GYER Ghana Young Entrepreneurs’ Roundtable,id-less,country,Ghana,Q117,1
2002,Garu,Q13093062,instance of,Districts,Q5283500,1
2003,Gender Equa lity and Women’s Issues,id-less,facet of,Women’s Issues,Q98158143,1
2004,Gender Equality,Q113453,has part,Empowerment of Women and Girls,id-less,1
2005,GC,Q182172,contains administrative territorial entity,NAPRM,id-less,1
2006,GBA Ghana Beyond Aid,id-less,country,Ghana,Q117,1
2007,Enforcement of the Fishing Closed Season,id-less,facet of,Fisheries,Q180538,1
2008,Farmer groups,id-less,field of work,Farmer,Q131512,1
2009,FDI,Q490513,facet of,agriculture,Q11451,1
2010,FDI,Q490513,subclass of,Foreign Direct Investment,Q490513,1
2011,FIDA,Q1312427,part of,International Federation of Women Lawyers,Q15727384,1
2012,FOAT,Q36942508,instance of,Functional Organizational Assessment Tool,id-less,1
2013,Facilitator’s Manual,id-less,author,National Council for Curriculum Assessment,id-less,1
2014,Faith Montessori School,id-less,inception,2010,Q1995,1
2015,Faith Montessori School,id-less,instance of,schools,Q3914,1
2016,Faith Montessori School,id-less,located in the administrative territorial entity,Korle-Bu,Q6432357,1
2017,Faith-based organisation,Q24906286,facet of,SDGs,Q7649586,1
2018,Female 25.2,id-less,said to be the same as,30.5,Q4634290,1
2019,FAO,Q82151,subsidiary,Global Forum for Agricultural Research,id-less,1
2020,Field Monitoring Reports on Sectors and District,id-less,subclass of,Monitoring Reports on Sectors and District,id-less,1
2021,Figure,Q207961,length,4,Q202,1
2022,Figure 4,Q58023069,has part,3,Q201,1
2023,Figure 4,Q58023069,number of episodes,16,Q40254,1
2024,Figure 4.1,id-less,number of episodes,7,Q23350,1
2025,Figure 4.10.1,id-less,instance of,Figure,Q207961,1
2026,Figure 4.11.2,id-less,instance of,Figure,Q207961,1
2027,Figure 4.16,id-less,number of episodes,16,Q40254,1
2028,Figure 4.17,id-less,number of episodes,7,Q23350,1
2029,FBOs,id-less,subclass of,Faith-Based Organizations,Q24906286,1
2030,Expenditure share of the bottom 40 percent of the population,id-less,instance of,Gini Index,Q162455,1
2031,Figure 4.17.1,id-less,instance of,Figure,Q207961,1
2032,Environmental,Q10485087,subclass of,Environment,Q2249676,1
2033,Engagement with school children in Kumasi 22,id-less,located in the administrative territorial entity,Kumasi,Q182059,1
2034,Engineering,Q11023,part of,Science,Q336,1
2035,Engineering,Q11023,subclass of,STEM,Q210523,1
2036,English,Q1860,different from,Mathematics,Q395,1
2037,English,Q1860,has part,Mathematics,Q395,1
2038,Enrolment,Q102252225,part of,YearClassesEnrolment,id-less,1
2039,Enrolment for Basic English Literacy,id-less,number of participants,4,Q202,1
2040,Ensure Healthy Lives,id-less,part of,Promote Well-Being For All At All Ages,id-less,1
2041,Entrepreneurial,Q2498526,field of this occupation,Marketing,Q39809,1
2042,Environmental Guidelines,id-less,author,EPA,Q460173,1
2043,Expanded Programme on Immunization,Q67943986,has part,EPI Expanded Programme on Immunization,id-less,1
2044,Environmentally sustainable,Q112877775,subclass of,requirements,Q1761598,1
2045,Equip the youth with employable skills,id-less,part of,SDGs,Q7649586,1
2046,Escaping the Middle -Income Trap,id-less,narrative location,Middle,Q23595,1
2047,Establishment,Q3075355,has part,inter-ministerial,Q644247,1
2048,Establishment of Autonomous Public Services,id-less,facet of,Autonomous Public Services,id-less,1
2049,Evolution of British Colonialism,id-less,main subject,British Colonialism,Q56004082,1
2050,Excellent,Q3735902,said to be the same as,Good,Q15290,1
2051,Excellent,Q3735902,said to be the same as,Very Good,Q16738024,1
2052,Existence of,Q1699404,subclass of,Policy,Q1156854,1
2053,Figure 4.17,id-less,number of episodes,8,Q23355,1
2054,Figure 4.2,id-less,depicts,"Prevalence of stunting among children under 5 years of age by region, 2011 & 2017",id-less,1
2055,GANHRI,Q15131396,member of,Global Alliance of National Human Rights Institutions,Q15131396,1
2056,Forest area as a proportion of total land area,id-less,part of,Indicator 15.1,Q57595620,1
2057,Flood Control,Q1187968,subclass of,Drainage,Q7481320,1
2058,Food,Q2095,has part,Nutrition,Q2138622,1
2059,Food and Jobs5,id-less,has part,Rearing for Food and Jobs5,id-less,1
2060,Food and Nutrition Security,Q77135871,facet of,nutrition,Q2138622,1
2061,Food and Nutrition Security,Q77135871,parent organization,FNS,Q5465436,1
2062,Food and Nutrition Security,Q77135871,subclass of,Security,Q2526135,1
2063,Forest Management,Q372561,subclass of,Management,Q2920921,1
2064,Forest area,Q22672700,part of,land area,Q59786977,1
2065,Forest area as a proportion of total land area,id-less,country,Ghana,Q117,1
2066,Forestry Commission of Ghana,id-less,country,Ghana,Q117,1
2067,Fisheries,Q180538,has part,Mariculture,Q1191982,1
2068,Free,Q1543615,number of participants,6,Q23488,1
2069,Free Public Senior High School,id-less,facet of,Education,Q8434,1
2070,Free SHS,Q48797639,instance of,Livelihood Empowerment,id-less,1
2071,Free Senior High School,Q48797639,country,Ghana,Q117,1
2072,Free Senior High School,Q48797639,inception,2017,Q25290,1
2073,Freight,Q651658,has part,Containers,Q17210,1
2074,From Vision to Action,Q112910956,followed by,Vision to Action,Q48774369,1
2075,Future of Work,Q105468213,has part,Preparing for the Future of Work,id-less,1
2076,Future of Work,Q105468213,part of,the Plan,Q1986472,1
2077,Five Strategic Goals of the Plan,id-less,part of,Plan,Q4006,1
2078,Fisher folks,Q3746130,has part,viii.,Q28469718,1
2079,Figure 4.2,id-less,has part,1,Q199,1
2080,Figure 4.6.3,id-less,instance of,Figure,Q207961,1
2081,Figure 4.2,id-less,has part,4,Q202,1
2082,Figure 4.2.1,id-less,depicts,"National prevalence of stunting among children under 5 years of age, 1998-2017",id-less,1
2083,Figure 4.3,id-less,facet of,"Institutional maternal mortality, 2007-2017",id-less,1
2084,Figure 4.3,id-less,number of episodes,13,Q37141,1
2085,Figure 4.3,id-less,part of,3.11,Q28684134,1
2086,Figure 4.3,id-less,part of,3.5,Q6116798,1
2087,Figure 4.3,id-less,part of,3.7,Q168729,1
2088,Figure 4.6,id-less,length,4,Q202,1
2089,Figure 4.6.2,id-less,instance of,Figure,Q207961,1
2090,Figure 4.7,id-less,instance of,Figure,Q207961,1
2091,Fiscal Stability Council,id-less,instance of,Establishing,Q680655,1
2092,Figure 4.8,id-less,depicts,1,Q199,1
2093,Figure 4.9,id-less,length,4,Q202,1
2094,Figure 4.9,id-less,length,5,Q203,1
2095,Figure 4.9,id-less,length,6,Q23488,1
2096,Financing Infrastructure,Q108564518,facet of,Infrastructure,Q121359,1
2097,Financing for Sustainable Development in Ghana,id-less,country,Ghana,Q117,1
2098,"Financing, Business Case Development and Strengthening SDGs-Related Philanthropy",id-less,facet of,SDGs,Q7649586,1
2099,Fiscal,Q1419659,has part,socio-economic policies,id-less,1
2100,Fiscal Decentralisation,Q60033127,facet of,Decentralisation,Q188961,1
2101,CEOs,Q109186406,part of,private sector,Q591763,1
2102,CDA Coastal Development Authority,id-less,instance of,Coastal Development Authority,Q113560905,1
2103,CDA,Q273749,different from,NDA,Q62579735,1
2104,2018-2021 National Medium-Term Plan,id-less,part of,National Medium-Term Plan,id-less,1
2105,2017/18,Q54879316,follows,2013/14 academic year,id-less,1
2106,2017/18,Q54879316,point in time,2017,Q25290,1
2107,2017/2018 academic year,id-less,follows,2013-2016,Q112689988,1
2108,2018,Q25291,followed by,2057,Q49932,1
2109,2018,Q25291,follows,2007,Q2024,1
2110,2018 Education Assessment Performance Report,id-less,author,Ministry of Education,Q697093,1
2111,2018 Education Assessment Performance Report,id-less,point in time,2018,Q25291,1
2112,2018 Education Assessment Performance Report,id-less,publisher,Ministry of Education,Q697093,1
2113,2018 Target Year Value,id-less,point in time,2018,Q25291,1
2114,2019 Indicative Year,id-less,followed by,2020 Indicative Year,id-less,1
2115,2017 annual action plan,id-less,point in time,2017,Q25290,1
2116,2019 VNR REPORT2.5,id-less,point in time,2019,Q25274,1
2117,2019 VNR REPORTA,id-less,country,Ghana,Q117,1
2118,2019 VNR REPORTBIBLIOGRAPHY,id-less,point in time,2019,Q25274,1
2119,2019 VNR REPORTBox 2.2,id-less,main subject,"GHANA’S 2019 VNR REPORTBox 2.2: Agenda for Jobs, 2017-2024",id-less,1
2120,2019 VNR REPORTCOMMEMORATION,id-less,point in time,2019,Q25274,1
2121,2019 VNR REPORTCONCLUSIONS,id-less,point in time,2019,Q25274,1
2122,2019 VNR REPORTCROSS CUTTING THEMES,id-less,point in time,2019,Q25274,1
2123,2019 VNR REPORTCategory,id-less,point in time,2019,Q25274,1
2124,2019 VNR REPORTFOREWORD,id-less,point in time,2019,Q25274,1
2125,2017 programmes and budget,id-less,point in time,2017,Q25290,1
2126,2017 National Robotic competition,id-less,point in time,2017,Q25290,1
2127,2019 VNR REPORTHIGHLIGHTS,id-less,point in time,2019,Q25274,1
2128,2015,Q2002,follows,2013,Q1998,1
2129,2012/2013,Q53386003,point in time,2012,Q1990,1
2130,2013-2016,Q112689988,followed by,2017/2018 academic year,id-less,1
2131,2013-2016,Q112689988,point in time,2013,Q1998,1
2132,2013/14,Q14905926,point in time,2013,Q1998,1
2133,2013/14 academic year,id-less,followed by,2017/18,Q54879316,1
2134,2014,Q1999,followed by,2015,Q2002,1
2135,2014,Q1999,followed by,2016,Q25245,1
2136,2014,Q1999,follows,2012,Q1990,1
2137,2015,Q2002,follows,2010,Q1995,1
2138,2015-2017,Q21084473,point in time,2015,Q2002,1
2139,2017 Ghana Maternal Health Survey,id-less,point in time,2017,Q25290,1
2140,2015/16,Q18923167,followed by,2016/17,Q25936413,1
2141,2016,Q25245,follows,2014,Q1999,1
2142,2016,Q25245,follows,2015,Q2002,1
2143,2016/17,Q25936413,number of participants,60,Q79998,1
2144,2017,Q25290,follows,2007,Q2024,1
2145,2017,Q25290,follows,2012,Q1990,1
2146,2017,Q25290,instance of,Multiple Indicator Cluster Survey,Q6934891,1
2147,2017 APR report,id-less,point in time,2017,Q25290,1
2148,2017 Annual Progress Report on the Implementation of GSGDA II,id-less,point in time,2017,Q25290,1
2149,2019 VNR REPORTGender Equality,id-less,country,GHANA,Q117,1
2150,2019 VNR REPORTLIST OF ACRONYMS,id-less,point in time,2019,Q25274,1
2151,2012,Q1990,followed by,2017,Q25290,1
2152,3.2,Q29720093,part of,GHANA’S 2019 VNR REPORT,id-less,1
2153,27.0,Q2587,point in time,27,Q433353,1
2154,27.1,Q23762704,ranking,21.5,Q59315987,1
2155,27.730,id-less,point in time,27,Q433353,1
2156,3,Q201,instance of,Goals,Q4503831,1
2157,3,Q201,instance of,SDGs,Q7649586,1
2158,3,Q201,part of,Figure 4,Q58023069,1
2159,3,Q201,part of,rural economic growth,Q58144831,1
2160,3 Expert Team,id-less,point in time,3,Q201,1
2161,3.11,Q28684134,has part,Figure 4.3,id-less,1
2162,3.5,Q6116798,has part,Figure 4.3,id-less,1
2163,224200170163,id-less,point in time,224200,id-less,1
2164,3.7,Q168729,has part,Figure 4.3,id-less,1
2165,3.7 Awareness Creation,id-less,instance of,Awareness Creation,id-less,1
2166,30-year Infrastructure Plan,id-less,country,New Zealand,Q664,1
2167,30.40%,id-less,point in time,30,Q42817,1
2168,30.5,Q4634290,said to be the same as,Female 25.2,id-less,1
2169,30510152025,id-less,point in time,3051,Q19243296,1
2170,31313,Q85864058,area,7,Q23350,1
2171,"35,720 youth polled",id-less,has part,"6,514 responded",id-less,1
2172,36199 Bush fires,id-less,instance of,Domestic & commercial fires,Q144,1
2173,24,Q56194,part of,Youth,Q190007,1
2174,22%,Q98651663,shares border with,8%,Q16117406,1
2175,2019 VNR REPORTPrivate,id-less,point in time,2019,Q25274,1
2176,2021 Indicative Year,id-less,follows,2020 Indicative Year,id-less,1
2177,2019 VNR REPORTROYAL,id-less,point in time,2019,Q25274,1
2178,2019 VNR REPORTT,id-less,point in time,2019,Q25274,1
2179,2019 VNR REPORTT ABLES AND FIGURES,id-less,country,GHANA,Q117,1
2180,2019-2022,Q81068910,point in time,2019,Q25274,1
2181,2020 Indicative,id-less,point in time,2020,Q25337,1
2182,2020 Indicative Year,id-less,followed by,2021 Indicative Year,id-less,1
2183,2020 Indicative Year,id-less,follows,2019 Indicative Year,id-less,1
2184,2021 Indicative,id-less,point in time,2021,Q49628,1
2185,2021 Indicative Year,id-less,followed by,2022,Q49625,1
2186,2022,Q49625,follows,2021 Indicative Year,id-less,1
2187,2057,Q49932,follows,2018,Q25291,1
2188,2030 AGENDA,Q22129254,point in time,2030,Q12799,1
2189,2030 Agenda,Q22129254,country,Ghana,Q117,1
2190,2030 Agenda,Q22129254,followed by,Agenda 2063,Q56296197,1
2191,2030 Agenda,Q22129254,follows,SDGs,Q7649586,1
2192,2030 Agenda,Q22129254,has part,Leave no one behind,Q107435117,1
2193,2030 Agenda,Q22129254,has part,Leaving no one behind,Q30062065,1
2194,2030 Agenda,Q22129254,main subject,SDGs,Q7649586,1
2195,2030 Agenda,Q22129254,part of,SDGs,Q7649586,1
2196,2030 Agenda for Sustainable Development,Q22129254,has part,SDGs,Q7649586,1
2197,2012/13,Q1933662,number of participants,60,Q79998,1
2198,2012,Q1990,followed by,2014,Q1999,1
2199,39 - 50 - 50 - - 50,id-less,number of participants,50,Q712519,1
2200,111806056,id-less,point in time,11180,Q96844531,1
2201,10.54,Q55811089,point in time,10,Q23806,1
