,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
14411,operational functionality,id-less,part of,databases,Q107383511,1
14412,operational efficiency,Q7097774,subclass of,conserve power,id-less,1
14413,operational disorder,id-less,has cause,motorized,Q752870,1
14414,operation and maintenance,Q57981480,facet of,running power,Q96017850,1
14415,opportunities for the poor,id-less,facet of,poor,Q5729485,1
14416,opportunities for women,Q77134145,facet of,women,Q467,1
14417,opportunity,Q193538,part of,society,Q8425,1
14418,organic,Q11351,subclass of,fertilizer,Q83323,1
14419,organized services,Q72772601,instance of,sectors,Q2739810,1
14420,organizations,Q43229,has part,ministries,Q192350,1
14421,organizations,Q43229,has part,institutions,Q27711101,1
14422,organizational structure,Q759524,part of,corporate,Q5172393,1
14423,organization,Q43229,part of,research,Q42240,1
14424,organization,Q43229,has part,businesses,Q17708761,1
14425,organization,Q43229,has effect,impact,Q4115667,1
14426,organising of people with disabilities,id-less,has part,empower people with disabilities,id-less,1
14427,organisations,Q43229,has part,authorities,Q36524,1
14428,organic matter,Q1783121,part of,soil,Q36133,1
14429,organic material,Q1783121,has effect,soil fertility,Q202080,1
14430,organic fertilizer,Q539815,use,organic pest management,id-less,1
14431,organic fertilizer,Q539815,use,agriculture,Q11451,1
14432,organic,Q11351,subclass of,disposal,Q37305821,1
14433,opportunity,Q193538,part of,time,Q43297,1
14434,organ,Q1444,part of,units,Q1751060,1
14435,organ,Q1444,located in the administrative territorial entity,state,Q7275,1
14436,orchestration,Q3367000,part of,management,Q2920921,1
14437,orbit,Q4130,uses,spectrum,Q76299,1
14438,oral cavity,Q9635,subclass of,cleaning procedure,Q73566979,1
14439,option to go for listing,id-less,participant,issuer,Q1337949,1
14440,optimum use of land,id-less,facet of,land,Q11081619,1
14441,optimum,Q1186200,subclass of,Development of an optimum,Q55460864,1
14442,optimal outcomes,Q47438667,country,Bangladesh,Q902,1
14443,optimal harvesting,Q112878346,subclass of,food wastage,Q18919,1
14444,optimal,Q105598567,has cause,Crop diversification,Q28954034,1
14445,opt imal investment,id-less,subclass of,policies,Q47011897,1
14446,opportunity cost,Q185715,facet of,fuel equivalence,id-less,1
14447,over bridge,Q7113395,subclass of,road crossing,Q22441422,1
14448,overall economy,id-less,has part,impact,Q4115667,1
14449,participation,Q1773152,facet of,labour market,Q305186,1
14450,p romoting,id-less,facet of,overseas employment,Q20856035,1
14451,para-tariff,id-less,subclass of,RD,Q786,1
14452,par tnership,id-less,subclass of,private,Q158668,1
14453,paper work,Q63957358,replaced by,ICT,Q5268834,1
14454,paper,Q11472,subclass of,systems,Q50808462,1
14455,paper,Q11472,subclass of,products,Q542929,1
14456,paper,Q11472,has part,cost,Q240673,1
14457,papaya,Q55551,subclass of,crops,Q235352,1
14458,pandemic,Q12184,subclass of,epidemics,Q44512,1
14459,pandemic,Q12184,start time,January 2020,Q55018341,1
14460,pandemic,Q12184,has effect,current,Q129558,1
14461,pandemic,Q12184,facet of,technology,Q11016,1
14462,palliative care,Q29483,subclass of,care,Q699385,1
14463,palladium,Q1089,subclass of,valuab le elements,id-less,1
14464,painting,Q11629,subclass of,Fine arts,Q36649,1
14465,paid off,Q7497952,has cause,standards,Q591990,1
14466,paid,Q7170649,opposite of,unpaid,Q1543615,1
14467,pagoda,Q199451,religion,Buddhism,Q748,1
14468,paddy growing season,id-less,part of,paddy,Q15838080,1
14469,paddy,Q15838080,subclass of,rice,Q5090,1
14470,paddy,Q15838080,has part,paddy growing season,id-less,1
14471,paddy,Q15838080,has part,HYV,Q28311068,1
14472,packaging,Q107380531,use,transportation,Q7590,1
14473,packaging,Q107380531,use,ddition,Q106290576,1
14474,packaging,Q107380531,part of,transport,Q7590,1
14475,packaging,Q107380531,part of,marketing,Q39809,1
14476,packaged,Q1995545,subclass of,sold,Q4991371,1
14477,pa rties,id-less,part of,political,Q82955,1
14478,p ublic,Q206584,instance of,private sector,Q591763,1
14479,p roposed ADP allocations,id-less,facet of,ADP,Q185253,1
14480,paradi gm,id-less,part of,overseas employment and migration framework,id-less,1
14481,paramedic,Q330204,different from,Doctors,Q23661269,1
14482,paramedical,Q55071047,part of,nursing,Q174876,1
14483,parking regulations,id-less,facet of,parking,Q6501349,1
14484,participation,Q1773152,facet of,employment,Q656365,1
14485,participant,Q75232720,part of,benefit,Q678774,1
14486,partic ularly,id-less,subclass of,pronounced,Q3923923,1
14487,part 1,Q47090887,followed by,Part 2,Q48631336,1
14488,parsely,id-less,subclass of,households,Q64873892,1
14489,parliaments,Q15816949,part of,Government,Q7188,1
14490,parliamentary oversight,Q58030401,subclass of,checks and balance,Q8272977,1
14491,parliamentary committee,Q2986700,has part,public hearings,Q67697917,1
14492,parliament,Q11010,part of,governm ent,id-less,1
14493,parliament,Q11010,has part,Parliament,Q11010,1
14494,parks,Q27237735,subclass of,public space,Q294440,1
14495,parks,Q27237735,location,riverfront,Q7338181,1
14496,parking regulations,id-less,facet of,vehicles,Q7918612,1
14497,parking lot,Q6501349,subclass of,infrastructure,Q121359,1
14498,paramedical,Q55071047,subclass of,medical,Q11190,1
14499,parking,Q6501349,subclass of,space,Q1,1
14500,parking,Q6501349,facet of,traffic law,Q10701048,1
14501,park,Q22698,subclass of,open space,Q22652,1
14502,park,Q22698,has part,playground,Q11875349,1
14503,park,Q22698,area,12,Q36977,1
14504,parents,Q7566,subclass of,care giver,Q27710305,1
14505,parents,Q7566,part of,students,Q48282,1
14506,parents,Q7566,part of,protectors of adolescents,id-less,1
14507,parent,Q7566,opposite of,student,Q48282,1
14508,parasitic,Q388646,has effect,infested,Q759219,1
14509,paramilitary,Q207320,subclass of,force,Q11402,1
14510,parameters,Q7135216,subclass of,parameter,Q1413083,1
14511,parameters,Q7135216,part of,Demography,Q37732,1
14512,p roposed,id-less,part of,strategic focus,Q33939911,1
14513,p roductivity,id-less,facet of,labour,Q9630,1
14514,overall service,id-less,has part,The following chapter on overall service,id-less,1
14515,p roductivity,id-less,facet of,increase people’s p roductivity,id-less,1
14516,own resources,id-less,different from,private enterprise,Q110583109,1
14517,own resource mobilization,id-less,part of,private sector,Q591763,1
14518,own resour ces,id-less,part of,cost recovery,Q112846555,1
14519,own garden,id-less,different from,garden,Q1107656,1
14520,own account worker,id-less,subclass of,self-employed,Q2113533,1
14521,overwhelm ing mandate,id-less,successful candidate,Awami League,Q1281480,1
14522,overweight,Q332428,said to be the same as,obesity,Q12174,1
14523,overvalued,Q11787725,subclass of,exchange rate,Q66100,1
14524,overstaffed,id-less,opposite of,actual needs,id-less,1
14525,oversigh t,id-less,facet of,service delivery,Q88514508,1
14526,overseas labour migration,id-less,part of,Overseas labour migration,id-less,1
14527,overseas jobs,id-less,subclass of,jobs,Q392825,1
14528,overseas employment and migration framework,id-less,has part,paradi gm,id-less,1
14529,overseas employment,Q20856035,subclass of,employment,Q656365,1
14530,overseas employment,Q20856035,has part,migrat ion sector,id-less,1
14531,overseas,Q113641827,instance of,market,Q330284,1
14532,overseas,Q113641827,has part,Bangladesh,Q902,1
14533,overpopulation,Q331439,subclass of,growth of world population,id-less,1
14534,overpass,Q1425560,subclass of,road,Q34442,1
14535,overnutrition,Q16956975,subclass of,nutrition,Q2138622,1
14536,overnment,id-less,part of,"Chapter 7, g overnment",id-less,1
14537,overloading,Q1091461,subclass of,road damages,id-less,1
14538,overlapping mandates,id-less,subclass of,weak capacities,id-less,1
14539,overlapping mandate,id-less,subclass of,mandates,Q60082873,1
14540,overlapping,Q65560376,has part,intersecting,Q2266397,1
14541,overhead costs,Q2334952,part of,indirect,Q15304518,1
14542,overhead conductor,id-less,subclass of,wire,Q551997,1
14543,overhaul,Q2144962,subclass of,maintenance,Q1043452,1
14544,overdue loan,id-less,point in time,March 2003,Q1150095,1
14545,own satellite,id-less,country,country,Q6256,1
14546,own satellite,id-less,subclass of,satellite,Q26540,1
14547,own sources,id-less,opposite of,Government transfer,Q57696338,1
14548,p oor,id-less,part of,urban,Q159313,1
14549,p roduction,id-less,subclass of,export,Q182722,1
14550,p rivate d omestic,id-less,has part,foreign investment,Q104700343,1
14551,p rivate,id-less,subclass of,ICDs,Q1428431,1
14552,p rice,id-less,instance of,export,Q182722,1
14553,p revious policies of CAD,id-less,instance of,export orientation,Q58280812,1
14554,p resent,id-less,instance of,trend rate,id-less,1
14555,p resent,id-less,followed by,future,Q344,1
14556,p remium,id-less,instance of,wage rate,Q64321714,1
14557,p ower sector,id-less,has part,p ower,id-less,1
14558,p ower,id-less,part of,p ower sector,id-less,1
14559,p overty rate,id-less,is a list of,districts,Q5283500,1
14560,p overty,id-less,different from,income,Q850210,1
14561,p ositive portrayal,id-less,instance of,Regulatory measures,Q40406612,1
14562,p olicy framework,id-less,facet of,youth strategy,id-less,1
14563,ownership,Q6498684,facet of,authentication,Q212108,1
14564,p olicies's approval and enactment,id-less,part of,p olicies,id-less,1
14565,p olicies,id-less,has part,p olicies's approval and enactment,id-less,1
14566,p lace,id-less,instance of,labour reduction,id-less,1
14567,p ipelined,id-less,subclass of,domestic gas,Q100163463,1
14568,p erishable,id-less,subclass of,commodities,Q2897903,1
14569,p enetration,id-less,part of,services exports,id-less,1
14570,p aradigm shift,id-less,facet of,overseas employment,Q20856035,1
14571,p addy,id-less,country of origin,Bangladesh,Q902,1
14572,p,Q674,instance of,rivate,Q3433456,1
14573,p,Q674,facet of,opulation,Q113700795,1
14574,ozone,Q36933,has part,H,Q129,1
14575,ownership,Q6498684,subclass of,rights,Q780687,1
14576,ownership,Q6498684,facet of,transactions,Q601401,1
14577,physical,Q413,subclass of,disabilities,Q5281167,1
14578,physical,Q413,subclass of,infrastructure,Q121359,1
14579,physical,Q413,subclass of,social barrier,Q51015182,1
14580,population aged 65 and older,id-less,country,Bangladesh,Q902,1
14581,population to tota l population,id-less,different from,tota l population,id-less,1
14582,population to el ectricity,id-less,instance of,6,Q23488,1
14583,population structure of Bangladesh,id-less,country,Bangladesh,Q902,1
14584,population size,Q1613416,part of,class,Q37517,1
14585,population of Dhaka,id-less,located in the administrative territorial entity,Dhaka,Q1354,1
14586,population management,Q37086038,subclass of,management,Q2920921,1
14587,population management,Q37086038,instance of,area,Q56061,1
14588,population management,Q37086038,facet of,population dynamics,Q904564,1
14589,population management,Q37086038,facet of,human development,Q2347178,1
14590,population in total population,id-less,area,14,Q38582,1
14591,population in Bangladesh,id-less,country,Bangladesh,Q902,1
14592,population health,Q3291156,facet of,nutrition,Q2138622,1
14593,population growth rate,Q2822899,part of,Census,Q39825,1
14594,population growth rate,Q2822899,instance of,growth rate,Q3516239,1
14595,population growth rate,Q2822899,instance of,TFR,Q285897,1
14596,population growth rate,Q2822899,has part,1.37% per annum,id-less,1
14597,population growth rate,Q2822899,has effect,TFR,Q285897,1
14598,population growth rate,Q2822899,facet of,population,Q33829,1
14599,population growth rate,Q2822899,country,Bangladesh,Q902,1
14600,population growth of Bangladesh,id-less,country,Bangladesh,Q902,1
14601,population growth,Q386191,has part,1.2%,Q66074374,1
14602,population growth,Q386191,has effect,income inequality,Q5055020,1
14603,population growth,Q386191,facet of,population,Q33829,1
14604,population grows faster t han that of the average population,id-less,is a list of,population,Q33829,1
14605,population front,Q95534835,has part,population,Q33829,1
14606,population engage with ea ch other,id-less,has cause,population,Q33829,1
14607,population dynamics,Q904564,has cause,ageing population,Q33606838,1
14608,population density,Q22856,part of,population,Q33829,1
14609,population census report of 2011,id-less,point in time,2011,Q1994,1
14610,population urban,id-less,has cause,urbanization,Q161078,1
14611,population vulnerable,id-less,part of,food security,Q1229911,1
14612,porn,Q185529,subclass of,websites,Q30047053,1
14613,port,Q44782,use,transport,Q7590,1
14614,positive outcomes,Q28485388,facet of,outcomes,Q38084488,1
14615,positive list,Q38782020,opposite of,negative list,Q85851496,1
14616,positive lessons of experience of the Seventh Plan,id-less,part of,Seventh Plan,Q17004279,1
14617,positive,Q3482678,said to be the same as,highly positive,Q48881960,1
14618,positiv,Q1930186,facet of,human development,Q2347178,1
14619,positio n,id-less,country,Bangladesh,Q902,1
14620,ports,Q2248089,has part,rive,Q118957,1
14621,portrayal as commodity,id-less,subclass of,Negative projection of women,id-less,1
14622,portfolio investment,Q609343,subclass of,FDI,Q490513,1
14623,portfolio,Q79509036,has part,loan,Q189539,1
14624,port ma y,id-less,instance of,international transit facilities,id-less,1
14625,port capacities,id-less,has cause,investment regulatory,id-less,1
14626,port activiti,Q53277345,instance of,activiti es.,id-less,1
14627,port,Q44782,use,transit,Q7590,1
14628,port,Q44782,country,Bangladesh,Q902,1
14629,port,Q44782,use,cargo handling,Q29585642,1
14630,port,Q44782,subclass of,services,Q114080183,1
14631,port,Q44782,subclass of,land,Q11081619,1
14632,port,Q44782,subclass of,infrastructure,Q121359,1
14633,port,Q44782,subclass of,freight train,Q954927,1
14634,port,Q44782,part of,related transport,id-less,1
14635,port,Q44782,part of,maritime,Q316291,1
14636,port,Q44782,located in the administrative territorial entity,region,Q82794,1
14637,port,Q44782,located in or next to body of water,Passur River,id-less,1
14638,port,Q44782,has part,staffing,Q17325653,1
14639,port,Q44782,has part,facilities,Q15761653,1
14640,port,Q44782,different from,ship berth,id-less,1
14641,port,Q44782,different from,destination,Q12769393,1
14642,population census of 2011,id-less,point in time,2011,Q1994,1
14643,population age structure,Q73664199,facet of,demographic dynamics,Q113897540,1
14644,post -MR care,id-less,subclass of,health facilities,Q4260475,1
14645,population,Q33829,point in time,2018,Q25291,1
14646,popu lation,id-less,part of,urban,Q159313,1
14647,popu lation,id-less,followed by,evolve in the next 20 years,id-less,1
14648,poorly organized,Q67583844,facet of,Public transport,Q178512,1
14649,poorest income group,id-less,subclass of,age earners,id-less,1
14650,poorest 10 districts,id-less,facet of,poverty,Q10294,1
14651,poorest,Q7228853,subclass of,vulnerable,Q278113,1
14652,poorest,Q7228853,said to be the same as,poor,Q5729485,1
14653,poorest,Q7228853,part of,distribution of incomes among the poor,id-less,1
14654,poor population,id-less,point in time,2016,Q25245,1
14655,poor people,Q191159,uses,food,Q2095,1
14656,poor people,Q191159,opposite of,females,Q111905566,1
14657,poor mothers,Q93270457,subclass of,delivery,Q7590,1
14658,poor living conditions,id-less,subclass of,living conditions,Q1404808,1
14659,poor land administration,id-less,facet of,high cost of land transactions,id-less,1
14660,poor households with children,id-less,part of,social security system,Q7550838,1
14661,poor households,id-less,subclass of,organized under,id-less,1
14662,poor households,id-less,has part,wome,Q467,1
14663,poor genetic base,id-less,subclass of,origin,Q7376362,1
14664,poor brood,id-less,subclass of,multiple challenges,Q46158972,1
14665,poor and vulnerable population,id-less,country,Bangladesh,Q902,1
14666,poor and vulnerable,id-less,subclass of,social protection programmes,id-less,1
14667,poor and vulnerable,id-less,subclass of,social protection,Q2483208,1
14668,poor and vulnerable,id-less,part of,NSSS,Q3480055,1
14669,poor,Q5729485,subclass of,vulnerable population,Q3376054,1
14670,poor,Q5729485,subclass of,vulnerable families,Q73329098,1
14671,poor,Q5729485,subclass of,risk,Q104493,1
14672,poor,Q5729485,subclass of,poverty,Q10294,1
14673,poor,Q5729485,subclass of,marginalized groups,Q21051292,1
14674,poor,Q5729485,subclass of,marginalized communities,id-less,1
14675,populat ion,id-less,instance of,ageing,Q332154,1
14676,populat ion,id-less,population,19 million,id-less,1
14677,populat ion dynamics,id-less,facet of,population,Q33829,1
14678,population,Q33829,has part,age,Q185836,1
14679,population,Q33829,part of,village,Q532,1
14680,population,Q33829,part of,population front,Q95534835,1
14681,population,Q33829,part of,life cycle,Q513359,1
14682,population,Q33829,part of,growth,Q1342838,1
14683,population,Q33829,part of,development front,id-less,1
14684,population,Q33829,part of,country,Q6256,1
14685,population,Q33829,instance of,trend,Q13427002,1
14686,population,Q33829,has part,livestock,Q4767951,1
14687,population,Q33829,has part,labour,Q9630,1
14688,population,Q33829,has part,growth,Q1342838,1
14689,population,Q33829,has part,employment status,Q26322214,1
14690,population,Q33829,has part,age stratification,Q4691933,1
14691,population,Q33829,has part,age group,Q42401304,1
14692,population,Q33829,has part,64,Q435660,1
14693,populated areas,id-less,subclass of,area,Q56061,1
14694,population,Q33829,has part,1.5%,Q33425722,1
14695,population,Q33829,has part,1.4%,id-less,1
14696,population,Q33829,has effect,population engage with ea ch other,id-less,1
14697,population,Q33829,has effect,performance,Q35140,1
14698,population,Q33829,has effect,growth,Q1342838,1
14699,population,Q33829,has effect,economic growth,Q189833,1
14700,population,Q33829,has cause,grow,Q87070643,1
14701,population,Q33829,different from,class,Q37517,1
14702,population,Q33829,country,Bangladesh,Q902,1
14703,populatio n,id-less,instance of,populatio,Q37732,1
14704,populatio n,id-less,has part,urban population,Q4145472,1
14705,populati,Q37732,subclass of,insecurity,Q3152967,1
14706,populati,Q37732,number of participants,40,Q42317,1
14707,positively associated with,id-less,has cause,economic expansion,Q1384234,1
14708,post -disaster management,id-less,subclass of,coord inated,id-less,1
14709,physical capital,Q990550,has effect,GDP growth,Q98519467,1
14710,poverty,Q10294,has cause,gender inequalities,Q84940163,1
14711,poverty,Q10294,subclass of,economic,Q8134,1
14712,poverty,Q10294,subclass of,deprivations,Q34455439,1
14713,poverty,Q10294,subclass of,consequence,Q926230,1
14714,poverty,Q10294,subclass of,alamity,id-less,1
14715,poverty,Q10294,studied by,research investigations,Q53723960,1
14716,poverty,Q10294,studied by,public policy,Q546113,1
14717,poverty,Q10294,studied by,pedagogy,Q7922,1
14718,poverty,Q10294,publisher,BBS,Q210499,1
14719,poverty,Q10294,located in the administrative territorial entity,CHT,Q30254321,1
14720,poverty,Q10294,instance of,location,Q2221906,1
14721,poverty,Q10294,has part,population,Q33829,1
14722,poverty,Q10294,has part,pockets,Q15846662,1
14723,poverty,Q10294,has part,low-income people,Q191159,1
14724,poverty,Q10294,has part,financial support,Q70471322,1
14725,poverty,Q10294,has part,disadvantaged,Q106394435,1
14726,poverty,Q10294,has effect,vulnurability,id-less,1
14727,poverty,Q10294,has effect,unemployment rate,Q1787954,1
14728,poverty,Q10294,has effect,progress,Q247792,1
14729,poverty,Q10294,has effect,prevent,Q27717965,1
14730,poverty,Q10294,has effect,insecurity,Q3152967,1
14731,poverty,Q10294,has effect,encouraging,Q107264587,1
14732,poverty,Q10294,has effect,employment,Q656365,1
14733,poverty,Q10294,has effect,cycle,Q11442,1
14734,poverty,Q10294,has effect,Inequality,Q28113351,1
14735,poverty,Q10294,has cause,violence,Q124490,1
14736,poverty,Q10294,has cause,lack of education,Q90659717,1
14737,poverty,Q10294,has cause,inequa lity,id-less,1
14738,poverty,Q10294,has cause,income generating capacity,id-less,1
14739,poverty,Q10294,has cause,growth,Q1342838,1
14740,poverty,Q10294,subclass of,eduction,Q5341317,1
14741,poverty,Q10294,subclass of,focused,Q3746967,1
14742,poverty,Q10294,subclass of,implications,Q58090122,1
14743,poverty elasticity of GDP,id-less,subclass of,elasticity,Q62932,1
14744,poverty line,Q205660,subclass of,concentration of population,id-less,1
14745,poverty line,Q205660,subclass of,bel ow,id-less,1
14746,poverty line,Q205660,said to be the same as,extreme poor,id-less,1
14747,poverty line,Q205660,said to be the same as,Poverty,Q10294,1
14748,poverty line,Q205660,facet of,rural population,Q4414036,1
14749,poverty line,Q205660,facet of,poverty,Q10294,1
14750,poverty line,Q205660,facet of,poor,Q5729485,1
14751,poverty l ine,id-less,subclass of,poverty,Q10294,1
14752,poverty into poverty,id-less,subclass of,poverty,Q10294,1
14753,poverty income,id-less,subclass of,monthly allowance,id-less,1
14754,poverty eradication,Q48133292,subclass of,interventions,Q15763635,1
14755,poverty elimination,Q58319283,subclass of,elimination,Q23009442,1
14756,poverty elasticity of growth,id-less,facet of,poverty,Q10294,1
14757,poverty elasticity,id-less,facet of,poverty reduction,Q1824165,1
14758,poverty,Q10294,subclass of,lower,Q7108097,1
14759,poverty elasticity,id-less,facet of,growth,Q1342838,1
14760,poverty dynamics,Q39038138,subclass of,concern,Q206361,1
14761,poverty by FY2031,id-less,point in time,FY2031,id-less,1
14762,poverty assessment,id-less,subclass of,income data,Q36538205,1
14763,poverty among households with in 2016,id-less,point in time,2016,Q25245,1
14764,poverty alleviation,Q1824165,part of,economic,Q8134,1
14765,poverty alleviation,Q1824165,facet of,transition towards low -carbon,id-less,1
14766,poverty alleviation,Q1824165,facet of,livelihood,Q6658164,1
14767,poverty alleviation,Q1824165,facet of,employment,Q656365,1
14768,poverty alleviation,Q1824165,facet of,development,Q1074523,1
14769,poverty,Q10294,subclass of,slipped,Q697117,1
14770,poverty,Q10294,subclass of,protection,Q179073,1
14771,poverty,Q10294,subclass of,population,Q33829,1
14772,poverty,Q10294,has cause,growt h,id-less,1
14773,poverty,Q10294,has cause,employme nt,id-less,1
14774,post -disaster management,id-less,subclass of,protecting,Q28543928,1
14775,poverty,Q10294,has cause,Remittance inflows,Q110591215,1
14776,potato,Q10998,subclass of,vegetable,Q11004,1
14777,potato,Q10998,subclass of,pulses,Q145909,1
14778,potable water,Q7892,subclass of,water,Q283,1
14779,pot ential,id-less,subclass of,BBS,Q210499,1
14780,postnatal,Q749115,subclass of,vitamin,Q34956,1
14781,postharvest technology,Q51058303,subclass of,dissemination,Q105460363,1
14782,postharvest management,Q43319706,facet of,food safety,Q909821,1
14783,postharvest management,Q43319706,facet of,crop,Q235352,1
14784,postharvest loss,Q112607312,subclass of,postharvest,Q426933,1
14785,postharvest,Q426933,part of,agricultural,Q5356428,1
14786,posters,Q106499080,part of,films,Q11424,1
14787,postal transport,Q7234000,part of,distribution,Q200726,1
14788,postal system,Q49845,subclass of,services,Q114080183,1
14789,postal services,Q57616250,facet of,IT,Q38,1
14790,postal service,Q1529128,instance of,Commercializing,Q23914016,1
14791,postal secto,Q57616250,instance of,Institutional framework,Q16866121,1
14792,postal,Q700905,has part,customers,Q2979031,1
14793,post-harvest management,Q59513050,subclass of,management,Q2920921,1
14794,post-harvest,Q113132901,subclass of,seedling,Q1385709,1
14795,post training,Q33706856,subclass of,training,Q216033,1
14796,post pandemic,Q94934503,instance of,economic development,Q4530482,1
14797,post office,Q35054,subclass of,buildings,Q41176,1
14798,post office,Q35054,item operated,Postal cash card,id-less,1
14799,post office,Q35054,different from,banking,Q806718,1
14800,post larvae,id-less,subclass of,shrimp fry,id-less,1
14801,post graduates,id-less,subclass of,training,Q216033,1
14802,post gradu,Q18245166,has part,ate colle ges,id-less,1
14803,post -natal care,id-less,start time,2014,Q1999,1
14804,post -harvest storage,id-less,part of,value -chain development,id-less,1
14805,poten tial,id-less,subclass of,RMG,Q113230268,1
14806,potential,Q21170479,different from,actual use,Q64598545,1
14807,potential,Q21170479,facet of,NFS,Q55679,1
14808,pouroshova,id-less,instance of,City Corporatio n,id-less,1
14809,poverty,Q10294,facet of,reducing,Q18636517,1
14810,poverty,Q10294,facet of,population,Q33829,1
14811,poverty,Q10294,facet of,macroeconomic stability,Q58357542,1
14812,poverty,Q10294,facet of,economic,Q8134,1
14813,poverty,Q10294,facet of,developing nations,Q17667591,1
14814,poverty,Q10294,facet of,climate,Q7937,1
14815,poverty,Q10294,facet of,all ages,Q11389850,1
14816,poverty,Q10294,different from,income,Q850210,1
14817,poverty,Q10294,different from,education,Q8434,1
14818,poverty,Q10294,country,prosperous Bangladesh,id-less,1
14819,poverty,Q10294,country,national,Q53247,1
14820,poverty,Q10294,country,CHT,Q30254321,1
14821,pove rty,id-less,facet of,extreme poor,id-less,1
14822,pourashavas,id-less,has part,FSTP,Q55606715,1
14823,potential,Q21170479,has effect,actual yields,id-less,1
14824,pour -flush toilet,id-less,subclass of,toilet,Q7857,1
14825,poultry,Q178559,uses,feed,Q2095,1
14826,poultry,Q178559,subclass of,ruminants,Q842175,1
14827,poultry,Q178559,subclass of,protein,Q8054,1
14828,poultry,Q178559,subclass of,farmers,Q131512,1
14829,poultry,Q178559,instance of,subsectors,Q18654693,1
14830,poultry,Q178559,has part,bird,Q5113,1
14831,poultry,Q178559,different from,animal,Q729,1
14832,pouching,Q70322545,subclass of,illegal fishing vessels,id-less,1
14833,potholes management,id-less,subclass of,patch repairing,id-less,1
14834,potential support ratio,Q7234834,facet of,ageing,Q332154,1
14835,potential services,id-less,part of,economy,Q159810,1
14836,potential,Q21170479,said to be the same as,under -performed,id-less,1
14837,poor,Q5729485,subclass of,living standards,Q28407012,1
14838,poor,Q5729485,subclass of,income distribution,Q3915542,1
14839,poor,Q5729485,subclass of,employment opportunities,Q2266417,1
14840,planning stage,id-less,studies,children park,Q89911278,1
14841,po wer,id-less,subclass of,generation,Q11398090,1
14842,po stal,id-less,part of,rural people,Q1746417,1
14843,plurilateral,Q7205553,subclass of,free -trade club,id-less,1
14844,plurilateral,Q7205553,subclass of,agreements,Q15092854,1
14845,plot projects,id-less,different from,flats,Q188507,1
14846,plot,Q683595,part of,cadastral survey,Q191072,1
14847,playgrounds,Q104874425,subclass of,park,Q22698,1
14848,playground,Q11875349,subclass of,park,Q22698,1
14849,playground,Q11875349,part of,park,Q22698,1
14850,play grounds,Q86742220,subclass of,parks,Q27237735,1
14851,play,Q79576,studied by,pedagogy,Q7922,1
14852,platinum,Q880,subclass of,valuab le elements,id-less,1
14853,platfor ms,id-less,use,order management system,Q7100437,1
14854,plastics,Q11474,studied by,engineering,Q11023,1
14855,plastics,Q11474,different from,ceramics,Q45621,1
14856,plastic bag,Q498439,subclass of,packaging,Q107380531,1
14857,plants,Q756,use,treatment,Q179661,1
14858,planting,Q2083967,part of,cropping,Q785116,1
14859,planter,Q869381,part of,tea garden,Q1827414,1
14860,plantation,Q188913,subclass of,natural regeneration,Q11442890,1
14861,plantation,Q188913,subclass of,gardening,Q124946,1
14862,plantation,Q188913,subclass of,forest,Q4421,1
14863,plantation,Q188913,subclass of,Land,Q11081619,1
14864,plantation,Q188913,subclass of,ANR,Q17480,1
14865,plantation,Q188913,has parts of the class,tree,Q10884,1
14866,plantation,Q188913,has effect,Productivity,Q2111958,1
14867,plant pests,Q93613851,subclass of,diseases,Q12136,1
14868,plant,Q756,different from,animal species,Q107391611,1
14869,planning wing,id-less,part of,line ministries,id-less,1
14870,pocket expenditure,id-less,subclass of,challenge,Q16511806,1
14871,pockets,Q15846662,part of,poverty,Q10294,1
14872,poisoning,Q18621601,subclass of,injuries,Q193078,1
14873,policies,Q47011897,facet of,education,Q8434,1
14874,policies,Q47011897,has part,strategies,Q185451,1
14875,policies,Q47011897,has part,rules,Q1151067,1
14876,policies,Q47011897,has part,regulatory interventions,Q98900995,1
14877,policies,Q47011897,has part,regulations,Q106947327,1
14878,policies,Q47011897,has part,programmes,Q39071357,1
14879,policies,Q47011897,has part,program activities,Q64272743,1
14880,policies,Q47011897,has part,legislations,Q36380001,1
14881,policies,Q47011897,has part,investme nts,id-less,1
14882,policies,Q47011897,has part,institutional reforms,Q58056196,1
14883,policies,Q47011897,has part,drawn,Q2745709,1
14884,policies,Q47011897,has effect,economic recovery,Q3625286,1
14885,policies,Q47011897,has effect,action,Q188473,1
14886,policies,Q47011897,facet of,trade,Q601401,1
14887,policies,Q47011897,facet of,economies,Q50807212,1
14888,polarization,Q193760,subclass of,job polarization,Q59154136,1
14889,policies,Q47011897,facet of,climate change,Q125928,1
14890,policies,Q47011897,facet of,BBS,Q210499,1
14891,policies,Q47011897,different from,strategies,Q185451,1
14892,policies,Q47011897,different from,sectoral plan,id-less,1
14893,polici es,id-less,facet of,Digital Bangladesh,Q65318844,1
14894,police stations,Q861951,part of,police,Q35535,1
14895,police station,Q861951,part of,Bangladesh Police,Q4855364,1
14896,police patrols,Q37346776,facet of,Safety and security,Q85660270,1
14897,police,Q35535,has part,fire brigade,Q6498663,1
14898,polic y reforms,id-less,facet of,population management,Q37086038,1
14899,poli cy,id-less,field of work,Nutrition,Q2138622,1
14900,polder,Q106259,subclass of,coastal polder,id-less,1
14901,polarizing,Q20026400,subclass of,dynamics,Q128030,1
