,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
17972,railway,Q22667,connects with,air ways,Q4698258,1
17973,railway,Q22667,connects with,road,Q34442,1
17974,railway,Q22667,length,10,Q23806,1
17975,rail,Q26623,instance of,modes,Q37540856,1
17976,railway,Q22667,located in the administrative territorial entity,provinces,Q429976,1
17977,railway,Q22667,owned by,Government,Q7188,1
17978,railway,Q22667,use,transportation,Q7590,1
17979,railway,Q22667,uses,road,Q34442,1
17980,railway network,Q2678338,connects with,road,Q34442,1
17981,railway network,Q2678338,has part,railway network's,id-less,1
17982,rail,Q26623,part of,transport,Q7590,1
17983,rail,Q26623,has part,water,Q283,1
17984,railway passes in the coming years,id-less,part of,long run,Q11230358,1
17985,radio,Q872,has part,speakers,Q79935567,1
17986,r ule of law,id-less,has part,ensure r ule of law's,id-less,1
17987,r y,Q37392847,has part,d e,Q418445,1
17988,ra tes,id-less,has effect,Infection ra tes from water,id-less,1
17989,race,Q878123,different from,age,Q185836,1
17990,race,Q878123,different from,gender,Q48277,1
17991,radio,Q872,has part,broadcast speaker system,id-less,1
17992,radio,Q872,has part,stations,Q12819564,1
17993,rail,Q26623,country,Liberia,Q1014,1
17994,radio,Q872,instance of,media,Q11033,1
17995,radio,Q872,instance of,new media,Q683794,1
17996,radio,Q872,instance of,platforms,Q582151,1
17997,radio,Q872,instance of,production,Q739302,1
17998,radiotherapy,Q180507,different from,chemotherapy,Q974135,1
17999,raids,Q1063063,subclass of,attack,Q2001676,1
18000,railway network's,id-less,part of,railway network,Q2678338,1
18001,rain forests,Q110613840,different from,marshlands,Q54866298,1
18002,rate,Q1144560,said to be the same as,2,Q200,1
18003,rat es,Q53843909,opposite of,women have fewer,Q79885583,1
18004,rapid commerc ialization,id-less,facet of,commerc ialization,id-less,1
18005,rapid testing,Q33708088,subclass of,awareness,Q4338318,1
18006,rapid u rbanization,id-less,subclass of,modest,Q18978390,1
18007,rapid urbanization,Q56047581,has effect,economic growth,Q189833,1
18008,rapid urbanization,Q56047581,has part,best,Q9816,1
18009,rapidly growing populations,id-less,continent,Africa,Q15,1
18010,rate,Q1144560,country,Liberia,Q1014,1
18011,rape,Q177932,subclass of,domestic violence,Q156537,1
18012,rate,Q1144560,different from,growth,Q1342838,1
18013,rate,Q1144560,facet of,birth,Q34581,1
18014,rate,Q1144560,has part,attributable,Q182467,1
18015,rate,Q1144560,part of,crime,Q83267,1
18016,rate,Q1144560,part of,electricity access,Q63599945,1
18017,rate,Q1144560,said to be the same as,1,Q199,1
18018,rapid and widespread transmission,id-less,has effect,countries have taken,id-less,1
18019,rape,Q177932,has cause,SGBV,id-less,1
18020,rainforest,Q9444,part of,biodiversity,Q47041,1
18021,raise levels,id-less,has cause,levels to raise levels,id-less,1
18022,rainforest,Q9444,subclass of,Forest,Q4421,1
18023,rainy season,Q3117517,has effect,road condition,Q111011345,1
18024,rainy season,Q3117517,opposite of,lean period,id-less,1
18025,rais e awareness,id-less,part of,rights of people,Q39431053,1
18026,rais e productivity,id-less,facet of,forest resources,Q5469189,1
18027,raise,Q884353,part of,communications campaign,id-less,1
18028,raise the,Q665146,has cause,interventions,Q15763635,1
18029,ranked countries,id-less,number of participants,188,Q30574,1
18030,ralization,id-less,subclass of,revenue,Q850210,1
18031,rallies,Q18753323,part of,candidates’ parades,id-less,1
18032,ramps,Q2714893,facet of,with disabilities,id-less,1
18033,range,Q46831,different from,number,Q11563,1
18034,rank,Q56019,different from,classify,Q64210831,1
18035,ranked 150,id-less,country,Liberia,Q1014,1
18036,recommendations,Q84597478,part of,general conclusions,Q37872034,1
18037,recommendations,Q84597478,publisher,IMF,Q7804,1
18038,recommendations,Q84597478,subclass of,recommendation,Q62026391,1
18039,reducing negative environmental impacts,id-less,subclass of,products,Q542929,1
18040,reducing,Q18636517,opposite of,improving the business environment,id-less,1
18041,reducing,Q18636517,opposite of,strengthening,Q3716064,1
18042,reducing GHGs by at least 10% by 2030,id-less,point in time,2030,Q12799,1
18043,reducing absentee,Q34783702,facet of,absentee,Q3985578,1
18044,reducing absolute poverty,id-less,country,Lao PDR,Q819,1
18045,reducing discriminatory attitudes,Q44651491,facet of,discriminatory,Q82092166,1
18046,reducing the deficit,id-less,instance of,sector,Q3958441,1
18047,reduced poverty,id-less,facet of,poverty,Q10294,1
18048,reducing undernutrition,Q95817406,subclass of,p rogress,id-less,1
18049,reducing wastes,id-less,subclass of,structures,Q811979,1
18050,reduction,Q47496130,facet of,air pollution,Q131123,1
18051,reduction,Q47496130,opposite of,resource mobilization,Q7315830,1
18052,reduction in transaction,id-less,subclass of,transaction,Q327197,1
18053,reduction of violence,id-less,instance of,indicator,Q3695082,1
18054,reducing,Q18636517,has cause,contribute sustainably,id-less,1
18055,reduced discrimination,Q39637348,instance of,Survey,Q747810,1
18056,reference point,Q23008367,subclass of,reference,Q13136,1
18057,reduce waste,id-less,subclass of,reduce,Q951651,1
18058,reduce,Q951651,opposite of,consumption,Q12204,1
18059,reduce,Q951651,opposite of,youths,Q22001205,1
18060,reduce,Q951651,part of,sustainability,Q219416,1
18061,reduce at least by half the,id-less,has cause,By 2 030,id-less,1
18062,reduce crime,id-less,subclass of,mitigate,Q17139967,1
18063,reduce un employment,id-less,subclass of,employment,Q656365,1
18064,reduce/mitigate potential conflict,id-less,subclass of,mitigate potential conflict,id-less,1
18065,reduced by 50%,id-less,number of participants,50,Q712519,1
18066,reduced,Q29811237,facet of,infant mortality,Q835884,1
18067,reduced,Q29811237,has cause,poverty reduction,Q1824165,1
18068,reduced,Q29811237,part of,justice system,Q16514399,1
18069,reduced,Q29811237,part of,sustainability,Q219416,1
18070,reduced,Q29811237,subclass of,ratio,Q3481047,1
18071,reduced,Q29811237,subclass of,using,Q96676021,1
18072,referees,Q94025080,field of this occupation,athletes,Q2066131,1
18073,referendum,Q43109,country,national,Q53247,1
18074,recommendations accepted,id-less,subclass of,recommendation,Q62026391,1
18075,reg arding,id-less,country,Liberia,Q1014,1
18076,reforms,Q900406,facet of,police,Q35535,1
18077,reforms,Q900406,part of,system,Q1,1
18078,reforms in the public sector,id-less,facet of,public sector,Q294217,1
18079,reforms under Pillar,id-less,part of,Pillar,Q4817,1
18080,refugee,Q131572,subclass of,movement,Q49773,1
18081,refugee crisis,Q1397926,location,Middle East,Q7204,1
18082,reg ulatory regime,id-less,subclass of,reforms to policy,id-less,1
18083,reformed,Q101849,different from,rebuilt,Q2478058,1
18084,regi onal,id-less,field of work,security,Q2526135,1
18085,region,Q82794,facet of,Absolute poverty,Q2714378,1
18086,region,Q82794,has part,infrastructure,Q121359,1
18087,region,Q82794,has part,people,Q5,1
18088,region,Q82794,part of,geographic,Q4006,1
18089,regiona l,Q6805,contains administrative territorial entity,county,Q19470,1
18090,reforms,Q900406,facet of,fin ancial,id-less,1
18091,reform issues,Q52046559,facet of,reform,Q900406,1
18092,referral hospital,Q35793256,subclass of,Wellness Unit,id-less,1
18093,reform,Q900406,has part,parliamentary oversight,Q58030401,1
18094,reforestation,Q815818,subclass of,Tree planting,Q3536096,1
18095,reform,Q900406,country,Liberia,Q1014,1
18096,reform,Q900406,facet of,curriculum,Q207137,1
18097,reform,Q900406,facet of,institutional,Q682969,1
18098,reform,Q900406,facet of,judicial institutions,id-less,1
18099,reform,Q900406,has part,infrastructure expansion,Q92146784,1
18100,reform,Q900406,has part,sound,Q11461,1
18101,reform is difficult,id-less,part of,history,Q309,1
18102,reform,Q900406,part of,Fiscal policy,Q187021,1
18103,reform,Q900406,subclass of,instruments,Q50817452,1
18104,reform,Q900406,subclass of,transformation,Q461499,1
18105,reform agenda,Q84328544,facet of,reform,Q900406,1
18106,reform agenda,Q84328544,subclass of,comprehensive,Q207062,1
18107,reform initiatives,id-less,facet of,reform,Q900406,1
18108,reduce,Q951651,has cause,scarcity,Q815758,1
18109,reduce,Q951651,has cause,project,Q170584,1
18110,reduce,Q951651,has cause,consolidate industries,id-less,1
18111,records,Q10266053,part of,admi nistrative,id-less,1
18112,reconstruction phase,id-less,country,Liberia,Q1014,1
18113,record,Q49848,part of,payroll,Q59434791,1
18114,record,Q49848,said to be the same as,information,Q11028,1
18115,record management,Q7302838,facet of,Personnel Action Notices,id-less,1
18116,recording,Q13557414,part of,bookkeeping,Q3707847,1
18117,records,Q10266053,has part,payroll,Q59434791,1
18118,records,Q10266053,part of,administrative,Q56061,1
18119,reconstruction,Q1370468,opposite of,emergency status,id-less,1
18120,recovering,Q108449485,has cause,treating infected cases,id-less,1
18121,recovering,Q108449485,has effect,strengthening the resilience,Q106666968,1
18122,recovery,Q274533,facet of,COVID -19,Q112712553,1
18123,recovery,Q274533,facet of,DRF,Q29772724,1
18124,recovery,Q274533,followed by,prosperity,Q1760011,1
18125,recovery,Q274533,has cause,addiction,Q12029,1
18126,reconstruction,Q1370468,subclass of,recovery,Q274533,1
18127,reconciliation process,id-less,subclass of,tool,Q39546,1
18128,reduce,Q951651,has cause,T h i s,id-less,1
18129,reconciliation,Q1194317,instance of,promoting,Q27712785,1
18130,recommended,Q99308315,author,WHO,Q7817,1
18131,recommends,Q73823259,part of,United Nations,Q1065,1
18132,reconcilia tion,id-less,part of,peace-building,Q65360536,1
18133,reconciliation,Q1194317,different from,conflict,Q198,1
18134,reconciliation,Q1194317,has cause,identity,Q844569,1
18135,reconciliation,Q1194317,has part,14 memorial sites,id-less,1
18136,reconciliation,Q1194317,subclass of,accountability,Q2798912,1
18137,reconciliation plan,id-less,subclass of,devel opment,Q98642001,1
18138,reconciliation,Q1194317,subclass of,attitudes,Q2870128,1
18139,reconciliation,Q1194317,subclass of,barriers to reconciliation,id-less,1
18140,reconciliation,Q1194317,subclass of,conflict resolution,Q1194317,1
18141,reconciliation,Q1194317,subclass of,peacebuilding,Q2632158,1
18142,reconciliation,Q1194317,subclass of,procedural justice,Q442100,1
18143,reconciliation,Q1194317,subclass of,social cohesion,Q553270,1
18144,recovery,Q274533,has cause,commodity prices,Q64320324,1
18145,recovery,Q274533,has cause,cost,Q240673,1
18146,recovery,Q274533,has cause,disaster,Q3839081,1
18147,recycling,Q132580,use,reuse,Q846574,1
18148,recycling,Q132580,part of,circular economy,Q497743,1
18149,recycling,Q132580,part of,waste minimization,Q26371921,1
18150,recycling,Q132580,product or material produced,plastic,Q11474,1
18151,recycling,Q132580,subclass of,reus ing,id-less,1
18152,recycling,Q132580,subclass of,waste reduction,Q39159917,1
18153,recycling,Q132580,subclass of,wastewater treatment,Q20127660,1
18154,red tape,Q1761743,has cause,corruption,Q366,1
18155,recovery,Q274533,instance of,economic,Q8134,1
18156,redistribution of wealth,Q1155757,opposite of,down,Q190684,1
18157,redress mechanism,id-less,facet of,complaints,Q16514901,1
18158,redu ctions,id-less,has effect,stunting,Q7628767,1
18159,reduc ing,id-less,opposite of,limit ing,id-less,1
18160,reduc ing conflicts,id-less,opposite of,traditional system,Q46371183,1
18161,reduce,Q951651,has cause,Government has led by example,id-less,1
18162,recycling,Q132580,facet of,waste,Q45701,1
18163,recycle,Q132580,subclass of,waste,Q45701,1
18164,recurring costs,id-less,facet of,transparency,Q3026325,1
18165,recurrent spending,id-less,subclass of,investment,Q4290,1
18166,recurrent spending,id-less,subclass of,growth,Q1342838,1
18167,recurrent spending,id-less,has part,wage bill,Q85231010,1
18168,recurrent expenditures,id-less,subclass of,expenditures,Q5421006,1
18169,recurrent,Q28314507,opposite of,investment,Q4290,1
18170,recurrent,Q28314507,has part,capital expenditures,Q302208,1
18171,recruitment,Q899277,part of,performance management,Q1399956,1
18172,recruitment,Q899277,part of,financing,Q6055890,1
18173,recruitment,Q899277,has part,use of child,Q50103069,1
18174,recruitment,Q899277,has part,promotions,Q24024808,1
18175,recruitment,Q899277,has part,promotion,Q39809,1
18176,recruited,Q29416346,followed by,deployed,Q106212175,1
18177,recovery and reconstruction phase,id-less,country,REPUBLIC OF LIBERIA,Q1014,1
18178,recovery action plan,id-less,subclass of,plan,Q4006,1
18179,r u ral,id-less,said to be the same as,m a n y,id-less,1
18180,r u r a l,id-less,has part,r e a s,id-less,1
18181,r u r a l,id-less,has part,p e r c e n t,id-less,1
18182,public sector,Q294217,part of,government,Q7188,1
18183,public sector,Q294217,instance of,leadership,Q484275,1
18184,public sector,Q294217,instance of,structured,Q47607,1
18185,public sector,Q294217,opposite of,community,Q486972,1
18186,public sector,Q294217,opposite of,private,Q158668,1
18187,public sector,Q294217,part of,Government,Q7188,1
18188,public sector,Q294217,part of,LAK,Q36206,1
18189,public sector,Q294217,product or material produced,service,Q7406919,1
18190,public sector,Q294217,has part,workforce,Q13440398,1
18191,public sector,Q294217,subclass of,revenue,Q850210,1
18192,public sector,Q294217,subclass of,social protection,Q2483208,1
18193,public sector communication system,id-less,instance of,secure,Q55707349,1
18194,public sector debts,id-less,part of,moderate risk category,id-less,1
18195,public sector management,Q107471270,has part,Evaluation,Q1379672,1
18196,public sector reform,Q24808648,facet of,public-,Q40231,1
18197,public sector,Q294217,instance of,employer,Q3053337,1
18198,public sector,Q294217,has part,policies,Q47011897,1
18199,public servant,Q212238,subclass of,servant,Q54128,1
18200,public sector,Q294217,has part,agencies,Q392918,1
18201,public schools,Q3120094,part of,cou ntry,id-less,1
18202,public sector,Q294217,country,Liberia,Q1014,1
18203,public sector,Q294217,facet of,shared prosperity,Q70037235,1
18204,public sector,Q294217,field of work,sustainable development,Q131201,1
18205,public sector,Q294217,has part,Civil Service,Q11771944,1
18206,public sector,Q294217,has part,Government,Q7188,1
18207,public sector,Q294217,has part,challenges,Q50815379,1
18208,public sector,Q294217,has part,objectives,Q94315724,1
18209,public sector,Q294217,has part,civil service,Q11771944,1
18210,public sector,Q294217,has part,concessions,Q1376651,1
18211,public sector,Q294217,has part,fiscal,Q1419659,1
18212,public sector,Q294217,has part,functions,Q190686,1
18213,public sector,Q294217,has part,human capacity,Q41260506,1
18214,public sector,Q294217,has part,institutional,Q682969,1
18215,public security,Q294240,subclass of,defence,Q1985622,1
18216,public service,Q161837,facet of,public,Q294440,1
18217,public works,Q627364,part of,life,Q864928,1
18218,public understanding,Q7257650,subclass of,stakeholder engagement,Q2930198,1
18219,public spending,Q7257739,subclass of,spending,Q98131817,1
18220,public transport,Q178512,has parts of the class,equipment,Q10273457,1
18221,public transport,Q178512,located in the administrative territorial entity,Vientiane Capital,Q65435643,1
18222,public transport,Q178512,subclass of,services,Q114080183,1
18223,public transport,Q178512,subclass of,special,Q1262007,1
18224,public trust,Q7257649,facet of,public,Q294440,1
18225,public understanding,Q7257650,subclass of,understanding,Q46744,1
18226,public spending,Q7257739,has part,contin ued efforts,id-less,1
18227,public universities,Q20372637,subclass of,privately funded,Q34371651,1
18228,public utilities,Q1951366,different from,SOEs,Q10041,1
18229,public utilities,Q1951366,use,profit,Q26911,1
18230,public utility system,id-less,subclass of,infrastructure,Q121359,1
18231,public works,Q627364,facet of,public,Q294440,1
18232,public works,Q627364,has part,improve the most vulnerable households's liveli hood s a n d,id-less,1
18233,public spending,Q7257739,has part,reprioriti sation,id-less,1
18234,public spending,Q7257739,facet of,public,Q294440,1
18235,public service,Q161837,part of,public,Q294440,1
18236,public services,Q15817798,facet of,decision -making,id-less,1
18237,public service,Q161837,subclass of,delivery,Q7590,1
18238,public service,Q161837,subclass of,governance,Q1553864,1
18239,public service delivery,Q114290657,has part,priority areas,Q57034801,1
18240,public service delivery,Q114290657,part of,Government,Q7188,1
18241,public service provision,Q110234204,part of,broad service sector,id-less,1
18242,public service sector,id-less,instance of,concept,Q151885,1
18243,public services,Q15817798,has part,increased,Q209583,1
18244,public services,Q15817798,subclass of,provision,Q703087,1
18245,public services,Q15817798,owned by,State,Q7275,1
18246,public services,Q15817798,part of,coordination,Q2463100,1
18247,public services,Q15817798,part of,government,Q7188,1
18248,public services,Q15817798,part of,society,Q8425,1
18249,public services,Q15817798,subclass of,oversight,Q60697989,1
18250,public services,Q15817798,subclass of,placement,Q1484784,1
18251,public schools,Q3120094,has part,meet,Q4,1
18252,public resources,Q7257539,subclass of,use,Q1724915,1
18253,public resources,Q7257539,part of,planning,Q309100,1
18254,public funds,Q106258996,subclass of,application,Q166142,1
18255,public financial management,Q7257383,facet of,public services,Q15817798,1
18256,public financial management,Q7257383,instance of,sector,Q3958441,1
18257,public financial management,Q7257383,subclass of,financial management,Q4738155,1
18258,public funds,Q106258996,facet of,management,Q2920921,1
18259,public funds,Q106258996,has part,natural resources,Q105575840,1
18260,public funds,Q106258996,opposite of,natural resources,Q105575840,1
18261,public good,Q272458,has part,research,Q42240,1
18262,public finance management,id-less,subclass of,PFM,Q917450,1
18263,public good,Q272458,said to be the same as,fairness,Q6316865,1
18264,public goods,Q1673101,subclass of,services,Q114080183,1
18265,public governance,Q56758914,facet of,administration,Q5283295,1
18266,public governance,Q56758914,practiced by,administration,Q5283295,1
18267,public governance,Q56758914,subclass of,development of human resources,Q77701712,1
18268,public health,Q189603,has part,Nutrition,Q2138622,1
18269,public financial management,Q7257383,facet of,corruption issues,id-less,1
18270,public finance,Q274490,subclass of,fiscal space,Q5454399,1
18271,public resources,Q7257539,facet of,transparency,Q3026325,1
18272,public expenditure,Q7257739,subclass of,allocation,Q16002622,1
18273,public domestic debt,id-less,part of,public external debt,id-less,1
18274,public domestic debt,id-less,subclass of,external debt,Q461319,1
18275,public education,Q12182551,has part,awareness,Q4338318,1
18276,public electricity,Q7257732,instance of,access rate,Q28730637,1
18277,public expenditure,Q7257739,facet of,public,Q294440,1
18278,public expenditure,Q7257739,has part,ma nagement,id-less,1
18279,public expenditure budget,id-less,subclass of,financ ing plan,id-less,1
18280,public finance,Q274490,country,Lao PDR,Q819,1
18281,public expenditure review,id-less,subclass of,audits,Q81714085,1
18282,public expenditures,Q7257739,has part,tax base,Q57408065,1
18283,public expenditures,Q7257739,subclass of,expenditures,Q5421006,1
18284,public external debt,id-less,has part,public domestic debt,id-less,1
18285,public facilities,Q69503165,different from,public offices,Q26670149,1
18286,public facilities with improved access for PWDs,id-less,facet of,Inclusion of PWD s categories in national statistics,id-less,1
18287,public health,Q189603,has part,facilities,Q15761653,1
18288,public health,Q189603,subclass of,protect,Q473972,1
18289,public health care,Q294308,subclass of,service,Q7406919,1
18290,public park,Q22746,subclass of,green space,Q22652,1
18291,public investment programmes,id-less,has part,development projects,Q57399523,1
18292,public lands,Q17092576,different from,communal,Q65100058,1
18293,public offices,Q26670149,different from,public facilities,Q69503165,1
18294,public officials,Q17656533,different from,mandate to prosecute,id-less,1
18295,public own ership,id-less,part of,commitment to the PRS,id-less,1
18296,public park,Q22746,part of,urban environment,Q30443872,1
18297,public participation,Q541936,facet of,economic development,Q4530482,1
18298,public health care system,Q294308,has part,Nutrition services,Q46972796,1
18299,public participation,Q541936,part of,management,Q2920921,1
18300,public perception,Q60088490,has part,level,Q1046315,1
18301,public planned budget,id-less,subclass of,budget,Q41263,1
18302,public planning,Q21004446,practiced by,stakeholder,Q852998,1
18303,public planning,Q21004446,subclass of,disseminate information,id-less,1
18304,public regulatory,Q38637732,subclass of,mandates,Q60082873,1
18305,public investment program,id-less,has part,project,Q170584,1
18306,public investment plans,id-less,facet of,Sectors and local ities,id-less,1
18307,public investment budget,id-less,subclass of,budget,Q41263,1
18308,public investment,Q59095065,subclass of,projects,Q93241073,1
18309,public investment,Q59095065,has part,project s,Q2708227,1
18310,public investment,Q59095065,has part,progra mmes,id-less,1
18311,public investment,Q59095065,has part,asset management,Q873442,1
18312,public interest,Q29627,opposite of,private sector development,Q7246245,1
18313,public institutions,Q74216408,subclass of,institution,Q43229,1
18314,public institutions,Q74216408,part of,citizens,Q50602,1
18315,public institutions,Q74216408,has part,citizens,Q50602,1
18316,public infrastructure,Q121359,subclass of,Encroachment,Q5375605,1
18317,public infrastructure,Q121359,opposite of,private concessions,id-less,1
18318,public health threats,Q80910704,subclass of,risks,Q104493,1
18319,public health service delivery,id-less,facet of,public health,Q189603,1
18320,public health facilities,id-less,subclass of,services,Q114080183,1
18321,public health database,id-less,main subject,quality health,Q84014278,1
18322,public works,Q627364,part of,administration,Q5283295,1
18323,public works,Q627364,subclass of,enterprises,Q5380419,1
18324,r u m,Q2786363,opposite of,f,Q130,1
18325,r e,Q134969,part of,i e s,Q55316967,1
18326,r,Q129,part of,w i t h,id-less,1
18327,r a n s n a t,id-less,has part,i l,Q181943,1
18328,r a p e,id-less,said to be the same as,a n d,Q18109730,1
18329,r a t e,id-less,part of,x c h a n g e,id-less,1
18330,r d e r,id-less,has part,r e d,Q57555255,1
18331,r e,Q134969,has part,u c e d,id-less,1
18332,r e,Q134969,part of,i l l,id-less,1
18333,r,Q129,part of,s u l t,id-less,1
18334,r e,Q134969,part of,n t,Q193166,1
18335,r e,Q134969,part of,p e a c e,id-less,1
18336,r e a l,id-less,part of,M a l i,id-less,1
18337,r e a s,id-less,part of,r u r a l,id-less,1
18338,r e b u,id-less,part of,b y,Q98392579,1
18339,r e c o,id-less,part of,n o m i c,id-less,1
18340,r,Q129,part of,t,Q127,1
18341,r,Q129,part of,s s es a n d,id-less,1
18342,r e d,Q57555255,part of,r d e r,id-less,1
18343,r,Q129,has part,t,Q127,1
18344,quota -free,id-less,subclass of,preferential tariff,Q107159757,1
18345,quota -free and duty -free market,id-less,has part,quota,Q2123632,1
18346,quotas received,id-less,country,China,Q148,1
18347,r,Q129,different from,t h,Q27143834,1
18348,r,Q129,has part,d,Q573,1
18349,r,Q129,has part,e,Q684,1
18350,r,Q129,has part,t h e,Q7790686,1
18351,r,Q129,part of,o r,Q5598,1
18352,r,Q129,part of,A,Q577,1
18353,r,Q129,part of,This,Q254046,1
18354,r,Q129,part of,a n,Q12346843,1
18355,r,Q129,part of,e,Q684,1
18356,r,Q129,part of,i,Q1103,1
18357,r,Q129,part of,i g h,Q80697879,1
18358,r e c o n c i,id-less,part of,conflict management,Q1640893,1
18359,r e e,Q61309786,has part,a n d,Q18109730,1
18360,public-private partnerships,Q60188241,has part,private sector finance fund,id-less,1
18361,r o s s i,id-less,has part,s,Q131,1
18362,r i c u l t u r a l,id-less,has part,p r o d u c t,id-less,1
18363,r isk,id-less,has cause,natural disasters,Q8065,1
18364,r m s,Q29406339,has part,f,Q130,1
18365,r m u l,id-less,has part,m u l,Q104138061,1
18366,r n e t,id-less,has part,a n d,Q18109730,1
18367,r o l e,id-less,part of,i n e s,Q185657,1
18368,r o u g h,id-less,has part,p u,Q23481,1
18369,r evenue management,id-less,facet of,natural resource,Q188460,1
18370,r t,Q79000925,has part,t h,Q27143834,1
18371,r u c t,id-less,part of,e s t r u c t,id-less,1
18372,r u c t u r e,id-less,has part,p l e m e n t a r y,id-less,1
18373,r u l e,Q1132487,has part,f,Q130,1
18374,r u l e,Q1132487,has part,w,Q128,1
18375,r u l e,Q1132487,part of,i r m s,id-less,1
18376,r evenues,id-less,part of,government,Q7188,1
18377,r evenue collection,id-less,part of,CSOs,Q22808416,1
18378,r e f l e,id-less,subclass of,monitoring plan,Q107439933,1
18379,r e l,Q3622567,part of,n i t s,id-less,1
18380,r e f o,id-less,has part,f,Q130,1
18381,r e f o r m,id-less,part of,c e,Q91703,1
18382,r e g a r d,id-less,facet of,stakeholder,Q852998,1
18383,r e g u l a t,id-less,part of,d e v e l o p,id-less,1
18384,r e h,Q21340929,part of,d e,Q418445,1
18385,r e i g n,id-less,has part,n a t,Q86459400,1
18386,r e l a p s i,id-less,part of,o f,Q587697,1
18387,r evenue,id-less,subclass of,revenue,Q850210,1
18388,r e m,Q134969,part of,i o n,Q67487913,1
18389,r e p r e s e n t,id-less,part of,M a l i,id-less,1
18390,r e s u l t i n g,id-less,part of,i d a n c e,id-less,1
18391,r e v,Q113265637,part of,a n d,Q18109730,1
18392,r eason,id-less,has part,main r eason,id-less,1
18393,r evenue,id-less,has part,agencies,Q392918,1
18394,quota,Q2123632,part of,quota -free and duty -free market,id-less,1
18395,quintiles,Q305473,has part,poorest quintiles,id-less,1
18396,quintile,Q3176606,said to be the same as,weal,Q8030889,1
18397,qualified voters,id-less,subclass of,association,Q186290,1
18398,qu ality pedagogy,id-less,practiced by,teachers,Q1211139,1
18399,qua lity,id-less,subclass of,policies,Q47011897,1
18400,qualification requirements,Q80809554,part of,REOI,Q13233,1
18401,qualifications,Q7268639,different from,credentials,Q1758647,1
18402,qualifications,Q7268639,part of,technical,Q569612,1
18403,qualified health workers,id-less,subclass of,health worker,Q11974939,1
18404,quality,Q1207505,different from,affordability,Q84459973,1
18405,q u a l,id-less,part of,d e,Q418445,1
18406,quality,Q1207505,different from,viability,Q29815021,1
18407,quality,Q1207505,facet of,SMEs,Q622439,1
18408,quality,Q1207505,facet of,affordable,Q1414593,1
18409,quality,Q1207505,facet of,education,Q8434,1
18410,quality,Q1207505,facet of,human resource development,Q5366892,1
18411,quality,Q1207505,facet of,information systems,Q64812807,1
18412,q u a l i t y,id-less,part of,p o o r,id-less,1
18413,putting,Q1543799,part of,budgeting,Q41263,1
18414,queuing,Q847526,part of,roundtrip,Q3600375,1
18415,pulation,Q7259225,part of,po,Q979,1
18416,public-private partnerships,Q60188241,subclass of,private sector,Q591763,1
18417,public-sector modernization,id-less,instance of,project,Q170584,1
18418,public/private partnership,Q37212055,subclass of,private partnerships,id-less,1
18419,public’s confidence,Q77640545,part of,national security ins titutions,id-less,1
18420,published,Q1361758,has cause,rationalized,Q108556870,1
18421,published,Q1361758,has part,administrative instructions,Q66246270,1
18422,punishment for corruption,id-less,has cause,corruption,Q366,1
18423,purposes,Q56350853,part of,System,Q1,1
18424,purchasing arrangements,id-less,subclass of,arrangements,Q114232138,1
18425,purchasing power,Q271969,facet of,Poverty,Q10294,1
18426,purchasing power,Q271969,facet of,policies,Q47011897,1
18427,purchasing these assets,id-less,owned by,the party,Q577407,1
18428,pure,Q191924,subclass of,alcohol,Q153,1
18429,purposely,Q56970256,has effect,informed decisions,Q70202190,1
18430,quality,Q1207505,has cause,industrial processing,Q98313492,1
18431,quality,Q1207505,has cause,investment,Q4290,1
18432,quality,Q1207505,has effect,outcomes,Q38084488,1
18433,quality of life,Q13100823,subclass of,improvement,Q21255975,1
18434,quality of human resources,id-less,has part,numbers,Q43099,1
18435,quality of labour,Q44277045,said to be the same as,productivity,Q2111958,1
18436,quality of life,Q13100823,country,Liberia,Q1014,1
18437,quality of life,Q13100823,facet of,citizens,Q50602,1
18438,quality of life,Q13100823,said to be the same as,life,Q864928,1
18439,quality of life,Q13100823,said to be the same as,living standards,Q28407012,1
18440,quality standards,Q30262670,subclass of,standards,Q591990,1
18441,quality,Q1207505,has part,impact,Q4115667,1
18442,quantitative,Q1263258,subclass of,indicators,Q21170064,1
18443,quarrying,Q29584981,subclass of,Mining,Q44497,1
18444,quarterly,Q41298,followed by,annual reports,Q103890016,1
18445,quarterly,Q41298,follows,biannually,id-less,1
18446,quarterly meetings,id-less,participant,Champion,Q852061,1
18447,questionnaires,Q59935894,uses,digital coding,Q39823671,1
18448,quality of growth,Q57745585,subclass of,growth,Q1342838,1
18449,quality of governance,Q30995139,facet of,governance,Q1553864,1
18450,quality of education,Q70915088,facet of,education,Q8434,1
18451,quality control,Q827792,part of,regulatory environment,Q112909970,1
18452,quality assurance,Q836575,subclass of,mechanisms,Q113462908,1
18453,quality assurance,Q836575,instance of,disciplines,Q3700279,1
18454,quality,Q1207505,subclass of,standards,Q591990,1
18455,quality,Q1207505,subclass of,evaluation,Q1379672,1
18456,quality,Q1207505,studied by,research,Q42240,1
18457,quality,Q1207505,studied by,promote,Q103927205,1
18458,quality,Q1207505,said to be the same as,standards,Q591990,1
18459,quality,Q1207505,said to be the same as,free,Q1543615,1
18460,quality,Q1207505,said to be the same as,excellence,Q5419420,1
18461,quality,Q1207505,part of,educational access,Q59447150,1
18462,quality,Q1207505,opposite of,quantity,Q309314,1
