,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
11688,political stability,Q47369905,instance of,social order,Q1641112,1
11689,political stability,Q47369905,instance of,peace and order,Q20571150,1
11690,political stability,Q47369905,facet of,social pe ace and order,id-less,1
11691,political stability,Q47369905,facet of,peaceful,Q106856729,1
11692,political stability,Q47369905,country,Lao PDR,Q819,1
11693,political space,Q58210715,country,Liberia,Q1014,1
11694,political refugees,Q67706754,subclass of,internally displaced people,Q51925726,1
11695,political refugee,Q564811,subclass of,internally displaced people,Q51925726,1
11696,political opportunities,Q73915495,has part,citizens,Q50602,1
11697,political marginalization,id-less,subclass of,economic,Q8134,1
11698,political instability,Q15972995,has part,economic,Q8134,1
11699,political instability,Q15972995,has effect,precipitous decline in per capita Gross,id-less,1
11700,political influence,Q3150770,facet of,execution,Q8454,1
11701,political inclusion,Q58330021,subclass of,inclusion,Q3149923,1
11702,political inclusion,Q58330021,subclass of,economic,Q8134,1
11703,political image,Q70910660,facet of,country,Q6256,1
11704,political ideology,Q12909644,subclass of,professional skills,Q7248033,1
11705,popular vote,Q2104290,subclass of,leadership,Q484275,1
11706,populatio n,id-less,has part,adult,Q80994,1
11707,poultry,Q178559,subclass of,livestock,Q4767951,1
11708,post-EVD,id-less,follows,EVD,Q751223,1
11709,postal,Q700905,subclass of,Telecommunication,Q418,1
11710,post-secondary education,Q136822,subclass of,education,Q8434,1
11711,post-harvest losses,Q7233548,subclass of,harvest losses,id-less,1
11712,post-harvest losses,Q7233548,follows,pre,Q679614,1
11713,post-harvest,Q113132901,follows,pre-,Q130436,1
11714,post-disaster recovery costs,id-less,subclass of,costs,Q2851421,1
11715,post-conflict,Q1201472,has cause,conflict,Q198,1
11716,post-WTO accession,id-less,participant,WTO,Q7825,1
11717,post -graduation,id-less,follows,transition,Q1606712,1
11718,port projects,id-less,has part,3 port projects,id-less,1
11719,post,Q49845,subclass of,telecommunications,Q25245117,1
11720,positive characteristics,id-less,facet of,positive,Q3482678,1
11721,positive,Q3482678,opposite of,violence,Q124490,1
11722,positive,Q3482678,opposite of,negative,Q595597,1
11723,pos sible,id-less,instance of,progress,Q247792,1
11724,ports,Q2248089,country,Liberia,Q1014,1
11725,ports,Q2248089,connects with,roads,Q913035,1
11726,portfolio,Q79509036,subclass of,investment,Q4290,1
11727,postal,Q700905,subclass of,telecommunication,Q418,1
11728,postal address,Q24574749,use,mail delivery,Q49845,1
11729,postal facilities,id-less,facet of,postal,Q700905,1
11730,postal service,Q1529128,part of,society,Q8425,1
11731,poultry,Q178559,subclass of,food,Q2095,1
11732,pottery,Q45621,subclass of,traditional food,Q19708506,1
11733,pottery,Q45621,subclass of,tools,Q36500248,1
11734,potential trading partners,id-less,subclass of,trading,Q601401,1
11735,potential for an additional 4 percent rise,id-less,instance of,14 percent,id-less,1
11736,potential challenges,Q59648026,subclass of,challenges,Q50815379,1
11737,potential,Q21170479,subclass of,characteristics,Q21127557,1
11738,potential,Q21170479,subclass of,challenges,Q50815379,1
11739,potential,Q21170479,subclass of,approaches,Q52664805,1
11740,potential,Q21170479,said to be the same as,fulfilled,Q70403100,1
11741,potential,Q21170479,part of,economic growth,Q189833,1
11742,potential,Q21170479,part of,development,Q1074523,1
11743,potential,Q21170479,located in the administrative territorial entity,county,Q19470,1
11744,potential,Q21170479,has effect,development,Q1074523,1
11745,potential,Q21170479,has cause,human resource,Q2625010,1
11746,poten tial,id-less,subclass of,infrastructure,Q121359,1
11747,posters,Q106499080,subclass of,publications,Q732577,1
11748,portfolio,Q79509036,has part,indicators,Q21170064,1
11749,port infrastructure,Q57504458,instance of,infrastructure,Q121359,1
11750,populatio n,id-less,has part,youth,Q190007,1
11751,population,Q33829,has part,growth rate,Q3516239,1
11752,population,Q33829,part of,economic,Q8134,1
11753,population,Q33829,has part,working -age population,id-less,1
11754,population,Q33829,has part,working,Q1202916,1
11755,population,Q33829,has part,sex,Q10525,1
11756,population,Q33829,has part,reproductive,Q11990,1
11757,population,Q33829,has part,labour force,Q13440398,1
11758,population,Q33829,has part,ke y,Q56960833,1
11759,population,Q33829,has part,housing census,Q66157445,1
11760,population,Q33829,has part,economically,Q1797813,1
11761,port,Q44782,subclass of,warehouses,Q20487875,1
11762,population,Q33829,has part,age,Q185836,1
11763,population,Q33829,has part,Proportion of population,id-less,1
11764,population,Q33829,has part,4 per 1000,id-less,1
11765,population,Q33829,has part,"10,000 population",id-less,1
11766,population,Q33829,has effect,land pressure,Q98512397,1
11767,population,Q33829,different from,need,Q190258,1
11768,population,Q33829,country,country,Q6256,1
11769,population,Q33829,country,Lao PDR,Q819,1
11770,population,Q33829,part of,project,Q170584,1
11771,population,Q33829,part of,total,Q154037,1
11772,population,Q33829,part of,working age,Q17994745,1
11773,population,Q33829,part of,young generation,Q49088526,1
11774,port,Q44782,subclass of,facilities,Q15761653,1
11775,populations,Q104619889,part of,rural area,Q175185,1
11776,populations,Q104619889,part of,population,Q33829,1
11777,populations,Q104619889,has part,services,Q114080183,1
11778,population pyramid in 2016,id-less,point in time,2016,Q25245,1
11779,population policy,Q130819,facet of,illegal drug use,Q93507815,1
11780,population of working age,id-less,has part,64,Q435660,1
11781,population of working age,id-less,has part,15,Q38701,1
11782,population living abroad,id-less,facet of,population,Q33829,1
11783,population increase,Q386191,facet of,development,Q1074523,1
11784,population in,Q63450605,subclass of,proportion of population,id-less,1
11785,population growth rate,Q2822899,subclass of,growth rate,Q3516239,1
11786,population growth rate,Q2822899,subclass of,economic growth,Q189833,1
11787,population group,Q851990,part of,geographic,Q4006,1
11788,population forecast to 2028,id-less,point in time,2028,Q12809,1
11789,population dynamics,Q904564,has part,trends,Q787045,1
11790,population,Q33829,point in time,2017,Q25290,1
11791,primary education,Q975085,location,provinces,Q429976,1
11792,primary education,Q975085,said to be the same as,theoretic al entrance age,id-less,1
11793,primary education,Q975085,subclass of,education,Q8434,1
11794,production network,Q108873613,has part,direct buyers,id-less,1
11795,productive activities,Q107194375,part of,formal,Q2144456,1
11796,productive,Q1433881,has part,service sectors,id-less,1
11797,productive,Q1433881,has cause,friendly environment,id-less,1
11798,productiv,Q207170,part of,agricultural,Q5356428,1
11799,production strategies,Q112849848,product or material produced,mineral,Q7946,1
11800,production processes,Q34362584,part of,development,Q1074523,1
11801,production pattern,Q43320982,facet of,production,Q739302,1
11802,production networks,Q108873613,has part,buyer s.,id-less,1
11803,production models,Q56796943,subclass of,agricultural techniques,Q113226621,1
11804,production area,Q11825865,facet of,production,Q739302,1
11805,production group,Q1551022,part of,production chain,Q105902079,1
11806,production forests,Q59152558,subclass of,a rea,Q19973479,1
11807,production cooperative,id-less,subclass of,production group,Q1551022,1
11808,production chain,Q105902079,part of,production,Q739302,1
11809,production chain,Q105902079,has part,production group,Q1551022,1
11810,production capacity,Q57437341,has effect,productivity,Q2111958,1
11811,production base,Q33537051,subclass of,unstable,Q2302776,1
11812,production base,Q33537051,has effect,revenue,Q850210,1
11813,productive capacities,id-less,subclass of,transformation,Q461499,1
11814,productive employment,Q98659387,has effect,growth,Q1342838,1
11815,productive land,Q69412767,instance of,most valuable resource,id-less,1
11816,productively engaged,id-less,has part,mitigate some of the,id-less,1
11817,productivity,Q2111958,opposite of,profitability,Q26911,1
11818,productivity,Q2111958,instance of,level,Q1046315,1
11819,productivity,Q2111958,instance of,factor,Q813912,1
11820,productivity,Q2111958,has part,supply,Q166656,1
11821,productivity,Q2111958,has part,revenue generation,Q38935986,1
11822,productivity,Q2111958,has part,promote,Q103927205,1
11823,productivity,Q2111958,has part,performance,Q35140,1
11824,productivity,Q2111958,has part,institutional capacity,Q107098843,1
11825,productivity,Q2111958,has part,factor,Q813912,1
11826,productivity,Q2111958,has part,Low productivity,Q59569850,1
11827,productivity,Q2111958,has cause,production capacity,Q57437341,1
11828,productivity,Q2111958,has cause,occupational change,Q28241907,1
11829,productivity,Q2111958,has cause,creativ ity,id-less,1
11830,productivity,Q2111958,facet of,sectors,Q2739810,1
11831,productivity,Q2111958,facet of,Labour,Q9630,1
11832,productivity,Q2111958,facet of,Agricultural,Q5356428,1
11833,productivity,Q2111958,different from,income,Q850210,1
11834,production area,Q11825865,part of,markets,Q110249433,1
11835,production,Q739302,uses,inputs,Q94697788,1
11836,productivity,Q2111958,said to be the same as,quality of labour,Q44277045,1
11837,produced,Q625671,product or material produced,capital,Q193893,1
11838,production,Q739302,has part,exports,Q90920788,1
11839,production,Q739302,has effect,job creation,Q56324059,1
11840,production,Q739302,has effect,income,Q850210,1
11841,production,Q739302,has effect,competitiveness,Q155953,1
11842,product quality,Q114566600,has effect,competitiveness,Q155953,1
11843,product,Q2424752,studied by,statistical,Q2539,1
11844,product,Q2424752,has effect,growth,Q1342838,1
11845,producers’,Q2996615,opposite of,consumers’,Q614084,1
11846,prod uction,id-less,use,agricultural,Q5356428,1
11847,production,Q739302,subclass of,fishing,Q14373,1
11848,prod uction,id-less,subclass of,propagation,Q26254141,1
11849,procurement planning,Q64311816,part of,activity,Q192581,1
11850,procurement more accessible,id-less,part of,procurement,Q829492,1
11851,procurement management systems,id-less,subclass of,instruments,Q50817452,1
11852,procurement,Q829492,subclass of,wasteful spending,id-less,1
11853,procurement,Q829492,part of,licensing,Q79719,1
11854,procurement,Q829492,part of,budgeting,Q41263,1
11855,procurement,Q829492,has part,procurement more accessible,id-less,1
11856,production,Q739302,has part,own production,id-less,1
11857,production,Q739302,has part,production chain,Q105902079,1
11858,production,Q739302,has part,rice,Q5090,1
11859,production,Q739302,has part,service,Q7406919,1
11860,production,Q739302,product or material produced,rice,Q5090,1
11861,production,Q739302,product or material produced,food,Q2095,1
11862,production,Q739302,product or material produced,crops,Q235352,1
11863,production,Q739302,product or material produced,agricultur,Q11451,1
11864,production,Q739302,part of,value,Q194112,1
11865,production,Q739302,part of,social support,Q2297111,1
11866,production,Q739302,part of,processing industry,id-less,1
11867,production,Q739302,part of,partie,Q7278,1
11868,production,Q739302,part of,movement,Q49773,1
11869,production,Q739302,part of,market,Q330284,1
11870,production,Q739302,part of,food security,Q1229911,1
11871,production,Q739302,part of,economic progress,Q68043035,1
11872,production,Q739302,part of,consumption,Q12204,1
11873,production,Q739302,part of,Sustainable consumption,Q477335,1
11874,production,Q739302,opposite of,service sectors,id-less,1
11875,production,Q739302,opposite of,export,Q182722,1
11876,production,Q739302,has part,service sectors,id-less,1
11877,productivity,Q2111958,part of,production,Q739302,1
11878,productivity,Q2111958,subclass of,development,Q1074523,1
11879,procure,Q64143150,part of,Construct,Q659390,1
11880,project implementation,Q245962,facet of,issues,Q27711315,1
11881,projects,Q93241073,part of,administration,Q5283295,1
11882,projects,Q93241073,has part,program mes,id-less,1
11883,projects,Q93241073,has cause,capital investment,Q4290,1
11884,project/program aid,id-less,subclass of,aid,Q2827815,1
11885,project-based incentives,id-less,subclass of,incentives,Q36783931,1
11886,project schedule,Q113103423,opposite of,contingent,Q5165363,1
11887,project s,Q2708227,part of,public investment,Q59095065,1
11888,project proposal,Q61152468,has effect,monitoring,Q2143522,1
11889,project areas,id-less,facet of,UXO,Q2302880,1
11890,prohibition,Q1751943,main subject,secure the prohibition,id-less,1
11891,project agreement,Q7248996,facet of,project,Q170584,1
11892,project,Q170584,subclass of,investment,Q4290,1
11893,project,Q170584,part of,public investment program,id-less,1
11894,project,Q170584,part of,investment,Q4290,1
11895,project,Q170584,number of participants,2666,Q219437,1
11896,project,Q170584,has part,workers,Q178790,1
11897,project,Q170584,has part,sites,Q37473616,1
11898,project,Q170584,has part,population,Q33829,1
11899,projects,Q93241073,part of,infrastructure,Q121359,1
11900,projects,Q93241073,product or material produced,electricity,Q12725,1
11901,projects,Q93241073,product or material produced,energy,Q11379,1
11902,projects,Q93241073,subclass of,Investment,Q4290,1
11903,promotions,Q24024808,part of,recruitment,Q899277,1
11904,promotion of gender,id-less,facet of,gender,Q48277,1
11905,promotion and development project,id-less,facet of,MSMEs,Q114049607,1
11906,promotion,Q39809,part of,tourism development,Q58132753,1
11907,promotion,Q39809,part of,economic development,Q4530482,1
11908,promotion,Q39809,part of,developing,Q3025401,1
11909,promoters,Q7249870,field of this occupation,agribusiness,Q396622,1
11910,promoted,Q20714957,part of,human resource development,Q5366892,1
11911,promote life,id-less,has cause,education,Q8434,1
11912,promote a society,id-less,subclass of,interventions,Q15763635,1
11913,promote,Q103927205,studies,quality,Q1207505,1
11914,promote,Q103927205,part of,productivity,Q2111958,1
11915,promote,Q103927205,part of,policies,Q47011897,1
11916,promote,Q103927205,part of,Ensure healthy lives,id-less,1
11917,promot,Q39809,instance of,industry,Q8148,1
11918,projects/programs,id-less,has part,infrastructure,Q121359,1
11919,projects not related to the containment effort,id-less,part of,containment effort,id-less,1
11920,project,Q170584,has cause,investment,Q4290,1
11921,programs linked to children,id-less,part of,social protection,Q2483208,1
11922,productivity,Q2111958,subclass of,services,Q114080183,1
11923,professional,Q702269,has part,manpower,Q1472539,1
11924,profitability,Q26911,facet of,weak,Q7977969,1
11925,proficiency level,Q91437147,has part,(i),Q87525825,1
11926,proficiency band,id-less,part of,Grade 5,Q5447589,1
11927,professional posture,id-less,facet of,security sector,Q571595,1
11928,professional knowledge,Q48474445,practiced by,teacher,Q37226,1
11929,professional development,Q828812,subclass of,teacher training,Q1374230,1
11930,professional Foreign Service training,id-less,facet of,Foreign Service,Q3480437,1
11931,professional,Q702269,practiced by,teacher,Q37226,1
11932,professional,Q702269,field of this occupation,handle often,id-less,1
11933,programs and initiatives,id-less,facet of,sustainable cities,Q55594606,1
11934,professional,Q702269,field of this occupation,continuous professional,Q48581415,1
11935,professional,Q702269,facet of,Security forces,Q7444961,1
11936,products,Q542929,part of,value chain,Q646107,1
11937,products,Q542929,part of,culture,Q11042,1
11938,productivity of capital,id-less,subclass of,marginal,Q1107196,1
11939,productivity has overall lagged most,id-less,facet of,agriculture,Q11451,1
11940,productivity gains,Q39561104,has effect,Economic transformation,Q19602103,1
11941,productivity expansion,id-less,subclass of,growth,Q1342838,1
11942,profitability,Q26911,opposite of,productivity,Q2111958,1
11943,profound,Q104156163,has cause,The pandemic,Q99578927,1
11944,progra mmes,id-less,part of,public investment,Q59095065,1
11945,program,Q170584,has part,adults,Q80994,1
11946,programs,Q85574465,subclass of,policies,Q47011897,1
11947,programs,Q85574465,part of,sectors,Q2739810,1
11948,programs,Q85574465,part of,policies,Q47011897,1
11949,programs,Q85574465,part of,implementation,Q245962,1
11950,programs,Q85574465,part of,degree-granting,Q68317949,1
11951,programs,Q85574465,part of,Education,Q8434,1
11952,programs,Q85574465,has part,activities,Q61788060,1
11953,programmes and projects,id-less,facet of,youth development,Q30292683,1
11954,programmes and policies to end poverty,id-less,facet of,poverty,Q10294,1
11955,programmes,Q39071357,part of,policies,Q47011897,1
11956,programmes,Q39071357,has part,activities,Q61788060,1
11957,programme/project support,id-less,has part,capital,Q193893,1
11958,programme,Q170584,part of,plan,Q4006,1
11959,program mes,id-less,part of,projects,Q93241073,1
11960,program,Q170584,part of,policy,Q1156854,1
11961,program,Q170584,part of,education,Q8434,1
11962,program,Q170584,has part,investment,Q4290,1
11963,procurement,Q829492,has part,plans,Q1371819,1
11964,processved,id-less,product or material produced,rubber,Q14076,1
11965,primary education,Q975085,subclass of,schools,Q3914,1
11966,prison conditions,Q23808072,subclass of,detention,Q853735,1
11967,private,Q158668,part of,economic sectors,Q107191213,1
11968,private,Q158668,opposite of,public sector,Q294217,1
11969,private,Q158668,opposite of,Public investment,Q59095065,1
11970,private,Q158668,has part,unions,Q7677037,1
11971,private,Q158668,has part,contributed,Q1711593,1
11972,private,Q158668,different from,public,Q294440,1
11973,private,Q158668,different from,connectivity,Q72897900,1
11974,privat e sector,id-less,subclass of,line ministries,id-less,1
11975,prison,Q40357,part of,operating,Q9135,1
11976,priority,Q11888847,facet of,cause,Q2574811,1
11977,priority sectors,id-less,subclass of,sectors,Q2739810,1
11978,priority sectors,id-less,facet of,national development,Q107018047,1
11979,priority corridor,id-less,subclass of,sequencing,Q1764062,1
11980,priority concerns,Q101058070,subclass of,household concerns,id-less,1
11981,priority areas,Q57034801,subclass of,goals,Q4503831,1
11982,priority areas,Q57034801,part of,public service delivery,Q114290657,1
11983,priority area,Q99585649,subclass of,identification,Q2493413,1
11984,priority,Q11888847,said to be the same as,target,Q1046951,1
11985,private,Q158668,subclass of,Leverage,Q868835,1
11986,private,Q158668,subclass of,equity,Q827451,1
11987,private,Q158668,subclass of,international,Q1072012,1
11988,private,Q158668,subclass of,sector,Q3958441,1
11989,private research,Q57310495,part of,public,Q294440,1
11990,private providers,Q85794600,part of,energy investments,id-less,1
11991,private projects,id-less,opposite of,public,Q294440,1
11992,private partnerships,id-less,participant,private sector,Q591763,1
11993,private partnership,id-less,opposite of,public,Q294440,1
11994,private investments,Q71685495,subclass of,investments,Q114500150,1
11995,private investment,Q456272,subclass of,incentives,Q36783931,1
11996,private investment,Q456272,subclass of,compete,Q5156287,1
11997,private investment,Q456272,subclass of,attraction,Q316,1
11998,private institutions,Q52080821,different from,public,Q294440,1
11999,private institutes,id-less,subclass of,institutes,Q1229830,1
12000,private enterprises,Q110583109,subclass of,organizations,Q43229,1
12001,private employers in the service sector,id-less,point in time,2016,Q25245,1
12002,private companies,Q30892071,subclass of,private,Q158668,1
12003,private companies,Q30892071,subclass of,contribution,Q353169,1
12004,private capital,Q59574790,subclass of,Investment,Q4290,1
12005,private,Q158668,subclass of,universities,Q3918,1
12006,priority,Q11888847,has part,personnel,Q105764136,1
12007,prioritizing,Q11888847,facet of,society,Q8425,1
12008,private s ectors,id-less,facet of,poverty,Q10294,1
12009,primary healthcare,Q108737138,subclass of,healthcare,Q31207,1
12010,primary school,Q9842,part of,NA approved,id-less,1
12011,primary school,Q9842,instance of,working age population,Q17994745,1
12012,primary school,Q9842,has part,13 years,Q4549379,1
12013,primary school,Q9842,different from,school,Q3914,1
12014,primary level,Q46402722,follows,pre-primary level,id-less,1
12015,primary level,Q46402722,country,Lao PDR,Q819,1
12016,primary income,id-less,different from,MOF,Q909212,1
12017,primary healthcare,Q108737138,subclass of,stay healthy,Q67125233,1
12018,primary health services,Q30418686,subclass of,Investment,Q4290,1
12019,prioritization,Q11888847,subclass of,efficiency,Q1034411,1
12020,primary health services,Q30418686,has part,sexual,Q12198,1
12021,primary health care,Q623543,subclass of,Coverage policy,Q34114888,1
12022,primary health,Q623543,subclass of,internship,Q349015,1
12023,primary health,Q623543,part of,community,Q486972,1
12024,primary grades,Q58115102,part of,public schools,Q3120094,1
12025,primary energy,Q1059714,instance of,ratio,Q3481047,1
12026,primary education level,id-less,facet of,communication technology,Q1780509,1
12027,primary education,Q975085,subclass of,skills development,Q7535242,1
12028,primary school,Q9842,part of,primary education,Q975085,1
12029,primary school,Q9842,practiced by,teachers,Q1211139,1
12030,primary school,Q9842,subclass of,Out of school rate,id-less,1
12031,primary school,Q9842,subclass of,school,Q3914,1
12032,prioritising the provision,id-less,facet of,detention,Q853735,1
12033,prioritised,Q16928118,said to be the same as,Leaving no one behind,Q30062065,1
12034,prioritisation,Q11888847,subclass of,evaluation,Q1379672,1
12035,priorities,Q18613564,part of,policies,Q47011897,1
12036,priorities,Q18613564,part of,development,Q1074523,1
12037,priorities,Q18613564,has part,content,Q12488383,1
12038,priorities,Q18613564,facet of,public,Q294440,1
12039,prio rity,id-less,facet of,road,Q34442,1
12040,principles,Q7245172,has part,Vision,Q162668,1
12041,principal,Q1056391,different from,national census,Q46215756,1
12042,prime,Q49008,said to be the same as,In the prime,Q11224763,1
12043,primary18,id-less,instance of,97,Q673849,1
12044,primary sector,Q55640,has part,agriculture,Q11451,1
12045,primary schools,Q17049070,part of,SDGs,Q7649586,1
12046,primary schools,Q17049070,part of,SDG 2,Q50215926,1
12047,primary school level,id-less,followed by,secondary education level,id-less,1
12048,primary school enrolment,id-less,facet of,gender gap,Q17002416,1
12049,private rights holdings,id-less,subclass of,rights,Q780687,1
12050,private schools,Q11594734,subclass of,schools,Q3914,1
12051,processing plants,id-less,part of,industr ial sector,id-less,1
12052,processed,Q1570052,subclass of,industrial goods,Q1836700,1
12053,processing,Q6661985,has part,processing facilities,id-less,1
12054,processing,Q6661985,has part,extraction,Q844704,1
12055,processing,Q6661985,has effect,jobs,Q392825,1
12056,processing,Q6661985,follows,extraction,Q844704,1
12057,processes,Q27726347,part of,structures,Q811979,1
12058,processes,Q27726347,part of,institutional,Q682969,1
12059,processes,Q27726347,has part,mechanisms,Q113462908,1
12060,processes,Q27726347,has part,decision-making,Q1331926,1
12061,process,Q10843872,part of,value system,Q831695,1
12062,pro-poor development,id-less,subclass of,development,Q1074523,1
12063,process,Q10843872,part of,government,Q7188,1
12064,process,Q10843872,part of,Methodology,Q185698,1
12065,proceedings,Q1143604,part of,judicial,Q105985,1
12066,procedure,Q190686,part of,time,Q43297,1
12067,procedure,Q190686,part of,law,Q7748,1
12068,procedure,Q190686,different from,mechanism,Q517596,1
12069,problem,Q621184,used by,solving,Q730920,1
12070,problem,Q621184,part of,social,Q345367,1
12071,processing,Q6661985,instance of,industry,Q8148,1
12072,processing,Q6661985,part of,Agricultural production,Q56299222,1
12073,processing,Q6661985,part of,agricultural,Q5356428,1
12074,processing,Q6661985,part of,industr ial,id-less,1
12075,processing plant,Q10858068,use,exports,Q90920788,1
12076,processing plant,Q10858068,product or material produced,processing,Q6661985,1
12077,processing industry,id-less,part of,agriculture,Q11451,1
12078,processing industry,id-less,has part,production,Q739302,1
12079,processing industries,id-less,subclass of,production activities,Q35748026,1
12080,processing facilities,id-less,part of,processing,Q6661985,1
12081,processing enterprises,id-less,subclass of,enterprises,Q5380419,1
12082,processing,Q6661985,subclass of,service sectors,id-less,1
12083,processing,Q6661985,subclass of,mining,Q44497,1
12084,processing,Q6661985,product or material produced,rubber,Q14076,1
12085,processing,Q6661985,product or material produced,gold,Q897,1
12086,processing,Q6661985,product or material produced,fish,Q152,1
12087,processing,Q6661985,part of,value chain,Q646107,1
12088,processing,Q6661985,part of,supply,Q166656,1
12089,processing,Q6661985,part of,others,Q55107540,1
12090,processing,Q6661985,part of,mining,Q44497,1
12091,processing,Q6661985,part of,industr ies,id-less,1
12092,pro-poor interventions,id-less,part of,SDFs,id-less,1
12093,pro-poor agenda,id-less,facet of,energy sector,Q1304795,1
12094,private sector,Q591763,country,Liberia,Q1014,1
12095,private sector,Q591763,has part,government,Q7188,1
12096,private sector,Q591763,part of,diversify the economy,id-less,1
12097,private sector,Q591763,opposite of,Government,Q7188,1
12098,private sector,Q591763,instance of,sector,Q3958441,1
12099,private sector,Q591763,has part,workers,Q178790,1
12100,private sector,Q591763,has part,voluntary participants,id-less,1
12101,private sector,Q591763,has part,stakeholders,Q108798676,1
12102,private sector,Q591763,has part,regions,Q429976,1
12103,private sector,Q591763,has part,growth,Q1342838,1
12104,private sector,Q591763,has part,employees,Q13440398,1
12105,pro-poor,Q109640527,subclass of,socio-economic,Q1643441,1
12106,private sector,Q591763,has part,economic growth,Q189833,1
12107,private sector,Q591763,has part,development,Q1074523,1
12108,private sector,Q591763,has part,civil society,Q181865,1
12109,private sector,Q591763,has part,business environment,Q3491300,1
12110,private sector,Q591763,has part,Trade,Q601401,1
12111,private sector,Q591763,has effect,growth,Q1342838,1
12112,private sector,Q591763,facet of,environment,Q2249676,1
12113,private sector,Q591763,facet of,country development,Q19671097,1
12114,private sector,Q591763,part of,economic,Q8134,1
12115,private sector,Q591763,part of,government,Q7188,1
12116,private sector,Q591763,part of,resource mobilization,Q7315830,1
12117,private sector,Q591763,part of,society,Q8425,1
12118,pro-poor,Q109640527,subclass of,impact projects,id-less,1
12119,pro-poor,Q109640527,subclass of,development,Q1074523,1
12120,pro-poor,Q109640527,opposite of,pro-growth,Q17076251,1
12121,pro-growth,Q17076251,opposite of,pro-poor,Q109640527,1
12122,privately owned,Q20850509,part of,finances,Q103890016,1
12123,privately,Q1589009,different from,cultivated land,Q65063047,1
12124,private spheres,id-less,part of,public,Q294440,1
12125,private services,id-less,opposite of,public,Q294440,1
12126,private sector investments,id-less,part of,private sector development,Q7246245,1
12127,private sector finance fund,id-less,part of,public-private partnerships,Q60188241,1
12128,private sector development,Q7246245,subclass of,development,Q1074523,1
12129,private sector development,Q7246245,has part,private sector investments,id-less,1
12130,private sector,Q591763,subclass of,sector,Q3958441,1
12131,private sector,Q591763,subclass of,opportunities,Q84501571,1
12132,private sector,Q591763,product or material produced,services,Q114080183,1
12133,private sector,Q591763,product or material produced,power,Q25107,1
12134,private sector,Q591763,product or material produced,capital,Q193893,1
12135,cultural development,Q5193209,facet of,cultural policies,Q167532,1
12136,comparative cost-effectiveness study,Q89243266,main subject,cost-effectiveness,Q104952813,1
12137,cultural,Q11042,subclass of,heritage sites,Q105944598,1
12138,HDI,Q38994,main subject,inequality,Q28113351,1
12139,HEAL,Q304354,has cause,HEALTH,Q12147,1
12140,HDI of Liberia,id-less,country,Liberia,Q1014,1
12141,HDI indicators,id-less,subclass of,indicators,Q21170064,1
12142,HDI ValueLife expectancy,id-less,country,Liberia,Q1014,1
12143,HDI Value,id-less,instance of,Value,Q194112,1
12144,HDI Human Development Index,id-less,instance of,Human Development Index,Q38994,1
12145,HDI Dimension Indicator,id-less,instance of,SDG Indicator,Q56726345,1
12146,HDI,Q38994,part of,Human Development Index,Q38994,1
12147,HDI,Q38994,has part,SDG Indicators 24,id-less,1
12148,HEALTH,Q12147,has effect,HEAL,Q304354,1
12149,HDI,Q38994,followed by,SDG,Q7649586,1
12150,HDI,Q38994,facet of,targets,Q852162,1
12151,HDI,Q38994,facet of,life expectancy at birth,Q3058593,1
12152,HDI,Q38994,facet of,inequality,Q28113351,1
12153,HCWS,id-less,field of work,Health Care Workers,Q58106575,1
12154,HBIMNC,id-less,subsidiary,FP,Q193076,1
12155,HAI,Q790,instance of,Human Asset Index,id-less,1
12156,HAI,Q790,facet of,maternal mortality,Q1339474,1
12157,HEAL TH FOR ALL,id-less,facet of,wellbeing,Q7981051,1
12158,HEALTHY LIVES,Q74654013,said to be the same as,WELL-BEING,Q7981051,1
12159,HIV,Q15787,has effect,infection,Q18123741,1
12160,HIL,Q35978,part of,Higher Institutions of Learning,id-less,1
12161,HIV,Q15787,has effect,TB,Q12204,1
12162,HIV,Q15787,has effect,Spectrum data,Q111517306,1
12163,HIV,Q15787,has effect,People living with,Q3644190,1
12164,HIV,Q15787,has effect,PLHIV,Q3644190,1
12165,HIV,Q15787,has effect,40% of people living with,id-less,1
12166,HIV,Q15787,drug used for treatment,preventions,Q3053408,1
12167,HIV,Q15787,country,Kenya,Q114,1
12168,HIL’s,Q1142371,part of,HIL,Q35978,1
12169,HIL,Q35978,has part,men,Q8441,1
12170,HGSF,id-less,product or material produced,school garden,Q2251180,1
12171,HIL,Q35978,has part,HIL’s,Q1142371,1
12172,HIL,Q35978,field of work,education,Q8434,1
12173,HIGH-LEVEL,Q430949,has part,WASH working group,id-less,1
12174,HIGH LEVEL,Q430949,instance of,HIGH,Q177414,1
12175,HIES 2014,id-less,point in time,2014,Q1999,1
12176,HIES,Q14912019,has part,Household Income and Expenditure Survey,Q46770781,1
12177,HGSF initiative,id-less,parent organization,HGSF,id-less,1
12178,HGSF,id-less,subsidiary,HGSF initiative,id-less,1
12179,HAI,Q790,different from,EVI criteri,id-less,1
12180,HAI,Q790,country,Lao PDR,Q819,1
12181,H. E. George Manneh Weah,id-less,child,George Manneh Weah,Q173139,1
12182,Grievance,Q5608720,part of,Commissioning,Q29933828,1
12183,Gross early childhood enrolment ratio,id-less,number of participants,4,Q202,1
12184,Gross Value Added,Q994873,instance of,GVA,Q289972,1
12185,Gross National Income,Q6803767,has part,Human Asset Index,id-less,1
12186,Gross National Income,Q6803767,different from,Human Asset Index,id-less,1
