,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
30083,MDHS,Q6781336,has part,surveys,Q747810,1
30084,MDR,Q643839,has part,TB,Q12204,1
30085,MEA,Q1553018,facet of,climate change,Q125928,1
30086,MEA,Q1553018,subclass of,planning and coordination,Q64409216,1
30087,MEASURES FOR THE IMPLEMENTION OF THE 9TH FIVE,id-less,part of,9TH FIVE,id-less,1
30088,MECHANISM S FOR THE 9TH FIVE,id-less,part of,9TH FIVE,id-less,1
30089,METHODOLOGY AND PROCESS FOR PREPARATION OF THE REVIEW,id-less,publication date,2.0,Q21095433,1
30090,MECHANISMS FOR THE 9TH FIVE,id-less,has part,IMPLEMENTATION MEASURES AND MECHANISMS FOR THE 9TH FIVE,id-less,1
30091,MEDIUM-TERM GROWTH AND DEVELOPMENT STRATEGY,id-less,has part,5.3,Q29725926,1
30092,MEGA minigrid,id-less,use,decentralized electricity,Q59291239,1
30093,MEJN,Q77489009,subclass of,NGO,Q79913,1
30094,MEJN Report,id-less,instance of,Document review,Q5287649,1
30095,MEM,Q866831,has part,Admin,Q4039395,1
30096,MERA,Q869635,country,Malawi,Q1020,1
30097,MERA,Q869635,field of work,technology,Q11016,1
30098,MERA,Q869635,parent organization,NOCMA,id-less,1
30099,MDGs,Q81737,part of,HDI,Q38994,1
30100,MDGs,Q81737,instance of,development initiatives,Q30267957,1
30101,MDGs,Q81737,has part,such a committee,id-less,1
30102,MDGs,Q81737,has part,peace -building and state -building goals,id-less,1
30103,MCCCI,id-less,subsidiary,MoEST,Q110922462,1
30104,MDA,Q217,subclass of,MDAs,Q6878879,1
30105,MDA,Q217,subclass of,Mineral Development Agreement,id-less,1
30106,MDA Mineral Development Agreement,id-less,instance of,Mineral Development Agreement,id-less,1
30107,MDAs,Q6878879,has part,CSOs,Q22808416,1
30108,MDAs,Q6878879,instance of,formats,Q105696666,1
30109,MDAs,Q6878879,part of,Government,Q7188,1
30110,MDG,Q81737,facet of,Millennium Development Goals,Q81737,1
30111,MDG,Q81737,has part,targets,Q852162,1
30112,MDG 2: Achieve universal primary education,id-less,country,Liberia,Q1014,1
30113,MDG 4,id-less,has part,Reduce child mortality,Q56724820,1
30114,MDG Endline survey,id-less,main subject,Endline,Q1292193,1
30115,MDG Report,id-less,publication date,2015,Q2002,1
30116,MDGS III,id-less,instance of,EPD,Q20972825,1
30117,MDGS III,id-less,instance of,Target,Q1046951,1
30118,MDGs,Q81737,country,Malawi,Q1020,1
30119,MDGs,Q81737,follows,United Nations Declaration on Violence Against Women,id-less,1
30120,MDGs,Q81737,has part,Millennium Development Goals,Q81737,1
30121,MDGs,Q81737,has part,Unfinished Business,Q16249045,1
30122,METHODOLOGY,Q185698,has part,ASSUMPTIONS,Q73552339,1
30123,MFDP,Q30261845,affiliation,CSA,Q81931,1
30124,MGDS,Q73420129,has part,Output,Q1150771,1
30125,MGDS,Q73420129,facet of,sustainable,Q66095801,1
30126,MGCDSW,id-less,owned by,MFEPD,id-less,1
30127,MGCDSW,id-less,part of,ECD,Q390211,1
30128,MGCSP,Q4294579,country,Liberia,Q1014,1
30129,MGCSP,Q4294579,field of work,Special Education,Q212105,1
30130,MGCSP,Q4294579,field of work,crimes against children,Q68892842,1
30131,MGCSP,Q4294579,part of,Joint Program,Q28401661,1
30132,MGCSP,Q4294579,subsidiary,Women Economic Empowerment Project,id-less,1
30133,MGD S III,id-less,followed by,SDGs,Q7649586,1
30134,MGDS,Q73420129,end time,June 2016,Q19248917,1
30135,MGDS,Q73420129,followed by,II M&E,Q853584,1
30136,MFDP,Q30261845,country,Liberia,Q1014,1
30137,MGDS,Q73420129,followed by,SDG,Q7649586,1
30138,MGDS,Q73420129,follows,earlier,Q21651662,1
30139,MGDS,Q73420129,follows,predecessor,Q106577963,1
30140,MGDS,Q73420129,follows,previous,Q7242420,1
30141,MGDS,Q73420129,has part,1,Q199,1
30142,MGDS,Q73420129,has part,85,Q427730,1
30143,MGDS,Q73420129,has part,Areas,Q4788688,1
30144,MGDS,Q73420129,has part,Error!,Q100388055,1
30145,MGDS,Q73420129,has part,III M&E,Q218748,1
30146,MFIs,Q6866976,subclass of,merchants,Q6818448,1
30147,MFEPD,id-less,parent organization,UNDP,Q161718,1
30148,MFEPD,id-less,parent organization,NPC,Q30679,1
30149,MFEPD,id-less,parent organization,MTEF,Q18048061,1
30150,MFDP,Q30261845,has part,Draft National Budget,id-less,1
30151,MFDP,Q30261845,has part,Tax Administration System,id-less,1
30152,MFDP,Q30261845,has part,departments of the MFDP,id-less,1
30153,MFDP,Q30261845,has part,external,Q41482,1
30154,MFDP,Q30261845,instance of,communities,Q177634,1
30155,MFDP,Q30261845,instance of,email,Q9158,1
30156,MFDP,Q30261845,instance of,secretariat,Q1151926,1
30157,MFDP,Q30261845,instance of,website,Q35127,1
30158,MFDP,Q30261845,owner of,we bsite,id-less,1
30159,MFDP,Q30261845,part of,the consolidated effort to drive the process,id-less,1
30160,MFDP,Q30261845,subsidiary,Implementation and Coordination Unit,id-less,1
30161,MFDP,Q30261845,subsidiary,Ministry of Finance and Development Planning,Q30261845,1
30162,MFDP,Q30261845,subsidiary,Region al Development Officers,id-less,1
30163,MFDP 111,id-less,has part,CSA,Q81931,1
30164,MFDP SOE Unit Annual Report,id-less,main subject,SOE,Q270791,1
30165,MFDP SOE Unit Annual Report,id-less,main subject,investment in SOEs,id-less,1
30166,MFEPD,id-less,instance of,budget,Q41263,1
30167,MFEPD,id-less,number of participants,156,Q24594,1
30168,MFEPD,id-less,owner of,MGCDSW,id-less,1
30169,MCCCI,id-less,parent organization,MIRTDC,id-less,1
30170,MCCCI,id-less,number of participants,122,Q30658,1
30171,MCCCI,id-less,member of,MRA,Q425154,1
30172,MACs,Q18028763,has part,MAC,Q75687,1
30173,MACROECONOMIC ISSUES,Q58443830,has part,9.2 MACROECONOMIC ISSUES,id-less,1
30174,MACs,Q18028763,country,Liberia,Q1014,1
30175,MACs,Q18028763,field of work,M&E,Q11573,1
30176,MACs,Q18028763,field of work,concession,Q327209,1
30177,MACs,Q18028763,has part,County Development Committees,id-less,1
30178,MACs,Q18028763,has part,DP’s,Q1162609,1
30179,MACs,Q18028763,has part,Focal Points,Q44510039,1
30180,MACs,Q18028763,has part,GSA,Q748106,1
30181,MACs,Q18028763,has part,M oL,Q60646282,1
30182,MACs,Q18028763,has part,PFM,Q917450,1
30183,MCCCI,id-less,instance of,Public,Q294440,1
30184,MACs,Q18028763,has part,PPCC,Q7193647,1
30185,MACs,Q18028763,has part,Pillars,Q37499255,1
30186,MACs,Q18028763,has part,President,Q30461,1
30187,MACs,Q18028763,has part,REPUBLIC OF LIBERIA,Q1014,1
30188,MACs,Q18028763,has part,SOEs,Q10041,1
30189,MACs,Q18028763,has part,c o r r e s p o n,id-less,1
30190,MACs,Q18028763,has part,county authorities,id-less,1
30191,MACs,Q18028763,has part,mandates,Q60082873,1
30192,MACs,Q18028763,has part,professiona l,id-less,1
30193,MACRO,Q629579,facet of,ECONOMIC,Q8134,1
30194,MACRA,Q20123,subsidiary,2 2 5 5,id-less,1
30195,MACRA,Q20123,product or material produced,mobile,Q17517,1
30196,MACRA,Q20123,point in time,1,Q199,1
30197,MACOHA,Q60549740,country,Malawi,Q1020,1
30198,MACRA,Q20123,field of work,Access,Q80689,1
30199,MACRA,Q20123,field of work,Information,Q11028,1
30200,MACRA,Q20123,field of work,Internet,Q75,1
30201,MACRA,Q20123,field of work,Surveys,Q747810,1
30202,MACRA,Q20123,field of work,internet,Q75,1
30203,MACRA,Q20123,has part,26,Q83264,1
30204,MACRA,Q20123,has part,30,Q42817,1
30205,MACRA,Q20123,has part,32,Q712701,1
30206,MACRA,Q20123,has part,34,Q712639,1
30207,MACRA,Q20123,has part,5 5 8 8 8 MACRA,id-less,1
30208,MACRA,Q20123,instance of,MoICT,id-less,1
30209,MACRA,Q20123,instance of,automated,Q24410992,1
30210,MACRA,Q20123,instance of,guidelines,Q1630279,1
30211,MACRA,Q20123,instance of,network,Q1301371,1
30212,MACRA,Q20123,instance of,users,Q107105902,1
30213,MACRA,Q20123,number of participants,10,Q23806,1
30214,MACRA,Q20123,owner of,Connections,Q15759474,1
30215,MACRA,Q20123,part of,MoICT,id-less,1
30216,MACs,Q18028763,has part,sector,Q3958441,1
30217,MACs,Q18028763,instance of,M&E,Q11573,1
30218,MACs,Q18028763,instance of,sectors,Q2739810,1
30219,MAF,Q1073939,subsidiary,NSEDP,id-less,1
30220,MAIN,Q1670,followed by,OUTCOMES,Q38084488,1
30221,MALAWI,Q1020,has part,GROWTH,Q1342838,1
30222,MALAWI,Q1020,instance of,PROJECT,Q170584,1
30223,MALAWI 2020,id-less,point in time,2020,Q25337,1
30224,MALDECO,id-less,instance of,DECO,Q659634,1
30225,MANAGEMENT,Q2920921,facet of,POPULATION,Q33829,1
30226,MANAGEMENT,Q2920921,has effect,RISK,Q104493,1
30227,MANAGEMENT,Q2920921,part of,DEVELOPMENT,Q1074523,1
30228,MANAGEMENT,Q2920921,part of,MINERAL DEVELOPMENT and MANAGEMENT,id-less,1
30229,MAREP,Q4281320,subclass of,Monitoring,Q2143522,1
30230,MARKA,Q36030,located in the administrative territorial entity,NKAYA,Q1994342,1
30231,MARKETS,Q110249433,has part,INPUTS,Q94697788,1
30232,MASEDA,Q37440764,country,Malawi,Q1020,1
30233,MATRIX,Q44337,has part,OPERATIONAL,Q96196524,1
30234,MATRIX,Q44337,has part,PLAN,Q4006,1
30235,MATRIX,Q44337,part of,ANNEX,Q352858,1
30236,MBC,Q482607,owner of,DISTMS,id-less,1
30237,MBS,Q6892571,instance of,Reports,Q10870555,1
30238,MCCCI,id-less,industry,industry,Q8148,1
30239,MAG,Q148958,instance of,humanitarian clearance operator,id-less,1
30240,MAF,Q1073939,point in time,2013,Q1998,1
30241,MACs,Q18028763,instance of,service,Q7406919,1
30242,MAF,Q1073939,part of,SSF,Q676492,1
30243,MACs,Q18028763,instance of,stakeholders,Q108798676,1
30244,MACs,Q18028763,located in the administrative territorial entity,County,Q19470,1
30245,MACs,Q18028763,parent organization,NSC,Q2944097,1
30246,MACs,Q18028763,parent organization,TSA,Q702019,1
30247,MACs,Q18028763,parent organization,government,Q7188,1
30248,MACs,Q18028763,part of,IAA,Q411208,1
30249,MACs,Q18028763,part of,PPP,Q221096,1
30250,MACs,Q18028763,part of,Public Procurement and Concessions Act,id-less,1
30251,MACs,Q18028763,part of,national budget,Q271855,1
30252,MACs,Q18028763,subclass of,development results,id-less,1
30253,MACs,Q18028763,subclass of,spending entities,id-less,1
30254,MAF,Q1073939,conferred by,MAF.,id-less,1
30255,MAF,Q1073939,field of work,forestry,Q38112,1
30256,MAF,Q1073939,has part,Admin,Q4039395,1
30257,MAF,Q1073939,has part,MPI,Q6019423,1
30258,MAF,Q1073939,instance of,MOIC,Q93284,1
30259,MAF,Q1073939,number of participants,15,Q38701,1
30260,MAF,Q1073939,part of,BOL,Q374039,1
30261,MAF,Q1073939,part of,MOES,Q37485554,1
30262,MGDS,Q73420129,has part,III Monitoring,id-less,1
30263,MGDS,Q73420129,has part,Overview,Q23924528,1
30264,MOH,Q203535,subject has role,essential,Q30093000,1
30265,MOES,Q37485554,has part,MOICT,id-less,1
30266,MOC Annual Report,id-less,main subject,cost and time,Q26365749,1
30267,MOCI,Q107236431,member of,Africa Continental Free Trade,id-less,1
30268,MOCI,Q107236431,parent organization,Ministry of Commerce and Industry,Q4294724,1
30269,MODALITIES,Q6888027,has part,IMPLEMENTATION,Q245962,1
30270,MOE,Q289612,subclass of,education,Q8434,1
30271,MOE,Q289612,subsidiary,Ministry of Education,Q697093,1
30272,MOE EMIS 2016,id-less,point in time,2016,Q25245,1
30273,MOES,Q37485554,facet of,sex,Q10525,1
30274,MOES,Q37485554,has part,MAF,Q1073939,1
30275,MOES,Q37485554,instance of,Yearly,Q271855,1
30276,MOEST,Q110922462,facet of,Education,Q8434,1
30277,MOES,Q37485554,instance of,institutions,Q27711101,1
30278,MOES,Q37485554,instance of,school age,Q11448915,1
30279,MOES,Q37485554,number of episodes,12,Q36977,1
30280,MOES,Q37485554,parent organization,Ministry of Education and Sports,Q25203107,1
30281,MOES,Q37485554,part of,MOES.,id-less,1
30282,MOES,Q37485554,part of,MPT,Q1072885,1
30283,MOES,Q37485554,publication date,2015,Q2002,1
30284,MOES,Q37485554,publication date,2017,Q25290,1
30285,MOES,Q37485554,subclass of,learning assessment,Q17630306,1
30286,MOC,Q523137,has part,15 counties,id-less,1
30287,MOA,Q3271540,has part,MFDP,Q30261845,1
30288,MNSSP II,id-less,part of,National Social Protection Programme,id-less,1
30289,MNSSP II,id-less,part of,Malawi National Social Support Programme II,id-less,1
30290,MK 580,id-less,instance of,cost,Q240673,1
30291,MK258,id-less,instance of,USD,Q4917,1
30292,MK5 Trillion,id-less,said to be the same as,Trillion,Q41650357,1
30293,MK562,id-less,said to be the same as,"750,000,000",id-less,1
30294,MLC,Q144806,subsidiary,MoFEPD,id-less,1
30295,MLGRD,id-less,part of,Census,Q39825,1
30296,MLME,id-less,applies to jurisdiction,REPUBLIC OF LIBERIA,Q1014,1
30297,MLME,id-less,follows,MoJ,Q1031145,1
30298,MLME,id-less,instance of,ag encies,id-less,1
30299,MLME,id-less,parent organization,MoJ,Q1031145,1
30300,MLME,id-less,subsidiary,LEITI,Q350374,1
30301,MME,Q496647,has part,MPW,Q652315,1
30302,MMR,Q2984243,country,Malawi,Q1020,1
30303,MMR,Q2984243,has part,U5MR,id-less,1
30304,MNG Gold,id-less,owned by,China Union Investment,id-less,1
30305,MNOs,Q11690072,subclass of,pharmacies,Q13107184,1
30306,MNP,Q6944252,part of,IFA Supplementation,id-less,1
30307,MNR,Q1425821,parent organization,NAPA,Q181966,1
30308,MNSSP,id-less,country,Malawi,Q1020,1
30309,MOES.,id-less,has part,MOES,Q37485554,1
30310,MOEST,Q110922462,field of work,education,Q8434,1
30311,MGDS,Q73420129,has part,Sustainable,Q66095801,1
30312,MOH,Q203535,office held by head of government,Admin - MOH,id-less,1
30313,MOH,Q203535,contains administrative territorial entity,LSB,Q3436689,1
30314,MOH,Q203535,field of work,sanitation,Q949149,1
30315,MOH,Q203535,has part,LSB,Q3436689,1
30316,MOH,Q203535,has part,MONRE,Q61931681,1
30317,MOH,Q203535,has part,MPWT,id-less,1
30318,MOH,Q203535,instance of,Admin,Q4039395,1
30319,MOH,Q203535,instance of,MOIC,Q93284,1
30320,MOH,Q203535,instance of,drug list,Q3241427,1
30321,MOH,Q203535,instance of,systems,Q50808462,1
30322,MOH,Q203535,parent organization,FAO,Q82151,1
30323,MOEST,Q110922462,has part,1.20%,id-less,1
30324,MOH,Q203535,parent organization,Government,Q7188,1
30325,MOH,Q203535,parent organization,Ministry of Health,Q1519799,1
30326,MOH,Q203535,part of,Census,Q39825,1
30327,MOH,Q203535,part of,NSO,Q33890,1
30328,MOH,Q203535,population,100,Q37413,1
30329,MOH,Q203535,population,57,Q713133,1
30330,MOH,Q203535,subclass of,birth,Q34581,1
30331,MOH,Q203535,subclass of,expenditure,Q760120,1
30332,MOH,Q203535,subclass of,pop,Q37073,1
30333,MOGD,Q2720961,parent organization,Ministry of Youth and Sports,Q6091425,1
30334,MOGCSP Annual Reort,id-less,point in time,2023,Q49622,1
30335,MOGCSP Annual Reort,id-less,operator,MOGCSP,id-less,1
30336,MOGCSP Annual Reort,id-less,area,30,Q42817,1
30337,MOEST,Q110922462,has part,Girls 36.4 37 39.5 42.5 EMIS,id-less,1
30338,MOEST,Q110922462,part of,Primary,Q669262,1
30339,MOF,Q909212,different from,primary income,id-less,1
30340,MOF,Q909212,has part,BOL,Q374039,1
30341,MOF,Q909212,has part,MONRE,Q61931681,1
30342,MOF,Q909212,inception,June,Q120,1
30343,MOF,Q909212,instance of,Admin,Q4039395,1
30344,MOF,Q909212,number of participants,160,Q24810,1
30345,MOFA,Q222241,field of work,sustainable development,Q131201,1
30346,MOFA,Q222241,has part,LWU,Q31539215,1
30347,MOFA,Q222241,has part,MOHA,Q188022,1
30348,MOFA,Q222241,has part,MOPS,Q38698,1
30349,MOFA,Q222241,instance of,Admin,Q4039395,1
30350,MOFA,Q222241,instance of,BOL,Q374039,1
30351,MOFA,Q222241,part of,Paris Principles,Q19298228,1
30352,MOFEPD,id-less,located in the administrative territorial entity,M,Q11573,1
30353,MOGCSP,id-less,field of work,peace and security,Q300085,1
30354,MOGCSP,id-less,industry,trade,Q601401,1
30355,MOGCSP,id-less,instance of,GDP,Q12638,1
30356,MK,Q221,said to be the same as,82.4 million,id-less,1
30357,MK,Q221,said to be the same as,"1,600,000,000.00",id-less,1
30358,MITIGATION STRATEGIES,Q30353646,publication date,17.1,Q6745556,1
30359,MGDS,Q73420129,subclass of,sound,Q11461,1
30360,MGDS,Q73420129,part of,III,Q201,1
30361,MGDS,Q73420129,part of,constitutional,Q24677848,1
30362,MGDS,Q73420129,publication date,2063,Q1044976,1
30363,MGDS,Q73420129,publisher,secretariat,Q1151926,1
30364,MGDS,Q73420129,replaced by,MGDS III,id-less,1
30365,MGDS,Q73420129,subclass of,I,Q1103,1
30366,MGDS,Q73420129,subclass of,III,Q201,1
30367,MGDS,Q73420129,subclass of,M&E,Q11573,1
30368,MGDS,Q73420129,subclass of,MG,Q1019,1
30369,MGDS,Q73420129,use,energy,Q11379,1
30370,MITC,Q908840,subsidiary,MoTPW,id-less,1
30371,MGDS,Q73420129,use,industrialization,Q202398,1
30372,MGDS -III,id-less,subclass of,MGDS,Q73420129,1
30373,MGDS II,id-less,followed by,Government,Q7188,1
30374,MGDS II,id-less,followed by,MGDS III,id-less,1
30375,MGDS II,id-less,instance of,targets,Q852162,1
30376,MGDS II I,id-less,has part,"KPA of Agriculture, Climate",id-less,1
30377,MGDS III,id-less,area,25.0,Q28863974,1
30378,MGDS III,id-less,based on,MGDS,Q73420129,1
30379,MGDS III,id-less,based on,SDGs,Q7649586,1
30380,MGDS,Q73420129,part of,ANNEX,Q352858,1
30381,MGDS,Q73420129,owned by,National,Q53247,1
30382,MGDS,Q73420129,operator,Government,Q7188,1
30383,MGDS,Q73420129,number of episodes,92,Q12543,1
30384,MGDS,Q73420129,has part,iSDG,Q24787340,1
30385,MGDS,Q73420129,has part,indica tors,id-less,1
30386,MGDS,Q73420129,instance of,District,Q123705,1
30387,MGDS,Q73420129,instance of,M&E,Q11573,1
30388,MGDS,Q73420129,instance of,PSIP,Q1062494,1
30389,MGDS,Q73420129,instance of,Sector,Q3958441,1
30390,MGDS,Q73420129,instance of,department,Q6465,1
30391,MGDS,Q73420129,instance of,feedback,Q183635,1
30392,MGDS,Q73420129,instance of,flows,Q912333,1
30393,MGDS,Q73420129,instance of,function,Q11348,1
30394,MGDS,Q73420129,instance of,indicators,Q21170064,1
30395,MGDS,Q73420129,instance of,inter-sectoral,Q50659840,1
30396,MGDS,Q73420129,instance of,national development plan,Q846059,1
30397,MGDS,Q73420129,instance of,policy,Q1156854,1
30398,MGDS,Q73420129,instance of,sectoral,Q110279343,1
30399,MGDS,Q73420129,instance of,systemic,Q1485,1
30400,MGDS,Q73420129,instance of,thematic,Q483394,1
30401,MGDS,Q73420129,legislated by,Parliament,Q11010,1
30402,MGDS,Q73420129,main subject,sustainable,Q66095801,1
30403,MGDS III,id-less,instance of,Historically,Q1620945,1
30404,MGDS III,id-less,instance of,Program Framework for Integrated Rural Development,id-less,1
30405,MGDS III,id-less,instance of,key priority areas,Q46202928,1
30406,MIA,Q1700481,has part,Land Commission,Q100573532,1
30407,MIA,Q1700481,subsidiary,GC,Q182172,1
30408,MIA,Q1700481,subsidiary,Judiciary,Q105985,1
30409,MIA,Q1700481,subsidiary,Ministry of Justice,Q1413677,1
30410,MIA,Q1700481,subsidiary,National Bureau of Concessions,id-less,1
30411,MIA,Q1700481,subsidiary,Service Centers,id-less,1
30412,MICAT,Q14827144,parent organization,Ministry of Information Cultural and Tourism,id-less,1
30413,MICS,Q6744445,subsidiary,Censu,Q39825,1
30414,MICs,Q6744445,different from,LICs,Q1357261,1
30415,MID,Q40719748,said to be the same as,TERM,Q1969448,1
30416,MIDDLE,Q23595,said to be the same as,UPPER,Q41358,1
30417,MIDDLE INCOME COUNTRY,Q25450949,said to be the same as,UPPER,Q41358,1
30418,MIE,Q11989393,country,Malawi,Q1020,1
30419,MINERAL DEVELOPMENT AND MANAGEMENT,id-less,point in time,9.6,Q108819784,1
30420,MINERAL DEVELOPMENT and MANAGEMENT,id-less,has part,MANAGEMENT,Q2920921,1
30421,MINISTRY,Q192350,field of work,HEALTH,Q12147,1
30422,MIRTDC,id-less,country,Malawi,Q1020,1
30423,MIRTDC,id-less,subsidiary,MCCCI,id-less,1
30424,MIS,Q61905,subclass of,human resource,Q2625010,1
30425,MITC,Q908840,subsidiary,MoFEPD,id-less,1
30426,MIA,Q1700481,parent organization,MoF,Q909212,1
30427,MHC,Q1140542,country,Malawi,Q1020,1
30428,MGDS III,id-less,instance of,medium -term strategy,id-less,1
30429,MHAIS,Q6826852,parent organization,MHAI,Q24909188,1
30430,MGDS III,id-less,instance of,modalities,Q6888027,1
30431,MGDS III,id-less,instance of,national development planning framework,id-less,1
30432,MGDS III,id-less,instance of,sectoral,Q110279343,1
30433,MGDS III,id-less,instance of,settlement,Q486972,1
30434,MGDS III,id-less,instance of,show,Q15116915,1
30435,MGDS III,id-less,number of episodes,13,Q37141,1
30436,MGDS III,id-less,operating system,8.0,Q54991109,1
30437,MGDS III,id-less,operator,national level,Q98676607,1
30438,MGDS III,id-less,part of,SDGs,Q7649586,1
30439,MGDS III,id-less,publication date,2017,Q25290,1
30440,MGDS III,id-less,replaces,MGDS,Q73420129,1
30441,MGDS III,id-less,service entry,31.0,Q258570,1
30442,MGDS III,id-less,subclass of,III,Q201,1
30443,MGDS III,id-less,subclass of,domesticated,Q134747,1
30444,MGDS III,id-less,subclass of,g rowth,id-less,1
30445,MGDS III,id-less,subclass of,participatory approach,Q24707458,1
30446,MGDS III,id-less,use,management,Q2920921,1
30447,MGDS III,id-less,uses,puls e,id-less,1
30448,MGDSIII,id-less,facet of,DRM,Q192532,1
30449,Malawi Growth and Development Strategy III,id-less,country,Malawi,Q1020,1
30450,Malawi Housing Corporation,id-less,country,Malawi,Q1020,1
30451,MAC s,Q3915539,part of,MAC,Q75687,1
30452,Ministry of Internal Affairs,Q6589202,subsidiary,Governance Commission,Q107039895,1
30453,"Ministry of Information, Culture and",id-less,number of participants,3,Q201,1
30454,"Ministry of Information, Culture and",id-less,number of participants,4,Q202,1
30455,"Ministry of Information, Culture and Tourism",id-less,parent organization,MoICT,id-less,1
30456,Ministry of Internal,Q6589202,country,Liberia,Q1014,1
30457,Ministry of Internal Affairs,Q6589202,field of work,Peacebuilding,Q2632158,1
30458,Ministry of Internal Affairs,Q6589202,number of participants,1000,Q43016,1
30459,Ministry of Internal Affairs,Q6589202,part of,MIA,Q1700481,1
30460,Ministry of Internal Affairs,Q6589202,part of,Ministry,Q192350,1
30461,Ministry of Internal Affairs,Q6589202,subsidiary,Decentralization Support Program,id-less,1
30462,Ministry of Internal Affairs,Q6589202,subsidiary,INHRC and Governance,id-less,1
30463,Ministry of Justice,Q1413677,parent organization,Ministry of Health,Q1519799,1
30464,Ministry of Internal Affairs,Q6589202,subsidiary,Liberia Peace Building Office,id-less,1
30465,Ministry of Internal Affairs,Q6589202,subsidiary,Peacebuilding Office,id-less,1
30466,Ministry of Internal Affairs,Q6589202,subsidiary,The Ministry of Internal Affairs's Peacebuilding Office,id-less,1
30467,Ministry of Internal Affairs,Q6589202,subsidiary,col labor ation,id-less,1
30468,Ministry of Just ice and Constitutional Affairs,id-less,instance of,MoJCA,Q12796964,1
30469,Ministry of Justic e,id-less,subsidiary,col labor ation,id-less,1
30470,Ministry of Justice,Q1413677,inception,1973,Q2477,1
30471,Ministry of Justice,Q1413677,instance of,Ministry,Q192350,1
30472,Ministry of Justice,Q1413677,number of participants,3,Q201,1
30473,Ministry of Information Cultural and Tourism,id-less,subsidiary,MICAT,Q14827144,1
30474,Ministry of Industry and Commerce,Q19695530,subsidiary,Planning and Investment,id-less,1
30475,Ministry of Industry and Commerce,Q19695530,subsidiary,Ministry of Agriculture and Forestry,Q1376786,1
30476,Ministry of Industry and Commerce,Q19695530,subsidiary,Collaborati,Q1145523,1
30477,Ministry of Health,Q1519799,subsidiary,Civil Registration,Q83708009,1
30478,Ministry of Health,Q1519799,subsidiary,Department of Water,Q5260531,1
30479,Ministry of Health,Q1519799,subsidiary,Liberian National Police,Q6503255,1
30480,Ministry of Health,Q1519799,subsidiary,MOH,Q203535,1
30481,Ministry of Health,Q1519799,subsidiary,Ministry of Justice,Q1413677,1
30482,Ministry of Health,Q1519799,subsidiary,Prevention,Q1717246,1
30483,Ministry of Health and Social,Q2611987,country,Liberia,Q1014,1
30484,Ministry of Health and Social Welfare,Q6867121,inception,2009,Q1996,1
30485,Ministry of Health and Social Welfare,Q6867121,subsidiary,MoHSW,id-less,1
30486,Ministry of Home Affairs,Q6589202,country,Lao,Q819,1
30487,Ministry of Home Affairs,Q6589202,instance of,Ministry,Q192350,1
30488,Ministry of Home Affairs,Q6589202,number of employees,4,Q202,1
30489,Ministry of Home Affairs,Q6589202,number of employees,8,Q23355,1
30490,Ministry of Home Affairs,Q6589202,part of,16 SDG 16,id-less,1
30491,Ministry of Home Affairs,Q6589202,subsidiary,SDG Reporting Owners,id-less,1
30492,Ministry of Industry,Q6867185,part of,9 SDG 9,id-less,1
30493,Ministry of Industry and Commerce,Q19695530,number of employees,4,Q202,1
30494,Ministry of Industry and Commerce,Q19695530,number of participants,3,Q201,1
30495,Ministry of Industry and Commerce,Q19695530,office held by head of the organization,1,Q199,1
30496,Ministry of Justice,Q1413677,parent organization,MIA,Q1700481,1
30497,Ministry of Justice,Q1413677,parent organization,Ministry of State,Q30285476,1
30498,Ministry of Health,Q1519799,part of,Government of Liberia,id-less,1
30499,Ministry of Natural Resources and Environment,Q1961567,parent organization,Ministry of Public,Q3858490,1
30500,Ministry of Na tural Resource and Environment,id-less,subsidiary,SDG Reporting Owners,id-less,1
30501,"Ministry of Natura l Resources, Energy",id-less,inception,2017,Q25290,1
30502,Ministry of Natural Resource,Q1961567,part of,13 SDG 6,id-less,1
30503,Ministry of Natural Resource,Q1961567,part of,Environment,Q2249676,1
30504,Ministry of Natural Resource,Q1961567,part of,SDG 12,Q53581232,1
30505,Ministry of Natural Resource,Q1961567,part of,SDG 13,Q53581236,1
30506,Ministry of Natural Resource and Environment,id-less,owner of,SDG Reporting Owners,id-less,1
30507,Ministry of Natural Resource and Environment,id-less,subsidiary,SDG Reporting Owners,id-less,1
30508,Ministry of Natural Resources an Environment,id-less,subsidiary,Environment,Q2249676,1
30509,Ministry of Natural Resources and Environment,Q1961567,subsidiary,Environment,Q2249676,1
30510,Ministry of Justice,Q1413677,parent organization,MoJ,Q1031145,1
30511,Ministry of Plan ning,id-less,parent organization,National SDG Secretariat,id-less,1
30512,Ministry of Planni,Q2098373,located in the administrative territorial entity,Vientiane,Q9326,1
30513,Ministry of Planning,Q2098373,field of work,Planning,Q309100,1
30514,Ministry of Planning,Q2098373,part of,SDG 10,Q53581222,1
30515,Ministry of Planning,Q2098373,part of,SDG 17,Q53581254,1
30516,Ministry of Planning an d Economic Affairs,id-less,field of work,Economic Affairs,Q15763864,1
30517,Ministry of Planning and Economi c Development,id-less,subsidiary,Economi c Development,id-less,1
30518,Ministry of Planning and Economic,Q16126975,instance of,ministries,Q192350,1
30519,Ministry of Planning and Economic,Q16126975,subsidiary,LRDC,Q29372014,1
30520,Ministry of Mines and Energy,Q2602051,subsidiary,12 Artisanal Mining Groups,id-less,1
30521,Ministry of Mines and Energy,Q2602051,country,Liberia,Q1014,1
