,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
1002,Partnerships,Q50814886,has part,stakeholders,Q108798676,1
1003,Passenger and freight volum es,id-less,has part,9.1,Q24634,1
1004,Planning for closur,Q54443058,main subject,closur,Q5135520,1
1005,Population,Q33829,has part,Developm,Q213713,1
1006,President,Q30461,country,Botswana,Q963,1
1007,Prevalence of m al nutrition,id-less,subclass of,weight,Q11423,1
1008,Prevalence of stunting,Q84391312,facet of,stunting,Q7628767,1
1009,Prevention of forced,id-less,main subject,forced,Q16266633,1
1010,Princip,Q228,member of,Key Sustainabilit y Guiding,id-less,1
1011,Principles of Of,Q34748703,part of,Of,Q1142885,1
1012,Orapa,Q859708,located in the administrative territorial entity,Letlhakane,Q167301,1
1013,Orapa,Q859708,located in the administrative territorial entity,Jwane,Q165954,1
1014,Orapa,Q859708,instance of,converting,Q65757353,1
1015,Orapa,Q859708,instance of,cons truction,id-less,1
1016,Means for Bots,id-less,facet of,Bots,Q963,1
1017,Mechatr onics,id-less,part of,3,Q201,1
1018,Mine 1 975Jwaneng Mine,id-less,located in the administrative territorial entity,Jwaneng Mine,Q21858555,1
1019,Mine Sur vey 2,id-less,length,2,Q200,1
1020,Mineral,Q7946,different from,Ore,Q102798,1
1021,Minin g Muse um - Orapa mine,id-less,inception,1970,Q2474,1
1022,Mining Company,Q2990216,instance of,partnership,Q728646,1
1023,Mining E ngineering,id-less,has part,E ngineering,id-less,1
1024,Minister J.G.,id-less,country,Botswana,Q963,1
1025,Mis sion,id-less,subclass of,diamonds,Q74038,1
1026,Mobilize,Q1930943,has part,additiona,Q798487,1
1027,Mortality rate attributed to car,id-less,subclass of,Mortality rate,Q58702,1
1028,Mortality rate attributed to household,id-less,subclass of,Mortality rate,Q58702,1
1029,Mortality rate attributed to uni,id-less,instance of,3.9,Q79703,1
1030,Mortality rate attributed to unsafe,id-less,subclass of,Mortality rate,Q58702,1
1031,N BO,Q21264459,instance of,BO,Q750,1
1032,N O,Q209685,instance of,O,Q629,1
1033,NA,Q49,part of,UNITED,Q18716,1
1034,Na,Q49,area,1,Q199,1
1035,Na,Q49,part of,SDGs,Q7649586,1
1036,Nation al legislation,id-less,instance of,legislation,Q820655,1
1037,Nations,Q597897,different from,level,Q1046315,1
1038,Neonatal mortality rate,Q47372450,facet of,Neonatal,Q898674,1
1039,Non-discrimi,Q27976816,subclass of,nation,Q6266,1
1040,Non-infringement of community rights,id-less,facet of,community rights,Q5154853,1
1041,Number,Q11563,part of,Programme,Q170584,1
1042,Of,Q1142885,has part,Principles of Of,Q34748703,1
1043,ﬁnancing,Q6055890,part of,health,Q12147,1
