,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
25599,FBCCI,Q5424552,instance of,Federation of Bangladesh Chambers of Commerce & Industries,Q5424552,1
25600,F2018,id-less,follows,FY2010,Q59638190,1
25601,FBCCI,Q5424552,instance of,apex,Q61478103,1
25602,FBCCI,Q5424552,instance of,association,Q186290,1
25603,FBCCI,Q5424552,owner of,FBCCI to respond,id-less,1
25604,FBCCI,Q5424552,parent organization,Ministry of Education,Q697093,1
25605,FBCCI,Q5424552,part of,PMO,Q630645,1
25606,FBCCI,Q5424552,subsidiary,Chambers of C ommerce & Industries,id-less,1
25607,FBCCI Arbitration Centre,id-less,instance of,dispute resolution,Q5282696,1
25608,FBCCI Institute,id-less,field of work,quality education,Q53581209,1
25609,F:22%,id-less,number of participants,22,Q712488,1
25610,F15,Q104374060,followed by,39% in FY19,id-less,1
25611,Extreme Poverty,Q2714378,point in time,2010,Q1995,1
25612,F,Q130,number of participants,21,Q712477,1
25613,Extreme Poverty,Q2714378,subclass of,Poverty,Q10294,1
25614,Extreme Poverty Rate,id-less,subclass of,Poverty Rate,Q205660,1
25615,Extreme Poverty and Inequality Trends in Bangladesh,id-less,country,Bangladesh,Q902,1
25616,Extreme flood extent,id-less,facet of,flood,Q8068,1
25617,Extreme poor households,id-less,subclass of,poor households,id-less,1
25618,Eye Care,Q161437,country,Bangladesh,Q902,1
25619,F,Q130,area,20,Q40292,1
25620,F,Q130,has part,LFS,Q830186,1
25621,F,Q130,number of participants,22.5,Q1489794,1
25622,F ood processing,id-less,subclass of,processing,Q6661985,1
25623,F,Q130,number of participants,35,Q434712,1
25624,F,Q130,number of participants,35.09,id-less,1
25625,F,Q130,number of participants,43.9,Q112165624,1
25626,F,Q130,number of participants,7,Q23350,1
25627,F,Q130,number of participants,83.4,Q36308386,1
25628,F,Q130,part of,Gas Development,id-less,1
25629,F,Q130,part of,WHO,Q7817,1
25630,F,Q130,said to be the same as,0.76,id-less,1
25631,Export Credit Agency,Q2470676,instance of,financing,Q6055890,1
25632,Export,Q182722,subclass of,fisheries,Q180538,1
25633,Export,Q182722,subclass of,External Debt Services,id-less,1
25634,European Union,Q458,shares border with,Bangladesh,Q902,1
25635,Europe,Q46,shares border with,Asia,Q48,1
25636,Europe,Q46,shares border with,China,Q148,1
25637,Europe,Q46,shares border with,North,Q659,1
25638,Europe,Q46,shares border with,North America,Q49,1
25639,Europe,Q46,shares border with,US,Q30,1
25640,Europe,Q46,shares border with,USA,Q30,1
25641,European Factories of the Future Research Association,Q110723718,part of,EFA,Q751935,1
25642,European Union,Q458,diplomatic relation,Association of Southeast Asian,Q7768,1
25643,Ev erything but Arms,id-less,instance of,market access facility,id-less,1
25644,Europe,Q46,has part,South East,Q6452640,1
25645,Evaluation,Q1379672,part of,Government of Bangladesh,Q16056319,1
25646,Evaluation Division,id-less,area,1,Q199,1
25647,Ever increasing land price,id-less,has effect,deterioration,Q94643648,1
25648,Evidence Based Policy Making in Bangladesh,id-less,country,Bangladesh,Q902,1
25649,Evidence from Bangladesh,id-less,country,Bangladesh,Q902,1
25650,Evolution of Bangladesh’s Innovation Policy and Position in Innovation Indexes,id-less,country,Bangladesh,Q902,1
25651,Evolving digital,Q17012804,facet of,digital,Q690079,1
25652,Examination and Assessment Centre,id-less,inception,2020,Q25337,1
25653,Europe,Q46,has part,Western Europe,Q27496,1
25654,Europe,Q46,has part,East,Q684,1
25655,Export,Q182722,studied by,Mor eover,id-less,1
25656,Etihad,Q212304,instance of,international carrier,id-less,1
25657,Estimated figures,id-less,part of,Ministry of Finance,Q4294782,1
25658,Estimation,Q791801,subclass of,Projection,Q186386,1
25659,Estuaries,Q100135840,part of,River System,Q285451,1
25660,Ethernet,Q79984,uses,IEEE 802.3,Q570951,1
25661,Ethic Committees,Q45036004,has part,Integrity Focal Points,id-less,1
25662,Ethiopia,Q115,contains administrative territorial entity,regions,Q429976,1
25663,Ethiopia’s entire population benefits from basic social services,id-less,inception,2015,Q2002,1
25664,Etiha d,id-less,instance of,Airlines,Q4698794,1
25665,Eurasian Customs Union,Q2663713,has part,EU,Q8752,1
25666,Euro appreciated by 48% in real terms,id-less,start time,FY08,id-less,1
25667,Eurasian Economic Union,Q4173083,has part,EUAE,Q1372037,1
25668,Euro,Q4916,instance of,appreciation,Q2728730,1
25669,Euro,Q4916,instance of,strengthened significant ly,id-less,1
25670,Euro,Q4916,opposite of,Taka,Q129164,1
25671,Euro,Q4916,opposite of,taka,Q129164,1
25672,Euro,Q4916,replaced by,US dollar,Q4917,1
25673,Euro Nomi nal,id-less,replaces,Bangladesh Taka,Q194453,1
25674,Euro appreciated by 48% in real terms,id-less,end time,FY19,Q59671813,1
25675,Excavation/re -excavation drainage canal,id-less,length,"17,042",id-less,1
25676,Excavation/re -excavation irrigation canal,id-less,length,"1,119",id-less,1
25677,Excelerate Energy Bangladesh L imited,id-less,country,US,Q30,1
25678,Expansion of Social Assistance,id-less,facet of,Social Assistance,Q12322674,1
25679,Existing laws,Q89455440,subclass of,law,Q7748,1
25680,Existing mind -sets,id-less,different from,mind -sets,id-less,1
25681,Existing paved road network,id-less,different from,paved road network,id-less,1
25682,Exiting studies,id-less,part of,complemente d,id-less,1
25683,Expanded Program on Immunization,Q3407058,facet of,Immunization,Q1415366,1
25684,Expanded Programme on Immunization,Q67943986,part of,EPI,Q287248,1
25685,Expanding Programmes for Disabled Citizen,id-less,instance of,Programmes for Disabled Citizen,id-less,1
25686,Expansion of Allowance Programmes,id-less,point in time,8.2,Q2820,1
25687,Expatriates’ Welfare,id-less,instance of,legal instrument,Q3150005,1
25688,Excelerate Energy Bangladesh Limited,id-less,country,US,Q30,1
25689,Expatriates’ Welfare Bank,id-less,instance of,Employment Bank,id-less,1
25690,Expenditure,Q760120,part of,Household Income,Q1591167,1
25691,Expenditure Survey,Q61816716,has part,BBS,Q210499,1
25692,Expenditure Survey,Q61816716,instance of,Survey,Q747810,1
25693,"Expenditure Survey, 2016",id-less,point in time,2016,Q25245,1
25694,Expo rt,id-less,industry,ICT,Q5268834,1
25695,Export,Q182722,has part,Remittance,Q1351807,1
25696,Export,Q182722,part of,world market,Q2746910,1
25697,Exemptions of Income Tax for Foreign Employees,id-less,subclass of,Income Tax,Q179222,1
25698,Exemption of VAT,id-less,applies to jurisdiction,Investors,Q1671788,1
25699,Exemption of Import Duty,id-less,has part,Supplementary Duty,id-less,1
25700,Exemption of Import Duty,id-less,has part,Regularity Duty,id-less,1
25701,Excelerate Energy Bangladesh Limited,id-less,instance of,EEZ,Q202008,1
25702,Excha nge Rate,id-less,point in time,84,Q279264,1
25703,Exchange Commission,id-less,different from,BSEC,Q380340,1
25704,Exchange Commission,id-less,replaced by,BSEC,Q380340,1
25705,Exchange Rate Management,Q105899577,instance of,exchange rate policy,Q28911805,1
25706,Exchange Rate Movements FY11-FY19,id-less,point in time,FY11,Q54835328,1
25707,Exchange Rate Policy,Q28911805,instance of,Policy,Q1156854,1
25708,Exchange rate management,Q105899577,facet of,exchange rate,Q66100,1
25709,Exclusive Breastfeeding Rate,Q47195556,facet of,Breastfeeding,Q174876,1
25710,Execution in progress,id-less,subclass of,MoP,Q648864,1
25711,Executive,Q35798,part of,public administration,Q31728,1
25712,Executive,Q35798,part of,separation of power,Q7451815,1
25713,Executive Committee of the National Economic Council,Q61357217,part of,National Economic Council,Q2232634,1
25714,Executive Development,Q5419935,subclass of,Development,Q1074523,1
25715,Executive Summary,Q1383611,has part,Acronyms,Q84597501,1
25716,Executive Summary,Q1383611,has part,List of Figures,Q12547062,1
25717,Executive Summary,Q1383611,has part,List of Tables,Q12547062,1
25718,FBCCI to respond,id-less,owned by,FBCCI,Q5424552,1
25719,FCDI,id-less,use,drainage,Q7481320,1
25720,Ecological Health,Q295843,part of,Environmental,Q10485087,1
25721,FY 2017 -18,id-less,follows,FY 2014 -15,id-less,1
25722,FY 2014 -15,id-less,followed by,FY 2017 -18,id-less,1
25723,FY 2015,id-less,followed by,7FYP,id-less,1
25724,FY 2015,id-less,followed by,FY 2018,id-less,1
25725,FY 2015,id-less,follows,FY 2010,Q84970762,1
25726,FY 2016 -17,id-less,followed by,FY 2017 -18,id-less,1
25727,FY 2016/17,id-less,followed by,FY 2019/20,id-less,1
25728,FY 2017,Q50045273,followed by,FY 2030,id-less,1
25729,FY 2017,Q50045273,follows,FY 2016,Q95559059,1
25730,FY 2017 -18,id-less,follows,FY 2016 -17,id-less,1
25731,FY 2010,Q84970762,followed by,FY 2015,id-less,1
25732,FY 2018,id-less,follows,FY 2012,Q84085000,1
25733,FY 2018,id-less,follows,FY 2015,id-less,1
25734,FY 2018,id-less,follows,FY 2017,Q50045273,1
25735,FY 2018,id-less,follows,FY2015,Q56676632,1
25736,FY 2019,id-less,follows,FY2018,Q59561546,1
25737,FY 2019/20,id-less,follows,FY 2016/17,id-less,1
25738,FY 2020,id-less,follows,7FYP,id-less,1
25739,FY 2020,id-less,part of,7th plan period,id-less,1
25740,FY 2012,Q84085000,followed by,FY 2018,id-less,1
25741,FY 2007,Q79414478,point in time,2007,Q2024,1
25742,FY01,id-less,followed by,10,Q23806,1
25743,FY,Q27175,instance of,Fiscal Year,Q191891,1
25744,FTA,Q418669,has effect,Gain,Q854659,1
25745,FTA,Q418669,has part,PTA,Q539795,1
25746,FTA,Q418669,instance of,Free Trade Agreement,Q3536928,1
25747,FTA,Q418669,instance of,negotiation,Q202875,1
25748,FTA,Q418669,subclass of,PTAs,Q843550,1
25749,FTAs,Q21118148,has part,ROOs,Q10656802,1
25750,FTTx Technology,id-less,product or material produced,AGW,Q4693176,1
25751,FTZ,Q29818166,instance of,Free-Trade Zone,Q496341,1
25752,FY 06 -19,id-less,country,Bangladesh,Q902,1
25753,FY 20,Q5630534,number of participants,16,Q40254,1
25754,FY 15,id-less,followed by,FY 20,Q5630534,1
25755,FY 15,id-less,number of participants,5,Q203,1
25756,FY 15,id-less,part of,ERD,Q193050,1
25757,FY 16,id-less,number of participants,10,Q23806,1
25758,FY 17,id-less,followed by,18,Q38712,1
25759,FY 17,id-less,point in time,17,Q40118,1
25760,FY 18,id-less,number of participants,7,Q23350,1
25761,FY 20,Q5630534,follows,FY 15,id-less,1
25762,FY 2030,id-less,follows,FY 2017,Q50045273,1
25763,FY07,id-less,followed by,FY10,id-less,1
25764,FCTC,Q1520145,instance of,Framework Convention,Q506020,1
25765,FY1973,id-less,followed by,FY20,Q56676632,1
25766,FY18,Q5630238,number of participants,31,Q712692,1
25767,FY19,Q59671813,follows,7FYP,id-less,1
25768,FY19,Q59671813,follows,FY10,id-less,1
25769,FY19,Q59671813,follows,FY15,Q64791626,1
25770,FY19,Q59671813,follows,FY16,id-less,1
25771,FY19,Q59671813,instance of,Fiscal year,Q191891,1
25772,FY19,Q59671813,number of participants,78,Q713229,1
25773,FY19,Q59671813,part of,Macro Indicator,Q30590328,1
25774,FY1973,id-less,followed by,FY20 20,id-less,1
25775,FY18,Q5630238,instance of,2.5% of GDP,id-less,1
25776,FY1974,id-less,followed by,FY1980,id-less,1
25777,FY1974,id-less,followed by <triplet>FY1980,FY1980,id-less,1
25778,FY1980,id-less,follows,FY1974,id-less,1
25779,FY1990,id-less,instance of,18 percent,id-less,1
25780,FY2,Q56676632,followed by,FY25,id-less,1
25781,FY20,Q56676632,followed by,FY21,id-less,1
25782,FY20,Q56676632,followed by,FY30,id-less,1
25783,FY20,Q56676632,followed by,FY31,id-less,1
25784,FY18,Q5630238,instance of,Fiscal year,Q191891,1
25785,FY18,Q5630238,follows,FY90,Q69184686,1
25786,FY10,id-less,followed by,FY15,Q64791626,1
25787,FY15,Q64791626,number of participants,6,Q23488,1
25788,FY10,id-less,followed by,FY19,Q59671813,1
25789,FY10,id-less,follows,FY07,id-less,1
25790,FY11,Q54835328,followed by,FY2015,Q56676632,1
25791,FY12-18,id-less,point in time,18,Q38712,1
25792,FY13,id-less,instance of,Remittance inflows,Q110591215,1
25793,FY14,Q57762853,followed by,FY18,Q5630238,1
25794,FY15,Q64791626,followed by,FY19,Q59671813,1
25795,FY15,Q64791626,follows,FY10,id-less,1
25796,FY16,id-less,followed by,FY19,Q59671813,1
25797,FY18,Q5630238,follows,FY14,Q57762853,1
25798,FY16,id-less,followed by,FY20,Q56676632,1
25799,FY16,id-less,instance of,Fiscal year,Q191891,1
25800,FY16,id-less,number of participants,6,Q23488,1
25801,FY16,id-less,part of,ERD,Q193050,1
25802,FY16,id-less,point in time,17.59%,id-less,1
25803,FY17,Q46084673,instance of,Fiscal year,Q191891,1
25804,FY17,Q46084673,number of participants,7,Q23350,1
25805,FY17,Q46084673,part of,7FYP,id-less,1
25806,FTA,Q418669,country,Lebanon,Q822,1
25807,FSYB,id-less,has part,various issues,Q40556159,1
25808,FSTP,Q55606715,subclass of,Faecal Sludge Treatment Plants,id-less,1
25809,FDI inflows,id-less,has effect,export diversification,Q98831852,1
25810,FDI,Q490513,subclass of,Net,Q75,1
25811,FDI,Q490513,subclass of,Technology Transfer,Q1061910,1
25812,FDI,Q490513,subclass of,foreign actors,id-less,1
25813,FDI Inflows,id-less,has effect,GDP,Q12638,1
25814,FDI as % of budget,id-less,number of participants,8,Q23355,1
25815,FDI in Bangladesh,id-less,country,Bangladesh,Q902,1
25816,FDI in Computer,id-less,instance of,Sector,Q3958441,1
25817,FDI in Telecom,id-less,has part,USD,Q4917,1
25818,FDI inflows,id-less,subclass of,investment financing,id-less,1
25819,FDI,Q490513,part of,ODA,Q26215373,1
25820,FI,Q33,has part,29.1%,id-less,1
25821,FI,Q33,number of participants,35,Q434712,1
25822,FIAC,Q744492,subsidiary,Farm er’s Information and Advisory,id-less,1
25823,FIAF,Q847492,field of work,Federation of International Film,id-less,1
25824,FINANCIAL SERVICE SECTOR,id-less,has part,MONETARY,Q8142,1
25825,FINANCIAL SERVICE SECTOR,id-less,has part,MONETARY M ANAGEMENT,id-less,1
25826,FIP,Q9692,part of,NAP,Q33845,1
25827,FIR First Information Report,id-less,facet of,Forest Investment Plan,id-less,1
25828,FDI,Q490513,said to be the same as,Foreign Direct Investment,Q490513,1
25829,FDI,Q490513,has part,inward remittance,id-less,1
25830,FSTP,Q55606715,product or material produced,sludge,Q720959,1
25831,FD,Q5293,subsidiary,Finance Division,Q68665482,1
25832,FD,Q5293,different from,BB,Q5372,1
25833,FD,Q5293,has part,Health,Q12147,1
25834,FD,Q5293,part of,BB,Q5372,1
25835,FD,Q5293,part of,MoWCA,Q15982858,1
25836,FD,Q5293,part of,national budget,Q271855,1
25837,FD,Q5293,subclass of,Broad Money,Q4972003,1
25838,FD,Q5293,subclass of,grants,Q545727,1
25839,FD,Q5293,subsidiary,BFRI,Q49825428,1
25840,FDI,Q490513,facet of,telecommunication,Q418,1
25841,FDI,Q490513,has part,domestic investment,Q59040512,1
25842,FDI,Q490513,has cause,trade protection,Q105886931,1
25843,FDI,Q490513,has effect,acquire new technology,id-less,1
25844,FDI,Q490513,has part,2235.39,id-less,1
25845,FDI,Q490513,has part,FDI in the traditional,id-less,1
25846,FDI,Q490513,has part,Foreign aid,Q2827815,1
25847,FDI,Q490513,has part,ODA,Q26215373,1
25848,FDI,Q490513,has part,actions,Q113649142,1
25849,FDI,Q490513,has part,domestic,Q144,1
25850,FIRST,Q28084844,member of,IEEE,Q131566,1
25851,FISCAL DECENTRALISATION,Q60033127,has part,7.3,Q42417855,1
25852,FISCAL POLICY,Q187021,has part,EIGHTH P LAN,id-less,1
25853,FSM services,id-less,operator,FSM,Q702,1
25854,FRC,Q181974,parent organization,Government,Q7188,1
25855,FSM,Q702,country,Bangladesh,Q902,1
25856,FSM,Q702,facet of,sewerage,Q156849,1
25857,FSM,Q702,has part,municipalities,Q15284,1
25858,FSM,Q702,instance of,sustainable,Q66095801,1
25859,FSM,Q702,part of,CWIS,Q5175185,1
25860,FSM,Q702,part of,FSM systems,id-less,1
25861,FSM,Q702,part of,IRF,Q4356777,1
25862,FSM systems,id-less,has part,FSM,Q702,1
25863,FISCAL POLICY,Q187021,has part,EIGHTH PLAN,Q5349144,1
25864,FSNP,id-less,part of,HPNSP,id-less,1
25865,FSRU,Q10387679,has part,Floating Storage and Re,Q10387679,1
25866,FSRU,Q10387679,has part,MMSCFD,Q12495902,1
25867,FSRU,Q10387679,subclass of,processing capacity,Q112859063,1
25868,FSRU,Q10387679,use,re-gasification,id-less,1
25869,FSRUs,id-less,subclass of,Floating Storage and Re-gasification Units,id-less,1
25870,FSTP,Q55606715,operator,pourashavas,id-less,1
25871,FSTP,Q55606715,part of,pourashavas,id-less,1
25872,FRAMEWORK,Q6671777,part of,POLICY FRAMEWORK,Q107437541,1
25873,FRAMEWORK,Q6671777,part of,POLICY,Q1156854,1
25874,FRAMEWORK,Q6671777,part of,M&E,Q11573,1
25875,FRAMEWO,Q6671777,industry,M&E,Q11573,1
25876,FISHERI ES,id-less,instance of,SECTOR,Q3958441,1
25877,FISHERIES,Q180538,instance of,SECTOR,Q3958441,1
25878,FIT,Q6279182,facet of,renewable energy,Q12705,1
25879,FIVE YEAR,Q2916326,point in time,FIVE,Q203,1
25880,FM,Q702,subclass of,Radio,Q872,1
25881,FMP,Q482478,owner of,Forestry Master Plan,id-less,1
25882,FMP,Q482478,part of,NAP,Q33845,1
25883,FO,Q4628,subclass of,consumption,Q12204,1
25884,FOOD SECURITY AND RURAL,Q64624880,has part,SUSTAINABLE AGRICULTURE,Q2751054,1
25885,FOREST SUBSECTOR,id-less,has part,8.6 FOREST SUBSECTOR,id-less,1
25886,FOREST SUBSECTOR,id-less,number of episodes,8,Q23355,1
25887,FP,Q193076,has part,Sitmahals,id-less,1
25888,FP,Q193076,has part,city corporation,Q112960770,1
25889,FP,Q193076,said to be the same as,Family Planning,Q1280670,1
25890,FP,Q193076,subsidiary,DGFP,Q1202956,1
25891,FP services,id-less,part of,health,Q12147,1
25892,FPMU,id-less,instance of,Source,Q7376362,1
25893,Estimated,Q965330,is a list of,Estimate,Q37113960,1
25894,Estate,Q1802963,part of,Com.,Q70058728,1
25895,Establishments,Q288752,different from,Factories and Establishments,id-less,1
25896,Eighth Plan,Q5349144,has part,Allocations for Health Deve,id-less,1
25897,Eighth Five Year Plan,Q19873131,part of the series,series of 4,Q36174743,1
25898,Eighth Five Year Plan,Q19873131,start time,FY2021,id-less,1
25899,Eighth Plan,Q5349144,area,2.0,Q21095433,1
25900,Eighth Plan,Q5349144,author,Social Protecti,Q2483208,1
25901,Eighth Plan,Q5349144,follows,Seventh Plan,Q17004279,1
25902,Eighth Plan,Q5349144,has part,94.9%,id-less,1
25903,Eighth Plan,Q5349144,has part,ADP,Q185253,1
25904,Eighth Plan,Q5349144,has part,ADP Allocations for Social Protection,id-less,1
25905,Eighth Plan,Q5349144,has part,Eighth Plan Strategy,id-less,1
25906,Eighth Five Year Plan,Q19873131,follows,Seventh Five Year Plans,Q17004279,1
25907,Eighth Plan,Q5349144,has part,Intervention and actions as indicated below will be taken during the Eighth Plan,id-less,1
25908,Eighth Plan,Q5349144,has part,NBR Tax Reform,id-less,1
25909,Eighth Plan,Q5349144,has part,NSSS,Q3480055,1
25910,Eighth Plan,Q5349144,has part,Part 2,Q48631336,1
25911,Eighth Plan,Q5349144,has part,Table 5.2 0,id-less,1
25912,Eighth Plan,Q5349144,has part,The Eighth Plan,id-less,1
25913,Eighth Plan,Q5349144,has part,Tk.16,id-less,1
25914,Eighth Plan,Q5349144,has part,Under the Eighth Plan,id-less,1
25915,Eighth Five Year Plan,Q19873131,main subject,macroeconomic framework,Q105841359,1
25916,Eighth Five Year Plan,Q19873131,end time,June 2025,Q61312790,1
25917,Eighth Plan,Q5349144,has part,develop ment agenda,id-less,1
25918,Egypt,Q79,population,2.6%,id-less,1
25919,Effluent Treatment Plant,id-less,subclass of,treat the industries's waste,id-less,1
25920,Egg,Q93189,different from,Milk,Q8495,1
25921,Egg in million,id-less,facet of,Ministry of Agriculture,Q1364302,1
25922,Egypt,Q79,diplomatic relation,Australia,Q408,1
25923,Egypt,Q79,diplomatic relation,China,Q148,1
25924,Egypt,Q79,diplomatic relation,Malaysia,Q833,1
25925,Egypt,Q79,diplomatic relation,Sri Lanka,Q854,1
25926,Egypt,Q79,diplomatic relation,Thailand,Q869,1
25927,Egypt Takes,id-less,instance of,program,Q170584,1
25928,Eighth Five Year Plan,Q19873131,author,Panel of Economists,id-less,1
25929,Egypt’s reform program,id-less,country,Egypt,Q79,1
25930,Eighth,Q386025,instance of,Five Year Plan,Q2916326,1
25931,Eighth,Q386025,part of,Eighth Five,Q19873131,1
25932,Eighth,Q386025,part of,Power Generation Program,id-less,1
25933,Eighth,Q386025,point in time,FY2021,id-less,1
25934,Eighth FYP,id-less,country,Bangladesh,Q902,1
25935,Eighth Five,Q19873131,has part,8FYP,id-less,1
25936,Eighth Five,Q19873131,has part,Eighth,Q386025,1
25937,Eighth Plan,Q5349144,has part,demand for power,id-less,1
25938,Eighth Plan,Q5349144,has part,du ring,Q10477287,1
25939,Establishment of this missing link,id-less,instance of,missing link,Q55388281,1
25940,"Electricity Act, 2018",id-less,legislated by,Parliament,Q11010,1
25941,Eighth Plan Strategy,id-less,part of,Eighth Plan,Q5349144,1
25942,Elasticity of GDP Growth,id-less,instance of,Po verty,id-less,1
25943,Ele ction,id-less,instance of,judiciary,Q105985,1
25944,Election Commission,Q935741,part of,judiciary,Q105985,1
25945,Election in 2018,id-less,point in time,2018,Q25291,1
25946,Electrical Conductors,id-less,has part,Ca bles,id-less,1
25947,Electricity,Q12725,part of,92.23%,id-less,1
25948,Electricity,Q12725,use,household production,Q59095998,1
25949,Electricity Generation,Q383973,product or material produced,Electricity,Q12725,1
25950,Eighth Plan ADP Allocations for Power & Energy S ector,id-less,instance of,Taka billion,id-less,1
25951,Electricity Installed capacity and generation,id-less,country,Bangladesh,Q902,1
25952,Electricity Supply Authority,id-less,industry,distribution of power,Q57770258,1
25953,Electricity Transmission Plan,id-less,country,Bangladesh,Q902,1
25954,Electricity coverage,id-less,has part,72%,Q98980938,1
25955,Electricity coverage,id-less,has part,92.23%,id-less,1
25956,Electricity for All,id-less,facet of,electricity,Q12725,1
25957,Electricity for all by 2021,id-less,point in time,2021,Q49628,1
25958,Electricity generation,Q383973,part of,power sector,Q18127387,1
25959,Eighth Plan ADP Allocations for Social Protec tion,id-less,number of participants,780,Q30519,1
25960,Eighth Plan,Q5349144,point in time,2025,Q49616,1
25961,Eighth Plan,Q5349144,has part,economic objectives,id-less,1
25962,Eighth Plan,Q5349144,instance of,policy,Q1156854,1
25963,Eighth Plan,Q5349144,has part,implemented,Q105682592,1
25964,Eighth Plan,Q5349144,has part,poverty reduc tion,id-less,1
25965,Eighth Plan,Q5349144,has part,proposed actions for the Eighth Plan,id-less,1
25966,Eighth Plan,Q5349144,has part,social,Q345367,1
25967,Eighth Plan,Q5349144,has part,social protection,Q2483208,1
25968,Eighth Plan,Q5349144,instance of,Projections,Q7249458,1
25969,Eighth Plan,Q5349144,instance of,gender agenda,Q53069925,1
25970,Eighth Plan,Q5349144,instance of,period,Q12171,1
25971,Eighth Plan,Q5349144,instance of,policy priority,id-less,1
25972,Eighth Plan,Q5349144,part of,The Eighth Plan,id-less,1
25973,Eighth Plan,Q5349144,instance of,sectoral objectives and strategies,id-less,1
25974,Eighth Plan,Q5349144,instance of,strategic document,Q38379225,1
25975,Eighth Plan,Q5349144,main subject,center of focus,id-less,1
25976,Eighth Plan,Q5349144,main subject,environmental hazards,Q15759008,1
25977,Eighth Plan,Q5349144,main subject,institutional performance,Q56835658,1
25978,Eighth Plan,Q5349144,main subject,management,Q2920921,1
25979,Eighth Plan,Q5349144,main subject,primary energy,Q1059714,1
25980,Eighth Plan,Q5349144,main subject,social protec tion,id-less,1
25981,Effluent Treatment Plant,id-less,subclass of,ETP,Q414767,1
25982,Effluent Treatment Plant,id-less,replaces,Tannery Estate,id-less,1
25983,Efficient and proactive initiatives,id-less,has part,proactive initiatives,id-less,1
25984,Economist Intelligence Unit,Q1063288,instance of,ranking,Q526719,1
25985,"Economic growth, per capita GDP's growth",id-less,has part,"Economic growth, per capita GDP",id-less,1
25986,Economic institutions matter for economic growth,id-less,facet of,Economic institutions,id-less,1
25987,Economic participation and opportunity,id-less,facet of,gender gap,Q17002416,1
25988,Economic zone,Q87060922,subclass of,Economic zones,Q87060922,1
25989,Economics,Q8134,has part,Divisioncase,id-less,1
25990,Economics,Q8134,has part,Divisionsystem,id-less,1
25991,Economics Division,Q26217801,has part,General Economics,Q10979515,1
25992,Economies of Agglomeration and Urbanisation,id-less,has part,9.4,Q54605626,1
25993,Economy,Q159810,has part,Structural,Q936724,1
25994,Economic disparity,Q108798754,subclass of,disparity,Q10862449,1
25995,Ecosystem,Q37813,has part,Forestry,Q38112,1
25996,Ecosystem,Q37813,has part,infrastructure,Q121359,1
25997,Ecosystem,Q37813,part of,Biodiversity,Q47041,1
25998,Ecosystem Based Adaptation,Q83179035,part of,Nature Based Solution,Q2421934,1
25999,Ecosystems,Q37813,has part,Coasts,Q18712168,1
26000,Ecosystems,Q37813,has part,Forests,Q4421,1
26001,Ecotourism,Q187449,subclass of,tourism,Q49389,1
26002,Ecuador,Q736,capital,Quito,Q2900,1
26003,Economic governance,Q112871075,has part,regulatory environment,Q112909970,1
26004,Economic Zones,Q87060922,subclass of,Zones,Q4572,1
26005,Efficient,Q1034411,followed by,proactive,Q12140,1
26006,"Economic Classifi cation of Non -Development Government Expenditures, FY19 -25",id-less,has part,Table A3.5,id-less,1
26007,Ecologically Critical Area,Q5333269,subclass of,biodiversity zones,id-less,1
26008,Ecologically Critical Areas Management Rules 2016,id-less,point in time,2016,Q25245,1
26009,"Econ Density, 2000",id-less,point in time,2000,Q1985,1
26010,Economic,Q8134,country,Bangladesh,Q902,1
26011,Economic,Q8134,facet of,Country,Q6256,1
26012,Economic,Q8134,has part,Development Partners,id-less,1
26013,Economic Census 2013,id-less,country,Bangladesh,Q902,1
26014,Economic Census 2013,id-less,point in time,2013,Q1998,1
26015,"Economic Contribution of Service sector, 2017",id-less,point in time,2017,Q25290,1
26016,Economic Transformation,Q19602103,part of,Structural Change,Q1969120,1
26017,Economic Developm ent Corridor,id-less,instance of,Corridor,Q1135449,1
26018,Economic Forum,Q3078702,part of,World Economic Forum,Q170418,1
26019,Economic Governance,Q112871075,facet of,economic governance,Q112871075,1
26020,Economic Participation and Opportunity,id-less,has part,Educational Attainment,Q3276412,1
26021,Economic Relat ions Division,id-less,has part,0.4,Q11186412,1
26022,Economic Relations Division,Q5333405,instance of,0,Q14920387,1
26023,Economic Role of Cities,id-less,has part,9.4,Q54605626,1
26024,Economic Transformation,Q19602103,has cause,Structural Change,Q1969120,1
26025,Ecuador,Q736,diplomatic relation,Colombia,Q739,1
26026,Educat ion and Technology,id-less,number of episodes,14,Q38582,1
26027,Education,Q8434,country,Bangladesh,Q902,1
26028,Education quality,Q5340914,instance of,2,Q200,1
26029,Education Statistics and Action Plan,id-less,country,Bangladesh,Q902,1
26030,Education and Technology Sector,id-less,country,Bangladesh,Q902,1
26031,Education beyond 12 years of schooling,id-less,subclass of,higher education,Q136822,1
26032,Education finance,Q59243211,instance of,2,Q200,1
26033,Education for All,Q988573,instance of,objective,Q4503831,1
26034,Education for All,Q988573,point in time,FY2021,id-less,1
26035,Education in Bangladesh,Q5340976,country,Bangladesh,Q902,1
26036,Education is the Greatest Investment,id-less,has part,Investment in Education is the Greatest Investment,id-less,1
26037,Education quantity,id-less,subclass of,growth,Q1342838,1
26038,Education,Q8434,country,National,Q53247,1
26039,Education stipend,id-less,different from,tuition fee assistance,id-less,1
26040,Educational,Q7922,subclass of,Opportunity,Q193538,1
26041,Educational Attainment,Q3276412,part of,Economic Participation and Opportunity,id-less,1
