,head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count
17635,Huay Xai airport,id-less,connecting line,Vung Ang 1,id-less,1
17636,Huay Xai airport,id-less,connecting line,2,Q200,1
17637,Huay Tha,id-less,instance of,irrigation system,Q6129871,1
17638,Huaphanh,Q502997,population,40,Q42317,1
17639,Huaphanh,Q502997,located in the administrative territorial entity,Xiengkhuang,Q465947,1
17640,Huaphanh,Q502997,located in the administrative territorial entity,Luangprabang,Q111403680,1
17641,Huaphanh,Q502997,instance of,Provinces,Q429976,1
17642,Huaphan h Provincial Hospital,id-less,replaced by,Xiengkhuang Provincial Hospital,id-less,1
17643,Huaphan h,id-less,instance of,provinces,Q429976,1
17644,Huaphan,Q502997,instance of,provinces,Q429976,1
17645,Howeve,Q1073891,instance of,civil,Q8676,1
17646,Human Development,Q2347178,studies,human development,Q2347178,1
17647,Human Development Index,Q38994,has part,HDI,Q38994,1
17648,Human Development Index,Q38994,instance of,expe ctancy,id-less,1
17649,Human Rights Action Plan,Q108483842,main subject,Human Rights,Q8458,1
17650,I,Q1103,part of,potential for conflict,Q34372453,1
17651,I,Q1103,part of,N,Q659,1
17652,I,Q1103,part of,K,Q11579,1
17653,I,Q1103,has part,J,Q25269,1
17654,Hygiene,Q162297,facet of,Health,Q12147,1
17655,Hydropower Scheme,id-less,instance of,Scheme,Q959962,1
17656,Human rights,Q8458,said to be the same as,inalienable rights,Q3237872,1
17657,Human resource,Q2625010,has part,pr actices,id-less,1
17658,Human capital development in Liberia,id-less,country,Liberia,Q1014,1
17659,Human capital,Q165687,subclass of,problem,Q621184,1
17660,Human Settlements MTP III,id-less,point in time,2030,Q12799,1
17661,Human Rights Council,Q205650,has part,Twent y-ninth,id-less,1
17662,Human Rights,Q8458,part of,promotion of Human Rights,id-less,1
17663,Human Development Index,Q38994,main subject,life,Q864928,1
17664,Human Rights,Q8458,number of participants,12,Q36977,1
17665,Human Rights,Q8458,facet of,Human,Q5,1
17666,Human Rights,Q8458,facet of,Environment,Q2249676,1
17667,Human Resources,Q5467169,part of,Labour Force,Q13440398,1
17668,Human Resource,Q2625010,part of,Labour Force,Q13440398,1
17669,Human Papillomavirus Vaccine Demonstration in Bong,id-less,point in time,2016,Q25245,1
17670,Human Imuno-Deficiency Virus,id-less,subclass of,HIV,Q15787,1
17671,Human Imuno-Deficiency Virus,id-less,has effect,PLHIV,Q3644190,1
17672,Human Immunodeficiency Virus,Q15787,has effect,PLHIV,Q3644190,1
17673,Human Development Strategy for Other Pillars,id-less,number of participants,10,Q23806,1
17674,"Human Development Report, 2016",id-less,point in time,2016,Q25245,1
17675,Human Development Pill,id-less,instance of,table below,id-less,1
17676,Inheritance Act of 1998,id-less,main subject,Equal Rights,Q182488,1
17677,Injured,Q111166402,number of participants,33 50 37 21 16,id-less,1
17678,Injuries,Q193078,part of,Death rate due to road traffic Injuries,id-less,1
17679,Khamu,Q879157,instance of,ethnic group,Q41710,1
17680,Khammuane,Q506641,population,29,Q543929,1
17681,Khammouane Province,Q506641,capital,Vientiane Capital,Q65435643,1
17682,Khammouane,Q506641,located in the administrative territorial entity,Vientiane Province,Q720066,1
17683,Khammouane,Q506641,contains administrative territorial entity,Nongbok District,id-less,1
17684,Key recommendations from civil,id-less,facet of,civil,Q8676,1
17685,Key labour market indicators,id-less,has part,Table 8.1,id-less,1
17686,Key i ndicators inc lude,id-less,has part,net,Q75,1
17687,Key elements,Q24702857,subclass of,elements,Q172891,1
17688,Key driver for Coexistence & Civic Trust,id-less,has part,Satisfaction with State Service Delivery,id-less,1
17689,Key Performance Areas,id-less,instance of,KPAs,Q6335420,1
17690,Key Events in History and Real GDP,id-less,has part,Figure 1,Q22908384,1
17691,Key,Q23445,has part,rogress,id-less,1
17692,Key,Q23445,field of work,SDGs,Q7649586,1
17693,Kenya’s's economy,id-less,country,Kenya,Q114,1
17694,Kenya’s preparedness to implement the SDGs in 2018,id-less,part of,SDGs in Kenya’s,id-less,1
17695,Kenyans,Q60723796,country,Kenya,Q114,1
17696,Kenya's commitment to sustainable development,id-less,country,Kenya,Q114,1
17697,Kenya's citizens,id-less,country,Kenya,Q114,1
17698,Kenya's capacity to mobilise domestic revenue,id-less,country,Kenya,Q114,1
17699,Kenya economy,id-less,country,Kenya,Q114,1
17700,Kenya School of Government,Q112190705,inception,2018,Q25291,1
17701,Kenya Private Sector Alliance,id-less,has part,SDGs Kenya Forum,id-less,1
17702,Kenya Population and Housing Census,id-less,organizer,KPHC,Q30287855,1
17703,Kenya Parliamentary Caucus on SDGs and Business,id-less,inception,2017,Q25290,1
17704,Kenya National Platform Partnering for Green Growth and Global Goals,id-less,country,Kenya,Q114,1
17705,Kenya National Commission on Human Rights,Q4219378,part of,National Cohesion and Integration Commission,Q6971573,1
17706,Kenya National Commission on Human Rights,Q4219378,instance of,national institution,Q6973762,1
17707,Khammuane,Q506641,population,8.7,Q66765260,1
17708,Khok Ong,id-less,instance of,National Wildlife Sanctuary,id-less,1
17709,Kenya National Commission on Human Rights,Q4219378,instance of,KNCHR,id-less,1
17710,Khop,Q6534486,located in the administrative territorial entity,Sukhuma district,id-less,1
17711,L,Q11582,part of,T h e,Q7790686,1
17712,L,Q11582,part of,G i v e n,id-less,1
17713,L,Q11582,has part,t e a c h e r s,id-less,1
17714,L,Q11582,has part,d e d,Q59816732,1
17715,L,Q11582,has part,b y,Q98392579,1
17716,L,Q11582,followed by,r,Q129,1
17717,L,Q11582,different from,f,Q130,1
17718,Kwale,Q635215,instance of,Counties,Q1350181,1
17719,Kunming,Q182852,twinned administrative body,Vientiane,Q9326,1
17720,Kuan District,id-less,located in the administrative territorial entity,Houaphanh Province,Q502997,1
17721,Kshs.549.2million,id-less,instance of,AGPO,Q37177656,1
17722,Korean International Cooperation,id-less,located in the administrative territorial entity,Pakse City,id-less,1
17723,Konza Technopolis,Q3661247,country,Kenya,Q114,1
17724,Kollehlon,id-less,notable work,"K.T. “Social Cleavages and Access to Opportunity,” working pa per presented at the High Level",id-less,1
17725,Kokoya,Q25894619,located in the administrative territorial entity,MNG,Q711,1
17726,Kofi Annan Institute for Conflict Transformation,id-less,founded by,T. Debey,id-less,1
17727,Knowledge through Expatriate Nationals,id-less,part of,TOKTEN,id-less,1
17728,Knowledge development,Q100400286,part of,private sector,Q591763,1
17729,Knowledge Sharing,Q6423395,part of,South -South Cooperation,id-less,1
17730,Knowledge Economy,Q830170,studies,Knowledge,Q9081,1
17731,Knowledge,Q9081,studied by,Knowledge Economy,Q830170,1
17732,Knowledge,Q9081,part of,Economy,Q159810,1
17733,Kisumu,Q214485,instance of,Counties,Q1350181,1
17734,Kirinyaga,Q3197366,instance of,counties,Q1350181,1
17735,Kip,Q200055,said to be the same as,50.79%,id-less,1
17736,Kip,Q200055,instance of,gross monthly income,id-less,1
17737,Khouang,Q29622883,located in the administrative territorial entity,Xieng,Q655853,1
17738,Kenya National Commission on Human Rights,Q4219378,instance of,NHRI,Q4806410,1
17739,Kenya National Bureau of Statistics,Q6392669,uses,Washington Group Short Set of Questions,id-less,1
17740,Injury,Q193078,event distance,2,Q200,1
17741,Kenya,Q114,inception,2016,Q25245,1
17742,Kenya,Q114,capital,Nairobi,Q3870,1
17743,Kasi,Q3675,part of,Route 3,Q6811954,1
17744,Kalobeyei refugee settlement,id-less,located in the administrative territorial entity,Kakuma camp,id-less,1
17745,Kajiado sub-national government,id-less,facet of,FGM7,id-less,1
17746,Kaiha River,Q32118021,located in the administrative territorial entity,Lofa,Q1659942,1
17747,KYEP,Q105147685,country,Kenya,Q114,1
17748,KYEOP,id-less,country,Kenya,Q114,1
17749,KWH,Q182098,product or material produced,Energy,Q11379,1
17750,KWH,Q182098,instance of,Kilowatt,Q3320608,1
17751,KSSSA,id-less,country,Kenya,Q114,1
17752,KSDS,Q3191498,country,Kenya,Q114,1
17753,KPIs,Q6435731,subclass of,indicators,Q21170064,1
17754,KOSAP,Q16392327,country,Kenya,Q114,1
17755,KOICA,Q625679,instance of,Agency,Q352450,1
17756,KNCHR,id-less,field of work,Human Rights Based Approach to Data,id-less,1
17757,KNBS,Q6392669,different from,Kenya National Bureau of Statistics,Q6392669,1
17758,KMRC,Q1813768,country,Kenya,Q114,1
17759,KM 20,Q54900064,owned by,NA,Q49,1
17760,KLIP,Q18046031,country,Kenya,Q114,1
17761,KIPPRA,Q6392584,parent organization,SDGs Coordination Directorate,id-less,1
17762,KIPPRA,Q6392584,parent organization,Kenya Institute for Public Policy Research and Analysis,Q6392584,1
17763,KIPPRA,Q6392584,instance of,think tank,Q155271,1
17764,KIHBS,id-less,country,Kenya,Q114,1
17765,KFMA,Q6329078,country,Kenya,Q114,1
17766,KEY SUCCESS FACTORS,Q87327973,has effect,SUCCESS,Q50000,1
17767,KEY CHALLENGES AND LESSONS,id-less,part of,LESSONS,Q511593,1
17768,KEY CHALLENGES AND LESSONS,id-less,part of,CHALLENGES AND LESSONS,Q50179639,1
17769,Kenya,Q114,ethnic group,Kenyans,Q60723796,1
17770,Kenya,Q114,instance of,concessional loan,id-less,1
17771,Kenya National Bureau of Statistics,Q6392669,different from,KNBS,Q6392669,1
17772,Kenya,Q114,instance of,external financing,Q1455109,1
17773,Kenya National Bureau of Statistics,Q6392669,country,Kenya,Q114,1
17774,Kenya Meteorological Department,Q110576643,country,Kenya,Q114,1
17775,Kenya Marine and Fisheries Research Institute,Q30290237,country,Kenya,Q114,1
17776,Kenya Integrated Household Budget Survey,id-less,publisher,Kenya National Bureau of Statistics,Q6392669,1
17777,Kenya Institute for Public Policy Research and Analysis,Q6392584,subsidiary,KIPPRA,Q6392584,1
17778,Kenya Industrial Estate,id-less,industry,cottage industries,Q5175522,1
17779,Kenya Health Professionals’ Oversight Authority,id-less,country,country,Q6256,1
17780,Kenya Forum,id-less,field of work,SDGs,Q7649586,1
17781,Kenya Fisheries Service,Q107518440,instance of,KeFS,Q107518440,1
17782,Kenya Demographic and Health Survey,id-less,publisher,KDHS,Q6327832,1
17783,Kenya Commercial Bank,Q3782341,instance of,private sector entities,id-less,1
17784,Kenya Commercial Bank,Q3782341,instance of,Kshs.,id-less,1
17785,Kenya Climate Innovation Centre,id-less,owned by,Coca Cola,Q3295867,1
17786,Kenya Cereal Enhancement Programme,id-less,instance of,e-voucher scheme,id-less,1
17787,Kenya Breweries Limited,id-less,parent organization,East African Maltings Limited,id-less,1
17788,Kenya,Q114,shares border with,Tanzania,Q924,1
17789,Kenya,Q114,shares border with,South Sudan,Q958,1
17790,Kenya,Q114,shares border with,Somaliaii,id-less,1
17791,Kenya,Q114,population,"43,739,906",id-less,1
17792,Kenya,Q114,member of,international institutions,Q59082705,1
17793,Kenya,Q114,member of,UNDP,Q161718,1
17794,Kenya,Q114,member of,UN,Q1065,1
17795,Kenya,Q114,member of,Africa Union,id-less,1
17796,Kenya,Q114,instance of,population,Q33829,1
17797,Kenya,Q114,instance of,nation building,Q1752412,1
17798,Kenya,Q114,instance of,lower middle-income country,id-less,1
17799,Kenya,Q114,instance of,high-risk country,id-less,1
17800,L,Q11582,part of,i f,Q1343680,1
17801,L,Q11582,part of,i t y,id-less,1
17802,L,Q11582,part of,t h a t,Q114478885,1
17803,LDC countries,id-less,has part,Lao PDR,Q819,1
17804,LDC,Q752401,subclass of,graduat ion,id-less,1
17805,LDC,Q752401,subclass of,COUNTRY,Q6256,1
17806,LDC,Q752401,replaces,CDP,Q498162,1
17807,LDC,Q752401,replaced by,UHC,Q3274205,1
17808,LDC,Q752401,part of,SDGs,Q7649586,1
17809,LDC,Q752401,part of,SDG,Q7649586,1
17810,LDC,Q752401,instance of,Country status,id-less,1
17811,LDC,Q752401,has part,support measures,Q3032118,1
17812,LDC,Q752401,has part,Progress on LDC by criteria,id-less,1
17813,LDC,Q752401,has part,Lao PDR,Q819,1
17814,LDC,Q752401,different from,LDC status,id-less,1
17815,LDA Secretariat,id-less,part of,LD A steering,id-less,1
17816,LDA Secretariat,id-less,located in the administrative territorial entity,M oF,Q24872813,1
17817,LDA,Q1420475,replaces,MPEA,Q6825186,1
17818,LDA,Q1420475,office held by head of the organization,Secretariat,Q1151926,1
17819,LDA,Q1420475,instance of,technical,Q569612,1
17820,LDA,Q1420475,instance of,secretariat,Q1151926,1
17821,LDA,Q1420475,instance of,groups,Q9281006,1
17822,LDA,Q1420475,has part,Steering Committee,Q1394441,1
17823,LDA,Q1420475,has part,Chap ter 15,id-less,1
17824,LDA,Q1420475,different from,LRDC,Q29372014,1
17825,LD A steering,id-less,has part,LDA Secretariat,id-less,1
17826,LD A Secretariat,id-less,parent organization,MoPEA,id-less,1
17827,LD A,Q75960209,instance of,M &As,Q11573,1
17828,LD,Q1823479,has part,C,Q623,1
17829,LD,Q1823479,has part,AfT,Q68345931,1
17830,LD,Q1823479,has part,A,Q577,1
17831,LDC,Q752401,subclass of,track,Q34442,1
17832,LDC graduation,id-less,country,PDR,Q18967481,1
17833,L DC,id-less,said to be the same as,Developed Country,Q132453,1
17834,LDC graduation,id-less,facet of,education outcomes,Q106489898,1
17835,LIBERIA RISING 20 30 16,id-less,country,REPUBLIC OF LIBERIA,Q1014,1
17836,LIBERIA RISING 20 30,id-less,part of,FOR TRANSFORMATION,id-less,1
17837,LIBERIA RISING,id-less,country,REPUBLIC OF LIBERIA,Q1014,1
17838,LIBERIA AGENDA,id-less,owned by,REPUBLIC OF LIBERIA,Q1014,1
17839,LI,Q347,has part,REPUBLIC OF LIBERIA,Q1014,1
17840,LGBTQ+,Q17884,subclass of,development issues,Q57972573,1
17841,LGBTQ+,Q17884,facet of,HIV/AID,Q12199,1
17842,LESSONS,Q511593,has part,KEY CHALLENGES AND LESSONS,id-less,1
17843,LESSONS,Q511593,has part,CHALLENGES AND LESSONS,Q50179639,1
17844,LES SONS,Q29177520,father,TH E,Q2111998,1
17845,LEITI,Q350374,product or material produced,carbon credits,Q60092569,1
17846,LEITI,Q350374,parent organization,MLME,id-less,1
17847,LEITI,Q350374,parent organization,EPA,Q460173,1
17848,LEITI,Q350374,instance of,reporting,Q11030,1
17849,LEITI,Q350374,instance of,Institutions,Q27711101,1
17850,LEITI,Q350374,has part,Extractive Industries Transparency Initiative,Q1385172,1
17851,LEITI,Q350374,facet of,Liberia Extractive Industries Transparency Initiative,id-less,1
17852,LECS6,id-less,part of,6th Lao Expenditure and Consumption Survey,id-less,1
17853,LECS 5,id-less,publication date,2012,Q1990,1
17854,LEC,Q30560738,subsidiary,Liberia Electricity Corporation,id-less,1
17855,LDHS,Q84499177,has part,LDH,Q409464,1
17856,LDH,Q409464,part of,LDHS,Q84499177,1
17857,LDC status,id-less,different from,LDC,Q752401,1
17858,LDC status,id-less,different from,Graduating from the LDC status,id-less,1
17859,LDC graduation,id-less,instance of,principles,Q7245172,1
17860,LDC graduation,id-less,instance of,graduation,Q1054021,1
17861,LDC graduation,id-less,facet of,green growth,Q5603535,1
17862,LBDI,id-less,part of,secured financing,id-less,1
17863,LASIP II,id-less,operator,PAPD,Q2104671,1
17864,LASIP II,id-less,main subject,economic growth,Q189833,1
17865,LASIP I,id-less,start time,2010,Q1995,1
17866,LACC,Q1727138,instance of,prosecutorial powers,id-less,1
17867,LACC,Q1727138,instance of,free Strengthening,id-less,1
17868,LACC,Q1727138,instance of,action plan,Q422638,1
17869,LACC,Q1727138,has part,LACC.,Q23233184,1
17870,LACC,Q1727138,field of work,corruption investigation,Q27951951,1
17871,LACC,Q1727138,facet of,corruption,Q366,1
17872,LABOR AND EMPLOYMENT,Q6467200,country,Liberia,Q1014,1
17873,LABOR AND EMPLOYMENT,Q6467200,country,LIBERIA,Q1014,1
17874,LABOR,Q6958747,has part,EMPLOYMENT,Q656365,1
17875,L.,Q1043,part of,I L.,Q11245531,1
17876,L ofa,id-less,capital,capital,Q193893,1
17877,L iberians,id-less,has part,youth,Q190007,1
17878,L iberian,id-less,instance of,middle income,Q106470198,1
17879,L iberia,id-less,instance of,takeovers of power,id-less,1
17880,L iberia,id-less,instance of,rainforest,Q9444,1
17881,L iberia,id-less,instance of,Foreign Direct Investment,Q490513,1
17882,L i b e r i a n,id-less,subclass of,enterprises,Q5380419,1
17883,L i b e r i,id-less,instance of,r o s s,id-less,1
17884,L egal,Q736841,instance of,Sector Master Plan,id-less,1
17885,L ao Youth Union,id-less,instance of,counselling helpline,id-less,1
17886,L ao Statistic Bureau,id-less,parent organization,Ministry of Planning and Investment,Q6867449,1
17887,L ao PDR,id-less,located in the administrative territorial entity,PDR,Q18967481,1
17888,L a n d,Q89760765,part of,T h e,Q7790686,1
17889,L a c k,id-less,has part,f,Q130,1
17890,L a c k,id-less,has part,c r e d i t,id-less,1
17891,L E,Q273626,part of,a b o r a t e,id-less,1
17892,L DIRECTIONS,id-less,has part,OVERAL,Q2358152,1
17893,LACC,Q1727138,member of,JIC,Q2059360,1
17894,LACC,Q1727138,member of,MoJ,Q1031145,1
17895,LACC,Q1727138,number of participants,30,Q42817,1
17896,LAK,Q36206,part of,GDP,Q12638,1
17897,LASIP,Q13846238,has part,II,Q200,1
17898,LAOSAT -1,id-less,instance of,satellite,Q26540,1
17899,LAO,Q819,subsidiary,PDR,Q18967481,1
17900,LAK,Q36206,subclass of,expenditure,Q760120,1
17901,LAK,Q36206,subclass of,Expenditure,Q760120,1
17902,LAK,Q36206,said to be the same as,billion,Q16021,1
17903,LAK,Q36206,replaces,Thai Baht,Q177882,1
17904,LAK,Q36206,part of,national budget,Q271855,1
17905,LAK,Q36206,part of,budget deficit,Q444600,1
17906,LAK,Q36206,part of,Official Development Assistance,Q954977,1
17907,LAK,Q36206,part of,ODA,Q26215373,1
17908,LAK,Q36206,part of,NA,Q49,1
17909,LAK,Q36206,part of,1% of GDP,id-less,1
17910,LACC,Q1727138,parent organization,government’s,Q161837,1
17911,LAK,Q36206,instance of,depreciated,Q60101851,1
17912,LAK,Q36206,instance of,billio,Q62847,1
17913,LAK,Q36206,has part,public sector,Q294217,1
17914,LAK,Q36206,has part,benefit pay ment,id-less,1
17915,LAK,Q36206,has part,ODA,Q26215373,1
17916,LAK,Q36206,has part,"204,599 billion",id-less,1
17917,LACRA,Q97631625,parent organization,CDA,Q273749,1
17918,LACRA,Q97631625,instance of,Commodity Regulatory Agency,id-less,1
17919,LACE,Q231250,part of,Community,Q486972,1
17920,LACE,Q231250,instance of,Community Facilitator,Q60044482,1
17921,LACC.,Q23233184,part of,LACC,Q1727138,1
17922,LACC,Q1727138,part of,JIC,Q2059360,1
17923,KEPSA,Q24529295,part of,IATWC for non-state actors on SDGs,id-less,1
17924,KEPSA,Q24529295,member of,IATWC,id-less,1
17925,KEPSA,Q24529295,instance of,private sector entities,id-less,1
17926,International Conference on Population and Development,Q576920,organizer,ICPD,Q108737278,1
17927,International Conference on African Development,id-less,organizer,TICAD,Q28823958,1
17928,International Children’s Day,Q4288401,part of,Violence against Women,Q1800556,1
17929,International Bank for Reconstruction,Q191384,part of,Asian Development Bank,Q188822,1
17930,Internal Audit Agency,id-less,parent organization,Public,Q294440,1
17931,Interlinkages,Q46381336,facet of,education,Q8434,1
17932,Interlinkages,Q46381336,facet of,Education,Q8434,1
17933,Interim Poverty Reduction Strategy of 2007,id-less,point in time,2007,Q2024,1
17934,Interim Poverty Reduction Strategy 2007,id-less,point in time,2007,Q2024,1
17935,Interim Poverty Reduction Strategy,id-less,publisher,IPRS,Q113441380,1
17936,Interim Poverty,id-less,facet of,Poverty,Q10294,1
17937,Intergroup Harmony,id-less,number of participants,678910,id-less,1
17938,Intergroup Harmony,id-less,number of participants,54,Q24847,1
17939,Intergovernmental Relations Act 2012,id-less,point in time,2012,Q1990,1
17940,Intergovernmental Budget and Economic Council,id-less,inception,2012,Q1990,1
17941,Interests of Children,Q5098257,part of,Ri ghts,id-less,1
17942,Interactions among risks,id-less,facet of,The various risks outlined above,id-less,1
17943,Inter-sectorial collaboration,id-less,facet of,facilities,Q15761653,1
17944,Inter-Governmental Water Sector Coordination Framework,id-less,has part,Ministry of Water,Q907029,1
17945,Inter-Governmental Relations Technical Committee,id-less,replaced by,IGRTC,id-less,1
17946,Inter-Governmental Authority on Development,Q58277965,subsidiary,IGAD,Q18037216,1
17947,Inter-Agency Technical Working Group,id-less,instance of,stakeholders,Q108798676,1
17948,Inter-Agency Technical Working Group,id-less,instance of,Technical Working Group,Q23134885,1
17949,Inter-Agency Technical Working Committee,id-less,part of,IATWC,id-less,1
17950,Inter-Agency Technical Working Committee,id-less,instance of,Technical Working Committee,id-less,1
17951,Inter-Agency Technical Working Committee,id-less,inception,2019,Q25274,1
17952,Inter-Agency Technical Working Committee,id-less,field of work,SDGs,Q7649586,1
17953,Inter national Finance Statistics,id-less,publisher,IFS,Q996113,1
17954,International Conference on Population,Q576920,main subject,Population,Q33829,1
17955,International Convention on the Elimination of All Forms of Racial Discrimination,Q743306,instance of,Convention,Q131569,1
17956,Intervention,Q179661,subclass of,Interventions,Q15763635,1
17957,International Covenant on Civil and Political Rights,Q392119,has part,Civil and Political Rights,Q191600,1
17958,Internet users,Q47474181,number of participants,100,Q37413,1
17959,Internet service provider,Q11371,different from,mobile phone operator,Q6887204,1
17960,Internet penetration per 100 inhabitants,id-less,instance of,Internet penetration,Q15542961,1
17961,Internet centre,id-less,part of,High -speed Internet,id-less,1
17962,Internet backup centres,id-less,subclass of,backup registry,id-less,1
17963,Internet,Q75,use,working from,Q1135326,1
17964,Internet,Q75,use,pedagogical,Q677662,1
17965,Internet,Q75,subclass of,communication,Q11024,1
17966,Internet,Q75,instance of,developed,Q132453,1
17967,Internet,Q75,has part,backup centre,id-less,1
17968,Internet,Q75,has part,Male,Q6581097,1
17969,International Trade,Q178803,subclass of,Trade,Q601401,1
17970,International Telecommunication Union,Q376150,parent organization,ITU,Q5094647,1
17971,International Standards,Q1334738,instance of,Standards,Q591990,1
17972,International Science Council,Q57587699,number of participants,13,Q37141,1
17973,International Plan of Action,id-less,instance of,Plan of Action,Q7200926,1
17974,International Monetary Fund,Q7804,part of,IMF,Q7804,1
17975,International Labour Organization,Q54129,different from,ILO,Q35936,1
17976,International Labour Conference in 2011,id-less,point in time,2011,Q1994,1
17977,International Labor Organization,Q54129,parent organization,ILO,Q35936,1
17978,International Integration,Q56386363,part of,Trade—Regional and International Integration,id-less,1
17979,International Fund for Agricultural Development,Q689859,parent organization,M oA,id-less,1
17980,International Financial Reporting Standards,Q176831,part of,IFRS,Q176831,1
17981,International Financial Reporting Standard,Q176831,part of,IFRS,Q176831,1
17982,International Finance Corporation,Q656801,parent organization,African Development,Q340195,1
17983,International Day for the Elimination,Q470642,main subject,Elimination,Q23009442,1
17984,International Covenant on Economic Social and Cultural,id-less,has part,Economic Social and Cultural,id-less,1
17985,Inter Agency Committee,Q85769583,notable work,2The process of preparing this VNR,id-less,1
17986,Intensity,Q1061524,has cause,Incidence,Q217690,1
17987,Intended Nationally Determined Contribution,Q20051297,is a list of,Nationally Determined Contribution,Q20051297,1
17988,Intended Nationally Determined Contribution,Q20051297,instance of,INDC,Q20051297,1
17989,Insurance Companies 19,id-less,number of participants,19,Q39850,1
17990,Insurance,Q43183,part of,Financial,Q22687,1
17991,Insufficient food,id-less,subclass of,food,Q2095,1
17992,Instruments,Q50817452,part of,Markets,Q110249433,1
17993,Institutions championing for the Rights of those Being Left Behind,id-less,facet of,Rights of those Being Left Behind,id-less,1
17994,Institutions,Q27711101,subclass of,Institution,Q43229,1
17995,Institutions,Q27711101,part of,Political Governance,Q114192718,1
17996,Institutions,Q27711101,facet of,Human Development,Q2347178,1
17997,Institutions,Q27711101,facet of,Economic Governance,Q112871075,1
17998,Institutional O versight SSWG,id-less,part of,Legal and Institutional O versight SSWG,id-less,1
17999,Institutional Framework for Implementing the AfT,id-less,publication date,15.3,Q54897330,1
18000,Institutional Framework,Q16866121,has part,Roles and Responsibilities,Q89038991,1
18001,Institutional Framework,Q16866121,has part,Capacity Development,Q1417724,1
18002,Institutional Arrangements and Roles,id-less,part of,M&E,Q11573,1
18003,Institute,Q1664720,field of work,sustainable,Q66095801,1
18004,Institut ion,id-less,product or material produced,ions,Q36496,1
18005,Insti tute of Developing Economies Discussion Paper 151,id-less,main subject,Developing Economies,Q15750566,1
18006,Instability,Q405372,has effect,conflict,Q198,1
18007,Inspectorate,Q6038471,part of,Labour,Q9630,1
18008,Insolvency and Restructuring Law of 2017,id-less,point in time,2017,Q25290,1
18009,"Insecure Households and 13,000",id-less,is a list of,Households,Q64873892,1
18010,Insecticide Treated Nets,Q36492708,subclass of,ITN,Q1210241,1
18011,"Inpatient beds per 10,000 population",id-less,instance of,standard,Q317623,1
18012,"Innovation, Industry & Infrastructure",Q57446325,part of,SDG 9,Q53581219,1
18013,Innovation development,Q98089548,has part,consulting centre,id-less,1
18014,Inland,Q4164699,subclass of,fishing,Q14373,1
18015,Injury,Q193078,has cause,Employment,Q656365,1
18016,Integrat ion,id-less,has part,sector al,Q108822910,1
18017,Integrate,Q36578,facet of,climate change,Q125928,1
18018,Integrate,Q36578,followed by,implement,Q39546,1
18019,Integrati,Q80091,part of,National Development Strategy,id-less,1
18020,Intended Nationally Determined Contribution,Q20051297,country,Lao PDR,Q819,1
18021,Intended Nationally Determined,Q20051297,is a list of,Nationally Determined,Q20051297,1
18022,Intellectual Property Rights,Q108855835,applies to jurisdiction,ASEAN,Q7768,1
18023,Intellectual,Q58968,part of,Trade,Q601401,1
18024,Integrity institution,id-less,field of work,Integrity,Q1329012,1
18025,Integrity Forum Working Group,id-less,part of,National Integrity Forum,id-less,1
18026,Integrity,Q1329012,facet of,Institutions,Q27711101,1
18027,Integration of Cross -Cutting Issues into Pillars,id-less,part of,The Pillars,Q101445746,1
18028,Integration of Cross -Cutting Issues into Pillars,id-less,part of,Cross -Cutting Issues/The Pillars,id-less,1
18029,Integration into National Planning,id-less,has part,Budgeting,Q41263,1
18030,Integration into National Planning,id-less,has part,3.2,Q29720093,1
18031,Integration into Budgeting Process,id-less,has part,253.2,Q298830,1
18032,Integrated water resources management,Q3104563,subclass of,project,Q170584,1
18033,Integrated Aft,id-less,has part,MTEF,Q18048061,1
18034,Integrated development planning,Q58042205,has part,budgeting,Q41263,1
18035,Integrated M&E System,Q1307779,use,M&E,Q11573,1
18036,Integrated Household Budget Survey,id-less,country,Kenya,Q114,1
18037,Integrated Green Growth Strategy,id-less,facet of,economic growth,Q189833,1
18038,Integrated Framework,Q59623684,subclass of,Framework,Q6671777,1
18039,Integrated Financing,id-less,subclass of,Financing,Q6055890,1
18040,Integrated Financial Management System,id-less,instance of,Financial Management System,Q36027053,1
18041,Integrated Financial Management Information System,Q108172288,instance of,IFMIS,id-less,1
18042,Integrated Fin ancial Management,id-less,industry,Fin ancial Management,id-less,1
18043,Integrated Disease Surveillance and Response,Q66679249,instance of,Post,Q49845,1
18044,Integrated Biological,Q16968631,part of,Biological,Q7094,1
18045,Integrated Aft,id-less,has part,NCDS,Q3065932,1
18046,Interpersonal reconciliation,id-less,subclass of,reconciliation,Q1194317,1
18047,Interventions Long-Term,id-less,subclass of,Interventions,Q15763635,1
18048,KENYA,Q114,instance of,REPUBLIC,Q7270,1
18049,Judiciary Financial Autonomy,id-less,instance of,legal framework,Q107437587,1
18050,Judiciary,Q105985,subclass of,law enforcement,Q44554,1
18051,Judiciary,Q105985,part of,security,Q2526135,1
18052,Judiciary,Q105985,part of,Legislature,Q11204,1
18053,Judiciary,Q105985,parent organization,MIA,Q1700481,1
18054,Judiciary,Q105985,instance of,framework,Q6671777,1
18055,Judiciary,Q105985,has part,The Judiciary,Q113087320,1
18056,Judiciary,Q105985,has part,Courts Inspectorate Unit in the Judiciary,id-less,1
18057,Judicial Reform and Rule of Law,id-less,publication date,1.47,Q16038334,1
18058,Judicial Reform and Rule of Law,id-less,facet of,Rule of Law,Q44918,1
