head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
MOCI,Q107236431,parent organization,Ministry of Commerce and Industry,Q4294724,1,MOCI parent organization Ministry of Commerce and Industry,MOCI_Q107236431,Ministry of Commerce and Industry_Q4294724
MNG Gold,id-less,owned by,China Union Investment,id-less,1,MNG Gold owned by China Union Investment,MNG Gold_id-less,China Union Investment_id-less
MMR,Q2984243,has part,U5MR,id-less,1,MMR has part U5MR,MMR_Q2984243,U5MR_id-less
MIS,Q61905,subclass of,human resource,Q2625010,1,MIS subclass of human resource,MIS_Q61905,human resource_Q2625010
MIDDLE,Q23595,said to be the same as,UPPER,Q41358,1,MIDDLE said to be the same as UPPER,MIDDLE_Q23595,UPPER_Q41358
MOES,Q37485554,has part,MOICT,id-less,1,MOES has part MOICT,MOES_Q37485554,MOICT_id-less
MID,Q40719748,said to be the same as,TERM,Q1969448,1,MID said to be the same as TERM,MID_Q40719748,TERM_Q1969448
MFDP 111,id-less,has part,CSA,Q81931,1,MFDP 111 has part CSA,MFDP 111_id-less,CSA_Q81931
MFDP,Q30261845,subsidiary,Ministry of Finance and Development Planning,Q30261845,1,MFDP subsidiary Ministry of Finance and Development Planning,MFDP_Q30261845,Ministry of Finance and Development Planning_Q30261845
MFDP,Q30261845,part of,the consolidated effort to drive the process,id-less,1,MFDP part of the consolidated effort to drive the process,MFDP_Q30261845,the consolidated effort to drive the process_id-less
MFDP,Q30261845,part of,MOA,Q3271540,1,MFDP part of MOA,MFDP_Q30261845,MOA_Q3271540
MFDP,Q30261845,instance of,secretariat,Q1151926,1,MFDP instance of secretariat,MFDP_Q30261845,secretariat_Q1151926
MFDP,Q30261845,instance of,communities,Q177634,1,MFDP instance of communities,MFDP_Q30261845,communities_Q177634
MFDP,Q30261845,has part,Draft National Budget,id-less,1,MFDP has part Draft National Budget,MFDP_Q30261845,Draft National Budget_id-less
MOES,Q37485554,has part,MAF,Q1073939,1,MOES has part MAF,MOES_Q37485554,MAF_Q1073939
MOES,Q37485554,instance of,Yearly,Q271855,1,MOES instance of Yearly,MOES_Q37485554,Yearly_Q271855
MOFA,Q222241,instance of,Admin,Q4039395,1,MOFA instance of Admin,MOFA_Q222241,Admin_Q4039395
MOF,Q909212,different from,primary income,id-less,1,MOF different from primary income,MOF_Q909212,primary income_id-less
MOFA,Q222241,has part,MOHA,Q188022,1,MOFA has part MOHA,MOFA_Q222241,MOHA_Q188022
MOFA,Q222241,has part,LWU,Q31539215,1,MOFA has part LWU,MOFA_Q222241,LWU_Q31539215
MOFA,Q222241,field of work,sustainable development,Q131201,1,MOFA field of work sustainable development,MOFA_Q222241,sustainable development_Q131201
MOF,Q909212,number of participants,160,Q24810,1,MOF number of participants 160,MOF_Q909212,160_Q24810
MOF,Q909212,instance of,Admin,Q4039395,1,MOF instance of Admin,MOF_Q909212,Admin_Q4039395
MOF,Q909212,inception,June,Q120,1,MOF inception June,MOF_Q909212,June_Q120
MOF,Q909212,has part,MONRE,Q61931681,1,MOF has part MONRE,MOF_Q909212,MONRE_Q61931681
MOF,Q909212,has part,BOL,Q374039,1,MOF has part BOL,MOF_Q909212,BOL_Q374039
MOES.,id-less,has part,MOES,Q37485554,1,MOES. has part MOES,MOES._id-less,MOES_Q37485554
MOES,Q37485554,instance of,institutions,Q27711101,1,MOES instance of institutions,MOES_Q37485554,institutions_Q27711101
MOES,Q37485554,subclass of,learning assessment,Q17630306,1,MOES subclass of learning assessment,MOES_Q37485554,learning assessment_Q17630306
MOES,Q37485554,publication date,2017,Q25290,1,MOES publication date 2017,MOES_Q37485554,2017_Q25290
MOES,Q37485554,publication date,2015,Q2002,1,MOES publication date 2015,MOES_Q37485554,2015_Q2002
MOES,Q37485554,part of,MPT,Q1072885,1,MOES part of MPT,MOES_Q37485554,MPT_Q1072885
MOES,Q37485554,part of,MOES.,id-less,1,MOES part of MOES.,MOES_Q37485554,MOES._id-less
MOES,Q37485554,parent organization,Ministry of Education and Sports,Q25203107,1,MOES parent organization Ministry of Education and Sports,MOES_Q37485554,Ministry of Education and Sports_Q25203107
MOES,Q37485554,number of episodes,12,Q36977,1,MOES number of episodes 12,MOES_Q37485554,12_Q36977
MOES,Q37485554,instance of,school age,Q11448915,1,MOES instance of school age,MOES_Q37485554,school age_Q11448915
MFDP,Q30261845,affiliation,CSA,Q81931,1,MFDP affiliation CSA,MFDP_Q30261845,CSA_Q81931
METHODOLOGY AND PROCESS FOR PREPARATION OF THE REVIEW,id-less,publication date,2.0,Q21095433,1,METHODOLOGY AND PROCESS FOR PREPARATION OF THE REVIEW publication date 2.0,METHODOLOGY AND PROCESS FOR PREPARATION OF THE REVIEW_id-less,2.0_Q21095433
MEM,Q866831,has part,Admin,Q4039395,1,MEM has part Admin,MEM_Q866831,Admin_Q4039395
MACs,Q18028763,has part,County Development Committees,id-less,1,MACs has part County Development Committees,MACs_Q18028763,County Development Committees_id-less
MACs,Q18028763,part of,government,Q7188,1,MACs part of government,MACs_Q18028763,government_Q7188
MACs,Q18028763,parent organization,TSA,Q702019,1,MACs parent organization TSA,MACs_Q18028763,TSA_Q702019
MACs,Q18028763,parent organization,NSC,Q2944097,1,MACs parent organization NSC,MACs_Q18028763,NSC_Q2944097
MACs,Q18028763,located in the administrative territorial entity,County,Q19470,1,MACs located in the administrative territorial entity County,MACs_Q18028763,County_Q19470
MACs,Q18028763,has part,mandates,Q60082873,1,MACs has part mandates,MACs_Q18028763,mandates_Q60082873
MACs,Q18028763,has part,Pillars,Q37499255,1,MACs has part Pillars,MACs_Q18028763,Pillars_Q37499255
MACs,Q18028763,has part,MAC,Q75687,1,MACs has part MAC,MACs_Q18028763,MAC_Q75687
MACs,Q18028763,has part,DP’s,Q1162609,1,MACs has part DP’s,MACs_Q18028763,DP’s_Q1162609
MAC,Q75687,used by,IFMIS,id-less,1,MAC used by IFMIS,MAC_Q75687,IFMIS_id-less
MECHANISMS FOR THE 9TH FIVE,id-less,has part,IMPLEMENTATION MEASURES AND MECHANISMS FOR THE 9TH FIVE,id-less,1,MECHANISMS FOR THE 9TH FIVE has part IMPLEMENTATION MEASURES AND MECHANISMS FOR THE 9TH FIVE,MECHANISMS FOR THE 9TH FIVE_id-less,IMPLEMENTATION MEASURES AND MECHANISMS FOR THE 9TH FIVE_id-less
MAC,Q75687,use,e-government,Q211017,1,MAC use e-government,MAC_Q75687,e-government_Q211017
MAC,Q75687,subclass of,key,Q23445,1,MAC subclass of key,MAC_Q75687,key_Q23445
MAC,Q75687,part of,MACs,Q18028763,1,MAC part of MACs,MAC_Q75687,MACs_Q18028763
MAC,Q75687,has part,short,Q24862,1,MAC has part short,MAC_Q75687,short_Q24862
M2/GDP,Q64256433,area,22,Q712488,1,M2/GDP area 22,M2/GDP_Q64256433,22_Q712488
M2/GDP,Q64256433,area,19,Q39850,1,M2/GDP area 19,M2/GDP_Q64256433,19_Q39850
M2 money supply,id-less,part of,pace of economic growth,id-less,1,M2 money supply part of pace of economic growth,M2 money supply_id-less,pace of economic growth_id-less
M2 money supply,id-less,has part,bank credit,Q1814021,1,M2 money supply has part bank credit,M2 money supply_id-less,bank credit_Q1814021
MAF,Q1073939,conferred by,MAF.,id-less,1,MAF conferred by MAF.,MAF_Q1073939,MAF._id-less
MAF,Q1073939,field of work,forestry,Q38112,1,MAF field of work forestry,MAF_Q1073939,forestry_Q38112
MAF,Q1073939,has part,Admin,Q4039395,1,MAF has part Admin,MAF_Q1073939,Admin_Q4039395
MAF,Q1073939,has part,MPI,Q6019423,1,MAF has part MPI,MAF_Q1073939,MPI_Q6019423
MECHANISM S FOR THE 9TH FIVE,id-less,part of,9TH FIVE,id-less,1,MECHANISM S FOR THE 9TH FIVE part of 9TH FIVE,MECHANISM S FOR THE 9TH FIVE_id-less,9TH FIVE_id-less
MECHANISM,Q517596,has part,S,Q131,1,MECHANISM has part S,MECHANISM_Q517596,S_Q131
MEASURES FOR THE IMPLEMENTION OF THE 9TH FIVE,id-less,part of,9TH FIVE,id-less,1,MEASURES FOR THE IMPLEMENTION OF THE 9TH FIVE part of 9TH FIVE,MEASURES FOR THE IMPLEMENTION OF THE 9TH FIVE_id-less,9TH FIVE_id-less
MEA,Q1553018,subclass of,planning and coordination,Q64409216,1,MEA subclass of planning and coordination,MEA_Q1553018,planning and coordination_Q64409216
MDR,Q643839,has part,TB,Q12204,1,MDR has part TB,MDR_Q643839,TB_Q12204
MDGs,Q81737,publication date,1993,Q2065,1,MDGs publication date 1993,MDGs_Q81737,1993_Q2065
MDG,Q81737,facet of,Millennium Development Goals,Q81737,1,MDG facet of Millennium Development Goals,MDG_Q81737,Millennium Development Goals_Q81737
MDA Mineral Development Agreement,id-less,instance of,Mineral Development Agreement,id-less,1,MDA Mineral Development Agreement instance of Mineral Development Agreement,MDA Mineral Development Agreement_id-less,Mineral Development Agreement_id-less
MAIN,Q1670,followed by,OUTCOMES,Q38084488,1,MAIN followed by OUTCOMES,MAIN_Q1670,OUTCOMES_Q38084488
MAG,Q148958,instance of,humanitarian clearance operator,id-less,1,MAG instance of humanitarian clearance operator,MAG_Q148958,humanitarian clearance operator_id-less
MAF,Q1073939,subsidiary,NSEDP,id-less,1,MAF subsidiary NSEDP,MAF_Q1073939,NSEDP_id-less
MAF,Q1073939,point in time,2013,Q1998,1,MAF point in time 2013,MAF_Q1073939,2013_Q1998
MAF,Q1073939,part of,SSF,Q676492,1,MAF part of SSF,MAF_Q1073939,SSF_Q676492
MAF,Q1073939,part of,MOES,Q37485554,1,MAF part of MOES,MAF_Q1073939,MOES_Q37485554
MAF,Q1073939,part of,BOL,Q374039,1,MAF part of BOL,MAF_Q1073939,BOL_Q374039
MAF,Q1073939,number of participants,15,Q38701,1,MAF number of participants 15,MAF_Q1073939,15_Q38701
MAF,Q1073939,instance of,MOIC,Q93284,1,MAF instance of MOIC,MAF_Q1073939,MOIC_Q93284
MOFA,Q222241,has part,MOPS,Q38698,1,MOFA has part MOPS,MOFA_Q222241,MOPS_Q38698
MOFA,Q222241,instance of,BOL,Q374039,1,MOFA instance of BOL,MOFA_Q222241,BOL_Q374039
Integrated development planning,Q58042205,has part,budgeting,Q41263,1,Integrated development planning has part budgeting,Integrated development planning_Q58042205,budgeting_Q41263
MOJ,Q1031145,part of,MOFA,Q222241,1,MOJ part of MOFA,MOJ_Q1031145,MOFA_Q222241
MOLSW,Q109804805,instance of,Admin,Q4039395,1,MOLSW instance of Admin,MOLSW_Q109804805,Admin_Q4039395
MOLSW,Q109804805,inception,2015,Q2002,1,MOLSW inception 2015,MOLSW_Q109804805,2015_Q2002
MOLSW,Q109804805,has part,MONRE,Q61931681,1,MOLSW has part MONRE,MOLSW_Q109804805,MONRE_Q61931681
MOLSW,Q109804805,has part,MOF,Q909212,1,MOLSW has part MOF,MOLSW_Q109804805,MOF_Q909212
MOLSW,Q109804805,has part,BOL,Q374039,1,MOLSW has part BOL,MOLSW_Q109804805,BOL_Q374039
MOLSW,Q109804805,field of work,social protection,Q2483208,1,MOLSW field of work social protection,MOLSW_Q109804805,social protection_Q2483208
MOLSW,Q109804805,field of work,education,Q8434,1,MOLSW field of work education,MOLSW_Q109804805,education_Q8434
MOJ,Q1031145,point in time,2016,Q25245,1,MOJ point in time 2016,MOJ_Q1031145,2016_Q25245
MOJ,Q1031145,number of participants,"25,971",id-less,1,"MOJ number of participants 25,971",MOJ_Q1031145,"25,971_id-less"
MOLSW,Q109804805,instance of,Yearly,Q271855,1,MOLSW instance of Yearly,MOLSW_Q109804805,Yearly_Q271855
MOICT,id-less,population,809,Q30671,1,MOICT population 809,MOICT_id-less,809_Q30671
MOICT,id-less,part of,MOIC,Q93284,1,MOICT part of MOIC,MOICT_id-less,MOIC_Q93284
MOICT,id-less,part of,MOES,Q37485554,1,MOICT part of MOES,MOICT_id-less,MOES_Q37485554
MOICT,id-less,parent organization,MONRE,Q61931681,1,MOICT parent organization MONRE,MOICT_id-less,MONRE_Q61931681
MOICT,id-less,instance of,growth rate of employment,id-less,1,MOICT instance of growth rate of employment,MOICT_id-less,growth rate of employment_id-less
MOICT,id-less,instance of,Admin,Q4039395,1,MOICT instance of Admin,MOICT_id-less,Admin_Q4039395
MOICT,id-less,inception,2015,Q2002,1,MOICT inception 2015,MOICT_id-less,2015_Q2002
MOICT,id-less,has part,4,Q202,1,MOICT has part 4,MOICT_id-less,4_Q202
MOLSW,Q109804805,instance of,Survey,Q747810,1,MOLSW instance of Survey,MOLSW_Q109804805,Survey_Q747810
MOLSW,Q109804805,part of,BOL,Q374039,1,MOLSW part of BOL,MOLSW_Q109804805,BOL_Q374039
MOFA,Q222241,part of,Paris Principles,Q19298228,1,MOFA part of Paris Principles,MOFA_Q222241,Paris Principles_Q19298228
MONRE,Q61931681,part of,MOLSW,Q109804805,1,MONRE part of MOLSW,MONRE_Q61931681,MOLSW_Q109804805
MOPS,Q38698,part of,MOFA,Q222241,1,MOPS part of MOFA,MOPS_Q38698,MOFA_Q222241
MOPS,Q38698,part of,BOL,Q374039,1,MOPS part of BOL,MOPS_Q38698,BOL_Q374039
MOPS,Q38698,office held by head of the organization,Admin,Q4039395,1,MOPS office held by head of the organization Admin,MOPS_Q38698,Admin_Q4039395
MOPS,Q38698,has part,Admin,Q4039395,1,MOPS has part Admin,MOPS_Q38698,Admin_Q4039395
MONRE,Q61931681,subsidiary,MOICT,id-less,1,MONRE subsidiary MOICT,MONRE_Q61931681,MOICT_id-less
MONRE,Q61931681,replaced by,MoNRE,Q61931681,1,MONRE replaced by MoNRE,MONRE_Q61931681,MoNRE_Q61931681
MONRE,Q61931681,population,"117,751",id-less,1,"MONRE population 117,751",MONRE_Q61931681,"117,751_id-less"
MONRE,Q61931681,part of,Sendai Framework,Q22907841,1,MONRE part of Sendai Framework,MONRE_Q61931681,Sendai Framework_Q22907841
MONRE,Q61931681,part of,MOF,Q909212,1,MONRE part of MOF,MONRE_Q61931681,MOF_Q909212
MOLSW,Q109804805,population,"10,795",id-less,1,"MOLSW population 10,795",MOLSW_Q109804805,"10,795_id-less"
MONRE,Q61931681,instance of,disaster,Q3839081,1,MONRE instance of disaster,MONRE_Q61931681,disaster_Q3839081
MONRE,Q61931681,instance of,MOH,Q203535,1,MONRE instance of MOH,MONRE_Q61931681,MOH_Q203535
MONRE,Q61931681,instance of,Environment,Q2249676,1,MONRE instance of Environment,MONRE_Q61931681,Environment_Q2249676
MONRE,Q61931681,instance of,Capital,Q193893,1,MONRE instance of Capital,MONRE_Q61931681,Capital_Q193893
MONRE,Q61931681,field of work,resource management,Q14431238,1,MONRE field of work resource management,MONRE_Q61931681,resource management_Q14431238
MONRE,Q61931681,different from,MoNRE,Q61931681,1,MONRE different from MoNRE,MONRE_Q61931681,MoNRE_Q61931681
MONITORING,Q2143522,has part,EVALUATION,Q1379672,1,MONITORING has part EVALUATION,MONITORING_Q2143522,EVALUATION_Q1379672
MONITORI NG AND EVALUATION,id-less,followed by,EVALUATION,Q1379672,1,MONITORI NG AND EVALUATION followed by EVALUATION,MONITORI NG AND EVALUATION_id-less,EVALUATION_Q1379672
MOICT,id-less,has part,3,Q201,1,MOICT has part 3,MOICT_id-less,3_Q201
MOICT,id-less,has part,2,Q200,1,MOICT has part 2,MOICT_id-less,2_Q200
MOIC,Q93284,parent organization,Ministry of Industry and Commerce,Q19695530,1,MOIC parent organization Ministry of Industry and Commerce,MOIC_Q93284,Ministry of Industry and Commerce_Q19695530
MOH,Q203535,parent organization,FAO,Q82151,1,MOH parent organization FAO,MOH_Q203535,FAO_Q82151
MOH,Q203535,subject has role,essential,Q30093000,1,MOH subject has role essential,MOH_Q203535,essential_Q30093000
MOH,Q203535,subclass of,pop,Q37073,1,MOH subclass of pop,MOH_Q203535,pop_Q37073
MOH,Q203535,subclass of,expenditure,Q760120,1,MOH subclass of expenditure,MOH_Q203535,expenditure_Q760120
MOH,Q203535,subclass of,birth,Q34581,1,MOH subclass of birth,MOH_Q203535,birth_Q34581
MOH,Q203535,population,57,Q713133,1,MOH population 57,MOH_Q203535,57_Q713133
MOH,Q203535,population,100,Q37413,1,MOH population 100,MOH_Q203535,100_Q37413
MOH,Q203535,parent organization,Ministry of Health,Q1519799,1,MOH parent organization Ministry of Health,MOH_Q203535,Ministry of Health_Q1519799
MOH,Q203535,parent organization,Government,Q7188,1,MOH parent organization Government,MOH_Q203535,Government_Q7188
MOH,Q203535,office held by head of government,Admin - MOH,id-less,1,MOH office held by head of government Admin - MOH,MOH_Q203535,Admin - MOH_id-less
MOIC,Q93284,number of participants,39,Q712782,1,MOIC number of participants 39,MOIC_Q93284,39_Q712782
MOH,Q203535,instance of,drug list,Q3241427,1,MOH instance of drug list,MOH_Q203535,drug list_Q3241427
MOH,Q203535,instance of,MOIC,Q93284,1,MOH instance of MOIC,MOH_Q203535,MOIC_Q93284
MOH,Q203535,instance of,Admin,Q4039395,1,MOH instance of Admin,MOH_Q203535,Admin_Q4039395
MOH,Q203535,has part,MPWT,id-less,1,MOH has part MPWT,MOH_Q203535,MPWT_id-less
MOH,Q203535,has part,MONRE,Q61931681,1,MOH has part MONRE,MOH_Q203535,MONRE_Q61931681
MOH,Q203535,has part,LSB,Q3436689,1,MOH has part LSB,MOH_Q203535,LSB_Q3436689
MOH,Q203535,field of work,sanitation,Q949149,1,MOH field of work sanitation,MOH_Q203535,sanitation_Q949149
MOH,Q203535,contains administrative territorial entity,LSB,Q3436689,1,MOH contains administrative territorial entity LSB,MOH_Q203535,LSB_Q3436689
MOH,Q203535,subsidiary,Admin - MOH,id-less,1,MOH subsidiary Admin - MOH,MOH_Q203535,Admin - MOH_id-less
MOH,Q203535,subsidiary,Ministry of Health,Q1519799,1,MOH subsidiary Ministry of Health,MOH_Q203535,Ministry of Health_Q1519799
MOH 2016,id-less,point in time,2016,Q25245,1,MOH 2016 point in time 2016,MOH 2016_id-less,2016_Q25245
MOHA,Q188022,has part,2,Q200,1,MOHA has part 2,MOHA_Q188022,2_Q200
MOIC,Q93284,number of participants,15,Q38701,1,MOIC number of participants 15,MOIC_Q93284,15_Q38701
MOIC,Q93284,instance of,BOL,Q374039,1,MOIC instance of BOL,MOIC_Q93284,BOL_Q374039
MOIC,Q93284,inception,2016,Q25245,1,MOIC inception 2016,MOIC_Q93284,2016_Q25245
MOIC,Q93284,has part,Survey,Q747810,1,MOIC has part Survey,MOIC_Q93284,Survey_Q747810
MOIC,Q93284,has part,MOICT,id-less,1,MOIC has part MOICT,MOIC_Q93284,MOICT_id-less
MOIC,Q93284,has part,MOH,Q203535,1,MOIC has part MOH,MOIC_Q93284,MOH_Q203535
MOIC,Q93284,has part,MAF,Q1073939,1,MOIC has part MAF,MOIC_Q93284,MAF_Q1073939
MOIC,Q93284,has part,LSB,Q3436689,1,MOIC has part LSB,MOIC_Q93284,LSB_Q3436689
MOIC,Q93284,has part,BOL,Q374039,1,MOIC has part BOL,MOIC_Q93284,BOL_Q374039
MOHA,Q188022,part of,MOFA,Q222241,1,MOHA part of MOFA,MOHA_Q188022,MOFA_Q222241
MOHA,Q188022,part of,BOL,Q374039,1,MOHA part of BOL,MOHA_Q188022,BOL_Q374039
MOHA,Q188022,parent organization,NA,Q49,1,MOHA parent organization NA,MOHA_Q188022,NA_Q49
MOHA,Q188022,instance of,BOL,Q374039,1,MOHA instance of BOL,MOHA_Q188022,BOL_Q374039
MOHA,Q188022,industry,services,Q114080183,1,MOHA industry services,MOHA_Q188022,services_Q114080183
MOHA,Q188022,inception,2015,Q2002,1,MOHA inception 2015,MOHA_Q188022,2015_Q2002
MOHA,Q188022,has part,4,Q202,1,MOHA has part 4,MOHA_Q188022,4_Q202
MOHA,Q188022,has part,3,Q201,1,MOHA has part 3,MOHA_Q188022,3_Q201
M2,Q25343,part of,Money Supply,Q842206,1,M2 part of Money Supply,M2_Q25343,Money Supply_Q842206
M-TIBA,id-less,part of,SDG 3,Q50216838,1,M-TIBA part of SDG 3,M-TIBA_id-less,SDG 3_Q50216838
M-Pesa,Q252382,part of,Universal Health Coverage Agenda,id-less,1,M-Pesa part of Universal Health Coverage Agenda,M-Pesa_Q252382,Universal Health Coverage Agenda_id-less
Liberia’s main agricultural exports,id-less,country,Liberia,Q1014,1,Liberia’s main agricultural exports country Liberia,Liberia’s main agricultural exports_id-less,Liberia_Q1014
Life expectancy,Q188419,has part,male,Q6581097,1,Life expectancy has part male,Life expectancy_Q188419,male_Q6581097
Life expectancy,Q188419,has part,female,Q43445,1,Life expectancy has part female,Life expectancy_Q188419,female_Q43445
Life Below Water,id-less,part of,SDG 14,Q53581239,1,Life Below Water part of SDG 14,Life Below Water_id-less,SDG 14_Q53581239
Life,Q864928,has part,Spheres,Q1934409,1,Life has part Spheres,Life_Q864928,Spheres_Q1934409
Licensed Buying Agent,id-less,different from,Buying Agents,id-less,1,Licensed Buying Agent different from Buying Agents,Licensed Buying Agent_id-less,Buying Agents_id-less
Liberty,Q2979,subclass of,Christianize,Q21804535,1,Liberty subclass of Christianize,Liberty_Q2979,Christianize_Q21804535
Liberia’s primary export commodities,id-less,country,Liberia,Q1014,1,Liberia’s primary export commodities country Liberia,Liberia’s primary export commodities_id-less,Liberia_Q1014
Liberia’s marine resources,id-less,country,Liberia,Q1014,1,Liberia’s marine resources country Liberia,Liberia’s marine resources_id-less,Liberia_Q1014
Liberia’s export commodities,id-less,has effect,price collapse,id-less,1,Liberia’s export commodities has effect price collapse,Liberia’s export commodities_id-less,price collapse_id-less
Life on Land,Q6545274,part of,SDG,Q7649586,1,Life on Land part of SDG,Life on Land_Q6545274,SDG_Q7649586
Liberia’s Article IV,id-less,applies to jurisdiction,Liberia,Q1014,1,Liberia’s Article IV applies to jurisdiction Liberia,Liberia’s Article IV_id-less,Liberia_Q1014
Liberiarevenues,id-less,country,Republic,Q7270,1,Liberiarevenues country Republic,Liberiarevenues_id-less,Republic_Q7270
Liberians with the tools Liberians need to gain control of Liberians's lives,id-less,country,Liberians,Q99735521,1,Liberians with the tools Liberians need to gain control of Liberians's lives country Liberians,Liberians with the tools Liberians need to gain control of Liberians's lives_id-less,Liberians_Q99735521
Liberians living abroad,id-less,country,Liberia,Q1014,1,Liberians living abroad country Liberia,Liberians living abroad_id-less,Liberia_Q1014
Liberians 148,id-less,population,148,Q31654,1,Liberians 148 population 148,Liberians 148_id-less,148_Q31654
Liberian share of the economy,id-less,country,Liberia,Q1014,1,Liberian share of the economy country Liberia,Liberian share of the economy_id-less,Liberia_Q1014
Liberian owned,id-less,country,Liberia,Q1014,1,Liberian owned country Liberia,Liberian owned_id-less,Liberia_Q1014
Liberian identity,id-less,instance of,fusion,Q105527,1,Liberian identity instance of fusion,Liberian identity_id-less,fusion_Q105527
Life expectancy at birth,Q3058593,start time,2000,Q1985,1,Life expectancy at birth start time 2000,Life expectancy at birth_Q3058593,2000_Q1985
Light,Q76299,length,36,Q712794,1,Light length 36,Light_Q76299,36_Q712794
M-Pesa,Q252382,instance of,cash transfer payments,id-less,1,M-Pesa instance of cash transfer payments,M-Pesa_Q252382,cash transfer payments_id-less
Linked natural,id-less,subclass of,natural,Q747691,1,Linked natural subclass of natural,Linked natural_id-less,natural_Q747691
Livestock production,Q33659805,product or material produced,Livestock,Q4767951,1,Livestock production product or material produced Livestock,Livestock production_Q33659805,Livestock_Q4767951
Livestock grow th,id-less,part of,Livestock,Q4767951,1,Livestock grow th part of Livestock,Livestock grow th_id-less,Livestock_Q4767951
Livestock,Q4767951,has part,Livestock grow th,id-less,1,Livestock has part Livestock grow th,Livestock_Q4767951,Livestock grow th_id-less
Lives Safe from UXO,id-less,part of,SDG 18,id-less,1,Lives Safe from UXO part of SDG 18,Lives Safe from UXO_id-less,SDG 18_id-less
Livelihoods,Q98370870,has cause,Improve,Q7892,1,Livelihoods has cause Improve,Livelihoods_Q98370870,Improve_Q7892
Linked to school,id-less,facet of,school,Q3914,1,Linked to school facet of school,Linked to school_id-less,school_Q3914
Linked to Pillar,id-less,part of,Pillar,Q4817,1,Linked to Pillar part of Pillar,Linked to Pillar_id-less,Pillar_Q4817
Linked to Pillar,id-less,facet of,Pillar,Q4817,1,Linked to Pillar facet of Pillar,Linked to Pillar_id-less,Pillar_Q4817
Linked,Q73897190,has part,cross,Q40843,1,Linked has part cross,Linked_Q73897190,cross_Q40843
Limited ICT infrastructure and training,id-less,facet of,Limited ICT,id-less,1,Limited ICT infrastructure and training facet of Limited ICT,Limited ICT infrastructure and training_id-less,Limited ICT_id-less
Linked,Q73897190,has part,Pillar Two,id-less,1,Linked has part Pillar Two,Linked_Q73897190,Pillar Two_id-less
Link to health,id-less,facet of,health,Q12147,1,Link to health facet of health,Link to health_id-less,health_Q12147
Link,Q215466,maintained by,IMNCI,id-less,1,Link maintained by IMNCI,Link_Q215466,IMNCI_id-less
Link,Q215466,has part,Pillar,Q4817,1,Link has part Pillar,Link_Q215466,Pillar_Q4817
Link,Q215466,has part,Child,Q7569,1,Link has part Child,Link_Q215466,Child_Q7569
Link,Q215466,facet of,Agriculture,Q11451,1,Link facet of Agriculture,Link_Q215466,Agriculture_Q11451
Linguistic barrier,Q84068850,facet of,Linguistic,Q8162,1,Linguistic barrier facet of Linguistic,Linguistic barrier_Q84068850,Linguistic_Q8162
"Lindelow, M., E ngvall, A., Fenton, N. and Phonesaly Souksavath, 2010",id-less,publication date,2010,Q1995,1,"Lindelow, M., E ngvall, A., Fenton, N. and Phonesaly Souksavath, 2010 publication date 2010","Lindelow, M., E ngvall, A., Fenton, N. and Phonesaly Souksavath, 2010_id-less",2010_Q1995
Liberian dollar,Q242988,significant event,persistent overvaluation,id-less,1,Liberian dollar significant event persistent overvaluation,Liberian dollar_Q242988,persistent overvaluation_id-less
Liberian dollar,Q242988,instance of,value,Q194112,1,Liberian dollar instance of value,Liberian dollar_Q242988,value_Q194112
Liberian dollar,Q242988,instance of,depreciated,Q60101851,1,Liberian dollar instance of depreciated,Liberian dollar_Q242988,depreciated_Q60101851
Liberia Health Equity Fund,id-less,instance of,health financing,Q33804607,1,Liberia Health Equity Fund instance of health financing,Liberia Health Equity Fund_id-less,health financing_Q33804607
Liberia National Police,id-less,has part,LNP,Q1822905,1,Liberia National Police has part LNP,Liberia National Police_id-less,LNP_Q1822905
Liberia National Police,id-less,country,the frontier,Q835384,1,Liberia National Police country the frontier,Liberia National Police_id-less,the frontier_Q835384
Liberia Medicines and Health Products Regulatory,id-less,country,Liberia,Q1014,1,Liberia Medicines and Health Products Regulatory country Liberia,Liberia Medicines and Health Products Regulatory_id-less,Liberia_Q1014
Liberia Land Authority Act,id-less,part of,PILLAR THREE,id-less,1,Liberia Land Authority Act part of PILLAR THREE,Liberia Land Authority Act_id-less,PILLAR THREE_id-less
Liberia Land,id-less,country,Liberia,Q1014,1,Liberia Land country Liberia,Liberia Land_id-less,Liberia_Q1014
"Liberia Labor Force Survey, 2010",id-less,point in time,2010,Q1995,1,"Liberia Labor Force Survey, 2010 point in time 2010","Liberia Labor Force Survey, 2010_id-less",2010_Q1995
Liberia Immigration Service Act,id-less,point in time,2014,Q1999,1,Liberia Immigration Service Act point in time 2014,Liberia Immigration Service Act_id-less,2014_Q1999
Liberia Immigration Service Act,id-less,country,Liberia,Q1014,1,Liberia Immigration Service Act country Liberia,Liberia Immigration Service Act_id-less,Liberia_Q1014
Liberia Drug Enforcement,id-less,instance of,legislations,Q36380001,1,Liberia Drug Enforcement instance of legislations,Liberia Drug Enforcement_id-less,legislations_Q36380001
Liberian dollar,Q242988,instance of,currency,Q8142,1,Liberian dollar instance of currency,Liberian dollar_Q242988,currency_Q8142
Liberia Development Alliance,id-less,opposite of,Committee,Q865588,1,Liberia Development Alliance opposite of Committee,Liberia Development Alliance_id-less,Committee_Q865588
