head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
road i nfrastructure,id-less,has cause,High traffic volumes,id-less,1,road i nfrastructure has cause High traffic volumes,road i nfrastructure_id-less,High traffic volumes_id-less
road m aintenance,id-less,instance of,fund-raising,Q1161355,1,road m aintenance instance of fund-raising,road m aintenance_id-less,fund-raising_Q1161355
road network,Q358078,facet of,ICT,Q5268834,1,road network facet of ICT,road network_Q358078,ICT_Q5268834
road network,Q358078,facet of,safety,Q10566551,1,road network facet of safety,road network_Q358078,safety_Q10566551
road network,Q358078,subclass of,General maintenance,Q66147402,1,road network subclass of General maintenance,road network_Q358078,General maintenance_Q66147402
road proj ects,id-less,has part,environmental assessment,Q80899157,1,road proj ects has part environmental assessment,road proj ects_id-less,environmental assessment_Q80899157
rural,Q7380465,has part,towns,Q22108005,1,rural has part towns,rural_Q7380465,towns_Q22108005
road safety,Q1147899,studies,road traffic,Q4323994,1,road safety studies road traffic,road safety_Q1147899,road traffic_Q4323994
road traffic,Q4323994,studied by,road safety,Q1147899,1,road traffic studied by road safety,road traffic_Q4323994,road safety_Q1147899
road transport,Q516739,has part,support fund,id-less,1,road transport has part support fund,road transport_Q516739,support fund_id-less
road transport,Q516739,studied by,data collecti,Q4929239,1,road transport studied by data collecti,road transport_Q516739,data collecti_Q4929239
road transportation,Q45121324,item operated,vehicles,Q7918612,1,road transportation item operated vehicles,road transportation_Q45121324,vehicles_Q7918612
road transportation legislation,id-less,facet of,road traffic,Q4323994,1,road transportation legislation facet of road traffic,road transportation legislation_id-less,road traffic_Q4323994
rough,Q1766210,said to be the same as,economic productivity,Q39970190,1,rough said to be the same as economic productivity,rough_Q1766210,economic productivity_Q39970190
ru ral,id-less,subclass of,urban,Q159313,1,ru ral subclass of urban,ru ral_id-less,urban_Q159313
rur al,id-less,opposite of,urban,Q159313,1,rur al opposite of urban,rur al_id-less,urban_Q159313
rur al sector,id-less,subclass of,tourism,Q49389,1,rur al sector subclass of tourism,rur al sector_id-less,tourism_Q49389
rural,Q7380465,has part,developmen,Q213713,1,rural has part developmen,rural_Q7380465,developmen_Q213713
regional development,Q482379,part of,Urban,Q159313,1,regional development part of Urban,regional development_Q482379,Urban_Q159313
regional,Q1218597,subclass of,market,Q330284,1,regional subclass of market,regional_Q1218597,market_Q330284
progr amme,id-less,facet of,free primary education,Q77835945,1,progr amme facet of free primary education,progr amme_id-less,free primary education_Q77835945
public goods,Q1673101,subclass of,services,Q114080183,1,public goods subclass of services,public goods_Q1673101,services_Q114080183
publ ic investment,id-less,has part,Micro,Q154121,1,publ ic investment has part Micro,publ ic investment_id-less,Micro_Q154121
public,Q294440,facet of,immigration,Q131288,1,public facet of immigration,public_Q294440,immigration_Q131288
public,Q294440,has part,secto rs,id-less,1,public has part secto rs,public_Q294440,secto rs_id-less
public,Q294440,opposite of,private sectors,id-less,1,public opposite of private sectors,public_Q294440,private sectors_id-less
public,Q294440,part of,political forces,id-less,1,public part of political forces,public_Q294440,political forces_id-less
public accountability,Q61589130,subclass of,transparency,Q3026325,1,public accountability subclass of transparency,public accountability_Q61589130,transparency_Q3026325
public assistance,Q11392097,instance of,policy,Q1156854,1,public assistance instance of policy,public assistance_Q11392097,policy_Q1156854
public budget,Q27998498,subsidiary,national airline,Q899774,1,public budget subsidiary national airline,public budget_Q27998498,national airline_Q899774
public debt strategy,id-less,facet of,public debt,Q3024789,1,public debt strategy facet of public debt,public debt strategy_id-less,public debt_Q3024789
public engagement,Q7257735,subclass of,participation,Q1773152,1,public engagement subclass of participation,public engagement_Q7257735,participation_Q1773152
public enterprises,Q17069709,different from,privatisation,Q161500,1,public enterprises different from privatisation,public enterprises_Q17069709,privatisation_Q161500
public investment,Q59095065,has effect,employment opportunities,Q2266417,1,public investment has effect employment opportunities,public investment_Q59095065,employment opportunities_Q2266417
psychological,Q6667429,has part,counselling,Q4390239,1,psychological has part counselling,psychological_Q6667429,counselling_Q4390239
public participation,Q541936,instance of,culture,Q11042,1,public participation instance of culture,public participation_Q541936,culture_Q11042
public policy,Q546113,has part,public investment,Q59095065,1,public policy has part public investment,public policy_Q546113,public investment_Q59095065
public resourc es,id-less,has part,donor,Q1968442,1,public resourc es has part donor,public resourc es_id-less,donor_Q1968442
public resourc es,id-less,has part,local resources,Q64308841,1,public resourc es has part local resources,public resourc es_id-less,local resources_Q64308841
public sector,Q294217,has part,NGOs,Q11788357,1,public sector has part NGOs,public sector_Q294217,NGOs_Q11788357
public sector,Q294217,has part,service de livery,id-less,1,public sector has part service de livery,public sector_Q294217,service de livery_id-less
public sector,Q294217,said to be the same as,primary role,Q30476171,1,public sector said to be the same as primary role,public sector_Q294217,primary role_Q30476171
public sector performance,Q112887360,facet of,service delivery,Q88514508,1,public sector performance facet of service delivery,public sector performance_Q112887360,service delivery_Q88514508
public service,Q161837,facet of,public,Q294440,1,public service facet of public,public service_Q161837,public_Q294440
public service,Q161837,subclass of,effective ness,id-less,1,public service subclass of effective ness,public service_Q161837,effective ness_id-less
public service,Q161837,subclass of,labour,Q9630,1,public service subclass of labour,public service_Q161837,labour_Q9630
psychologist,Q212980,field of this occupation,Early detection of children with disabilities,id-less,1,psychologist field of this occupation Early detection of children with disabilities,psychologist_Q212980,Early detection of children with disabilities_id-less
providing the service,id-less,different from,support,Q861259,1,providing the service different from support,providing the service_id-less,support_Q861259
public services,Q15817798,subclass of,delivery,Q7590,1,public services subclass of delivery,public services_Q15817798,delivery_Q7590
prolonged water,Q43174137,has cause,Climate change,Q125928,1,prolonged water has cause Climate change,prolonged water_Q43174137,Climate change_Q125928
progr ammes,id-less,practiced by,youth,Q190007,1,progr ammes practiced by youth,progr ammes_id-less,youth_Q190007
progra mming,id-less,part of,SDGs,Q7649586,1,progra mming part of SDGs,progra mming_id-less,SDGs_Q7649586
programme,Q170584,has part,scholar ship,id-less,1,programme has part scholar ship,programme_Q170584,scholar ship_id-less
programme,Q170584,has part,sessions,Q358443,1,programme has part sessions,programme_Q170584,sessions_Q358443
programme,Q170584,part of,farmers’ productivity,id-less,1,programme part of farmers’ productivity,programme_Q170584,farmers’ productivity_id-less
programme,Q170584,part of,government,Q7188,1,programme part of government,programme_Q170584,government_Q7188
programmes,Q39071357,has part,human capital,Q165687,1,programmes has part human capital,programmes_Q39071357,human capital_Q165687
programmes,Q39071357,has part,policies,Q47011897,1,programmes has part policies,programmes_Q39071357,policies_Q47011897
programming,Q80006,part of,planning,Q309100,1,programming part of planning,programming_Q80006,planning_Q309100
project,Q170584,has part,obj ectives,id-less,1,project has part obj ectives,project_Q170584,obj ectives_id-less
projects,Q93241073,facet of,DRR,Q5281359,1,projects facet of DRR,projects_Q93241073,DRR_Q5281359
promotion,Q39809,facet of,public service,Q161837,1,promotion facet of public service,promotion_Q39809,public service_Q161837
providin g,id-less,subclass of,treatment,Q179661,1,providin g subclass of treatment,providin g_id-less,treatment_Q179661
promotions,Q24024808,part of,recruitment,Q899277,1,promotions part of recruitment,promotions_Q24024808,recruitment_Q899277
promotionstrategy,id-less,part of,industrialization,Q202398,1,promotionstrategy part of industrialization,promotionstrategy_id-less,industrialization_Q202398
promotive,Q103778510,subclass of,preventive,Q1773974,1,promotive subclass of preventive,promotive_Q103778510,preventive_Q1773974
prope r sanitation,id-less,subclass of,facilities,Q15761653,1,prope r sanitation subclass of facilities,prope r sanitation_id-less,facilities_Q15761653
proportio n,id-less,facet of,informal employment,Q58191730,1,proportio n facet of informal employment,proportio n_id-less,informal employment_Q58191730
prosecutors,Q1092499,subclass of,a,Q577,1,prosecutors subclass of a,prosecutors_Q1092499,a_Q577
prosper,Q17711245,opposite of,poverty,Q10294,1,prosper opposite of poverty,prosper_Q17711245,poverty_Q10294
prosperity,Q1760011,said to be the same as,harmony,Q184421,1,prosperity said to be the same as harmony,prosperity_Q1760011,harmony_Q184421
prot ection,id-less,subclass of,monitor,Q5290,1,prot ection subclass of monitor,prot ection_id-less,monitor_Q5290
prov ide,id-less,subclass of,policy guidance,Q64207088,1,prov ide subclass of policy guidance,prov ide_id-less,policy guidance_Q64207088
provi sion,id-less,facet of,anti-retroviral therapy,Q114595933,1,provi sion facet of anti-retroviral therapy,provi sion_id-less,anti-retroviral therapy_Q114595933
public service legisla tion,id-less,subclass of,legisla tion,id-less,1,public service legisla tion subclass of legisla tion,public service legisla tion_id-less,legisla tion_id-less
public services,Q15817798,subclass of,provide public services,id-less,1,public services subclass of provide public services,public services_Q15817798,provide public services_id-less
regional,Q1218597,subclass of,health facility,Q4260475,1,regional subclass of health facility,regional_Q1218597,health facility_Q4260475
redirecte d,id-less,part of,education system,Q446760,1,redirecte d part of education system,redirecte d_id-less,education system_Q446760
re view of cultural practices,id-less,studies,cultural practices,Q65134253,1,re view of cultural practices studies cultural practices,re view of cultural practices_id-less,cultural practices_Q65134253
reagent,Q2356542,use,Water quality monitoring,Q51387954,1,reagent use Water quality monitoring,reagent_Q2356542,Water quality monitoring_Q51387954
real GDP,Q7301159,instance of,growth rate,Q3516239,1,real GDP instance of growth rate,real GDP_Q7301159,growth rate_Q3516239
real GDP,Q7301159,subclass of,growth rate,Q3516239,1,real GDP subclass of growth rate,real GDP_Q7301159,growth rate_Q3516239
realisti c,id-less,subclass of,monetary policy,Q178476,1,realisti c subclass of monetary policy,realisti c_id-less,monetary policy_Q178476
recommendatio ns,id-less,has part,establishment,Q3075355,1,recommendatio ns has part establishment,recommendatio ns_id-less,establishment_Q3075355
records management system,id-less,subclass of,systems,Q50808462,1,records management system subclass of systems,records management system_id-less,systems_Q50808462
recreational facilities,Q39841397,part of,infrastructural development,id-less,1,recreational facilities part of infrastructural development,recreational facilities_Q39841397,infrastructural development_id-less
recruitment,Q899277,has part,promotions,Q24024808,1,recruitment has part promotions,recruitment_Q899277,promotions_Q24024808
recruitment,Q899277,has part,selection,Q1385610,1,recruitment has part selection,recruitment_Q899277,selection_Q1385610
red-tape,Q1761743,part of,bureaucratic,Q3422344,1,red-tape part of bureaucratic,red-tape_Q1761743,bureaucratic_Q3422344
reducing global,Q40247475,facet of,reducing,Q18636517,1,reducing global facet of reducing,reducing global_Q40247475,reducing_Q18636517
rational communications,id-less,has part,p olicy,id-less,1,rational communications has part p olicy,rational communications_id-less,p olicy_id-less
refore,Q815818,subclass of,diversification,Q731453,1,refore subclass of diversification,refore_Q815818,diversification_Q731453
reforestation,Q815818,said to be the same as,afforestation,Q2384419,1,reforestation said to be the same as afforestation,reforestation_Q815818,afforestation_Q2384419
refuse,Q45701,subclass of,waste,Q45701,1,refuse subclass of waste,refuse_Q45701,waste_Q45701
regi onl,id-less,part of,national level,Q98676607,1,regi onl part of national level,regi onl_id-less,national level_Q98676607
regio nal,id-less,has part,various regiments,id-less,1,regio nal has part various regiments,regio nal_id-less,various regiments_id-less
region,Q82794,different from,regions,Q429976,1,region different from regions,region_Q82794,regions_Q429976
regional,Q1218597,different from,local,Q11851202,1,regional different from local,regional_Q1218597,local_Q11851202
regional,Q1218597,has part,constituency,Q192611,1,regional has part constituency,regional_Q1218597,constituency_Q192611
regional,Q1218597,instance of,health con,Q100398712,1,regional instance of health con,regional_Q1218597,health con_Q100398712
regional,Q1218597,subclass of,accor ding,id-less,1,regional subclass of accor ding,regional_Q1218597,accor ding_id-less
regional,Q1218597,subclass of,development framework,Q42658868,1,regional subclass of development framework,regional_Q1218597,development framework_Q42658868
re gular,id-less,part of,vision,Q162668,1,re gular part of vision,re gular_id-less,vision_Q162668
rape,Q177932,subclass of,violent crime,Q1520311,1,rape subclass of violent crime,rape_Q177932,violent crime_Q1520311
public trus t,id-less,has cause,violent crime,Q1520311,1,public trus t has cause violent crime,public trus t_id-less,violent crime_Q1520311
quality of employment,id-less,facet of,economy,Q159810,1,quality of employment facet of economy,quality of employment_id-less,economy_Q159810
public works projects,Q66286771,subclass of,labour-intensive,Q108288221,1,public works projects subclass of labour-intensive,public works projects_Q66286771,labour-intensive_Q108288221
pupils,Q48282,part of,primary education,Q975085,1,pupils part of primary education,pupils_Q48282,primary education_Q975085
q uality,id-less,subclass of,water quantity,Q51635297,1,q uality subclass of water quantity,q uality_id-less,water quantity_Q51635297
qu ality,id-less,has effect,relevance,Q1074648,1,qu ality has effect relevance,qu ality_id-less,relevance_Q1074648
qua ntitative,id-less,subclass of,qualitative,Q47455943,1,qua ntitative subclass of qualitative,qua ntitative_id-less,qualitative_Q47455943
qualit y of life,id-less,said to be the same as,well-being,Q7981051,1,qualit y of life said to be the same as well-being,qualit y of life_id-less,well-being_Q7981051
qualitat,Q839486,part of,department,Q6465,1,qualitat part of department,qualitat_Q839486,department_Q6465
quality control,Q827792,uses,standards,Q591990,1,quality control uses standards,quality control_Q827792,standards_Q591990
quality education,Q53581209,opposite of,access,Q80689,1,quality education opposite of access,quality education_Q53581209,access_Q80689
quality o f life,id-less,facet of,country,Q6256,1,quality o f life facet of country,quality o f life_id-less,country_Q6256
quality of care,Q60649344,subclass of,standards,Q591990,1,quality of care subclass of standards,quality of care_Q60649344,standards_Q591990
quality of life,Q13100823,country,nation,Q6266,1,quality of life country nation,quality of life_Q13100823,nation_Q6266
rammes,Q54639365,part of,prog,Q49451,1,rammes part of prog,rammes_Q54639365,prog_Q49451
quality of s,Q220501,part of,Health coverage,Q334911,1,quality of s part of Health coverage,quality of s_Q220501,Health coverage_Q334911
quality statistics,id-less,subclass of,statistics,Q12483,1,quality statistics subclass of statistics,quality statistics_id-less,statistics_Q12483
r ate per 1000,id-less,country,Eswatini,Q1050,1,r ate per 1000 country Eswatini,r ate per 1000_id-less,Eswatini_Q1050
r isk mapping,id-less,facet of,food security,Q1229911,1,r isk mapping facet of food security,r isk mapping_id-less,food security_Q1229911
r oad,id-less,part of,strategic rail,Q1358255,1,r oad part of strategic rail,r oad_id-less,strategic rail_Q1358255
ra il transport,id-less,instance of,parastatals,Q98082153,1,ra il transport instance of parastatals,ra il transport_id-less,parastatals_Q98082153
rail,Q26623,opposite of,road,Q34442,1,rail opposite of road,rail_Q26623,road_Q34442
rail,Q26623,subclass of,passenger,Q319604,1,rail subclass of passenger,rail_Q26623,passenger_Q319604
rail,Q26623,use,freight,Q651658,1,rail use freight,rail_Q26623,freight_Q651658
rail transport,Q3565868,opposite of,road transport,Q516739,1,rail transport opposite of road transport,rail transport_Q3565868,road transport_Q516739
ral,Q421552,country,Eswatini,Q1050,1,ral country Eswatini,ral_Q421552,Eswatini_Q1050
peri-urban,Q7380602,has part,urban areas,Q58259934,1,peri-urban has part urban areas,peri-urban_Q7380602,urban areas_Q58259934
developments in the country,id-less,facet of,country,Q6256,1,developments in the country facet of country,developments in the country_id-less,country_Q6256
econ,Q8134,has part,omic growth,id-less,1,econ has part omic growth,econ_Q8134,omic growth_id-less
Innovation,Q174165,part of,SDG 9,Q53581219,1,Innovation part of SDG 9,Innovation_Q174165,SDG 9_Q53581219
Implementation of the NDS,id-less,facet of,NDS,Q1197,1,Implementation of the NDS facet of NDS,Implementation of the NDS_id-less,NDS_Q1197
Implementation of the SDGs in the country,id-less,facet of,SDGs,Q7649586,1,Implementation of the SDGs in the country facet of SDGs,Implementation of the SDGs in the country_id-less,SDGs_Q7649586
Implementation strategies,Q93931278,facet of,implementation strategies,Q93931278,1,Implementation strategies facet of implementation strategies,Implementation strategies_Q93931278,implementation strategies_Q93931278
Improvement measures,id-less,part of,Challenges and Improvement measures,id-less,1,Improvement measures part of Challenges and Improvement measures,Improvement measures_id-less,Challenges and Improvement measures_id-less
In response to a,Q97554689,follows,a,Q577,1,In response to a follows a,In response to a_Q97554689,a_Q577
Incentives,Q36783931,subclass of,Incentive,Q1414816,1,Incentives subclass of Incentive,Incentives_Q36783931,Incentive_Q1414816
Inclusio n Strategy,id-less,has part,Financial Inclusio n Strategy,id-less,1,Inclusio n Strategy has part Financial Inclusio n Strategy,Inclusio n Strategy_id-less,Financial Inclusio n Strategy_id-less
Inclusive Growth,Q17121563,part of,Sustainable Development,Q131201,1,Inclusive Growth part of Sustainable Development,Inclusive Growth_Q17121563,Sustainable Development_Q131201
Indonesia,Q252,instance of,emerging country,Q33927642,1,Indonesia instance of emerging country,Indonesia_Q252,emerging country_Q33927642
Industry driven training,id-less,facet of,industri alization,id-less,1,Industry driven training facet of industri alization,Industry driven training_id-less,industri alization_id-less
Infrastructure Development,Q28225444,product or material produced,Infrastructure,Q121359,1,Infrastructure Development product or material produced Infrastructure,Infrastructure Development_Q28225444,Infrastructure_Q121359
Institutional Reform,Q108564090,subclass of,Reform,Q900406,1,Institutional Reform subclass of Reform,Institutional Reform_Q108564090,Reform_Q900406
IV,Q202,has part,POTENTIAL RESOURCES 48,id-less,1,IV has part POTENTIAL RESOURCES 48,IV_Q202,POTENTIAL RESOURCES 48_id-less
Institutional Support,Q6041224,part of,Financial,Q22687,1,Institutional Support part of Financial,Institutional Support_Q6041224,Financial_Q22687
Institutions dedicated to,id-less,is a list of,Institutions,Q27711101,1,Institutions dedicated to is a list of Institutions,Institutions dedicated to_id-less,Institutions_Q27711101
Inte r-censal,id-less,has part,VAC,Q207408,1,Inte r-censal has part VAC,Inte r-censal_id-less,VAC_Q207408
Integr ated Phased Categorization,id-less,facet of,sustainability,Q219416,1,Integr ated Phased Categorization facet of sustainability,Integr ated Phased Categorization_id-less,sustainability_Q219416
Integrated Water Resources Managemen,Q3104563,located in the administrative territorial entity,Managemen,Q2920921,1,Integrated Water Resources Managemen located in the administrative territorial entity Managemen,Integrated Water Resources Managemen_Q3104563,Managemen_Q2920921
Integration,Q80091,facet of,three dimensions,Q111748603,1,Integration facet of three dimensions,Integration_Q80091,three dimensions_Q111748603
Integration,Q80091,has effect,Awareness,Q4338318,1,Integration has effect Awareness,Integration_Q80091,Awareness_Q4338318
Integrity,Q1329012,has part,Human Rights,Q8458,1,Integrity has part Human Rights,Integrity_Q1329012,Human Rights_Q8458
Internati onal Renewable Energy Agency,id-less,field of work,electricity supply infrastructure,id-less,1,Internati onal Renewable Energy Agency field of work electricity supply infrastructure,Internati onal Renewable Energy Agency_id-less,electricity supply infrastructure_id-less
International Standar,Q33057,facet of,MSME,Q64763170,1,International Standar facet of MSME,International Standar_Q33057,MSME_Q64763170
International Union f or Conservation of Nature,id-less,different from,IUCN,Q48268,1,International Union f or Conservation of Nature different from IUCN,International Union f or Conservation of Nature_id-less,IUCN_Q48268
IV.2 RESOURCE MOBILIZATION,id-less,number of participants,48,Q712764,1,IV.2 RESOURCE MOBILIZATION number of participants 48,IV.2 RESOURCE MOBILIZATION_id-less,48_Q712764
IUCN,Q48268,different from,International Union f or Conservation of Nature,id-less,1,IUCN different from International Union f or Conservation of Nature,IUCN_Q48268,International Union f or Conservation of Nature_id-less
Introduction,Q305178,part of,1.0,Q104901896,1,Introduction part of 1.0,Introduction_Q305178,1.0_Q104901896
ICT,Q5268834,subclass of,Information and Communication Technology,Q104412614,1,ICT subclass of Information and Communication Technology,ICT_Q5268834,Information and Communication Technology_Q104412614
Human and cultural considerations 6,id-less,has part,cultural considerations 6,id-less,1,Human and cultural considerations 6 has part cultural considerations 6,Human and cultural considerations 6_id-less,cultural considerations 6_id-less
Human capital formation 10,id-less,point in time,10,Q23806,1,Human capital formation 10 point in time 10,Human capital formation 10_id-less,10_Q23806
Human traffic task force,id-less,instance of,monitoring,Q2143522,1,Human traffic task force instance of monitoring,Human traffic task force_id-less,monitoring_Q2143522
Human trafficking,Q181784,subclass of,violatio n of the victim’s human rights,id-less,1,Human trafficking subclass of violatio n of the victim’s human rights,Human trafficking_Q181784,violatio n of the victim’s human rights_id-less
Hydrological Cycle Observatio n System,id-less,country,SADC,Q816706,1,Hydrological Cycle Observatio n System country SADC,Hydrological Cycle Observatio n System_id-less,SADC_Q816706
Hygiene,Q162297,studies,water,Q283,1,Hygiene studies water,Hygiene_Q162297,water_Q283
I,Q1103,part of,Lower Usuthu Irrigation Project,id-less,1,I part of Lower Usuthu Irrigation Project,I_Q1103,Lower Usuthu Irrigation Project_id-less
I nformation,id-less,use,Communication,Q11024,1,I nformation use Communication,I nformation_id-less,Communication_Q11024
I.3.3,id-less,point in time,3,Q201,1,I.3.3 point in time 3,I.3.3_id-less,3_Q201
IAPS,Q30263843,main subject,Invasive Alien Plant Species,Q56783135,1,IAPS main subject Invasive Alien Plant Species,IAPS_Q30263843,Invasive Alien Plant Species_Q56783135
ICAO,Q125761,instance of,International Civil Aviation Organization,Q125761,1,ICAO instance of International Civil Aviation Organization,ICAO_Q125761,International Civil Aviation Organization_Q125761
IEC,Q193858,product or material produced,material,Q214609,1,IEC product or material produced material,IEC_Q193858,material_Q214609
IRM,Q1149762,owner of,Investor Road map,id-less,1,IRM owner of Investor Road map,IRM_Q1149762,Investor Road map_id-less
IFAD,Q689859,field of work,Agricultural Development,Q65554733,1,IFAD field of work Agricultural Development,IFAD_Q689859,Agricultural Development_Q65554733
II,Q200,part of,Lower Usuthu Irrigation Project,id-less,1,II part of Lower Usuthu Irrigation Project,II_Q200,Lower Usuthu Irrigation Project_id-less
II.1.3 Alternative scenarios,id-less,part of,3 Alternative scenarios,id-less,1,II.1.3 Alternative scenarios part of 3 Alternative scenarios,II.1.3 Alternative scenarios_id-less,3 Alternative scenarios_id-less
II.2 THE VISION,id-less,number of episodes,15,Q38701,1,II.2 THE VISION number of episodes 15,II.2 THE VISION_id-less,15_Q38701
II.3.1 Reducing poverty to minimal levels,id-less,part of,Reducing poverty to minimal levels,id-less,1,II.3.1 Reducing poverty to minimal levels part of Reducing poverty to minimal levels,II.3.1 Reducing poverty to minimal levels_id-less,Reducing poverty to minimal levels_id-less
III.1 strategy for national integration and consolidation of democracy,id-less,number of participants,34,Q712639,1,III.1 strategy for national integration and consolidation of democracy number of participants 34,III.1 strategy for national integration and consolidation of democracy_id-less,34_Q712639
IMPLEMENTATION STRATEGIES 33,id-less,point in time,33,Q712661,1,IMPLEMENTATION STRATEGIES 33 point in time 33,IMPLEMENTATION STRATEGIES 33_id-less,33_Q712661
INSTITUTIONAL AND POLITICAL LEVEL 53,id-less,has part,V.1,Q580994,1,INSTITUTIONAL AND POLITICAL LEVEL 53 has part V.1,INSTITUTIONAL AND POLITICAL LEVEL 53_id-less,V.1_Q580994
INTRODUCTION,Q305178,part of,1,Q199,1,INTRODUCTION part of 1,INTRODUCTION_Q305178,1_Q199
INTRODUCTION,Q305178,part of,CHAPTER 1,Q27230535,1,INTRODUCTION part of CHAPTER 1,INTRODUCTION_Q305178,CHAPTER 1_Q27230535
IRENA,Q11977502,field of work,long term energy planning programme,id-less,1,IRENA field of work long term energy planning programme,IRENA_Q11977502,long term energy planning programme_id-less
International integration strategy 42,id-less,point in time,42,Q812996,1,International integration strategy 42 point in time 42,International integration strategy 42_id-less,42_Q812996
Introduction,Q305178,part of,3.1,Q51189208,1,Introduction part of 3.1,Introduction_Q305178,3.1_Q51189208
Human Settlement Authority,id-less,parent organization,Ministry of H ousing and Urban Development,id-less,1,Human Settlement Authority parent organization Ministry of H ousing and Urban Development,Human Settlement Authority_id-less,Ministry of H ousing and Urban Development_id-less
Least Developed,Q752401,instance of,target,Q1046951,1,Least Developed instance of target,Least Developed_Q752401,target_Q1046951
Labour Force Survey,Q6467417,part of,LFS,Q830186,1,Labour Force Survey part of LFS,Labour Force Survey_Q6467417,LFS_Q830186
Labour Force Survey,Q6467417,subclass of,Surveys,Q747810,1,Labour Force Survey subclass of Surveys,Labour Force Survey_Q6467417,Surveys_Q747810
Labour Force survey,Q6467417,country,country’s,Q12076836,1,Labour Force survey country country’s,Labour Force survey_Q6467417,country’s_Q12076836
Labour Market Information System,id-less,instance of,Information System,Q121182,1,Labour Market Information System instance of Information System,Labour Market Information System_id-less,Information System_Q121182
Labour Relations,Q608190,facet of,Labour,Q9630,1,Labour Relations facet of Labour,Labour Relations_Q608190,Labour_Q9630
Labour force Survey,Q6467417,point in time,2 016,id-less,1,Labour force Survey point in time 2 016,Labour force Survey_Q6467417,2 016_id-less
Labour force survey 2016,id-less,point in time,2016,Q25245,1,Labour force survey 2016 point in time 2016,Labour force survey 2016_id-less,2016_Q25245
Land Speculation Control Act,id-less,point in time,1972,Q2476,1,Land Speculation Control Act point in time 1972,Land Speculation Control Act_id-less,1972_Q2476
Land Use,Q1165944,has part,Tenure,Q7700938,1,Land Use has part Tenure,Land Use_Q1165944,Tenure_Q7700938
Land and Rural Development,id-less,part of,Agriculture,Q11451,1,Land and Rural Development part of Agriculture,Land and Rural Development_id-less,Agriculture_Q11451
Law and Order,Q321423,has part,Defence and Security,Q58089573,1,Law and Order has part Defence and Security,Law and Order_Q321423,Defence and Security_Q58089573
Legislative,Q820655,has part,Environmental Issues,Q2144359,1,Legislative has part Environmental Issues,Legislative_Q820655,Environmental Issues_Q2144359
Labour Force,Q13440398,has part,2016,Q25245,1,Labour Force has part 2016,Labour Force_Q13440398,2016_Q25245
Legislative,Q820655,subclass of,Policy,Q1156854,1,Legislative subclass of Policy,Legislative_Q820655,Policy_Q1156854
Lessons learned,Q1673259,has part,13.5,Q107114885,1,Lessons learned has part 13.5,Lessons learned_Q1673259,13.5_Q107114885
Lessons learned,Q1673259,has part,2.5 Lessons learned,id-less,1,Lessons learned has part 2.5 Lessons learned,Lessons learned_Q1673259,2.5 Lessons learned_id-less
Lessons learned,Q1673259,has part,9.5,Q22320137,1,Lessons learned has part 9.5,Lessons learned_Q1673259,9.5_Q22320137
Lessons learned,Q1673259,number of episodes,16,Q40254,1,Lessons learned number of episodes 16,Lessons learned_Q1673259,16_Q40254
Lessons learned,Q1673259,number of episodes,7,Q23350,1,Lessons learned number of episodes 7,Lessons learned_Q1673259,7_Q23350
Lessons learned,Q1673259,number of episodes,8,Q23355,1,Lessons learned number of episodes 8,Lessons learned_Q1673259,8_Q23355
Lessons learnt,Q6531739,number of episodes,17,Q40118,1,Lessons learnt number of episodes 17,Lessons learnt_Q6531739,17_Q40118
Life below water,id-less,facet of,water,Q283,1,Life below water facet of water,Life below water_id-less,water_Q283
Life on land,Q6545274,facet of,land,Q11081619,1,Life on land facet of land,Life on land_Q6545274,land_Q11081619
Linkages,Q112949139,subclass of,Linkage,Q930933,1,Linkages subclass of Linkage,Linkages_Q112949139,Linkage_Q930933
Labour Force Survey,Q6467417,has part,VAC,Q207408,1,Labour Force Survey has part VAC,Labour Force Survey_Q6467417,VAC_Q207408
Labour Force,Q13440398,has part,13,Q37141,1,Labour Force has part 13,Labour Force_Q13440398,13_Q37141
Introduction,Q305178,part of,4.1,Q2816680,1,Introduction part of 4.1,Introduction_Q305178,4.1_Q2816680
Key messages,Q39191238,length,16,Q40254,1,Key messages length 16,Key messages_Q39191238,16_Q40254
Introduction,Q305178,part of,9.1,Q24634,1,Introduction part of 9.1,Introduction_Q305178,9.1_Q24634
Investment Climate,Q105113660,subclass of,Climate,Q7937,1,Investment Climate subclass of Climate,Investment Climate_Q105113660,Climate_Q7937
Investor Road map,id-less,owned by,IRM,Q1149762,1,Investor Road map owned by IRM,Investor Road map_id-less,IRM_Q1149762
Japan,Q17,diplomatic relation,European Union,Q458,1,Japan diplomatic relation European Union,Japan_Q17,European Union_Q458
Japan,Q17,diplomatic relation,United States,Q30,1,Japan diplomatic relation United States,Japan_Q17,United States_Q30
Job creation,Q56324059,facet of,youth,Q190007,1,Job creation facet of youth,Job creation_Q56324059,youth_Q190007
Junior Achievement Award,id-less,conferred by,Enterprise fund,id-less,1,Junior Achievement Award conferred by Enterprise fund,Junior Achievement Award_id-less,Enterprise fund_id-less
Junior Certificate,Q3310239,has part,Geography Syllabus,id-less,1,Junior Certificate has part Geography Syllabus,Junior Certificate_Q3310239,Geography Syllabus_id-less
Key messages,Q39191238,has part,1.8,Q106636614,1,Key messages has part 1.8,Key messages_Q39191238,1.8_Q106636614
