head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
policies,Q47011897,subclass of,processes,Q27726347,1,policies subclass of processes,policies_Q47011897,processes_Q27726347
policies and regulations,id-less,has part,mining concessions,id-less,1,policies and regulations has part mining concessions,policies and regulations_id-less,mining concessions_id-less
policies and strategies,Q47657487,country,Lao PDR,Q819,1,policies and strategies country Lao PDR,policies and strategies_Q47657487,Lao PDR_Q819
policy,Q1156854,applies to jurisdiction,state,Q7275,1,policy applies to jurisdiction state,policy_Q1156854,state_Q7275
policy,Q1156854,different from,practice,Q451967,1,policy different from practice,policy_Q1156854,practice_Q451967
policy,Q1156854,part of,Legal,Q2210557,1,policy part of Legal,policy_Q1156854,Legal_Q2210557
policy,Q1156854,part of,developing national,Q100315563,1,policy part of developing national,policy_Q1156854,developing national_Q100315563
policy,Q1156854,part of,institutional,Q682969,1,policy part of institutional,policy_Q1156854,institutional_Q682969
policy,Q1156854,part of,legal,Q2210557,1,policy part of legal,policy_Q1156854,legal_Q2210557
policy,Q1156854,part of,legislation,Q820655,1,policy part of legislation,policy_Q1156854,legislation_Q820655
policy,Q1156854,part of,policy -making,id-less,1,policy part of policy -making,policy_Q1156854,policy -making_id-less
policy,Q1156854,studied by,policy analysis,Q2101508,1,policy studied by policy analysis,policy_Q1156854,policy analysis_Q2101508
policy,Q1156854,subclass of,legal information,Q16664076,1,policy subclass of legal information,policy_Q1156854,legal information_Q16664076
policy analysis,Q2101508,studies,policy,Q1156854,1,policy analysis studies policy,policy analysis_Q2101508,policy_Q1156854
policy environment,Q33943936,part of,inter alia,Q6045037,1,policy environment part of inter alia,policy environment_Q33943936,inter alia_Q6045037
policy fra mework,id-less,subclass of,instruments,Q50817452,1,policy fra mework subclass of instruments,policy fra mework_id-less,instruments_Q50817452
policy framework,Q107437541,part of,Legal,Q2210557,1,policy framework part of Legal,policy framework_Q107437541,Legal_Q2210557
policies,Q47011897,part of,establish,Q837142,1,policies part of establish,policies_Q47011897,establish_Q837142
policies,Q47011897,part of,database system,Q176165,1,policies part of database system,policies_Q47011897,database system_Q176165
policies,Q47011897,legislated by,Government,Q7188,1,policies legislated by Government,policies_Q47011897,Government_Q7188
point -of-sale,id-less,said to be the same as,POS,Q3482678,1,point -of-sale said to be the same as POS,point -of-sale_id-less,POS_Q3482678
plantation,Q188913,product or material produced,coffee,Q8486,1,plantation product or material produced coffee,plantation_Q188913,coffee_Q8486
plastics,Q11474,subclass of,waste,Q45701,1,plastics subclass of waste,plastics_Q11474,waste_Q45701
platforms,Q582151,part of,social media,Q202833,1,platforms part of social media,platforms_Q582151,social media_Q202833
ploughing,Q11218006,part of,cultivating,Q110142712,1,ploughing part of cultivating,ploughing_Q11218006,cultivating_Q110142712
pment pathway,id-less,instance of,develo,Q5482740,1,pment pathway instance of develo,pment pathway_id-less,develo_Q5482740
po,Q979,different from,people,Q5,1,po different from people,po_Q979,people_Q5
poa ched,id-less,subclass of,illicitly trafficked,id-less,1,poa ched subclass of illicitly trafficked,poa ched_id-less,illicitly trafficked_id-less
poached,Q1363043,subclass of,illicitly trafficked,id-less,1,poached subclass of illicitly trafficked,poached_Q1363043,illicitly trafficked_id-less
poaching,Q34577,subclass of,trafficking,Q184840,1,poaching subclass of trafficking,poaching_Q34577,trafficking_Q184840
polic ies,id-less,country,Lao PDR,Q819,1,polic ies country Lao PDR,polic ies_id-less,Lao PDR_Q819
policies,Q47011897,has part,regulations,Q106947327,1,policies has part regulations,policies_Q47011897,regulations_Q106947327
polic ies,id-less,has part,plans,Q1371819,1,polic ies has part plans,polic ies_id-less,plans_Q1371819
policies,Q47011897,facet of,considera tion,id-less,1,policies facet of considera tion,policies_Q47011897,considera tion_id-less
policies,Q47011897,facet of,economic growth,Q189833,1,policies facet of economic growth,policies_Q47011897,economic growth_Q189833
policies,Q47011897,has part,corrective measures,Q111630219,1,policies has part corrective measures,policies_Q47011897,corrective measures_Q111630219
policies,Q47011897,has part,directives,Q111782940,1,policies has part directives,policies_Q47011897,directives_Q111782940
policies,Q47011897,has part,mechanisms,Q113462908,1,policies has part mechanisms,policies_Q47011897,mechanisms_Q113462908
policies,Q47011897,has part,programs,Q85574465,1,policies has part programs,policies_Q47011897,programs_Q85574465
policies,Q47011897,has part,promote,Q103927205,1,policies has part promote,policies_Q47011897,promote_Q103927205
policies,Q47011897,has part,promotion,Q39809,1,policies has part promotion,policies_Q47011897,promotion_Q39809
policy frameworks,id-less,facet of,policies,Q47011897,1,policy frameworks facet of policies,policy frameworks_id-less,policies_Q47011897
policy gaps analysis,id-less,point in time,2018,Q25291,1,policy gaps analysis point in time 2018,policy gaps analysis_id-less,2018_Q25291
policy implementation,Q112908825,has cause,strategic priorities,Q37572640,1,policy implementation has cause strategic priorities,policy implementation_Q112908825,strategic priorities_Q37572640
poor women’s's,id-less,part of,women’s economic activities,id-less,1,poor women’s's part of women’s economic activities,poor women’s's_id-less,women’s economic activities_id-less
poor,Q5729485,subclass of,protecting,Q28543928,1,poor subclass of protecting,poor_Q5729485,protecting_Q28543928
poor,Q5729485,subclass of,socially disadvantaged,Q7551868,1,poor subclass of socially disadvantaged,poor_Q5729485,socially disadvantaged_Q7551868
poor,Q5729485,subclass of,vulnerable,Q278113,1,poor subclass of vulnerable,poor_Q5729485,vulnerable_Q278113
poor,Q5729485,subclass of,women,Q467,1,poor subclass of women,poor_Q5729485,women_Q467
poor and the vulnerable,id-less,subclass of,social protection,Q2483208,1,poor and the vulnerable subclass of social protection,poor and the vulnerable_id-less,social protection_Q2483208
poor education,Q48443919,has effect,limited access to resources and employment,id-less,1,poor education has effect limited access to resources and employment,poor education_Q48443919,limited access to resources and employment_id-less
poor families,Q34708450,facet of,poor,Q5729485,1,poor families facet of poor,poor families_Q34708450,poor_Q5729485
poor health,Q44467166,has cause,Inadequate social services,id-less,1,poor health has cause Inadequate social services,poor health_Q44467166,Inadequate social services_id-less
poor health,Q44467166,has effect,poverty reduction,Q1824165,1,poor health has effect poverty reduction,poor health_Q44467166,poverty reduction_Q1824165
poorer,Q52028002,instance of,quintiles,Q305473,1,poorer instance of quintiles,poorer_Q52028002,quintiles_Q305473
poor,Q5729485,subclass of,c auses,id-less,1,poor subclass of c auses,poor_Q5729485,c auses_id-less
poorest,Q7228853,subclass of,livelihoods,Q98370870,1,poorest subclass of livelihoods,poorest_Q7228853,livelihoods_Q98370870
poorest households,id-less,subclass of,households,Q64873892,1,poorest households subclass of households,poorest households_id-less,households_Q64873892
poorest quintile,id-less,area,33.9,id-less,1,poorest quintile area 33.9,poorest quintile_id-less,33.9_id-less
popu lation,id-less,has part,adult,Q80994,1,popu lation has part adult,popu lation_id-less,adult_Q80994
populatio n,id-less,has part,adult,Q80994,1,populatio n has part adult,populatio n_id-less,adult_Q80994
populatio n,id-less,has part,youth,Q190007,1,populatio n has part youth,populatio n_id-less,youth_Q190007
population,Q33829,country,Lao PDR,Q819,1,population country Lao PDR,population_Q33829,Lao PDR_Q819
population,Q33829,country,country,Q6256,1,population country country,population_Q33829,country_Q6256
population,Q33829,has effect,land pressure,Q98512397,1,population has effect land pressure,population_Q33829,land pressure_Q98512397
poor,Q5729485,subclass of,people,Q5,1,poor subclass of people,poor_Q5729485,people_Q5
poor,Q5729485,opposite of,rural people,Q1746417,1,poor opposite of rural people,poor_Q5729485,rural people_Q1746417
policy makers,Q35538146,subclass of,researchers,Q1650915,1,policy makers subclass of researchers,policy makers_Q35538146,researchers_Q1650915
political stability,Q47369905,country,Lao PDR,Q819,1,political stability country Lao PDR,political stability_Q47369905,Lao PDR_Q819
policy options,Q105822940,facet of,underlying assumptions and conditions,id-less,1,policy options facet of underlying assumptions and conditions,policy options_Q105822940,underlying assumptions and conditions_id-less
political,Q82955,country,country,Q6256,1,political country country,political_Q82955,country_Q6256
political,Q82955,part of,economic system,Q159810,1,political part of economic system,political_Q82955,economic system_Q159810
political,Q82955,subclass of,moral,Q48324,1,political subclass of moral,political_Q82955,moral_Q48324
political an d social instability,id-less,location,Middle East,Q7204,1,political an d social instability location Middle East,political an d social instability_id-less,Middle East_Q7204
political ideology,Q12909644,subclass of,professional skills,Q7248033,1,political ideology subclass of professional skills,political ideology_Q12909644,professional skills_Q7248033
political image,Q70910660,facet of,country,Q6256,1,political image facet of country,political image_Q70910660,country_Q6256
political inclusion,Q58330021,subclass of,inclusion,Q3149923,1,political inclusion subclass of inclusion,political inclusion_Q58330021,inclusion_Q3149923
political instability,Q15972995,has part,economic,Q8134,1,political instability has part economic,political instability_Q15972995,economic_Q8134
political stability,Q47369905,facet of,peaceful,Q106856729,1,political stability facet of peaceful,political stability_Q47369905,peaceful_Q106856729
poor,Q5729485,opposite of,pro-poor,Q109640527,1,poor opposite of pro-poor,poor_Q5729485,pro-poor_Q109640527
political stability,Q47369905,facet of,social pe ace and order,id-less,1,political stability facet of social pe ace and order,political stability_Q47369905,social pe ace and order_id-less
political stability,Q47369905,instance of,peace and order,Q20571150,1,political stability instance of peace and order,political stability_Q47369905,peace and order_Q20571150
political stability,Q47369905,instance of,social order,Q1641112,1,political stability instance of social order,political stability_Q47369905,social order_Q1641112
political stability,Q47369905,part of,social order,Q1641112,1,political stability part of social order,political stability_Q47369905,social order_Q1641112
political system,Q1307214,has part,sectors,Q2739810,1,political system has part sectors,political system_Q1307214,sectors_Q2739810
politics,Q7163,part of,society,Q8425,1,politics part of society,politics_Q7163,society_Q8425
pollutants,Q19829510,has effect,emissions,Q10711575,1,pollutants has effect emissions,pollutants_Q19829510,emissions_Q10711575
pollution,Q58734,has effect,reducing,Q18636517,1,pollution has effect reducing,pollution_Q58734,reducing_Q18636517
polytechnics,Q59017128,different from,Vocational Training Centre,Q17087722,1,polytechnics different from Vocational Training Centre,polytechnics_Q59017128,Vocational Training Centre_Q17087722
plantation,Q188913,has parts of the class,tree,Q10884,1,plantation has parts of the class tree,plantation_Q188913,tree_Q10884
plant,Q756,use,industrial,Q487965,1,plant use industrial,plant_Q756,industrial_Q487965
payment system,Q986008,facet of,securities market,Q3322597,1,payment system facet of securities market,payment system_Q986008,securities market_Q3322597
plans after the disaster,id-less,facet of,disaster,Q3839081,1,plans after the disaster facet of disaster,plans after the disaster_id-less,disaster_Q3839081
people live with a disability,id-less,subclass of,population,Q33829,1,people live with a disability subclass of population,people live with a disability_id-less,population_Q33829
people living,Q3644190,subclass of,disabilities,Q5281167,1,people living subclass of disabilities,people living_Q3644190,disabilities_Q5281167
people living with,Q3644190,facet of,HIV,Q15787,1,people living with facet of HIV,people living with_Q3644190,HIV_Q15787
people living with disabilities,Q95597827,subclass of,social relief,id-less,1,people living with disabilities subclass of social relief,people living with disabilities_Q95597827,social relief_id-less
people with disabilities,Q15978181,has effect,abused,Q3603872,1,people with disabilities has effect abused,people with disabilities_Q15978181,abused_Q3603872
people with disabilities,Q15978181,has effect,access,Q80689,1,people with disabilities has effect access,people with disabilities_Q15978181,access_Q80689
people with disabilities,Q15978181,has part,elderly citizens,Q67516159,1,people with disabilities has part elderly citizens,people with disabilities_Q15978181,elderly citizens_Q67516159
people with disabilities,Q15978181,has part,elderly people,Q2191986,1,people with disabilities has part elderly people,people with disabilities_Q15978181,elderly people_Q2191986
people with disabilities,Q15978181,subclass of,disadvantaged groups,Q77189624,1,people with disabilities subclass of disadvantaged groups,people with disabilities_Q15978181,disadvantaged groups_Q77189624
per GDP,id-less,subclass of,capital,Q193893,1,per GDP subclass of capital,per GDP_id-less,capital_Q193893
per capita,Q558635,subclass of,Income,Q850210,1,per capita subclass of Income,per capita_Q558635,Income_Q850210
performance management,Q1399956,field of this occupation,Performance Management,Q1399956,1,performance management field of this occupation Performance Management,performance management_Q1399956,Performance Management_Q1399956
performance management,Q1399956,subclass of,management of public affairs,id-less,1,performance management subclass of management of public affairs,performance management_Q1399956,management of public affairs_id-less
performance matrix,id-less,has part,weighted area,Q34032697,1,performance matrix has part weighted area,performance matrix_id-less,weighted area_Q34032697
peri-urban,Q7380602,opposite of,core-urban,id-less,1,peri-urban opposite of core-urban,peri-urban_Q7380602,core-urban_id-less
permanent,Q869880,different from,settlement,Q486972,1,permanent different from settlement,permanent_Q869880,settlement_Q486972
permanent settlement,Q569762,subclass of,livelihoods,Q98370870,1,permanent settlement subclass of livelihoods,permanent settlement_Q569762,livelihoods_Q98370870
perpetuated human rights abuses,id-less,has effect,loss of life,Q97547738,1,perpetuated human rights abuses has effect loss of life,perpetuated human rights abuses_id-less,loss of life_Q97547738
personal income tax,Q11820207,instance of,tax exemptions,Q67326154,1,personal income tax instance of tax exemptions,personal income tax_Q11820207,tax exemptions_Q67326154
personal information,Q3702971,subclass of,data,Q42848,1,personal information subclass of data,personal information_Q3702971,data_Q42848
personal safety,Q113783269,subclass of,security,Q2526135,1,personal safety subclass of security,personal safety_Q113783269,security_Q2526135
"people in remote, hard to reach areas",id-less,subclass of,ethnic people,Q112860006,1,"people in remote, hard to reach areas subclass of ethnic people","people in remote, hard to reach areas_id-less",ethnic people_Q112860006
people,Q5,part of,Party,Q7278,1,people part of Party,people_Q5,Party_Q7278
people,Q5,has part,worker,Q327055,1,people has part worker,people_Q5,worker_Q327055
pedagogical training,Q51798873,subclass of,teaching,Q352842,1,pedagogical training subclass of teaching,pedagogical training_Q51798873,teaching_Q352842
payroll,Q59434791,part of,records,Q10266053,1,payroll part of records,payroll_Q59434791,records_Q10266053
pe rsons with disabilities,id-less,subclass of,children,Q7569,1,pe rsons with disabilities subclass of children,pe rsons with disabilities_id-less,children_Q7569
peace,Q454,opposite of,emergencies,Q2751242,1,peace opposite of emergencies,peace_Q454,emergencies_Q2751242
peace,Q454,part of,social,Q345367,1,peace part of social,peace_Q454,social_Q345367
peace,Q454,said to be the same as,order,Q36602,1,peace said to be the same as order,peace_Q454,order_Q36602
peace,Q454,said to be the same as,security,Q2526135,1,peace said to be the same as security,peace_Q454,security_Q2526135
peace and order,Q20571150,part of,social,Q345367,1,peace and order part of social,peace and order_Q20571150,social_Q345367
peace and order,Q20571150,part of,society,Q8425,1,peace and order part of society,peace and order_Q20571150,society_Q8425
peace and order,Q20571150,subclass of,political stability,Q47369905,1,peace and order subclass of political stability,peace and order_Q20571150,political stability_Q47369905
peer learning,Q7160405,subclass of,dialogues,Q55609521,1,peer learning subclass of dialogues,peer learning_Q7160405,dialogues_Q55609521
people,Q5,has effect,mobility,Q96622169,1,people has effect mobility,people_Q5,mobility_Q96622169
peers,Q21492608,subclass of,protection,Q179073,1,peers subclass of protection,peers_Q21492608,protection_Q179073
penal,Q2510034,subclass of,law,Q7748,1,penal subclass of law,penal_Q2510034,law_Q7748
penetration rate,Q16863864,part of,internet,Q75,1,penetration rate part of internet,penetration rate_Q16863864,internet_Q75
pension,Q156223,subclass of,benefit,Q678774,1,pension subclass of benefit,pension_Q156223,benefit_Q678774
pension,Q156223,subclass of,health care,Q31207,1,pension subclass of health care,pension_Q156223,health care_Q31207
people,Q5,different from,ethnic group,Q41710,1,people different from ethnic group,people_Q5,ethnic group_Q41710
people,Q5,different from,local,Q11851202,1,people different from local,people_Q5,local_Q11851202
people,Q5,different from,po,Q979,1,people different from po,people_Q5,po_Q979
people,Q5,field of this occupation,law,Q7748,1,people field of this occupation law,people_Q5,law_Q7748
personnel,Q105764136,part of,organisation,Q43229,1,personnel part of organisation,personnel_Q105764136,organisation_Q43229
personnel,Q105764136,part of,priority,Q11888847,1,personnel part of priority,personnel_Q105764136,priority_Q11888847
personnel development,Q65993334,facet of,Industry 4.0,Q1661989,1,personnel development facet of Industry 4.0,personnel development_Q65993334,Industry 4.0_Q1661989
planning,Q309100,part of,implementing program,Q24647732,1,planning part of implementing program,planning_Q309100,implementing program_Q24647732
plan of action,Q7200926,subclass of,NPOA,Q40080,1,plan of action subclass of NPOA,plan of action_Q7200926,NPOA_Q40080
plan of action,Q7200926,subclass of,strategies,Q185451,1,plan of action subclass of strategies,plan of action_Q7200926,strategies_Q185451
plan priorities,id-less,facet of,reso lutions,id-less,1,plan priorities facet of reso lutions,plan priorities_id-less,reso lutions_id-less
plan t,Q1586924,subclass of,species,Q7432,1,plan t subclass of species,plan t_Q1586924,species_Q7432
planned target,id-less,population,90,Q239346,1,planned target population 90,planned target_id-less,90_Q239346
planning,Q309100,facet of,urban,Q159313,1,planning facet of urban,planning_Q309100,urban_Q159313
planning,Q309100,has part,budgeting,Q41263,1,planning has part budgeting,planning_Q309100,budgeting_Q41263
planning,Q309100,has part,responsibility,Q1274115,1,planning has part responsibility,planning_Q309100,responsibility_Q1274115
planning,Q309100,part of,development,Q1074523,1,planning part of development,planning_Q309100,development_Q1074523
planning,Q309100,part of,planning cycle,Q10296673,1,planning part of planning cycle,planning_Q309100,planning cycle_Q10296673
plan,Q4006,has part,estimate,Q37113960,1,plan has part estimate,plan_Q4006,estimate_Q37113960
planning,Q309100,part of,policies,Q47011897,1,planning part of policies,planning_Q309100,policies_Q47011897
planning,Q309100,part of,sectors,Q2739810,1,planning part of sectors,planning_Q309100,sectors_Q2739810
planning,Q309100,subclass of,cooperation,Q380962,1,planning subclass of cooperation,planning_Q309100,cooperation_Q380962
planning,Q309100,subclass of,strategies,Q185451,1,planning subclass of strategies,planning_Q309100,strategies_Q185451
planning,Q309100,subclass of,tools,Q36500248,1,planning subclass of tools,planning_Q309100,tools_Q36500248
planning cycle,Q10296673,has part,planning,Q309100,1,planning cycle has part planning,planning cycle_Q10296673,planning_Q309100
planning process,Q66258915,has part,formulation,Q3077570,1,planning process has part formulation,planning process_Q66258915,formulation_Q3077570
plans,Q1371819,part of,polic ies,id-less,1,plans part of polic ies,plans_Q1371819,polic ies_id-less
plans,Q1371819,subclass of,policies,Q47011897,1,plans subclass of policies,plans_Q1371819,policies_Q47011897
plan,Q4006,has part,programme,Q170584,1,plan has part programme,plan_Q4006,programme_Q170584
plan,Q4006,has part,determine,Q12778120,1,plan has part determine,plan_Q4006,determine_Q12778120
persons with disabilities,Q74535604,facet of,legislation,Q820655,1,persons with disabilities facet of legislation,persons with disabilities_Q74535604,legislation_Q820655
physi cal,id-less,part of,national asset,Q73582841,1,physi cal part of national asset,physi cal_id-less,national asset_Q73582841
persons with disabilities,Q74535604,has part,youth not,id-less,1,persons with disabilities has part youth not,persons with disabilities_Q74535604,youth not_id-less
persons with disabilities,Q74535604,subclass of,disability,Q12131,1,persons with disabilities subclass of disability,persons with disabilities_Q74535604,disability_Q12131
persons with disabilities,Q74535604,subclass of,information,Q11028,1,persons with disabilities subclass of information,persons with disabilities_Q74535604,information_Q11028
persons with disabilities's rights,id-less,facet of,persons with disabilities,Q74535604,1,persons with disabilities's rights facet of persons with disabilities,persons with disabilities's rights_id-less,persons with disabilities_Q74535604
persons without disabilities,id-less,different from,participation,Q1773152,1,persons without disabilities different from participation,persons without disabilities_id-less,participation_Q1773152
pest,Q1781,subclass of,disease,Q12136,1,pest subclass of disease,pest_Q1781,disease_Q12136
pesticides,Q131656,use,agricultural,Q5356428,1,pesticides use agricultural,pesticides_Q131656,agricultural_Q5356428
pests,Q2306047,has effect,diseases,Q12136,1,pests has effect diseases,pests_Q2306047,diseases_Q12136
pharmaceutical,Q12140,subclass of,medication,Q12140,1,pharmaceutical subclass of medication,pharmaceutical_Q12140,medication_Q12140
physi cal therapy,id-less,facet of,disabilities,Q5281167,1,physi cal therapy facet of disabilities,physi cal therapy_id-less,disabilities_Q5281167
placement,Q1484784,has cause,graduation,Q1054021,1,placement has cause graduation,placement_Q1484784,graduation_Q1054021
physical,Q413,facet of,health,Q12147,1,physical facet of health,physical_Q413,health_Q12147
physical,Q413,subclass of,abuse,Q600571,1,physical subclass of abuse,physical_Q413,abuse_Q600571
physical activities,Q66070739,has effect,risk factors for NCDs,id-less,1,physical activities has effect risk factors for NCDs,physical activities_Q66070739,risk factors for NCDs_id-less
physical exercise,Q219067,part of,society,Q8425,1,physical exercise part of society,physical exercise_Q219067,society_Q8425
physical rehabilitation,Q97045207,subclass of,medical care,Q31207,1,physical rehabilitation subclass of medical care,physical rehabilitation_Q97045207,medical care_Q31207
physical violence,Q2827132,subclass of,violence,Q124490,1,physical violence subclass of violence,physical violence_Q2827132,violence_Q124490
pig -raising,id-less,part of,farm,Q131596,1,pig -raising part of farm,pig -raising_id-less,farm_Q131596
pig feed,Q35223814,subclass of,animal feed,Q2836947,1,pig feed subclass of animal feed,pig feed_Q35223814,animal feed_Q2836947
pipe water,id-less,subclass of,drinking water,Q7892,1,pipe water subclass of drinking water,pipe water_id-less,drinking water_Q7892
occupational injury,Q2389289,has effect,fatal,Q4,1,occupational injury has effect fatal,occupational injury_Q2389289,fatal_Q4
occupational,Q637816,subclass of,human resources,Q5467169,1,occupational subclass of human resources,occupational_Q637816,human resources_Q5467169
population,Q33829,has part,economically,Q1797813,1,population has part economically,population_Q33829,economically_Q1797813
moting,Q45653367,has part,insurance,Q43183,1,moting has part insurance,moting_Q45653367,insurance_Q43183
monitoring,Q2143522,subclass of,collecting,Q208165,1,monitoring subclass of collecting,monitoring_Q2143522,collecting_Q208165
monitoring,Q2143522,subclass of,control,Q11175,1,monitoring subclass of control,monitoring_Q2143522,control_Q11175
monitoring,Q2143522,subclass of,evaluati ng,id-less,1,monitoring subclass of evaluati ng,monitoring_Q2143522,evaluati ng_id-less
monitoring,Q2143522,subclass of,warnin,Q23817739,1,monitoring subclass of warnin,monitoring_Q2143522,warnin_Q23817739
monitoring and evaluation,Q18390984,facet of,public finance management,id-less,1,monitoring and evaluation facet of public finance management,monitoring and evaluation_Q18390984,public finance management_id-less
monitoring and evaluation,Q18390984,subclass of,evaluation,Q1379672,1,monitoring and evaluation subclass of evaluation,monitoring and evaluation_Q18390984,evaluation_Q1379672
monitoring at the local levels,id-less,part of,SDGs,Q7649586,1,monitoring at the local levels part of SDGs,monitoring at the local levels_id-less,SDGs_Q7649586
monitoring framework,Q77208647,subclass of,development plan,Q5266783,1,monitoring framework subclass of development plan,monitoring framework_Q77208647,development plan_Q5266783
monitoring priorities,id-less,facet of,implementation,Q245962,1,monitoring priorities facet of implementation,monitoring priorities_id-less,implementation_Q245962
monitoring system,Q96716236,part of,information security system,Q51942343,1,monitoring system part of information security system,monitoring system_Q96716236,information security system_Q51942343
monitoring systems,Q96716236,subclass of,systems,Q50808462,1,monitoring systems subclass of systems,monitoring systems_Q96716236,systems_Q50808462
monoculture,Q220212,subclass of,cultivation,Q878333,1,monoculture subclass of cultivation,monoculture_Q220212,cultivation_Q878333
moral values,Q36060361,part of,society,Q8425,1,moral values part of society,moral values_Q36060361,society_Q8425
more inclusive,Q47434798,facet of,public health,Q189603,1,more inclusive facet of public health,more inclusive_Q47434798,public health_Q189603
mortality,Q58702,has cause,maternal,Q20490136,1,mortality has cause maternal,mortality_Q58702,maternal_Q20490136
mortality,Q58702,has cause,stunting,Q7628767,1,mortality has cause stunting,mortality_Q58702,stunting_Q7628767
mortality,Q58702,has cause,under -five,id-less,1,mortality has cause under -five,mortality_Q58702,under -five_id-less
mortality,Q58702,subclass of,morbidity,Q4,1,mortality subclass of morbidity,mortality_Q58702,morbidity_Q4
"mortality rate per 100,000 population in 2016",id-less,point in time,2016,Q25245,1,"mortality rate per 100,000 population in 2016 point in time 2016","mortality rate per 100,000 population in 2016_id-less",2016_Q25245
most disadvantaged,Q110708321,subclass of,needs,Q37208103,1,most disadvantaged subclass of needs,most disadvantaged_Q110708321,needs_Q37208103
most recent plans,id-less,has part,8th NSEDP,id-less,1,most recent plans has part 8th NSEDP,most recent plans_id-less,8th NSEDP_id-less
monitoring,Q2143522,subclass of,assessment,Q1379672,1,monitoring subclass of assessment,monitoring_Q2143522,assessment_Q1379672
monitoring,Q2143522,said to be the same as,evaluation,Q1379672,1,monitoring said to be the same as evaluation,monitoring_Q2143522,evaluation_Q1379672
monitoring,Q2143522,part of,implementing program,Q24647732,1,monitoring part of implementing program,monitoring_Q2143522,implementing program_Q24647732
monitor progress,id-less,part of,SDGs,Q7649586,1,monitor progress part of SDGs,monitor progress_id-less,SDGs_Q7649586
monetary issue,id-less,part of,fiscal,Q1419659,1,monetary issue part of fiscal,monetary issue_id-less,fiscal_Q1419659
monetary policies,Q113443596,part of,Macroeconomic stability,Q58357542,1,monetary policies part of Macroeconomic stability,monetary policies_Q113443596,Macroeconomic stability_Q58357542
monetary policies,Q113443596,part of,fiscal,Q1419659,1,monetary policies part of fiscal,monetary policies_Q113443596,fiscal_Q1419659
monetary stability,Q58157405,country,national,Q53247,1,monetary stability country national,monetary stability_Q58157405,national_Q53247
money,Q1368,used by,banking system,Q806737,1,money used by banking system,money_Q1368,banking system_Q806737
money market,Q627543,part of,development,Q1074523,1,money market part of development,money market_Q627543,development_Q1074523
monitor,Q5290,subclass of,manage,Q667987,1,monitor subclass of manage,monitor_Q5290,manage_Q667987
monitor and measure pollution levels,id-less,subclass of,policies,Q47011897,1,monitor and measure pollution levels subclass of policies,monitor and measure pollution levels_id-less,policies_Q47011897
monitor ed,Q73295696,facet of,environmental,Q10485087,1,monitor ed facet of environmental,monitor ed_Q73295696,environmental_Q10485087
monitoring,Q2143522,facet of,Environmental protection,Q832237,1,monitoring facet of Environmental protection,monitoring_Q2143522,Environmental protection_Q832237
monitoring,Q2143522,part of,SDG,Q7649586,1,monitoring part of SDG,monitoring_Q2143522,SDG_Q7649586
monitoring,Q2143522,facet of,accountability,Q2798912,1,monitoring facet of accountability,monitoring_Q2143522,accountability_Q2798912
monitoring,Q2143522,facet of,development,Q1074523,1,monitoring facet of development,monitoring_Q2143522,development_Q1074523
monitoring,Q2143522,facet of,development interventions,Q112606778,1,monitoring facet of development interventions,monitoring_Q2143522,development interventions_Q112606778
monitoring,Q2143522,facet of,systematic implementation,Q58854513,1,monitoring facet of systematic implementation,monitoring_Q2143522,systematic implementation_Q58854513
monitoring,Q2143522,has cause,project proposal,Q61152468,1,monitoring has cause project proposal,monitoring_Q2143522,project proposal_Q61152468
monitoring,Q2143522,has part,evaluati,Q1379672,1,monitoring has part evaluati,monitoring_Q2143522,evaluati_Q1379672
monitoring,Q2143522,has part,evaluating,Q113180070,1,monitoring has part evaluating,monitoring_Q2143522,evaluating_Q113180070
monitoring,Q2143522,has part,evaluation,Q1379672,1,monitoring has part evaluation,monitoring_Q2143522,evaluation_Q1379672
monitoring,Q2143522,has part,inspecting,Q18688346,1,monitoring has part inspecting,monitoring_Q2143522,inspecting_Q18688346
mothers are not educated,id-less,has effect,stunted,Q111600027,1,mothers are not educated has effect stunted,mothers are not educated_id-less,stunted_Q111600027
motorbike,Q34493,subclass of,vehicles,Q7918612,1,motorbike subclass of vehicles,motorbike_Q34493,vehicles_Q7918612
occupation,Q188686,subclass of,type of labour,Q41209514,1,occupation subclass of type of labour,occupation_Q188686,type of labour_Q41209514
mountain,Q8502,part of,forest,Q4421,1,mountain part of forest,mountain_Q8502,forest_Q4421
nat ional defence,id-less,subclass of,public security,Q294240,1,nat ional defence subclass of public security,nat ional defence_id-less,public security_Q294240
nation,Q6266,has part,State,Q7275,1,nation has part State,nation_Q6266,State_Q7275
national,Q53247,contains administrative territorial entity,district,Q123705,1,national contains administrative territorial entity district,national_Q53247,district_Q123705
national,Q53247,contains administrative territorial entity,regional,Q1218597,1,national contains administrative territorial entity regional,national_Q53247,regional_Q1218597
national,Q53247,country,Kenya,Q114,1,national country Kenya,national_Q53247,Kenya_Q114
national,Q53247,country,Lao PDR,Q819,1,national country Lao PDR,national_Q53247,Lao PDR_Q819
national,Q53247,country,Laos,Q819,1,national country Laos,national_Q53247,Laos_Q819
national,Q53247,different from,local,Q11851202,1,national different from local,national_Q53247,local_Q11851202
national,Q53247,facet of,sanitation,Q949149,1,national facet of sanitation,national_Q53247,sanitation_Q949149
