head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
dumb,Q13582269,subclass of,deaf,Q1118643,1,dumb subclass of deaf,dumb_Q13582269,deaf_Q1118643
dumping,Q467064,different from,collecting,Q208165,1,dumping different from collecting,dumping_Q467064,collecting_Q208165
dynamic,Q1268978,part of,Goal 4,Q53581209,1,dynamic part of Goal 4,dynamic_Q1268978,Goal 4_Q53581209
e,Q684,part of,tabl,Q3930,1,e part of tabl,e_Q684,tabl_Q3930
early learning,Q58550193,part of,Primary education,Q975085,1,early learning part of Primary education,early learning_Q58550193,Primary education_Q975085
early warning systems,Q109767126,facet of,disaster management,Q1460420,1,early warning systems facet of disaster management,early warning systems_Q109767126,disaster management_Q1460420
earth observation,Q1348989,subclass of,telecommunications,Q25245117,1,earth observation subclass of telecommunications,earth observation_Q1348989,telecommunications_Q25245117
district,Q123705,has part,development plans,Q75763325,1,district has part development plans,district_Q123705,development plans_Q75763325
district,Q123705,different from,sector,Q3958441,1,district different from sector,district_Q123705,sector_Q3958441
district,Q123705,country,Ghana,Q117,1,district country Ghana,district_Q123705,Ghana_Q117
dialogue,Q131395,part of,learning,Q133500,1,dialogue part of learning,dialogue_Q131395,learning_Q133500
deprive,Q51029275,subclass of,deprivations,Q34455439,1,deprive subclass of deprivations,deprive_Q51029275,deprivations_Q34455439
develop,Q844746,has part,Recruit,Q1141116,1,develop has part Recruit,develop_Q844746,Recruit_Q1141116
develop,Q844746,has part,retain human resource,id-less,1,develop has part retain human resource,develop_Q844746,retain human resource_id-less
development,Q1074523,has cause,learning,Q133500,1,development has cause learning,development_Q1074523,learning_Q133500
development agenda,Q112923516,subclass of,agenda,Q4692030,1,development agenda subclass of agenda,development agenda_Q112923516,agenda_Q4692030
development cooperation,Q12359517,part of,trade,Q601401,1,development cooperation part of trade,development cooperation_Q12359517,trade_Q601401
development plan,Q5266783,has part,targets,Q852162,1,development plan has part targets,development plan_Q5266783,targets_Q852162
development plans,Q75763325,part of,district,Q123705,1,development plans part of district,development plans_Q75763325,district_Q123705
development policies,Q113438552,part of,government’s,Q161837,1,development policies part of government’s,development policies_Q113438552,government’s_Q161837
digital revolution,Q1096872,subclass of,innovation,Q174165,1,digital revolution subclass of innovation,digital revolution_Q1096872,innovation_Q174165
district,Q123705,contains administrative territorial entity,factory5,id-less,1,district contains administrative territorial entity factory5,district_Q123705,factory5_id-less
dignity of the human person,id-less,part of,society,Q8425,1,dignity of the human person part of society,dignity of the human person_id-less,society_Q8425
direction,Q2151613,opposite of,consistency,Q1319773,1,direction opposite of consistency,direction_Q2151613,consistency_Q1319773
disaggregated,Q65075740,subclass of,data,Q42848,1,disaggregated subclass of data,disaggregated_Q65075740,data_Q42848
disaggregated data,Q30867384,part of,SDGs,Q7649586,1,disaggregated data part of SDGs,disaggregated data_Q30867384,SDGs_Q7649586
disaggregation,Q36109944,subclass of,data,Q42848,1,disaggregation subclass of data,disaggregation_Q36109944,data_Q42848
disaggregation,Q36109944,subclass of,data production,Q105100083,1,disaggregation subclass of data production,disaggregation_Q36109944,data production_Q105100083
discipline,Q11862829,subclass of,productivity,Q2111958,1,discipline subclass of productivity,discipline_Q11862829,productivity_Q2111958
distri ct,id-less,subclass of,plan,Q4006,1,distri ct subclass of plan,distri ct_id-less,plan_Q4006
distribution,Q200726,facet of,Electricity,Q12725,1,distribution facet of Electricity,distribution_Q200726,Electricity_Q12725
economic,Q8134,has part,environmental,Q10485087,1,economic has part environmental,economic_Q8134,environmental_Q10485087
economic,Q8134,has part,political,Q82955,1,economic has part political,economic_Q8134,political_Q82955
economic,Q8134,instance of,pillars of sustainability,id-less,1,economic instance of pillars of sustainability,economic_Q8134,pillars of sustainability_id-less
emotional disability,Q52024269,subclass of,Persons with Disabilities,Q74535604,1,emotional disability subclass of Persons with Disabilities,emotional disability_Q52024269,Persons with Disabilities_Q74535604
effective,Q5347238,part of,Goal 4,Q53581209,1,effective part of Goal 4,effective_Q5347238,Goal 4_Q53581209
effective,Q5347238,subclass of,policies,Q47011897,1,effective subclass of policies,effective_Q5347238,policies_Q47011897
efficient,Q1034411,part of,Goal 4,Q53581209,1,efficient part of Goal 4,efficient_Q1034411,Goal 4_Q53581209
election of that year,id-less,office contested,presidential,Q114473288,1,election of that year office contested presidential,election of that year_id-less,presidential_Q114473288
elections,Q40231,participant,government,Q7188,1,elections participant government,elections_Q40231,government_Q7188
electoral democracy,Q47656824,subclass of,politics,Q7163,1,electoral democracy subclass of politics,electoral democracy_Q47656824,politics_Q7163
electricity,Q12725,different from,LPG,Q351609,1,electricity different from LPG,electricity_Q12725,LPG_Q351609
emergency service,Q814610,item operated,ambulance,Q180481,1,emergency service item operated ambulance,emergency service_Q814610,ambulance_Q180481
emergency services,Q814610,item operated,ambulance,Q180481,1,emergency services item operated ambulance,emergency services_Q814610,ambulance_Q180481
emotional disability,Q52024269,subclass of,physical disabilities,Q27727327,1,emotional disability subclass of physical disabilities,emotional disability_Q52024269,physical disabilities_Q27727327
educational curriculum,Q104438308,has part,school curriculum,Q59927617,1,educational curriculum has part school curriculum,educational curriculum_Q104438308,school curriculum_Q59927617
employ-ment,id-less,part of,Manufacturing,Q187939,1,employ-ment part of Manufacturing,employ-ment_id-less,Manufacturing_Q187939
employability,Q470863,has effect,job creation,Q56324059,1,employability has effect job creation,employability_Q470863,job creation_Q56324059
employability,Q470863,subclass of,learning skills,Q1899632,1,employability subclass of learning skills,employability_Q470863,learning skills_Q1899632
employable skills,id-less,subclass of,qualifications,Q7268639,1,employable skills subclass of qualifications,employable skills_id-less,qualifications_Q7268639
enabling environment,Q46646629,facet of,corporate governance,Q380767,1,enabling environment facet of corporate governance,enabling environment_Q46646629,corporate governance_Q380767
entrepreneurship,Q3908516,subclass of,education,Q8434,1,entrepreneurship subclass of education,entrepreneurship_Q3908516,education_Q8434
entrepreneurship,Q3908516,subclass of,private sector,Q591763,1,entrepreneurship subclass of private sector,entrepreneurship_Q3908516,private sector_Q591763
environment,Q2249676,facet of,climate change,Q125928,1,environment facet of climate change,environment_Q2249676,climate change_Q125928
environmental,Q10485087,country,Ghana,Q117,1,environmental country Ghana,environmental_Q10485087,Ghana_Q117
educational outcomes,Q106489898,has cause,education,Q8434,1,educational outcomes has cause education,educational outcomes_Q106489898,education_Q8434
educational,Q7922,part of,social,Q345367,1,educational part of social,educational_Q7922,social_Q345367
economic,Q8134,part of,social,Q345367,1,economic part of social,economic_Q8134,social_Q345367
economist,Q188094,field of this occupation,economics,Q8134,1,economist field of this occupation economics,economist_Q188094,economics_Q8134
economic and psychological abuse,id-less,subclass of,domestic violence,Q156537,1,economic and psychological abuse subclass of domestic violence,economic and psychological abuse_id-less,domestic violence_Q156537
economic development,Q4530482,facet of,country's,Q12076836,1,economic development facet of country's,economic development_Q4530482,country's_Q12076836
economic growth,Q189833,has cause,prudent economic management,id-less,1,economic growth has cause prudent economic management,economic growth_Q189833,prudent economic management_id-less
economic growth,Q189833,part of,macroeconomic environment,Q45943354,1,economic growth part of macroeconomic environment,economic growth_Q189833,macroeconomic environment_Q45943354
economic pillar,id-less,followed by,institutional pillar,id-less,1,economic pillar followed by institutional pillar,economic pillar_id-less,institutional pillar_id-less
economic policies,Q582577,has part,thi s,Q24771846,1,economic policies has part thi s,economic policies_Q582577,thi s_Q24771846
economic policy,Q582577,country,Ghana,Q117,1,economic policy country Ghana,economic policy_Q582577,Ghana_Q117
economic violence,Q19899573,opposite of,social violence,Q33892024,1,economic violence opposite of social violence,economic violence_Q19899573,social violence_Q33892024
economics,Q8134,practiced by,economist,Q188094,1,economics practiced by economist,economics_Q8134,economist_Q188094
economy,Q159810,has part,pla n,Q755179,1,economy has part pla n,economy_Q159810,pla n_Q755179
education,Q8434,has part,skills training,Q22814515,1,education has part skills training,education_Q8434,skills training_Q22814515
economy,Q159810,has part,structure,Q811979,1,economy has part structure,economy_Q159810,structure_Q811979
economy,Q159810,location,country,Q6256,1,economy location country,economy_Q159810,country_Q6256
economy,Q159810,part of,society,Q8425,1,economy part of society,economy_Q159810,society_Q8425
educate,Q8434,subclass of,inform,Q539268,1,educate subclass of inform,educate_Q8434,inform_Q539268
educate and inform,id-less,subclass of,communication strategy,Q1780527,1,educate and inform subclass of communication strategy,educate and inform_id-less,communication strategy_Q1780527
education,Q8434,connects with,labour market,Q305186,1,education connects with labour market,education_Q8434,labour market_Q305186
education,Q8434,different from,training,Q216033,1,education different from training,education_Q8434,training_Q216033
education,Q8434,has effect,educational outcomes,Q106489898,1,education has effect educational outcomes,education_Q8434,educational outcomes_Q106489898
Revamping of the Railway Network,id-less,facet of,Railway Network,Q2678338,1,Revamping of the Railway Network facet of Railway Network,Revamping of the Railway Network_id-less,Railway Network_Q2678338
higher education,Q136822,subclass of,quality education,Q53581209,1,higher education subclass of quality education,higher education_Q136822,quality education_Q53581209
household expenditure,Q35553248,has part,share of expenditure,id-less,1,household expenditure has part share of expenditure,household expenditure_Q35553248,share of expenditure_id-less
oil,Q22656,subclass of,energy,Q11379,1,oil subclass of energy,oil_Q22656,energy_Q11379
male,Q6581097,opposite of,female,Q43445,1,male opposite of female,male_Q6581097,female_Q43445
medium-term expenditure framework,id-less,part of,medium-term development plan,id-less,1,medium-term expenditure framework part of medium-term development plan,medium-term expenditure framework_id-less,medium-term development plan_id-less
medium-term national development policy framework,id-less,country,Ghana,Q117,1,medium-term national development policy framework country Ghana,medium-term national development policy framework_id-less,Ghana_Q117
"medium-term national development policy framework, 2018-2021",id-less,has part,Table 2.1,id-less,1,"medium-term national development policy framework, 2018-2021 has part Table 2.1","medium-term national development policy framework, 2018-2021_id-less",Table 2.1_id-less
member states,Q160016,number of participants,50,Q712519,1,member states number of participants 50,member states_Q160016,50_Q712519
metadata,Q180160,part of,standardised data,Q108618539,1,metadata part of standardised data,metadata_Q180160,standardised data_Q108618539
metadata,Q180160,subclass of,data,Q42848,1,metadata subclass of data,metadata_Q180160,data_Q42848
micro-finance,Q112859364,studies,small loans,Q43706066,1,micro-finance studies small loans,micro-finance_Q112859364,small loans_Q43706066
middle -incom e income status,id-less,different from,country w ill proceed,id-less,1,middle -incom e income status different from country w ill proceed,middle -incom e income status_id-less,country w ill proceed_id-less
middle -income trap,id-less,instance of,situation,Q2141565,1,middle -income trap instance of situation,middle -income trap_id-less,situation_Q2141565
midwives,Q3549851,subclass of,health workers,Q59283400,1,midwives subclass of health workers,midwives_Q3549851,health workers_Q59283400
migration,Q177626,location,rural areas,Q175185,1,migration location rural areas,migration_Q177626,rural areas_Q175185
migration data,Q77088744,studied by,Migration,Q177626,1,migration data studied by Migration,migration data_Q77088744,Migration_Q177626
migration issues,Q77141777,studies,Migration,Q177626,1,migration issues studies Migration,migration issues_Q77141777,Migration_Q177626
mini-grid,Q60752133,subclass of,off-grid,Q267162,1,mini-grid subclass of off-grid,mini-grid_Q60752133,off-grid_Q267162
minimising,Q70467303,subclass of,eliminating,Q6784806,1,minimising subclass of eliminating,minimising_Q70467303,eliminating_Q6784806
mitigation,Q47496130,said to be the same as,adaptation,Q3331189,1,mitigation said to be the same as adaptation,mitigation_Q47496130,adaptation_Q3331189
mitigation,Q47496130,subclass of,climate adaptation,Q260607,1,mitigation subclass of climate adaptation,mitigation_Q47496130,climate adaptation_Q260607
mobile phone,Q17517,use,mobile money,Q111689904,1,mobile phone use mobile money,mobile phone_Q17517,mobile money_Q111689904
model,Q4610556,said to be the same as,70%,Q4642934,1,model said to be the same as 70%,model_Q4610556,70%_Q4642934
modern family planning methods,id-less,facet of,reproductive age,Q109745023,1,modern family planning methods facet of reproductive age,modern family planning methods_id-less,reproductive age_Q109745023
monitoring,Q2143522,number of participants,15,Q38701,1,monitoring number of participants 15,monitoring_Q2143522,15_Q38701
medium-term development plan,id-less,part of,SDGs,Q7649586,1,medium-term development plan part of SDGs,medium-term development plan_id-less,SDGs_Q7649586
medium-term development plan,id-less,has part,medium-term expenditure framework,id-less,1,medium-term development plan has part medium-term expenditure framework,medium-term development plan_id-less,medium-term expenditure framework_id-less
medium term,Q22294920,part of,Growth Area,Q40763478,1,medium term part of Growth Area,medium term_Q22294920,Growth Area_Q40763478
married before age 18,id-less,different from,married before age 15,id-less,1,married before age 18 different from married before age 15,married before age 18_id-less,married before age 15_id-less
male population,id-less,opposite of,female population,Q39785325,1,male population opposite of female population,male population_id-less,female population_Q39785325
malnutrition,Q12167,has effect,Hunger,Q165947,1,malnutrition has effect Hunger,malnutrition_Q12167,Hunger_Q165947
maltreatment,Q10712725,subclass of,exploitation,Q600571,1,maltreatment subclass of exploitation,maltreatment_Q10712725,exploitation_Q600571
management of land,Q28286996,facet of,unsustainable mining,id-less,1,management of land facet of unsustainable mining,management of land_Q28286996,unsustainable mining_id-less
managerial,Q2990807,studies,financial,Q22687,1,managerial studies financial,managerial_Q2990807,financial_Q22687
mango,Q169,instance of,commodity,Q2424752,1,mango instance of commodity,mango_Q169,commodity_Q2424752
manufacturing subsector,id-less,part of,Industry,Q8148,1,manufacturing subsector part of Industry,manufacturing subsector_id-less,Industry_Q8148
marine protected area,Q1367500,country,Ghana,Q117,1,marine protected area country Ghana,marine protected area_Q1367500,Ghana_Q117
married before age 15,id-less,different from,married before age 18,id-less,1,married before age 15 different from married before age 18,married before age 15_id-less,married before age 18_id-less
maternal,Q20490136,subclass of,morbidity and mortality,Q27717823,1,maternal subclass of morbidity and mortality,maternal_Q20490136,morbidity and mortality_Q27717823
medium -term planning,id-less,opposite of,long -term planning,id-less,1,medium -term planning opposite of long -term planning,medium -term planning_id-less,long -term planning_id-less
maternal mortality,Q1339474,has cause,Maternal,Q20490136,1,maternal mortality has cause Maternal,maternal mortality_Q1339474,Maternal_Q20490136
measurable,Q516776,subclass of,frameworks,Q22080812,1,measurable subclass of frameworks,measurable_Q516776,frameworks_Q22080812
measurement of nutrition indicators,id-less,facet of,nutrition,Q2138622,1,measurement of nutrition indicators facet of nutrition,measurement of nutrition indicators_id-less,nutrition_Q2138622
media,Q11033,subclass of,communication,Q11024,1,media subclass of communication,media_Q11033,communication_Q11024
median income,Q1940707,subclass of,Proportion of people living below 50 per cent of median income,id-less,1,median income subclass of Proportion of people living below 50 per cent of median income,median income_Q1940707,Proportion of people living below 50 per cent of median income_id-less
median income,Q1940707,subclass of,relative poverty,Q1315455,1,median income subclass of relative poverty,median income_Q1940707,relative poverty_Q1315455
medium,Q2249676,opposite of,short -term,id-less,1,medium opposite of short -term,medium_Q2249676,short -term_id-less
medium,Q2249676,opposite of,short -term plans,id-less,1,medium opposite of short -term plans,medium_Q2249676,short -term plans_id-less
medium,Q2249676,part of,Growth Area,Q40763478,1,medium part of Growth Area,medium_Q2249676,Growth Area_Q40763478
month,Q5151,part of,payment system,Q986008,1,month part of payment system,month_Q5151,payment system_Q986008
most secure democracy,id-less,facet of,democracy,Q7174,1,most secure democracy facet of democracy,most secure democracy_id-less,democracy_Q7174
mother,Q7560,part of,household head,Q58580284,1,mother part of household head,mother_Q7560,household head_Q58580284
non-discrimination,Q27976816,subclass of,rights-based principles,id-less,1,non-discrimination subclass of rights-based principles,non-discrimination_Q27976816,rights-based principles_id-less
national values,Q58457241,part of,culture,Q11042,1,national values part of culture,national values_Q58457241,culture_Q11042
natural,Q747691,has part,physical environment,Q107447748,1,natural has part physical environment,natural_Q747691,physical environment_Q107447748
natural environment,Q43619,opposite of,built environment,Q4986688,1,natural environment opposite of built environment,natural environment_Q43619,built environment_Q4986688
natural environment,Q43619,subclass of,environment,Q2249676,1,natural environment subclass of environment,natural environment_Q43619,environment_Q2249676
natural light,Q105440984,instance of,natural resources,Q105575840,1,natural light instance of natural resources,natural light_Q105440984,natural resources_Q105575840
natural products,Q901227,subclass of,livelihoods,Q98370870,1,natural products subclass of livelihoods,natural products_Q901227,livelihoods_Q98370870
natural resources,Q105575840,instance of,pillars of sustainability,id-less,1,natural resources instance of pillars of sustainability,natural resources_Q105575840,pillars of sustainability_id-less
neglected tropical diseases,Q929451,subclass of,non-communicable diseases,Q98299735,1,neglected tropical diseases subclass of non-communicable diseases,neglected tropical diseases_Q929451,non-communicable diseases_Q98299735
newborn,Q576104,subclass of,morbidity and mortality,Q27717823,1,newborn subclass of morbidity and mortality,newborn_Q576104,morbidity and mortality_Q27717823
non-recurrent administrative,id-less,opposite of,recurrent,Q28314507,1,non-recurrent administrative opposite of recurrent,non-recurrent administrative_id-less,recurrent_Q28314507
national plan preparation sub-programme,id-less,subclass of,national development plan,Q846059,1,national plan preparation sub-programme subclass of national development plan,national plan preparation sub-programme_id-less,national development plan_Q846059
northern,Q22079702,country,Ghana,Q117,1,northern country Ghana,northern_Q22079702,Ghana_Q117
northern region,Q502215,shares border with,Greater Accra region,Q431729,1,northern region shares border with Greater Accra region,northern region_Q502215,Greater Accra region_Q431729
northern regions,Q46175207,country,Ghana,Q117,1,northern regions country Ghana,northern regions_Q46175207,Ghana_Q117
not,Q150225,different from,around,Q5727902,1,not different from around,not_Q150225,around_Q5727902
number one disease burden,id-less,facet of,Malaria,Q12156,1,number one disease burden facet of Malaria,number one disease burden_id-less,Malaria_Q12156
numerator,Q2279584,said to be the same as,wealth quintile,id-less,1,numerator said to be the same as wealth quintile,numerator_Q2279584,wealth quintile_id-less
nutrition,Q2138622,facet of,welfare,Q12002092,1,nutrition facet of welfare,nutrition_Q2138622,welfare_Q12002092
nutrition,Q2138622,part of,food,Q2095,1,nutrition part of food,nutrition_Q2138622,food_Q2095
office consumables,id-less,subclass of,materials,Q214609,1,office consumables subclass of materials,office consumables_id-less,materials_Q214609
national preference,Q43603746,subclass of,choice of name,id-less,1,national preference subclass of choice of name,national preference_Q43603746,choice of name_id-less
national plan preparation sub-programme,id-less,subclass of,development planning,Q108059815,1,national plan preparation sub-programme subclass of development planning,national plan preparation sub-programme_id-less,development planning_Q108059815
moving.,Q77525576,subclass of,moving,Q2918584,1,moving. subclass of moving,moving._Q77525576,moving_Q2918584
national development,Q107018047,subclass of,mobilise resources,id-less,1,national development subclass of mobilise resources,national development_Q107018047,mobilise resources_id-less
multi-dimensional,Q12287256,subclass of,National Policies,Q112882359,1,multi-dimensional subclass of National Policies,multi-dimensional_Q12287256,National Policies_Q112882359
multi-stakeholder partnership,Q39783419,facet of,SDGs,Q7649586,1,multi-stakeholder partnership facet of SDGs,multi-stakeholder partnership_Q39783419,SDGs_Q7649586
national,Q53247,contains administrative territorial entity,regional,Q1218597,1,national contains administrative territorial entity regional,national_Q53247,regional_Q1218597
national,Q53247,has part,district,Q123705,1,national has part district,national_Q53247,district_Q123705
national,Q53247,has part,regional,Q1218597,1,national has part regional,national_Q53247,regional_Q1218597
national,Q53247,instance of,medium,Q2249676,1,national instance of medium,national_Q53247,medium_Q2249676
national,Q53247,part of,SDGs,Q7649586,1,national part of SDGs,national_Q53247,SDGs_Q7649586
national development,Q107018047,country,Ghana,Q117,1,national development country Ghana,national development_Q107018047,Ghana_Q117
national development,Q107018047,has part,generations,Q723679,1,national development has part generations,national development_Q107018047,generations_Q723679
national development agenda,id-less,has part,Advancing the Decent Work and Job-Creation Agenda,id-less,1,national development agenda has part Advancing the Decent Work and Job-Creation Agenda,national development agenda_id-less,Advancing the Decent Work and Job-Creation Agenda_id-less
national plan preparation sub-programme,id-less,has part,sector,Q3958441,1,national plan preparation sub-programme has part sector,national plan preparation sub-programme_id-less,sector_Q3958441
national development agenda,id-less,has part,SDGs,Q7649586,1,national development agenda has part SDGs,national development agenda_id-less,SDGs_Q7649586
national development agenda,id-less,instance of,development agenda,Q112923516,1,national development agenda instance of development agenda,national development agenda_id-less,development agenda_Q112923516
national development aspirations,id-less,country,Ghana,Q117,1,national development aspirations country Ghana,national development aspirations_id-less,Ghana_Q117
national development plan,Q846059,country,Ghana,Q117,1,national development plan country Ghana,national development plan_Q846059,Ghana_Q117
national development plan,Q846059,has part,district plan,Q5283354,1,national development plan has part district plan,national development plan_Q846059,district plan_Q5283354
national development planning,Q104880767,subclass of,strategies,Q185451,1,national development planning subclass of strategies,national development planning_Q104880767,strategies_Q185451
national human rights institution,Q4806410,field of work,rights-based approach to implementing The SDGs,id-less,1,national human rights institution field of work rights-based approach to implementing The SDGs,national human rights institution_Q4806410,rights-based approach to implementing The SDGs_id-less
national medium,id-less,instance of,medium,Q2249676,1,national medium instance of medium,national medium_id-less,medium_Q2249676
national plan preparation sub-programme,id-less,has part,district,Q123705,1,national plan preparation sub-programme has part district,national plan preparation sub-programme_id-less,district_Q123705
male headed ones,id-less,opposite of,female headed households,Q98831851,1,male headed ones opposite of female headed households,male headed ones_id-less,female headed households_Q98831851
male,Q6581097,instance of,population,Q33829,1,male instance of population,male_Q6581097,population_Q33829
household head,Q58580284,has part,mother,Q7560,1,household head has part mother,household head_Q58580284,mother_Q7560
malaria,Q12156,has cause,HIV,Q15787,1,malaria has cause HIV,malaria_Q12156,HIV_Q15787
informal economy,Q944235,subclass of,financial services,Q5449654,1,informal economy subclass of financial services,informal economy_Q944235,financial services_Q5449654
informal sector,Q944235,country,Ghanaians,Q15307583,1,informal sector country Ghanaians,informal sector_Q944235,Ghanaians_Q15307583
infrastructure,Q121359,facet of,secondary education,Q14623204,1,infrastructure facet of secondary education,infrastructure_Q121359,secondary education_Q14623204
infrastructure,Q121359,has part,cost,Q240673,1,infrastructure has part cost,infrastructure_Q121359,cost_Q240673
infrastructure,Q121359,has part,health facilities,Q4260475,1,infrastructure has part health facilities,infrastructure_Q121359,health facilities_Q4260475
infrastructure,Q121359,subclass of,matters,Q36866307,1,infrastructure subclass of matters,infrastructure_Q121359,matters_Q36866307
infrastructure,Q121359,use,industrial development,Q107526382,1,infrastructure use industrial development,infrastructure_Q121359,industrial development_Q107526382
inheritance rights,id-less,facet of,property,Q937228,1,inheritance rights facet of property,inheritance rights_id-less,property_Q937228
insecticide-treated net,Q107570220,facet of,malaria,Q12156,1,insecticide-treated net facet of malaria,insecticide-treated net_Q107570220,malaria_Q12156
insecurity,Q3152967,has effect,poverty,Q10294,1,insecurity has effect poverty,insecurity_Q3152967,poverty_Q10294
institutional architecture,id-less,subclass of,legislative framework,Q38187492,1,institutional architecture subclass of legislative framework,institutional architecture_id-less,legislative framework_Q38187492
institutional development,Q37146799,facet of,sustainable development,Q131201,1,institutional development facet of sustainable development,institutional development_Q37146799,sustainable development_Q131201
institutional framework,Q16866121,facet of,governance,Q1553864,1,institutional framework facet of governance,institutional framework_Q16866121,governance_Q1553864
institutional pillar,id-less,follows,economic pillar,id-less,1,institutional pillar follows economic pillar,institutional pillar_id-less,economic pillar_id-less
institutions,Q27711101,part of,Ghana AssessmentSEA,id-less,1,institutions part of Ghana AssessmentSEA,institutions_Q27711101,Ghana AssessmentSEA_id-less
institutions,Q27711101,part of,fourth pillar,Q100443814,1,institutions part of fourth pillar,institutions_Q27711101,fourth pillar_Q100443814
integrated and indivisible,id-less,facet of,SDGs,Q7649586,1,integrated and indivisible facet of SDGs,integrated and indivisible_id-less,SDGs_Q7649586
integrated budgeting system,id-less,part of,SDGs,Q7649586,1,integrated budgeting system part of SDGs,integrated budgeting system_id-less,SDGs_Q7649586
integrated youth centre,id-less,field of work,youth development,Q30292683,1,integrated youth centre field of work youth development,integrated youth centre_id-less,youth development_Q30292683
intellectual,Q58968,subclass of,Persons with Disabilities,Q74535604,1,intellectual subclass of Persons with Disabilities,intellectual_Q58968,Persons with Disabilities_Q74535604
intellectually disabled,Q56064342,different from,hearing impaired,Q69946825,1,intellectually disabled different from hearing impaired,intellectually disabled_Q56064342,hearing impaired_Q69946825
informal economy,Q944235,subclass of,employed persons,id-less,1,informal economy subclass of employed persons,informal economy_Q944235,employed persons_id-less
informal economy,Q944235,subclass of,economy,Q159810,1,informal economy subclass of economy,informal economy_Q944235,economy_Q159810
informal economy,Q944235,subclass of,business environment,Q3491300,1,informal economy subclass of business environment,informal economy_Q944235,business environment_Q3491300
implementation process,Q36717546,part of,Sustainable Development Goals,Q7649586,1,implementation process part of Sustainable Development Goals,implementation process_Q36717546,Sustainable Development Goals_Q7649586
human dignity,Q11701015,subclass of,human rights,Q8458,1,human dignity subclass of human rights,human dignity_Q11701015,human rights_Q8458
impact,Q4115667,facet of,sustainability,Q219416,1,impact facet of sustainability,impact_Q4115667,sustainability_Q219416
impacts,Q90919717,facet of,climate change,Q125928,1,impacts facet of climate change,impacts_Q90919717,climate change_Q125928
implementat,Q6007191,facet of,implement,Q39546,1,implementat facet of implement,implementat_Q6007191,implement_Q39546
implementation,Q245962,facet of,SDGs,Q7649586,1,implementation facet of SDGs,implementation_Q245962,SDGs_Q7649586
implementation,Q245962,facet of,gestati,Q11995,1,implementation facet of gestati,implementation_Q245962,gestati_Q11995
implementation,Q245962,part of,17 goals,id-less,1,implementation part of 17 goals,implementation_Q245962,17 goals_id-less
implementation,Q245962,part of,coordination,Q2463100,1,implementation part of coordination,implementation_Q245962,coordination_Q2463100
implementation of the SDGs,id-less,facet of,SDGs,Q7649586,1,implementation of the SDGs facet of SDGs,implementation of the SDGs_id-less,SDGs_Q7649586
implementers,Q47468996,part of,research institutions,Q74201587,1,implementers part of research institutions,implementers_Q47468996,research institutions_Q74201587
informal economy,Q944235,subclass of,Poverty,Q10294,1,informal economy subclass of Poverty,informal economy_Q944235,Poverty_Q10294
improving sanitation,Q91825057,part of,Sustainable Development Goals,Q7649586,1,improving sanitation part of Sustainable Development Goals,improving sanitation_Q91825057,Sustainable Development Goals_Q7649586
inclusive,Q75365274,part of,industrialised,Q10535301,1,inclusive part of industrialised,inclusive_Q75365274,industrialised_Q10535301
income per capita,id-less,part of,population,Q33829,1,income per capita part of population,income per capita_id-less,population_Q33829
indica-tors,id-less,part of,SDGs,Q7649586,1,indica-tors part of SDGs,indica-tors_id-less,SDGs_Q7649586
indicator targets,id-less,part of,SDGs,Q7649586,1,indicator targets part of SDGs,indicator targets_id-less,SDGs_Q7649586
industrialised,Q10535301,has part,inclusive,Q75365274,1,industrialised has part inclusive,industrialised_Q10535301,inclusive_Q75365274
infants,Q998,followed by,toddlers,Q3530299,1,infants followed by toddlers,infants_Q998,toddlers_Q3530299
inflation,Q35865,has cause,interest rates,Q109497737,1,inflation has cause interest rates,inflation_Q35865,interest rates_Q109497737
informal economy,Q944235,has part,65 years and older,id-less,1,informal economy has part 65 years and older,informal economy_Q944235,65 years and older_id-less
intentional homicide,Q43625884,subclass of,homicide,Q149086,1,intentional homicide subclass of homicide,intentional homicide_Q43625884,homicide_Q149086
inter-ministerial,Q644247,part of,Establishment,Q3075355,1,inter-ministerial part of Establishment,inter-ministerial_Q644247,Establishment_Q3075355
inter-ministerial development planning,id-less,part of,programmes and projects,id-less,1,inter-ministerial development planning part of programmes and projects,inter-ministerial development planning_id-less,programmes and projects_id-less
long term,Q247145,subclass of,plan,Q4006,1,long term subclass of plan,long term_Q247145,plan_Q4006
levels of governance,Q57854501,part of,sectors,Q2739810,1,levels of governance part of sectors,levels of governance_Q57854501,sectors_Q2739810
liability management,id-less,subclass of,debt management,Q113332752,1,liability management subclass of debt management,liability management_id-less,debt management_Q113332752
light fishing,id-less,subclass of,fishing,Q14373,1,light fishing subclass of fishing,light fishing_id-less,fishing_Q14373
local authority,Q6501447,part of,communities,Q177634,1,local authority part of communities,local authority_Q6501447,communities_Q177634
local governments,Q110594149,part of,MDAs,Q6878879,1,local governments part of MDAs,local governments_Q110594149,MDAs_Q6878879
locations,Q63101604,country,country,Q6256,1,locations country country,locations_Q63101604,country_Q6256
long -term national development plan,id-less,facet of,economy,Q159810,1,long -term national development plan facet of economy,long -term national development plan_id-less,economy_Q159810
long -term planning,id-less,opposite of,medium -term planning,id-less,1,long -term planning opposite of medium -term planning,long -term planning_id-less,medium -term planning_id-less
