head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
national,Q53247,instance of,medium,Q2249676,1,national instance of medium,national_Q53247,medium_Q2249676
national development,Q107018047,has part,generations,Q723679,1,national development has part generations,national development_Q107018047,generations_Q723679
national development,Q107018047,subclass of,mobilise resources,id-less,1,national development subclass of mobilise resources,national development_Q107018047,mobilise resources_id-less
national development agenda,id-less,instance of,development agenda,Q112923516,1,national development agenda instance of development agenda,national development agenda_id-less,development agenda_Q112923516
national development aspirations,id-less,country,Ghana,Q117,1,national development aspirations country Ghana,national development aspirations_id-less,Ghana_Q117
national development plan,Q846059,country,Ghana,Q117,1,national development plan country Ghana,national development plan_Q846059,Ghana_Q117
national development plan,Q846059,has part,district plan,Q5283354,1,national development plan has part district plan,national development plan_Q846059,district plan_Q5283354
national development planning,Q104880767,subclass of,strategies,Q185451,1,national development planning subclass of strategies,national development planning_Q104880767,strategies_Q185451
national medium,id-less,instance of,medium,Q2249676,1,national medium instance of medium,national medium_id-less,medium_Q2249676
national plan preparation sub-programme,id-less,has part,district,Q123705,1,national plan preparation sub-programme has part district,national plan preparation sub-programme_id-less,district_Q123705
national plan preparation sub-programme,id-less,has part,sector,Q3958441,1,national plan preparation sub-programme has part sector,national plan preparation sub-programme_id-less,sector_Q3958441
national plan preparation sub-programme,id-less,subclass of,development planning,Q108059815,1,national plan preparation sub-programme subclass of development planning,national plan preparation sub-programme_id-less,development planning_Q108059815
national plan preparation sub-programme,id-less,subclass of,national development plan,Q846059,1,national plan preparation sub-programme subclass of national development plan,national plan preparation sub-programme_id-less,national development plan_Q846059
visionary,Q2330647,studies,future,Q344,1,visionary studies future,visionary_Q2330647,future_Q344
national preference,Q43603746,subclass of,choice of name,id-less,1,national preference subclass of choice of name,national preference_Q43603746,choice of name_id-less
national values,Q58457241,part of,culture,Q11042,1,national values part of culture,national values_Q58457241,culture_Q11042
migration data,Q77088744,studied by,Migration,Q177626,1,migration data studied by Migration,migration data_Q77088744,Migration_Q177626
middle -incom e income status,id-less,different from,country w ill proceed,id-less,1,middle -incom e income status different from country w ill proceed,middle -incom e income status_id-less,country w ill proceed_id-less
land,Q11081619,different from,air,Q7391292,1,land different from air,land_Q11081619,air_Q7391292
member states,Q160016,number of participants,50,Q712519,1,member states number of participants 50,member states_Q160016,50_Q712519
largest by 2050,id-less,said to be the same as,China,Q148,1,largest by 2050 said to be the same as China,largest by 2050_id-less,China_Q148
latent potential,id-less,part of,private sector,Q591763,1,latent potential part of private sector,latent potential_id-less,private sector_Q591763
law and order,Q321423,part of,Good Society,Q105350342,1,law and order part of Good Society,law and order_Q321423,Good Society_Q105350342
laws,Q22096098,applies to jurisdiction,state,Q7275,1,laws applies to jurisdiction state,laws_Q22096098,state_Q7275
left to chance,id-less,subclass of,chance,Q12470060,1,left to chance subclass of chance,left to chance_id-less,chance_Q12470060
locations,Q63101604,country,country,Q6256,1,locations country country,locations_Q63101604,country_Q6256
long -term national development plan,id-less,facet of,economy,Q159810,1,long -term national development plan facet of economy,long -term national development plan_id-less,economy_Q159810
long -term planning,id-less,opposite of,medium -term planning,id-less,1,long -term planning opposite of medium -term planning,long -term planning_id-less,medium -term planning_id-less
long term,Q247145,part of,Growth Area,Q40763478,1,long term part of Growth Area,long term_Q247145,Growth Area_Q40763478
long term,Q247145,subclass of,plan,Q4006,1,long term subclass of plan,long term_Q247145,plan_Q4006
macro,Q629579,part of,economic,Q8134,1,macro part of economic,macro_Q629579,economic_Q8134
macroeconomic,Q39680,part of,socio -economic issues,id-less,1,macroeconomic part of socio -economic issues,macroeconomic_Q39680,socio -economic issues_id-less
macroeconomic management,Q63768837,subclass of,prudent,Q60589645,1,macroeconomic management subclass of prudent,macroeconomic management_Q63768837,prudent_Q60589645
macroeconomic policy,Q11821836,subclass of,development policy,Q61706319,1,macroeconomic policy subclass of development policy,macroeconomic policy_Q11821836,development policy_Q61706319
managerial,Q2990807,studies,financial,Q22687,1,managerial studies financial,managerial_Q2990807,financial_Q22687
measurable,Q516776,subclass of,frameworks,Q22080812,1,measurable subclass of frameworks,measurable_Q516776,frameworks_Q22080812
medium,Q2249676,opposite of,short -term,id-less,1,medium opposite of short -term,medium_Q2249676,short -term_id-less
medium,Q2249676,opposite of,short -term plans,id-less,1,medium opposite of short -term plans,medium_Q2249676,short -term plans_id-less
medium,Q2249676,part of,Growth Area,Q40763478,1,medium part of Growth Area,medium_Q2249676,Growth Area_Q40763478
medium -term planning,id-less,opposite of,long -term planning,id-less,1,medium -term planning opposite of long -term planning,medium -term planning_id-less,long -term planning_id-less
medium term,Q22294920,part of,Growth Area,Q40763478,1,medium term part of Growth Area,medium term_Q22294920,Growth Area_Q40763478
medium-term development plan,id-less,has part,medium-term expenditure framework,id-less,1,medium-term development plan has part medium-term expenditure framework,medium-term development plan_id-less,medium-term expenditure framework_id-less
medium-term expenditure framework,id-less,part of,medium-term development plan,id-less,1,medium-term expenditure framework part of medium-term development plan,medium-term expenditure framework_id-less,medium-term development plan_id-less
03901,id-less,headquarters location,Headquarters,Q7540126,1,03901 headquarters location Headquarters,03901_id-less,Headquarters_Q7540126
Outputs,Q54919667,part of,Main Outputs,id-less,1,Outputs part of Main Outputs,Outputs_Q54919667,Main Outputs_id-less
Programme,Q170584,has part,Budget,Q41263,1,Programme has part Budget,Programme_Q170584,Budget_Q41263
Child and Family Welfare,id-less,subclass of,Welfare,Q12002092,1,Child and Family Welfare subclass of Welfare,Child and Family Welfare_id-less,Welfare_Q12002092
China’s,Q19188,has part,14.8 percent,id-less,1,China’s has part 14.8 percent,China’s_Q19188,14.8 percent_id-less
Citifmonline.com,id-less,inception,"April 22, 2017",Q33122533,1,"Citifmonline.com inception April 22, 2017",Citifmonline.com_id-less,"April 22, 2017_Q33122533"
Civic,Q4421073,part of,Social,Q345367,1,Civic part of Social,Civic_Q4421073,Social_Q345367
"Climate Variability, Change and Management",id-less,facet of,Change,Q1150070,1,"Climate Variability, Change and Management facet of Change","Climate Variability, Change and Management_id-less",Change_Q1150070
Commercial Infrastructure,id-less,part of,Social,Q345367,1,Commercial Infrastructure part of Social,Commercial Infrastructure_id-less,Social_Q345367
Commission,Q55657615,parent organization,Parliament,Q11010,1,Commission parent organization Parliament,Commission_Q55657615,Parliament_Q11010
Communication Number,id-less,subclass of,Number,Q11563,1,Communication Number subclass of Number,Communication Number_id-less,Number_Q11563
Constitution,Q7755,part of,Constitutions,Q3875285,1,Constitution part of Constitutions,Constitution_Q7755,Constitutions_Q3875285
Constitution Review Commission,id-less,main subject,Popular mandate,id-less,1,Constitution Review Commission main subject Popular mandate,Constitution Review Commission_id-less,Popular mandate_id-less
Constitution Review Commission Report,id-less,main subject,Popular mandate,id-less,1,Constitution Review Commission Report main subject Popular mandate,Constitution Review Commission Report_id-less,Popular mandate_id-less
Constitutions,Q3875285,has part,Constitution,Q7755,1,Constitutions has part Constitution,Constitutions_Q3875285,Constitution_Q7755
Construction Industry Development,id-less,subclass of,Development,Q1074523,1,Construction Industry Development subclass of Development,Construction Industry Development_id-less,Development_Q1074523
Coordinated,Q1536,has part,Number of,Q4319,1,Coordinated has part Number of,Coordinated_Q1536,Number of_Q4319
Coordinated Programme,id-less,instance of,Programme,Q170584,1,Coordinated Programme instance of Programme,Coordinated Programme_id-less,Programme_Q170584
Coordination Programme of Economic and Social Development Policies,id-less,instance of,national development policy framework,id-less,1,Coordination Programme of Economic and Social Development Policies instance of national development policy framework,Coordination Programme of Economic and Social Development Policies_id-less,national development policy framework_id-less
Coordination of Environmental Policies,id-less,field of work,Environmental Policies,Q36730612,1,Coordination of Environmental Policies field of work Environmental Policies,Coordination of Environmental Policies_id-less,Environmental Policies_Q36730612
Cost Center,Q5174761,has part,Economic Item,id-less,1,Cost Center has part Economic Item,Cost Center_Q5174761,Economic Item_id-less
Culture,Q11042,has part,Development,Q1074523,1,Culture has part Development,Culture_Q11042,Development_Q1074523
DPs,Q1061846,parent organization,GoG,Q1486288,1,DPs parent organization GoG,DPs_Q1061846,GoG_Q1486288
DPs,Q1061846,parent organization,Government of Ghana,Q16733607,1,DPs parent organization Government of Ghana,DPs_Q1061846,Government of Ghana_Q16733607
Decentralised Planning,id-less,subclass of,Planning,Q309100,1,Decentralised Planning subclass of Planning,Decentralised Planning_id-less,Planning_Q309100
Deepening Democratic Governance in Ghana,id-less,country,Ghana,Q117,1,Deepening Democratic Governance in Ghana country Ghana,Deepening Democratic Governance in Ghana_id-less,Ghana_Q117
Development,Q1074523,has cause,Population,Q33829,1,Development has cause Population,Development_Q1074523,Population_Q33829
China,Q148,said to be the same as,largest by 2050,id-less,1,China said to be the same as largest by 2050,China_Q148,largest by 2050_id-less
Change without Transformation,Q90576362,opposite of,Structure of the Economy,id-less,1,Change without Transformation opposite of Structure of the Economy,Change without Transformation_Q90576362,Structure of the Economy_id-less
Professional evaluation,id-less,part of,Audit,Q181487,1,Professional evaluation part of Audit,Professional evaluation_id-less,Audit_Q181487
Challenges and Areas for Redress,id-less,has part,Areas for Redress,id-less,1,Challenges and Areas for Redress has part Areas for Redress,Challenges and Areas for Redress_id-less,Areas for Redress_id-less
Agenda 2063,Q56296197,has part,SDGs,Q7649586,1,Agenda 2063 has part SDGs,Agenda 2063_Q56296197,SDGs_Q7649586
Agenda 2063,Q56296197,publication date,2013,Q1998,1,Agenda 2063 publication date 2013,Agenda 2063_Q56296197,2013_Q1998
Annual Progress Report,Q27725076,instance of,Progress Report,Q18170293,1,Annual Progress Report instance of Progress Report,Annual Progress Report_Q27725076,Progress Report_Q18170293
Annual Progress Reports,Q66259542,publisher,NDPC,Q6953302,1,Annual Progress Reports publisher NDPC,Annual Progress Reports_Q66259542,NDPC_Q6953302
Application for administrative funds,id-less,part of,Monthly Monthly Monthly,id-less,1,Application for administrative funds part of Monthly Monthly Monthly,Application for administrative funds_id-less,Monthly Monthly Monthly_id-less
Areas for Redress,id-less,part of,Challenges and Areas for Redress,id-less,1,Areas for Redress part of Challenges and Areas for Redress,Areas for Redress_id-less,Challenges and Areas for Redress_id-less
Aspec,Q183061,has part,ts,Q191779,1,Aspec has part ts,Aspec_Q183061,ts_Q191779
Audit,Q181487,has part,Professional evaluation,id-less,1,Audit has part Professional evaluation,Audit_Q181487,Professional evaluation_id-less
BUDGET,Q41263,has part,PROGRAMME,Q170584,1,BUDGET has part PROGRAMME,BUDGET_Q41263,PROGRAMME_Q170584
Benchmark Revenue,id-less,has part,percen tage,id-less,1,Benchmark Revenue has part percen tage,Benchmark Revenue_id-less,percen tage_id-less
Black Star Stadium,id-less,area,2,Q200,1,Black Star Stadium area 2,Black Star Stadium_id-less,2_Q200
Budget,Q41263,part of,Programme,Q170584,1,Budget part of Programme,Budget_Q41263,Programme_Q170584
Budget Programme,id-less,has part,Budget Programme Results Statement,id-less,1,Budget Programme has part Budget Programme Results Statement,Budget Programme_id-less,Budget Programme Results Statement_id-less
Budget Programme,id-less,has part,Objective,Q4503831,1,Budget Programme has part Objective,Budget Programme_id-less,Objective_Q4503831
Budget Programme,id-less,has part,Projects,Q93241073,1,Budget Programme has part Projects,Budget Programme_id-less,Projects_Q93241073
Budget Programme Objective,id-less,point in time,1,Q199,1,Budget Programme Objective point in time 1,Budget Programme Objective_id-less,1_Q199
Budget Programme Results Statement,id-less,part of,Budget Programme,id-less,1,Budget Programme Results Statement part of Budget Programme,Budget Programme Results Statement_id-less,Budget Programme_id-less
Budget Sub-Programme Objective,id-less,subclass of,Objective,Q4503831,1,Budget Sub-Programme Objective subclass of Objective,Budget Sub-Programme Objective_id-less,Objective_Q4503831
Budget Year 2019,id-less,point in time,2019,Q25274,1,Budget Year 2019 point in time 2019,Budget Year 2019_id-less,2019_Q25274
CHALLENGES OF PLAN,id-less,part of,OPPORTUNITIES AND CHALLENGES OF PLAN,id-less,1,CHALLENGES OF PLAN part of OPPORTUNITIES AND CHALLENGES OF PLAN,CHALLENGES OF PLAN_id-less,OPPORTUNITIES AND CHALLENGES OF PLAN_id-less
CSPG,Q5104536,has part,technical review,Q96334216,1,CSPG has part technical review,CSPG_Q5104536,technical review_Q96334216
Cabinet,Q640506,part of,Parliament,Q11010,1,Cabinet part of Parliament,Cabinet_Q640506,Parliament_Q11010
Central Business District,Q738570,located in the administrative territorial entity,Central,Q57525,1,Central Business District located in the administrative territorial entity Central,Central Business District_Q738570,Central_Q57525
Development,Q1074523,part of,Culture,Q11042,1,Development part of Culture,Development_Q1074523,Culture_Q11042
Development Agenda,Q112923516,point in time,2014,Q1999,1,Development Agenda point in time 2014,Development Agenda_Q112923516,2014_Q1999
Development Number,id-less,has part,Number of,Q4319,1,Development Number has part Number of,Development Number_id-less,Number of_Q4319
Development Planning Commission,id-less,instance of,Planning Commission,Q2641081,1,Development Planning Commission instance of Planning Commission,Development Planning Commission_id-less,Planning Commission_Q2641081
Emergence of the Colonial Economy,id-less,main subject,Colonial Economy,id-less,1,Emergence of the Colonial Economy main subject Colonial Economy,Emergence of the Colonial Economy_id-less,Colonial Economy_id-less
Employee Compensation,Q5374280,subclass of,payment,Q1148747,1,Employee Compensation subclass of payment,Employee Compensation_Q5374280,payment_Q1148747
Environmental,Q10485087,subclass of,Environment,Q2249676,1,Environmental subclass of Environment,Environmental_Q10485087,Environment_Q2249676
Environmentally sustainable,Q112877775,subclass of,requirements,Q1761598,1,Environmentally sustainable subclass of requirements,Environmentally sustainable_Q112877775,requirements_Q1761598
Escaping the Middle -Income Trap,id-less,narrative location,Middle,Q23595,1,Escaping the Middle -Income Trap narrative location Middle,Escaping the Middle -Income Trap_id-less,Middle_Q23595
Establishment of Autonomous Public Services,id-less,facet of,Autonomous Public Services,id-less,1,Establishment of Autonomous Public Services facet of Autonomous Public Services,Establishment of Autonomous Public Services_id-less,Autonomous Public Services_id-less
Evolution of British Colonialism,id-less,main subject,British Colonialism,Q56004082,1,Evolution of British Colonialism main subject British Colonialism,Evolution of British Colonialism_id-less,British Colonialism_Q56004082
Existence of,Q1699404,subclass of,Policy,Q1156854,1,Existence of subclass of Policy,Existence of_Q1699404,Policy_Q1156854
Field Monitoring Reports on Sectors and District,id-less,subclass of,Monitoring Reports on Sectors and District,id-less,1,Field Monitoring Reports on Sectors and District subclass of Monitoring Reports on Sectors and District,Field Monitoring Reports on Sectors and District_id-less,Monitoring Reports on Sectors and District_id-less
Financing Infrastructure,Q108564518,facet of,Infrastructure,Q121359,1,Financing Infrastructure facet of Infrastructure,Financing Infrastructure_Q108564518,Infrastructure_Q121359
Fiscal Decentralisation,Q60033127,facet of,Decentralisation,Q188961,1,Fiscal Decentralisation facet of Decentralisation,Fiscal Decentralisation_Q60033127,Decentralisation_Q188961
Five Strategic Goals of the Plan,id-less,part of,Plan,Q4006,1,Five Strategic Goals of the Plan part of Plan,Five Strategic Goals of the Plan_id-less,Plan_Q4006
Flood Control,Q1187968,subclass of,Drainage,Q7481320,1,Flood Control subclass of Drainage,Flood Control_Q1187968,Drainage_Q7481320
Food and Nutrition Security,Q77135871,subclass of,Security,Q2526135,1,Food and Nutrition Security subclass of Security,Food and Nutrition Security_Q77135871,Security_Q2526135
Forest Management,Q372561,subclass of,Management,Q2920921,1,Forest Management subclass of Management,Forest Management_Q372561,Management_Q2920921
From Vision to Action,Q112910956,followed by,Vision to Action,Q48774369,1,From Vision to Action followed by Vision to Action,From Vision to Action_Q112910956,Vision to Action_Q48774369
Future of Work,Q105468213,has part,Preparing for the Future of Work,id-less,1,Future of Work has part Preparing for the Future of Work,Future of Work_Q105468213,Preparing for the Future of Work_id-less
Future of Work,Q105468213,part of,the Plan,Q1986472,1,Future of Work part of the Plan,Future of Work_Q105468213,the Plan_Q1986472
GHANA,Q117,member of,GOAL FIVE,id-less,1,GHANA member of GOAL FIVE,GHANA_Q117,GOAL FIVE_id-less
GH¢,id-less,has part,expenditure,Q760120,1,GH¢ has part expenditure,GH¢_id-less,expenditure_Q760120
GIP,Q41429,has part,GIP Completed,id-less,1,GIP has part GIP Completed,GIP_Q41429,GIP Completed_id-less
GIP Completed,id-less,part of,GIP,Q41429,1,GIP Completed part of GIP,GIP Completed_id-less,GIP_Q41429
GOAL FIVE,id-less,has part,GHANA,Q117,1,GOAL FIVE has part GHANA,GOAL FIVE_id-less,GHANA_Q117
Electricity,Q12725,has part,transmission,Q525512,1,Electricity has part transmission,Electricity_Q12725,transmission_Q525512
Electricity,Q12725,has part,generation,Q11398090,1,Electricity has part generation,Electricity_Q12725,generation_Q11398090
Electricity,Q12725,has part,distribution,Q200726,1,Electricity has part distribution,Electricity_Q12725,distribution_Q200726
Drivers of Economic Growth,id-less,main subject,Economic Growth,Q189833,1,Drivers of Economic Growth main subject Economic Growth,Drivers of Economic Growth_id-less,Economic Growth_Q189833
Developmental Constitutio n,id-less,publication date,2011,Q1994,1,Developmental Constitutio n publication date 2011,Developmental Constitutio n_id-less,2011_Q1994
Developments in the International Environment,id-less,facet of,International Environment,Q15762355,1,Developments in the International Environment facet of International Environment,Developments in the International Environment_id-less,International Environment_Q15762355
Director-General,Q1501800,part of,Governing Board,Q96597574,1,Director-General part of Governing Board,Director-General_Q1501800,Governing Board_Q96597574
Disaster Risk,Q63645802,instance of,Risk,Q104493,1,Disaster Risk instance of Risk,Disaster Risk_Q63645802,Risk_Q104493
Disaster Risk Management,Q96334982,subclass of,Risk Management,Q189447,1,Disaster Risk Management subclass of Risk Management,Disaster Risk Management_Q96334982,Risk Management_Q189447
Dispu tes,id-less,instance of,Chieftaincy,Q65044209,1,Dispu tes instance of Chieftaincy,Dispu tes_id-less,Chieftaincy_Q65044209
District,Q123705,part of,Sector,Q3958441,1,District part of Sector,District_Q123705,Sector_Q3958441
District Performance Number,id-less,subclass of,Field Monitoring Reports,id-less,1,District Performance Number subclass of Field Monitoring Reports,District Performance Number_id-less,Field Monitoring Reports_id-less
Dividend,Q181201,has part,Number of,Q4319,1,Dividend has part Number of,Dividend_Q181201,Number of_Q4319
Does the name of a plan matter?,id-less,instance of,Q,Q321285,1,Does the name of a plan matter? instance of Q,Does the name of a plan matter?_id-less,Q_Q321285
ECOWAS,Q193272,continent,Africa,Q15,1,ECOWAS continent Africa,ECOWAS_Q193272,Africa_Q15
Efficiency,Q1034411,subclass of,effectiveness,Q1296024,1,Efficiency subclass of effectiveness,Efficiency_Q1034411,effectiveness_Q1296024
EVALUATION,Q1379672,part of,MONITORING,Q2143522,1,EVALUATION part of MONITORING,EVALUATION_Q1379672,MONITORING_Q2143522
EVALUATION,Q1379672,part of,PLANNING,Q309100,1,EVALUATION part of PLANNING,EVALUATION_Q1379672,PLANNING_Q309100
Early Contact,Q54637244,subclass of,Contact,Q23797,1,Early Contact subclass of Contact,Early Contact_Q54637244,Contact_Q23797
Economic Decentralisation,id-less,facet of,Decentralisation,Q188961,1,Economic Decentralisation facet of Decentralisation,Economic Decentralisation_id-less,Decentralisation_Q188961
Economic Item,id-less,part of,Cost Center,Q5174761,1,Economic Item part of Cost Center,Economic Item_id-less,Cost Center_Q5174761
Economic Item,id-less,part of,Sub-Programme,id-less,1,Economic Item part of Sub-Programme,Economic Item_id-less,Sub-Programme_id-less
Economic Modelling,Q15716398,subclass of,Modelling,Q1116876,1,Economic Modelling subclass of Modelling,Economic Modelling_Q15716398,Modelling_Q1116876
Economic and Political Road Map to High -Income Status,id-less,instance of,Road Map,Q2298569,1,Economic and Political Road Map to High -Income Status instance of Road Map,Economic and Political Road Map to High -Income Status_id-less,Road Map_Q2298569
Economist Magazine,id-less,publisher,Economist Intelligence Unit,Q1063288,1,Economist Magazine publisher Economist Intelligence Unit,Economist Magazine_id-less,Economist Intelligence Unit_Q1063288
Education,Q8434,has part,1,Q199,1,Education has part 1,Education_Q8434,1_Q199
Africa,Q15,instance of,continent,Q5107,1,Africa instance of continent,Africa_Q15,continent_Q5107
Advent of Foreign Religions,id-less,number of episodes,3,Q201,1,Advent of Foreign Religions number of episodes 3,Advent of Foreign Religions_id-less,3_Q201
Administrative Decentralisation,id-less,subclass of,Decentralisation,Q188961,1,Administrative Decentralisation subclass of Decentralisation,Administrative Decentralisation_id-less,Decentralisation_Q188961
2019 Indicative Year,id-less,followed by,2020 Indicative Year,id-less,1,2019 Indicative Year followed by 2020 Indicative Year,2019 Indicative Year_id-less,2020 Indicative Year_id-less
14,Q38582,follows,9,Q19108,1,14 follows 9,14_Q38582,9_Q19108
14.,Q38582,point in time,14,Q38582,1,14. point in time 14,14._Q38582,14_Q38582
14.8 percent,id-less,part of,China’s,Q19188,1,14.8 percent part of China’s,14.8 percent_id-less,China’s_Q19188
16,Q40254,followed by,17,Q40118,1,16 followed by 17,16_Q40254,17_Q40118
16,Q40254,instance of,Goals,Q4503831,1,16 instance of Goals,16_Q40254,Goals_Q4503831
17,Q40118,follows,16,Q40254,1,17 follows 16,17_Q40118,16_Q40254
17,Q40118,instance of,Goals,Q4503831,1,17 instance of Goals,17_Q40118,Goals_Q4503831
18,Q38712,instance of,Goals,Q4503831,1,18 instance of Goals,18_Q38712,Goals_Q4503831
"184,000",id-less,part of,National Plan Preparation,id-less,1,"184,000 part of National Plan Preparation","184,000_id-less",National Plan Preparation_id-less
1963/64,Q65063308,point in time,1963,Q2755,1,1963/64 point in time 1963,1963/64_Q65063308,1963_Q2755
1969 -70,id-less,point in time,1969,Q2485,1,1969 -70 point in time 1969,1969 -70_id-less,1969_Q2485
2,Q200,instance of,Goals,Q4503831,1,2 instance of Goals,2_Q200,Goals_Q4503831
"2,030,261",id-less,publication date,"Nov 22, 2018",id-less,1,"2,030,261 publication date Nov 22, 2018","2,030,261_id-less","Nov 22, 2018_id-less"
20,Q40292,followed by,30,Q42817,1,20 followed by 30,20_Q40292,30_Q42817
20 50,Q50462502,said to be the same as,50 50 75 36,id-less,1,20 50 said to be the same as 50 50 75 36,20 50_Q50462502,50 50 75 36_id-less
2013,Q1998,followed by,2014,Q1999,1,2013 followed by 2014,2013_Q1998,2014_Q1999
2014,Q1999,followed by,2015,Q2002,1,2014 followed by 2015,2014_Q1999,2015_Q2002
2015,Q2002,followed by,2016,Q25245,1,2015 followed by 2016,2015_Q2002,2016_Q25245
2017,Q25290,followed by,2018,Q25291,1,2017 followed by 2018,2017_Q25290,2018_Q25291
2017 APR report,id-less,point in time,2017,Q25290,1,2017 APR report point in time 2017,2017 APR report_id-less,2017_Q25290
2017 Annual Progress Report on the Implementation of GSGDA II,id-less,point in time,2017,Q25290,1,2017 Annual Progress Report on the Implementation of GSGDA II point in time 2017,2017 Annual Progress Report on the Implementation of GSGDA II_id-less,2017_Q25290
2018,Q25291,followed by,2057,Q49932,1,2018 followed by 2057,2018_Q25291,2057_Q49932
2018 Target Year Value,id-less,point in time,2018,Q25291,1,2018 Target Year Value point in time 2018,2018 Target Year Value_id-less,2018_Q25291
14,Q38582,follows,12,Q36977,1,14 follows 12,14_Q38582,12_Q36977
13,Q37141,followed by,14,Q38582,1,13 followed by 14,13_Q37141,14_Q38582
120,Q23688,part of,100,Q37413,1,120 part of 100,120_Q23688,100_Q37413
1.5,Q20970431,point in time,1,Q199,1,1.5 point in time 1,1.5_Q20970431,1_Q199
0390101001,id-less,population,"7,312,555",id-less,1,"0390101001 population 7,312,555",0390101001_id-less,"7,312,555_id-less"
03902,id-less,facet of,"National Development Policy, Planning, Monitoring and Evaluation",id-less,1,"03902 facet of National Development Policy, Planning, Monitoring and Evaluation",03902_id-less,"National Development Policy, Planning, Monitoring and Evaluation_id-less"
03902003,id-less,point in time,2003,Q1986,1,03902003 point in time 2003,03902003_id-less,2003_Q1986
1,Q199,followed by,16,Q40254,1,1 followed by 16,1_Q199,16_Q40254
1,Q199,followed by,6,Q23488,1,1 followed by 6,1_Q199,6_Q23488
1 - 1 2 2 2,id-less,instance of,published,Q1361758,1,1 - 1 2 2 2 instance of published,1 - 1 2 2 2_id-less,published_Q1361758
"1,522,261",id-less,facet of,Use of goods and services,id-less,1,"1,522,261 facet of Use of goods and services","1,522,261_id-less",Use of goods and services_id-less
"1,522,261",id-less,part of,National Policy Formulation,id-less,1,"1,522,261 part of National Policy Formulation","1,522,261_id-less",National Policy Formulation_id-less
"1,522,261",id-less,part of,"National Policy Formulation 1,522,261",id-less,1,"1,522,261 part of National Policy Formulation 1,522,261","1,522,261_id-less","National Policy Formulation 1,522,261_id-less"
"1,522,2611,522,2611,522,2611,522,261",id-less,part of,National Policy Formulation,id-less,1,"1,522,2611,522,2611,522,2611,522,261 part of National Policy Formulation","1,522,2611,522,2611,522,2611,522,261_id-less",National Policy Formulation_id-less
1.6,Q106636603,point in time,1,Q199,1,1.6 point in time 1,1.6_Q106636603,1_Q199
12,Q36977,followed by,14,Q38582,1,12 followed by 14,12_Q36977,14_Q38582
10,Q23806,instance of,Goals,Q4503831,1,10 instance of Goals,10_Q23806,Goals_Q4503831
10,Q23806,is a list of,Goals,Q4503831,1,10 is a list of Goals,10_Q23806,Goals_Q4503831
10 32 24 24 30 35 40 40,id-less,instance of,coordinated,Q1536,1,10 32 24 24 30 35 40 40 instance of coordinated,10 32 24 24 30 35 40 40_id-less,coordinated_Q1536
100,Q37413,has part,120,Q23688,1,100 has part 120,100_Q37413,120_Q23688
100,Q37413,has part,95,Q33615,1,100 has part 95,100_Q37413,95_Q33615
100%,Q307482,point in time,100,Q37413,1,100% point in time 100,100%_Q307482,100_Q37413
100% Populate system,id-less,instance of,policies,Q47011897,1,100% Populate system instance of policies,100% Populate system_id-less,policies_Q47011897
11,Q37136,followed by,12,Q36977,1,11 followed by 12,11_Q37136,12_Q36977
11,Q37136,is a list of,Goals,Q4503831,1,11 is a list of Goals,11_Q37136,Goals_Q4503831
12,Q36977,followed by,13,Q37141,1,12 followed by 13,12_Q36977,13_Q37141
2018-2021 National Medium-Term Plan,id-less,part of,National Medium-Term Plan,id-less,1,2018-2021 National Medium-Term Plan part of National Medium-Term Plan,2018-2021 National Medium-Term Plan_id-less,National Medium-Term Plan_id-less
2019-2022,Q81068910,point in time,2019,Q25274,1,2019-2022 point in time 2019,2019-2022_Q81068910,2019_Q25274
Addis Ababa Declaration on Population,id-less,point in time,2014,Q1999,1,Addis Ababa Declaration on Population point in time 2014,Addis Ababa Declaration on Population_id-less,2014_Q1999
2020 Indicative,id-less,point in time,2020,Q25337,1,2020 Indicative point in time 2020,2020 Indicative_id-less,2020_Q25337
70%,Q4642934,said to be the same as,model,Q4610556,1,70% said to be the same as model,70%_Q4642934,model_Q4610556
9,Q19108,followed by,11,Q37136,1,9 followed by 11,9_Q19108,11_Q37136
9,Q19108,followed by,14,Q38582,1,9 followed by 14,9_Q19108,14_Q38582
95,Q33615,part of,100,Q37413,1,95 part of 100,95_Q33615,100_Q37413
A New Approach to Measuring Economic Growth,id-less,main subject,Economic Growth,Q189833,1,A New Approach to Measuring Economic Growth main subject Economic Growth,A New Approach to Measuring Economic Growth_id-less,Economic Growth_Q189833
A. As the name indicates,id-less,instance of,principles,Q7245172,1,A. As the name indicates instance of principles,A. As the name indicates_id-less,principles_Q7245172
ACHIEVEMENTS,Q2988681,has part,KEY ACHIEVEMENTS,Q37983985,1,ACHIEVEMENTS has part KEY ACHIEVEMENTS,ACHIEVEMENTS_Q2988681,KEY ACHIEVEMENTS_Q37983985
ACKNOWLEDGEMENT,Q847337,part of,PREFACE AND ACKNOWLEDGEMENTS,Q108256619,1,ACKNOWLEDGEMENT part of PREFACE AND ACKNOWLEDGEMENTS,ACKNOWLEDGEMENT_Q847337,PREFACE AND ACKNOWLEDGEMENTS_Q108256619
