head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
natural resource extraction,Q28740578,has effect,damag ing,id-less,1,natural resource extraction has effect damag ing,natural resource extraction_Q28740578,damag ing_id-less
natural resource,Q188460,has effect,vulnerabilit ies,id-less,1,natural resource has effect vulnerabilit ies,natural resource_Q188460,vulnerabilit ies_id-less
natural resource,Q188460,has effect,illegal,Q2233907,1,natural resource has effect illegal,natural resource_Q188460,illegal_Q2233907
national potential,id-less,facet of,geographical,Q1071,1,national potential facet of geographical,national potential_id-less,geographical_Q1071
national parliaments,Q6979646,has part,local governments,Q110594149,1,national parliaments has part local governments,national parliaments_Q6979646,local governments_Q110594149
outbound telecommunication,id-less,opposite of,inbound,Q74424273,1,outbound telecommunication opposite of inbound,outbound telecommunication_id-less,inbound_Q74424273
mortality,Q58702,has cause,maternal,Q20490136,1,mortality has cause maternal,mortality_Q58702,maternal_Q20490136
n orth,Q3801534,shares border with,south,Q667,1,n orth shares border with south,n orth_Q3801534,south_Q667
mutually supportive,Q38939940,subclass of,economic relationships,id-less,1,mutually supportive subclass of economic relationships,mutually supportive_Q38939940,economic relationships_id-less
municipalities,Q15284,different from,cities,Q515,1,municipalities different from cities,municipalities_Q15284,cities_Q515
multidimensional deprivation,Q58295881,instance of,Prevalence,Q719602,1,multidimensional deprivation instance of Prevalence,multidimensional deprivation_Q58295881,Prevalence_Q719602
multidimensional,Q2615093,subclass of,livelihoods,Q98370870,1,multidimensional subclass of livelihoods,multidimensional_Q2615093,livelihoods_Q98370870
multi-sectoral approach,Q88625383,facet of,health sector,Q9075440,1,multi-sectoral approach facet of health sector,multi-sectoral approach_Q88625383,health sector_Q9075440
movement,Q49773,has part,production,Q739302,1,movement has part production,movement_Q49773,production_Q739302
moting,Q45653367,has part,insurance,Q43183,1,moting has part insurance,moting_Q45653367,insurance_Q43183
mortality,Q58702,has cause,under -five,id-less,1,mortality has cause under -five,mortality_Q58702,under -five_id-less
mortality,Q58702,has cause,stunting,Q7628767,1,mortality has cause stunting,mortality_Q58702,stunting_Q7628767
more inclusive,Q47434798,facet of,public health,Q189603,1,more inclusive facet of public health,more inclusive_Q47434798,public health_Q189603
national park,Q46169,subclass of,world heritage management project,id-less,1,national park subclass of world heritage management project,national park_Q46169,world heritage management project_id-less
moral values,Q36060361,part of,society,Q8425,1,moral values part of society,moral values_Q36060361,society_Q8425
monoculture,Q220212,subclass of,cultivation,Q878333,1,monoculture subclass of cultivation,monoculture_Q220212,cultivation_Q878333
monitoring system,Q96716236,part of,information security system,Q51942343,1,monitoring system part of information security system,monitoring system_Q96716236,information security system_Q51942343
monitoring priorities,id-less,facet of,implementation,Q245962,1,monitoring priorities facet of implementation,monitoring priorities_id-less,implementation_Q245962
monitoring at the local levels,id-less,part of,SDGs,Q7649586,1,monitoring at the local levels part of SDGs,monitoring at the local levels_id-less,SDGs_Q7649586
monitoring and evaluation,Q18390984,subclass of,evaluation,Q1379672,1,monitoring and evaluation subclass of evaluation,monitoring and evaluation_Q18390984,evaluation_Q1379672
monitoring and evaluation,Q18390984,facet of,public finance management,id-less,1,monitoring and evaluation facet of public finance management,monitoring and evaluation_Q18390984,public finance management_id-less
monitoring,Q2143522,subclass of,warnin,Q23817739,1,monitoring subclass of warnin,monitoring_Q2143522,warnin_Q23817739
monitoring,Q2143522,subclass of,reporting,Q11030,1,monitoring subclass of reporting,monitoring_Q2143522,reporting_Q11030
monitoring,Q2143522,subclass of,evaluati ng,id-less,1,monitoring subclass of evaluati ng,monitoring_Q2143522,evaluati ng_id-less
narcotic drugs abuse,id-less,subclass of,abuse,Q600571,1,narcotic drugs abuse subclass of abuse,narcotic drugs abuse_id-less,abuse_Q600571
nat ional defence,id-less,subclass of,public security,Q294240,1,nat ional defence subclass of public security,nat ional defence_id-less,public security_Q294240
nation,Q6266,has part,State,Q7275,1,nation has part State,nation_Q6266,State_Q7275
national,Q53247,country,Kenya,Q114,1,national country Kenya,national_Q53247,Kenya_Q114
national park,Q46169,subclass of,biodiversity hotspots,Q54006446,1,national park subclass of biodiversity hotspots,national park_Q46169,biodiversity hotspots_Q54006446
national level,Q98676607,religion,Buddhist,Q6926246,1,national level religion Buddhist,national level_Q98676607,Buddhist_Q6926246
national level,Q98676607,different from,local level,Q14942894,1,national level different from local level,national level_Q98676607,local level_Q14942894
national government,Q1320217,has part,National and County governments,id-less,1,national government has part National and County governments,national government_Q1320217,National and County governments_id-less
national economy,Q6456916,instance of,economic,Q8134,1,national economy instance of economic,national economy_Q6456916,economic_Q8134
national economy,Q6456916,has part,management,Q2920921,1,national economy has part management,national economy_Q6456916,management_Q2920921
national development agenda,id-less,country,Lao PDR,Q819,1,national development agenda country Lao PDR,national development agenda_id-less,Lao PDR_Q819
national development,Q107018047,subclass of,development,Q1074523,1,national development subclass of development,national development_Q107018047,development_Q1074523
national development,Q107018047,has part,strateg ies,id-less,1,national development has part strateg ies,national development_Q107018047,strateg ies_id-less
national development,Q107018047,has part,economic recovery,Q3625286,1,national development has part economic recovery,national development_Q107018047,economic recovery_Q3625286
national defence,Q17991228,subclass of,security,Q2526135,1,national defence subclass of security,national defence_Q17991228,security_Q2526135
national defence,Q17991228,part of,foreign policy,Q181648,1,national defence part of foreign policy,national defence_Q17991228,foreign policy_Q181648
national defence,Q17991228,has part,public security,Q294240,1,national defence has part public security,national defence_Q17991228,public security_Q294240
national currency,Q66190066,instance of,stability,Q403605,1,national currency instance of stability,national currency_Q66190066,stability_Q403605
national conservation forests,id-less,subclass of,conservation,Q832237,1,national conservation forests subclass of conservation,national conservation forests_id-less,conservation_Q832237
national budget,Q271855,has part,LAK,Q36206,1,national budget has part LAK,national budget_Q271855,LAK_Q36206
national budget,Q271855,has part,"22,950 billion",id-less,1,"national budget has part 22,950 billion",national budget_Q271855,"22,950 billion_id-less"
national average,Q3624410,instance of,average,Q202785,1,national average instance of average,national average_Q3624410,average_Q202785
national asset,Q73582841,has part,physi cal,id-less,1,national asset has part physi cal,national asset_Q73582841,physi cal_id-less
national,Q53247,has part,sectoral development,id-less,1,national has part sectoral development,national_Q53247,sectoral development_id-less
national,Q53247,facet of,sanitation,Q949149,1,national facet of sanitation,national_Q53247,sanitation_Q949149
network,Q1301371,has part,village loudspeaker,id-less,1,network has part village loudspeaker,network_Q1301371,village loudspeaker_id-less
network,Q1301371,subclass of,ICT,Q5268834,1,network subclass of ICT,network_Q1301371,ICT_Q5268834
new,Q33979,part of,server system,Q109623884,1,new part of server system,new_Q33979,server system_Q109623884
opinion column,id-less,subclass of,news,Q38926,1,opinion column subclass of news,opinion column_id-less,news_Q38926
organi sations,id-less,part of,Government,Q7188,1,organi sations part of Government,organi sations_id-less,Government_Q7188
organi sational structure,id-less,has part,organisations,Q43229,1,organi sational structure has part organisations,organi sational structure_id-less,organisations_Q43229
organi sational structure,id-less,facet of,state,Q7275,1,organi sational structure facet of state,organi sational structure_id-less,state_Q7275
organi sation,id-less,part of,management process,Q1888611,1,organi sation part of management process,organi sation_id-less,management process_Q1888611
organi sation,id-less,part of,management,Q2920921,1,organi sation part of management,organi sation_id-less,management_Q2920921
organi sation,id-less,has part,Women's Unions,id-less,1,organi sation has part Women's Unions,organi sation_id-less,Women's Unions_id-less
order to mobili se fund s,id-less,instance of,targeted manner,id-less,1,order to mobili se fund s instance of targeted manner,order to mobili se fund s_id-less,targeted manner_id-less
order,Q36602,said to be the same as,peace,Q454,1,order said to be the same as peace,order_Q36602,peace_Q454
opportunitie,Q3884230,facet of,employment,Q656365,1,opportunitie facet of employment,opportunitie_Q3884230,employment_Q656365
opport unities,id-less,facet of,employment,Q656365,1,opport unities facet of employment,opport unities_id-less,employment_Q656365
operation,Q600236,subclass of,business establishment,id-less,1,operation subclass of business establishment,operation_Q600236,business establishment_id-less
new generation,Q12133856,follows,children,Q7569,1,new generation follows children,new generation_Q12133856,children_Q7569
open mind,Q73896678,part of,Three Opens,id-less,1,open mind part of Three Opens,open mind_Q73896678,Three Opens_id-less
open market operations,Q113419195,facet of,exchange rate policies,Q105837687,1,open market operations facet of exchange rate policies,open market operations_Q113419195,exchange rate policies_Q105837687
open door,Q97041167,part of,Three Opens,id-less,1,open door part of Three Opens,open door_Q97041167,Three Opens_id-less
open,Q2735683,subclass of,transparent,Q487623,1,open subclass of transparent,open_Q2735683,transparent_Q487623
open,Q2735683,part of,Three Opens,id-less,1,open part of Three Opens,open_Q2735683,Three Opens_id-less
online trading platform,Q778043,subclass of,website,Q35127,1,online trading platform subclass of website,online trading platform_Q778043,website_Q35127
online,Q73368,subclass of,news,Q38926,1,online subclass of news,online_Q73368,news_Q38926
online,Q73368,subclass of,market,Q330284,1,online subclass of market,online_Q73368,market_Q330284
one-stop service,Q3492871,subclass of,investment,Q4290,1,one-stop service subclass of investment,one-stop service_Q3492871,investment_Q4290
one-stop,Q65954217,subclass of,investment service,id-less,1,one-stop subclass of investment service,one-stop_Q65954217,investment service_id-less
organi sations,id-less,part of,ministries,Q192350,1,organi sations part of ministries,organi sations_id-less,ministries_Q192350
organi sed,id-less,subclass of,skill competitions,id-less,1,organi sed subclass of skill competitions,organi sed_id-less,skill competitions_id-less
organic,Q11351,subclass of,agricultural,Q5356428,1,organic subclass of agricultural,organic_Q11351,agricultural_Q5356428
organic,Q11351,subclass of,agriculture,Q11451,1,organic subclass of agriculture,organic_Q11351,agriculture_Q11451
ousehold,id-less,part of,latrine,Q5615741,1,ousehold part of latrine,ousehold_id-less,latrine_Q5615741
other taxes,id-less,subclass of,tax,Q8161,1,other taxes subclass of tax,other taxes_id-less,tax_Q8161
other studies,Q25257253,main subject,welcoming,Q106566266,1,other studies main subject welcoming,other studies_Q25257253,welcoming_Q106566266
other problems,Q59383626,has part,direction,Q2151613,1,other problems has part direction,other problems_Q59383626,direction_Q2151613
other problems,Q59383626,has part,15% of the youth population,id-less,1,other problems has part 15% of the youth population,other problems_Q59383626,15% of the youth population_id-less
orthopaedic,Q15218776,subclass of,surgical procedures,Q102111180,1,orthopaedic subclass of surgical procedures,orthopaedic_Q15218776,surgical procedures_Q102111180
orphans,Q246782,subclass of,vulnerable children,Q15766693,1,orphans subclass of vulnerable children,orphans_Q246782,vulnerable children_Q15766693
organisations,Q43229,part of,organi sational structure,id-less,1,organisations part of organi sational structure,organisations_Q43229,organi sational structure_id-less
organisations,Q43229,part of,civil society,Q181865,1,organisations part of civil society,organisations_Q43229,civil society_Q181865
organisations,Q43229,has part,ministries,Q192350,1,organisations has part ministries,organisations_Q43229,ministries_Q192350
organisations,Q43229,field of work,work,Q6958747,1,organisations field of work work,organisations_Q43229,work_Q6958747
organisational structure,Q759524,has part,vertical,Q182167,1,organisational structure has part vertical,organisational structure_Q759524,vertical_Q182167
organisational structure,Q759524,has part,horizontal,Q20749305,1,organisational structure has part horizontal,organisational structure_Q759524,horizontal_Q20749305
organisation,Q43229,has part,resource,Q1554231,1,organisation has part resource,organisation_Q43229,resource_Q1554231
organisation,Q43229,has part,personnel,Q105764136,1,organisation has part personnel,organisation_Q43229,personnel_Q105764136
organisation,Q43229,has part,Production,Q739302,1,organisation has part Production,organisation_Q43229,Production_Q739302
organic rice,id-less,subclass of,rice,Q5090,1,organic rice subclass of rice,organic rice_id-less,rice_Q5090
organic matter,Q1783121,subclass of,waste,Q45701,1,organic matter subclass of waste,organic matter_Q1783121,waste_Q45701
organic farming,Q165647,subclass of,organic,Q11351,1,organic farming subclass of organic,organic farming_Q165647,organic_Q11351
organic agriculture,Q165647,subclass of,food processing,Q627371,1,organic agriculture subclass of food processing,organic agriculture_Q165647,food processing_Q627371
organic,Q11351,subclass of,vegetables,Q11004,1,organic subclass of vegetables,organic_Q11351,vegetables_Q11004
one-door mechanism,id-less,facet of,financ ial management,id-less,1,one-door mechanism facet of financ ial management,one-door mechanism_id-less,financ ial management_id-less
one international level competition,id-less,subclass of,ASEAN Skills Competition,id-less,1,one international level competition subclass of ASEAN Skills Competition,one international level competition_id-less,ASEAN Skills Competition_id-less
on e National,id-less,instance of,Construction,Q385378,1,on e National instance of Construction,on e National_id-less,Construction_Q385378
northern region,Q502215,opposite of,southern region,Q204796,1,northern region opposite of southern region,northern region_Q502215,southern region_Q204796
northern,Q22079702,shares border with,southern,Q1258373,1,northern shares border with southern,northern_Q22079702,southern_Q1258373
culture,Q11042,has part,Information,Q11028,1,culture has part Information,culture_Q11042,Information_Q11028
north ern,id-less,shares border with,south ern,id-less,1,north ern shares border with south ern,north ern_id-less,south ern_id-less
north ern,id-less,shares border with,central region,Q846323,1,north ern shares border with central region,north ern_id-less,central region_Q846323
nondiscrimination,Q114413984,different from,equality,Q842346,1,nondiscrimination different from equality,nondiscrimination_Q114413984,equality_Q842346
non-technical,Q2920188,subclass of,surveys,Q747810,1,non-technical subclass of surveys,non-technical_Q2920188,surveys_Q747810
non-surveyed,id-less,subclass of,area,Q56061,1,non-surveyed subclass of area,non-surveyed_id-less,area_Q56061
non-state actors,Q98178395,opposite of,state,Q7275,1,non-state actors opposite of state,non-state actors_Q98178395,state_Q7275
non-renewable energy,Q2632167,subclass of,energy,Q11379,1,non-renewable energy subclass of energy,non-renewable energy_Q2632167,energy_Q11379
non-performing loan,Q494128,subclass of,ratio,Q3481047,1,non-performing loan subclass of ratio,non-performing loan_Q494128,ratio_Q3481047
non-performing loan,Q494128,subclass of,private joint capital,id-less,1,non-performing loan subclass of private joint capital,non-performing loan_Q494128,private joint capital_id-less
non-pensionary elderly,id-less,said to be the same as,70 years and above,id-less,1,non-pensionary elderly said to be the same as 70 years and above,non-pensionary elderly_id-less,70 years and above_id-less
non-natural resource,id-less,subclass of,good,Q15290,1,non-natural resource subclass of good,non-natural resource_id-less,good_Q15290
non-government funding,id-less,subclass of,non-government,Q79913,1,non-government funding subclass of non-government,non-government funding_id-less,non-government_Q79913
non-dominant,Q50376258,subclass of,ethnic group,Q41710,1,non-dominant subclass of ethnic group,non-dominant_Q50376258,ethnic group_Q41710
nominated to be,id-less,subclass of,National Park,Q46169,1,nominated to be subclass of National Park,nominated to be_id-less,National Park_Q46169
noise pollution,Q92251,has parts of the class,air pollution,Q131123,1,noise pollution has parts of the class air pollution,noise pollution_Q92251,air pollution_Q131123
newspapers,Q11032,subclass of,integrated media,Q6043110,1,newspapers subclass of integrated media,newspapers_Q11032,integrated media_Q6043110
new period,Q62024889,part of,digital economy,Q138461,1,new period part of digital economy,new period_Q62024889,digital economy_Q138461
new medical treatment administration building,id-less,located in the administrative territorial entity,Khammouane,Q506641,1,new medical treatment administration building located in the administrative territorial entity Khammouane,new medical treatment administration building_id-less,Khammouane_Q506641
new infections,Q77590236,has cause,HIV infection,Q18556697,1,new infections has cause HIV infection,new infections_Q77590236,HIV infection_Q18556697
northern,Q22079702,shares border with,southern provinces,Q1418613,1,northern shares border with southern provinces,northern_Q22079702,southern provinces_Q1418613
number of cases,Q97232119,different from,case,Q987767,1,number of cases different from case,number of cases_Q97232119,case_Q987767
oil price,Q297279,part of,Five-Year Plan,Q2916326,1,oil price part of Five-Year Plan,oil price_Q297279,Five-Year Plan_Q2916326
numeracy,Q140637,different from,literacy,Q8236,1,numeracy different from literacy,numeracy_Q140637,literacy_Q8236
oil,Q22656,different from,food,Q2095,1,oil different from food,oil_Q22656,food_Q2095
off -grid,id-less,subclass of,households,Q64873892,1,off -grid subclass of households,off -grid_id-less,households_Q64873892
oceans,Q597788,part of,land,Q11081619,1,oceans part of land,oceans_Q597788,land_Q11081619
oceans,Q597788,has part,water,Q283,1,oceans has part water,oceans_Q597788,water_Q283
ocean,Q9430,part of,marine space,id-less,1,ocean part of marine space,ocean_Q9430,marine space_id-less
occupational safety and health,Q629029,has part,incentivi,Q107075629,1,occupational safety and health has part incentivi,occupational safety and health_Q629029,incentivi_Q107075629
occupational safety,Q629029,facet of,health,Q12147,1,occupational safety facet of health,occupational safety_Q629029,health_Q12147
occupational change,Q28241907,has effect,productivity,Q2111958,1,occupational change has effect productivity,occupational change_Q28241907,productivity_Q2111958
occupational,Q637816,subclass of,human resources,Q5467169,1,occupational subclass of human resources,occupational_Q637816,human resources_Q5467169
occupation,Q188686,subclass of,type of labour,Q41209514,1,occupation subclass of type of labour,occupation_Q188686,type of labour_Q41209514
occupation,Q188686,part of,production area,Q11825865,1,occupation part of production area,occupation_Q188686,production area_Q11825865
nutritious,Q2005610,subclass of,food,Q2095,1,nutritious subclass of food,nutritious_Q2005610,food_Q2095
nutritious,Q2005610,part of,food security,Q1229911,1,nutritious part of food security,nutritious_Q2005610,food security_Q1229911
nutritional diet,id-less,subclass of,hygiene,Q162297,1,nutritional diet subclass of hygiene,nutritional diet_id-less,hygiene_Q162297
nutrition,Q2138622,subclass of,services,Q114080183,1,nutrition subclass of services,nutrition_Q2138622,services_Q114080183
nutrition,Q2138622,studies,food,Q2095,1,nutrition studies food,nutrition_Q2138622,food_Q2095
nutrition,Q2138622,studies,diet,Q474191,1,nutrition studies diet,nutrition_Q2138622,diet_Q474191
nutrit,Q2138622,said to be the same as,value,Q194112,1,nutrit said to be the same as value,nutrit_Q2138622,value_Q194112
nutri tion,id-less,has effect,growth,Q1342838,1,nutri tion has effect growth,nutri tion_id-less,growth_Q1342838
nurses,Q186360,field of this occupation,health sector,Q9075440,1,nurses field of this occupation health sector,nurses_Q186360,health sector_Q9075440
numeracy,Q140637,subclass of,literacy,Q8236,1,numeracy subclass of literacy,numeracy_Q140637,literacy_Q8236
preferential market access,id-less,instance of,privileges and benefits,id-less,1,preferential market access instance of privileges and benefits,preferential market access_id-less,privileges and benefits_id-less
pregnancy,Q11995,has effect,birth,Q34581,1,pregnancy has effect birth,pregnancy_Q11995,birth_Q34581
risk mitigation,Q40384761,part of,Prepared ness,id-less,1,risk mitigation part of Prepared ness,risk mitigation_Q40384761,Prepared ness_id-less
rate,Q1144560,part of,electricity access,Q63599945,1,rate part of electricity access,rate_Q1144560,electricity access_Q63599945
records,Q10266053,has part,payroll,Q59434791,1,records has part payroll,records_Q10266053,payroll_Q59434791
rebar,Q150425,subclass of,construction material,Q206615,1,rebar subclass of construction material,rebar_Q150425,construction material_Q206615
reasonable working conditions,id-less,instance of,social protection rights,id-less,1,reasonable working conditions instance of social protection rights,reasonable working conditions_id-less,social protection rights_id-less
ready to enter,id-less,part of,labour force,Q13440398,1,ready to enter part of labour force,ready to enter_id-less,labour force_Q13440398
re spect,Q7300125,part of,energy sector,Q1304795,1,re spect part of energy sector,re spect_Q7300125,energy sector_Q1304795
rational manner,id-less,opposite of,streamlin ed,id-less,1,rational manner opposite of streamlin ed,rational manner_id-less,streamlin ed_id-less
ratified,Q101752584,facet of,human rights,Q8458,1,ratified facet of human rights,ratified_Q101752584,human rights_Q8458
ratification process,id-less,facet of,Trade Facilitation Agreement,Q65091251,1,ratification process facet of Trade Facilitation Agreement,ratification process_id-less,Trade Facilitation Agreement_Q65091251
rate of poor households,id-less,part of,poverty rate,Q205660,1,rate of poor households part of poverty rate,rate of poor households_id-less,poverty rate_Q205660
rate grade,id-less,subclass of,Enrolment,Q102252225,1,rate grade subclass of Enrolment,rate grade_id-less,Enrolment_Q102252225
rapid and widespread transmission,id-less,has effect,countries have taken,id-less,1,rapid and widespread transmission has effect countries have taken,rapid and widespread transmission_id-less,countries have taken_id-less
radio,Q872,instance of,production,Q739302,1,radio instance of production,radio_Q872,production_Q739302
rank,Q56019,different from,classify,Q64210831,1,rank different from classify,rank_Q56019,classify_Q64210831
rais e awareness,id-less,part of,rights of people,Q39431053,1,rais e awareness part of rights of people,rais e awareness_id-less,rights of people_Q39431053
railway passes in the coming years,id-less,part of,long run,Q11230358,1,railway passes in the coming years part of long run,railway passes in the coming years_id-less,long run_Q11230358
railway,Q22667,uses,road,Q34442,1,railway uses road,railway_Q22667,road_Q34442
railway,Q22667,use,transportation,Q7590,1,railway use transportation,railway_Q22667,transportation_Q7590
railway,Q22667,owned by,Government,Q7188,1,railway owned by Government,railway_Q22667,Government_Q7188
railway,Q22667,located in the administrative territorial entity,provinces,Q429976,1,railway located in the administrative territorial entity provinces,railway_Q22667,provinces_Q429976
railway,Q22667,length,10,Q23806,1,railway length 10,railway_Q22667,10_Q23806
railway,Q22667,instance of,modes of transport,Q6889150,1,railway instance of modes of transport,railway_Q22667,modes of transport_Q6889150
railway,Q22667,connects with,air ways,Q4698258,1,railway connects with air ways,railway_Q22667,air ways_Q4698258
recovering,Q108449485,has cause,treating infected cases,id-less,1,recovering has cause treating infected cases,recovering_Q108449485,treating infected cases_id-less
recovering,Q108449485,has effect,strengthening the resilience,Q106666968,1,recovering has effect strengthening the resilience,recovering_Q108449485,strengthening the resilience_Q106666968
recycle,Q132580,subclass of,waste,Q45701,1,recycle subclass of waste,recycle_Q132580,waste_Q45701
recycling,Q132580,facet of,waste,Q45701,1,recycling facet of waste,recycling_Q132580,waste_Q45701
regional,Q1218597,subclass of,international standards,Q1334738,1,regional subclass of international standards,regional_Q1218597,international standards_Q1334738
regional,Q1218597,subclass of,international cooperation,Q9378718,1,regional subclass of international cooperation,regional_Q1218597,international cooperation_Q9378718
regional,Q1218597,subclass of,business,Q4830453,1,regional subclass of business,regional_Q1218597,business_Q4830453
regional,Q1218597,part of,international economies,id-less,1,regional part of international economies,regional_Q1218597,international economies_id-less
regional,Q1218597,has part,national counterparts,id-less,1,regional has part national counterparts,regional_Q1218597,national counterparts_id-less
regional,Q1218597,has part,local,Q11851202,1,regional has part local,regional_Q1218597,local_Q11851202
region,Q82794,has part,infrastructure,Q121359,1,region has part infrastructure,region_Q82794,infrastructure_Q121359
refugee crisis,Q1397926,location,Middle East,Q7204,1,refugee crisis location Middle East,refugee crisis_Q1397926,Middle East_Q7204
reform,Q900406,subclass of,transformation,Q461499,1,reform subclass of transformation,reform_Q900406,transformation_Q461499
reform,Q900406,part of,Fiscal policy,Q187021,1,reform part of Fiscal policy,reform_Q900406,Fiscal policy_Q187021
reform,Q900406,has part,sound,Q11461,1,reform has part sound,reform_Q900406,sound_Q11461
reforestation,Q815818,subclass of,Tree planting,Q3536096,1,reforestation subclass of Tree planting,reforestation_Q815818,Tree planting_Q3536096
referees,Q94025080,field of this occupation,athletes,Q2066131,1,referees field of this occupation athletes,referees_Q94025080,athletes_Q2066131
reduction,Q47496130,facet of,air pollution,Q131123,1,reduction facet of air pollution,reduction_Q47496130,air pollution_Q131123
reducing negative environmental impacts,id-less,subclass of,products,Q542929,1,reducing negative environmental impacts subclass of products,reducing negative environmental impacts_id-less,products_Q542929
reducing,Q18636517,opposite of,strengthening,Q3716064,1,reducing opposite of strengthening,reducing_Q18636517,strengthening_Q3716064
reduce waste,id-less,subclass of,reduce,Q951651,1,reduce waste subclass of reduce,reduce waste_id-less,reduce_Q951651
reduc ing,id-less,opposite of,limit ing,id-less,1,reduc ing opposite of limit ing,reduc ing_id-less,limit ing_id-less
recycling,Q132580,use,reuse,Q846574,1,recycling use reuse,recycling_Q132580,reuse_Q846574
recycling,Q132580,subclass of,reus ing,id-less,1,recycling subclass of reus ing,recycling_Q132580,reus ing_id-less
recycling,Q132580,part of,circular economy,Q497743,1,recycling part of circular economy,recycling_Q132580,circular economy_Q497743
rail,Q26623,subclass of,way travel,id-less,1,rail subclass of way travel,rail_Q26623,way travel_id-less
radio,Q872,instance of,new media,Q683794,1,radio instance of new media,radio_Q872,new media_Q683794
public governance,Q56758914,practiced by,administration,Q5283295,1,public governance practiced by administration,public governance_Q56758914,administration_Q5283295
public participation,Q541936,part of,management,Q2920921,1,public participation part of management,public participation_Q541936,management_Q2920921
public services,Q15817798,owned by,State,Q7275,1,public services owned by State,public services_Q15817798,State_Q7275
public service sector,id-less,instance of,concept,Q151885,1,public service sector instance of concept,public service sector_id-less,concept_Q151885
public service delivery,Q114290657,part of,Government,Q7188,1,public service delivery part of Government,public service delivery_Q114290657,Government_Q7188
public security,Q294240,subclass of,defence,Q1985622,1,public security subclass of defence,public security_Q294240,defence_Q1985622
public sector communication system,id-less,instance of,secure,Q55707349,1,public sector communication system instance of secure,public sector communication system_id-less,secure_Q55707349
public sector,Q294217,subclass of,social protection,Q2483208,1,public sector subclass of social protection,public sector_Q294217,social protection_Q2483208
public sector,Q294217,part of,LAK,Q36206,1,public sector part of LAK,public sector_Q294217,LAK_Q36206
public sector,Q294217,has part,policies,Q47011897,1,public sector has part policies,public sector_Q294217,policies_Q47011897
public sector,Q294217,has part,challenges,Q50815379,1,public sector has part challenges,public sector_Q294217,challenges_Q50815379
public resources,Q7257539,part of,planning,Q309100,1,public resources part of planning,public resources_Q7257539,planning_Q309100
public park,Q22746,subclass of,green space,Q22652,1,public park subclass of green space,public park_Q22746,green space_Q22652
radio,Q872,has part,speakers,Q79935567,1,radio has part speakers,radio_Q872,speakers_Q79935567
public park,Q22746,part of,urban environment,Q30443872,1,public park part of urban environment,public park_Q22746,urban environment_Q30443872
public investment program,id-less,has part,project,Q170584,1,public investment program has part project,public investment program_id-less,project_Q170584
public investment plans,id-less,facet of,Sectors and local ities,id-less,1,public investment plans facet of Sectors and local ities,public investment plans_id-less,Sectors and local ities_id-less
public investment budget,id-less,subclass of,budget,Q41263,1,public investment budget subclass of budget,public investment budget_id-less,budget_Q41263
public investment,Q59095065,subclass of,projects,Q93241073,1,public investment subclass of projects,public investment_Q59095065,projects_Q93241073
public investment,Q59095065,has part,project s,Q2708227,1,public investment has part project s,public investment_Q59095065,project s_Q2708227
public investment,Q59095065,has part,progra mmes,id-less,1,public investment has part progra mmes,public investment_Q59095065,progra mmes_id-less
public infrastructure,Q121359,subclass of,Encroachment,Q5375605,1,public infrastructure subclass of Encroachment,public infrastructure_Q121359,Encroachment_Q5375605
public health database,id-less,main subject,quality health,Q84014278,1,public health database main subject quality health,public health database_id-less,quality health_Q84014278
public health care,Q294308,subclass of,service,Q7406919,1,public health care subclass of service,public health care_Q294308,service_Q7406919
public services,Q15817798,part of,coordination,Q2463100,1,public services part of coordination,public services_Q15817798,coordination_Q2463100
public services,Q15817798,part of,society,Q8425,1,public services part of society,public services_Q15817798,society_Q8425
public services,Q15817798,subclass of,delivery,Q7590,1,public services subclass of delivery,public services_Q15817798,delivery_Q7590
public spending,Q7257739,has part,contin ued efforts,id-less,1,public spending has part contin ued efforts,public spending_Q7257739,contin ued efforts_id-less
radio,Q872,has part,broadcast speaker system,id-less,1,radio has part broadcast speaker system,radio_Q872,broadcast speaker system_id-less
r eason,id-less,has part,main r eason,id-less,1,r eason has part main r eason,r eason_id-less,main r eason_id-less
quotas received,id-less,country,China,Q148,1,quotas received country China,quotas received_id-less,China_Q148
quota -free and duty -free market,id-less,has part,quota,Q2123632,1,quota -free and duty -free market has part quota,quota -free and duty -free market_id-less,quota_Q2123632
quota -free,id-less,subclass of,preferential tariff,Q107159757,1,quota -free subclass of preferential tariff,quota -free_id-less,preferential tariff_Q107159757
quota,Q2123632,part of,quota -free and duty -free market,id-less,1,quota part of quota -free and duty -free market,quota_Q2123632,quota -free and duty -free market_id-less
quality of life,Q13100823,said to be the same as,living standards,Q28407012,1,quality of life said to be the same as living standards,quality of life_Q13100823,living standards_Q28407012
quality of labour,Q44277045,said to be the same as,productivity,Q2111958,1,quality of labour said to be the same as productivity,quality of labour_Q44277045,productivity_Q2111958
quality of growth,Q57745585,subclass of,growth,Q1342838,1,quality of growth subclass of growth,quality of growth_Q57745585,growth_Q1342838
quality,Q1207505,studied by,research,Q42240,1,quality studied by research,quality_Q1207505,research_Q42240
quality,Q1207505,studied by,promote,Q103927205,1,quality studied by promote,quality_Q1207505,promote_Q103927205
quality,Q1207505,said to be the same as,standards,Q591990,1,quality said to be the same as standards,quality_Q1207505,standards_Q591990
quality,Q1207505,opposite of,quantity,Q309314,1,quality opposite of quantity,quality_Q1207505,quantity_Q309314
